"plh0206i06","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","higher vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","higher education","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","in school","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","inadequately","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","higher education","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","in school","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","inadequately","3","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","general elemantary","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","middle vocational","2","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","higher vocational","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","higher education","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","in school","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","inadequately","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","general elemantary","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","middle vocational","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","vocational + Abi","1","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","higher vocational","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","higher education","1","","",""
"3 on scale 1-7 ","2017","Single parent ","in school","","","",""
"3 on scale 1-7 ","2017","Single parent ","inadequately","2","","",""
"3 on scale 1-7 ","2017","Single parent ","general elemantary","","","",""
"3 on scale 1-7 ","2017","Single parent ","middle vocational","","","",""
"3 on scale 1-7 ","2017","Single parent ","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Single parent ","higher vocational","","","",""
"3 on scale 1-7 ","2017","Single parent ","higher education","2","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","in school","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","inadequately","5","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","general elemantary","2","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","middle vocational","3","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","higher vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","higher education","1","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","in school","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","inadequately","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","general elemantary","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","middle vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","higher vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","higher education","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","in school","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","inadequately","1","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","higher education","","","",""
"4 on scale 1-7","2017","1-pers.-HH","in school","","","",""
"4 on scale 1-7","2017","1-pers.-HH","inadequately","8","","",""
"4 on scale 1-7","2017","1-pers.-HH","general elemantary","5","","",""
"4 on scale 1-7","2017","1-pers.-HH","middle vocational","3","","",""
"4 on scale 1-7","2017","1-pers.-HH","vocational + Abi","1","","",""
"4 on scale 1-7","2017","1-pers.-HH","higher vocational","","","",""
"4 on scale 1-7","2017","1-pers.-HH","higher education","7","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","in school","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","inadequately","5","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","general elemantary","1","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","middle vocational","1","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","vocational + Abi","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","higher vocational","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","higher education","1","","",""
"4 on scale 1-7","2017","Single parent ","in school","","","",""
"4 on scale 1-7","2017","Single parent ","inadequately","3","","",""
"4 on scale 1-7","2017","Single parent ","general elemantary","1","","",""
"4 on scale 1-7","2017","Single parent ","middle vocational","3","","",""
"4 on scale 1-7","2017","Single parent ","vocational + Abi","","","",""
"4 on scale 1-7","2017","Single parent ","higher vocational","","","",""
"4 on scale 1-7","2017","Single parent ","higher education","3","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","in school","1","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","inadequately","29","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","general elemantary","9","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","middle vocational","4","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","vocational + Abi","1","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","higher vocational","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","higher education","5","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","in school","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","inadequately","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","general elemantary","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","middle vocational","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","higher vocational","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","higher education","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","in school","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","inadequately","5","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","general elemantary","1","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","middle vocational","2","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","higher education","","","",""
"5 on scale 1-7","2017","1-pers.-HH","in school","","","",""
"5 on scale 1-7","2017","1-pers.-HH","inadequately","13","","",""
"5 on scale 1-7","2017","1-pers.-HH","general elemantary","8","","",""
"5 on scale 1-7","2017","1-pers.-HH","middle vocational","7","","",""
"5 on scale 1-7","2017","1-pers.-HH","vocational + Abi","3","","",""
"5 on scale 1-7","2017","1-pers.-HH","higher vocational","","","",""
"5 on scale 1-7","2017","1-pers.-HH","higher education","6","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","in school","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","inadequately","5","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","general elemantary","2","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","middle vocational","1","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","vocational + Abi","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","higher vocational","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","higher education","3","","",""
"5 on scale 1-7","2017","Single parent ","in school","1","","",""
"5 on scale 1-7","2017","Single parent ","inadequately","4","","",""
"5 on scale 1-7","2017","Single parent ","general elemantary","1","","",""
"5 on scale 1-7","2017","Single parent ","middle vocational","1","","",""
"5 on scale 1-7","2017","Single parent ","vocational + Abi","1","","",""
"5 on scale 1-7","2017","Single parent ","higher vocational","","","",""
"5 on scale 1-7","2017","Single parent ","higher education","2","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","in school","1","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","inadequately","34","0.0676714822029757","0.0440942850499732","0.0912486793559783"
"5 on scale 1-7","2017","Couple + C. LE 16 ","general elemantary","16","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","middle vocational","18","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","vocational + Abi","2","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","higher vocational","","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","higher education","21","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","in school","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","inadequately","2","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","general elemantary","3","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","middle vocational","1","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","higher vocational","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","higher education","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","in school","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","inadequately","18","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","general elemantary","7","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","higher education","","","",""
"6 on scale 1-7","2017","1-pers.-HH","in school","","","",""
"6 on scale 1-7","2017","1-pers.-HH","inadequately","21","","",""
"6 on scale 1-7","2017","1-pers.-HH","general elemantary","17","","",""
"6 on scale 1-7","2017","1-pers.-HH","middle vocational","21","","",""
"6 on scale 1-7","2017","1-pers.-HH","vocational + Abi","2","","",""
"6 on scale 1-7","2017","1-pers.-HH","higher vocational","","","",""
"6 on scale 1-7","2017","1-pers.-HH","higher education","13","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","in school","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","inadequately","6","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","general elemantary","1","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","middle vocational","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","vocational + Abi","1","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","higher vocational","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","higher education","5","","",""
"6 on scale 1-7","2017","Single parent ","in school","","","",""
"6 on scale 1-7","2017","Single parent ","inadequately","9","","",""
"6 on scale 1-7","2017","Single parent ","general elemantary","","","",""
"6 on scale 1-7","2017","Single parent ","middle vocational","","","",""
"6 on scale 1-7","2017","Single parent ","vocational + Abi","","","",""
"6 on scale 1-7","2017","Single parent ","higher vocational","","","",""
"6 on scale 1-7","2017","Single parent ","higher education","1","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","in school","1","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","inadequately","41","0.101295011789271","0.0729740855985331","0.129615937980009"
"6 on scale 1-7","2017","Couple + C. LE 16 ","general elemantary","29","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","middle vocational","22","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","vocational + Abi","4","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","higher vocational","","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","higher education","15","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","in school","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","inadequately","6","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","general elemantary","3","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","middle vocational","2","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","higher vocational","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","higher education","1","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","in school","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","inadequately","15","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","general elemantary","7","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","middle vocational","5","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","higher education","1","","",""
"7 Strongly agree","2017","1-pers.-HH","in school","4","","",""
"7 Strongly agree","2017","1-pers.-HH","inadequately","166","0.746826121379562","0.68897158450053","0.804680658258594"
"7 Strongly agree","2017","1-pers.-HH","general elemantary","72","0.614523544314496","0.52007044848785","0.708976640141141"
"7 Strongly agree","2017","1-pers.-HH","middle vocational","54","0.574179155604685","0.471450818705786","0.676907492503584"
"7 Strongly agree","2017","1-pers.-HH","vocational + Abi","8","","",""
"7 Strongly agree","2017","1-pers.-HH","higher vocational","","","",""
"7 Strongly agree","2017","1-pers.-HH","higher education","84","0.702963880835228","0.618711922204843","0.787215839465614"
"7 Strongly agree","2017","(Married) couple without C. ","in school","1","","",""
"7 Strongly agree","2017","(Married) couple without C. ","inadequately","34","0.586333584605428","0.44982479817753","0.722842371033327"
"7 Strongly agree","2017","(Married) couple without C. ","general elemantary","16","","",""
"7 Strongly agree","2017","(Married) couple without C. ","middle vocational","15","","",""
"7 Strongly agree","2017","(Married) couple without C. ","vocational + Abi","4","","",""
"7 Strongly agree","2017","(Married) couple without C. ","higher vocational","","","",""
"7 Strongly agree","2017","(Married) couple without C. ","higher education","14","","",""
