"plh0206i06","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2018","Couple + C. LE and GT 16","no migration background","","","",""
"7 Strongly agree","2018","Couple + C. LE and GT 16","direct migration background","74","0.681268457546835","0.592559633632946","0.769977281460724"
"7 Strongly agree","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"1 Strongly disagree","2019","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2019","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2019","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2019","Single parent ","no migration background","","","",""
"1 Strongly disagree","2019","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2019","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2019","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2019","Couple + C. LE 16 ","direct migration background","3","","",""
"1 Strongly disagree","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2019","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2019","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","direct migration background","1","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","direct migration background","1","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2019","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2019","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","direct migration background","2","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","direct migration background","1","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2019","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2019","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","direct migration background","6","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2019","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2019","1-pers.-HH","direct migration background","1","","",""
"4 on scale 1-7","2019","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","direct migration background","1","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2019","Single parent ","no migration background","","","",""
"4 on scale 1-7","2019","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2019","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","direct migration background","8","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","direct migration background","2","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","direct migration background","4","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2019","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2019","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2019","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","direct migration background","2","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2019","Single parent ","no migration background","","","",""
"5 on scale 1-7","2019","Single parent ","direct migration background","2","","",""
"5 on scale 1-7","2019","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","direct migration background","15","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","direct migration background","2","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","direct migration background","8","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
"6 on scale 1-7","2019","1-pers.-HH","no migration background","","","",""
"6 on scale 1-7","2019","1-pers.-HH","direct migration background","1","","",""
"6 on scale 1-7","2019","1-pers.-HH","indirect migration background","","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","no migration background","","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","direct migration background","2","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","indirect migration background","","","",""
"6 on scale 1-7","2019","Single parent ","no migration background","","","",""
"6 on scale 1-7","2019","Single parent ","direct migration background","3","","",""
"6 on scale 1-7","2019","Single parent ","indirect migration background","","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","no migration background","","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","direct migration background","11","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","no migration background","","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","direct migration background","4","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","no migration background","","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","direct migration background","5","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
"7 Strongly agree","2019","1-pers.-HH","no migration background","","","",""
"7 Strongly agree","2019","1-pers.-HH","direct migration background","3","","",""
"7 Strongly agree","2019","1-pers.-HH","indirect migration background","","","",""
"7 Strongly agree","2019","(Married) couple without C. ","no migration background","","","",""
"7 Strongly agree","2019","(Married) couple without C. ","direct migration background","10","","",""
"7 Strongly agree","2019","(Married) couple without C. ","indirect migration background","","","",""
"7 Strongly agree","2019","Single parent ","no migration background","","","",""
"7 Strongly agree","2019","Single parent ","direct migration background","14","","",""
"7 Strongly agree","2019","Single parent ","indirect migration background","","","",""
"7 Strongly agree","2019","Couple + C. LE 16 ","no migration background","","","",""
"7 Strongly agree","2019","Couple + C. LE 16 ","direct migration background","62","0.608007582455946","0.515505921057046","0.700509243854845"
"7 Strongly agree","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"7 Strongly agree","2019","Couple + C. GT 16 ","no migration background","","","",""
"7 Strongly agree","2019","Couple + C. GT 16 ","direct migration background","11","","",""
"7 Strongly agree","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"7 Strongly agree","2019","Couple + C. LE and GT 16","no migration background","","","",""
"7 Strongly agree","2019","Couple + C. LE and GT 16","direct migration background","48","0.580905093700433","0.461867289609127","0.699942897791739"
