"pli0091_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2019","1-pers.-HH","middle vocational","55","0.0196530574795579","0.0137206166368231","0.0255854983222926"
"Min 1x per week","2019","1-pers.-HH","vocational + Abi","19","","",""
"Min 1x per week","2019","1-pers.-HH","higher vocational","6","","",""
"Min 1x per week","2019","1-pers.-HH","higher education","68","0.048587533790364","0.0368819672813402","0.0602931002993877"
"Min 1x per week","2019","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2019","(Married) couple without C. ","inadequately","2","","",""
"Min 1x per week","2019","(Married) couple without C. ","general elemantary","8","","",""
"Min 1x per week","2019","(Married) couple without C. ","middle vocational","40","0.00836936635146571","0.0055102156687218","0.0112285170342096"
"Min 1x per week","2019","(Married) couple without C. ","vocational + Abi","5","","",""
"Min 1x per week","2019","(Married) couple without C. ","higher vocational","4","","",""
"Min 1x per week","2019","(Married) couple without C. ","higher education","52","0.0201531432007363","0.0147506348283181","0.0255556515731545"
"Min 1x per week","2019","Single parent ","in school","2","","",""
"Min 1x per week","2019","Single parent ","inadequately","2","","",""
"Min 1x per week","2019","Single parent ","general elemantary","18","","",""
"Min 1x per week","2019","Single parent ","middle vocational","16","","",""
"Min 1x per week","2019","Single parent ","vocational + Abi","5","","",""
"Min 1x per week","2019","Single parent ","higher vocational","3","","",""
"Min 1x per week","2019","Single parent ","higher education","8","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","inadequately","6","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","general elemantary","2","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","middle vocational","19","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","vocational + Abi","8","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","higher vocational","1","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","higher education","18","","",""
"Min 1x per week","2019","Couple + C. GT 16 ","in school","12","","",""
"Min 1x per week","2019","Couple + C. GT 16 ","inadequately","1","","",""
"Min 1x per week","2019","Couple + C. GT 16 ","general elemantary","25","","",""
"Min 1x per week","2019","Couple + C. GT 16 ","middle vocational","40","0.0418952569063036","0.031278448834495","0.0525120649781122"
"Min 1x per week","2019","Couple + C. GT 16 ","vocational + Abi","7","","",""
"Min 1x per week","2019","Couple + C. GT 16 ","higher vocational","1","","",""
"Min 1x per week","2019","Couple + C. GT 16 ","higher education","16","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","in school","5","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","inadequately","4","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","general elemantary","12","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","middle vocational","28","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","higher vocational","2","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","higher education","5","","",""
"Min 1x per month","2019","1-pers.-HH","in school","","","",""
"Min 1x per month","2019","1-pers.-HH","inadequately","40","0.157693315835183","0.115601892356164","0.199784739314201"
"Min 1x per month","2019","1-pers.-HH","general elemantary","71","0.118654057774604","0.0908861133460011","0.146422002203207"
"Min 1x per month","2019","1-pers.-HH","middle vocational","446","0.207894466304275","0.190550778671926","0.225238153936624"
"Min 1x per month","2019","1-pers.-HH","vocational + Abi","113","0.307748688344907","0.259393389929512","0.356103986760301"
"Min 1x per month","2019","1-pers.-HH","higher vocational","55","0.20389455327154","0.154444574369449","0.25334453217363"
"Min 1x per month","2019","1-pers.-HH","higher education","409","0.329474822560369","0.303885178122482","0.355064466998255"
"Min 1x per month","2019","(Married) couple without C. ","in school","3","","",""
"Min 1x per month","2019","(Married) couple without C. ","inadequately","7","","",""
"Min 1x per month","2019","(Married) couple without C. ","general elemantary","68","0.12319372050454","0.0977707268902245","0.148616714118856"
"Min 1x per month","2019","(Married) couple without C. ","middle vocational","506","0.130642005186239","0.120065150626384","0.141218859746094"
"Min 1x per month","2019","(Married) couple without C. ","vocational + Abi","122","0.237549068123504","0.201949516004527","0.27314862024248"
"Min 1x per month","2019","(Married) couple without C. ","higher vocational","100","0.156815133268043","0.130030429375003","0.183599837161082"
"Min 1x per month","2019","(Married) couple without C. ","higher education","602","0.237003147619379","0.22065444171606","0.253351853522699"
"Min 1x per month","2019","Single parent ","in school","26","","",""
"Min 1x per month","2019","Single parent ","inadequately","18","","",""
"Min 1x per month","2019","Single parent ","general elemantary","89","0.244638055279189","0.199794473170616","0.289481637387763"
"Min 1x per month","2019","Single parent ","middle vocational","251","0.255677337999705","0.228067393961197","0.283287282038213"
"Min 1x per month","2019","Single parent ","vocational + Abi","42","0.221722387041863","0.161700282161091","0.281744491922635"
"Min 1x per month","2019","Single parent ","higher vocational","23","","",""
"Min 1x per month","2019","Single parent ","higher education","107","0.321628395299496","0.274787257912496","0.368469532686496"
"Min 1x per month","2019","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2019","Couple + C. LE 16 ","inadequately","36","0.0791233690584811","0.0589825718247486","0.0992641662922136"
"Min 1x per month","2019","Couple + C. LE 16 ","general elemantary","75","0.166747088058875","0.138585437312942","0.194908738804808"
"Min 1x per month","2019","Couple + C. LE 16 ","middle vocational","374","0.185705425575913","0.168993769464619","0.202417081687207"
"Min 1x per month","2019","Couple + C. LE 16 ","vocational + Abi","122","0.162271874089023","0.134206909336592","0.190336838841454"
"Min 1x per month","2019","Couple + C. LE 16 ","higher vocational","56","0.118391445677372","0.0824855341743281","0.154297357180416"
"Min 1x per month","2019","Couple + C. LE 16 ","higher education","388","0.16273810321091","0.146980575619433","0.178495630802388"
"Min 1x per month","2019","Couple + C. GT 16 ","in school","40","0.417276906859791","0.321108882523962","0.513444931195619"
"Min 1x per month","2019","Couple + C. GT 16 ","inadequately","4","","",""
"Min 1x per month","2019","Couple + C. GT 16 ","general elemantary","77","0.237033356969752","0.191220054073526","0.282846659865978"
"Min 1x per month","2019","Couple + C. GT 16 ","middle vocational","316","0.235580837056287","0.213093356261141","0.258068317851432"
"Min 1x per month","2019","Couple + C. GT 16 ","vocational + Abi","72","0.283159863568429","0.228915807254261","0.337403919882597"
"Min 1x per month","2019","Couple + C. GT 16 ","higher vocational","31","0.184396107830455","0.130916535445664","0.237875680215246"
"Min 1x per month","2019","Couple + C. GT 16 ","higher education","170","0.273328294117749","0.237458229002005","0.309198359233493"
"Min 1x per month","2019","Couple + C. LE and GT 16","in school","55","0.419103245800987","0.338232758628875","0.499973732973099"
"Min 1x per month","2019","Couple + C. LE and GT 16","inadequately","14","","",""
"Min 1x per month","2019","Couple + C. LE and GT 16","general elemantary","86","0.174145641028338","0.138005824439538","0.210285457617139"
"Min 1x per month","2019","Couple + C. LE and GT 16","middle vocational","194","0.226112249145315","0.199553802398452","0.252670695892177"
"Min 1x per month","2019","Couple + C. LE and GT 16","vocational + Abi","28","","",""
"Min 1x per month","2019","Couple + C. LE and GT 16","higher vocational","13","","",""
"Min 1x per month","2019","Couple + C. LE and GT 16","higher education","114","0.285923410292075","0.245584716874744","0.326262103709406"
"Rarely","2019","1-pers.-HH","in school","","","",""
"Rarely","2019","1-pers.-HH","inadequately","54","0.230481602131535","0.181843179401097","0.279120024861974"
"Rarely","2019","1-pers.-HH","general elemantary","125","0.255181631556763","0.217746520698668","0.292616742414857"
"Rarely","2019","1-pers.-HH","middle vocational","731","0.332472786474238","0.312338279758632","0.352607293189843"
"Rarely","2019","1-pers.-HH","vocational + Abi","135","0.409080913301344","0.357571964572564","0.460589862030125"
"Rarely","2019","1-pers.-HH","higher vocational","115","0.422659602054026","0.362029354102141","0.483289850005911"
"Rarely","2019","1-pers.-HH","higher education","504","0.388087754360102","0.361556661960859","0.414618846759345"
"Rarely","2019","(Married) couple without C. ","in school","1","","",""
"Rarely","2019","(Married) couple without C. ","inadequately","21","","",""
"Rarely","2019","(Married) couple without C. ","general elemantary","191","0.276893031944769","0.242280141827949","0.311505922061589"
"Rarely","2019","(Married) couple without C. ","middle vocational","1794","0.454477275675211","0.438850179062961","0.470104372287461"
"Rarely","2019","(Married) couple without C. ","vocational + Abi","285","0.473045438905097","0.431281646105773","0.51480923170442"
"Rarely","2019","(Married) couple without C. ","higher vocational","385","0.57924890685108","0.542884483921493","0.615613329780666"
"Rarely","2019","(Married) couple without C. ","higher education","1396","0.513988873271228","0.494773672963095","0.533204073579361"
"Rarely","2019","Single parent ","in school","35","0.430375593755911","0.314386492608587","0.546364694903235"
"Rarely","2019","Single parent ","inadequately","35","0.248633545608612","0.18441222538589","0.312854865831335"
"Rarely","2019","Single parent ","general elemantary","130","0.431387430136956","0.379721683540545","0.483053176733366"
"Rarely","2019","Single parent ","middle vocational","442","0.478494543087605","0.446878558539131","0.510110527636079"
"Rarely","2019","Single parent ","vocational + Abi","108","0.57925444932115","0.5079225751641","0.6505863234782"
"Rarely","2019","Single parent ","higher vocational","39","0.459480649489536","0.346694259658424","0.572267039320648"
"Rarely","2019","Single parent ","higher education","190","0.495374388528205","0.445236293569667","0.545512483486744"
"Rarely","2019","Couple + C. LE 16 ","in school","","","",""
"Rarely","2019","Couple + C. LE 16 ","inadequately","113","0.292498398383156","0.258555493626105","0.326441303140208"
"Rarely","2019","Couple + C. LE 16 ","general elemantary","201","0.439958888504425","0.402456704406518","0.477461072602333"
"Rarely","2019","Couple + C. LE 16 ","middle vocational","1094","0.593932167464502","0.572827226537056","0.615037108391948"
"Rarely","2019","Couple + C. LE 16 ","vocational + Abi","380","0.650168355294509","0.613866084947461","0.686470625641557"
"Rarely","2019","Couple + C. LE 16 ","higher vocational","211","0.718754455031158","0.668785416033329","0.768723494028986"
"Rarely","2019","Couple + C. LE 16 ","higher education","1218","0.639192330465355","0.618691736423642","0.659692924507068"
"Rarely","2019","Couple + C. GT 16 ","in school","44","0.464662962737674","0.367394942099914","0.561930983375434"
"Rarely","2019","Couple + C. GT 16 ","inadequately","9","","",""
"Rarely","2019","Couple + C. GT 16 ","general elemantary","108","0.387757980634712","0.335268045870708","0.440247915398715"
"Rarely","2019","Couple + C. GT 16 ","middle vocational","639","0.435337096375396","0.409063924375402","0.461610268375391"
"Rarely","2019","Couple + C. GT 16 ","vocational + Abi","142","0.49636765015791","0.436169423483757","0.556565876832063"
"Rarely","2019","Couple + C. GT 16 ","higher vocational","137","0.625604414987093","0.558864189725585","0.6923446402486"
"Rarely","2019","Couple + C. GT 16 ","higher education","309","0.544372456144541","0.50428820255493","0.584456709734151"
"Rarely","2019","Couple + C. LE and GT 16","in school","69","0.465638413678234","0.383881951893157","0.547394875463311"
"Rarely","2019","Couple + C. LE and GT 16","inadequately","43","0.210909838965637","0.164591636883783","0.257228041047491"
"Rarely","2019","Couple + C. LE and GT 16","general elemantary","148","0.474827450837699","0.42723951960916","0.522415382066238"
"Rarely","2019","Couple + C. LE and GT 16","middle vocational","473","0.514520382454794","0.482789040948382","0.546251723961206"
"Rarely","2019","Couple + C. LE and GT 16","vocational + Abi","114","0.668261139261537","0.601312374517887","0.735209904005187"
"Rarely","2019","Couple + C. LE and GT 16","higher vocational","65","0.630891255917657","0.534859107534735","0.726923404300579"
"Rarely","2019","Couple + C. LE and GT 16","higher education","275","0.607615848434592","0.564025047644481","0.651206649224703"
