"pli0091_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2014","Baden-Württemberg","inadequately","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","general elemantary","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","middle vocational","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","vocational + Abi","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","higher vocational","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","higher education","","","","","3"
"Min 1x per month","2014","Bavaria","in school","","","","","3"
"Min 1x per month","2014","Bavaria","inadequately","","","","","3"
"Min 1x per month","2014","Bavaria","general elemantary","","","","","3"
"Min 1x per month","2014","Bavaria","higher vocational","","","","","3"
"Min 1x per month","2014","Bavaria","higher education","","","","","3"
"Min 1x per month","2014","Berlin","in school","","","","","3"
"Min 1x per month","2014","Berlin","inadequately","","","","","3"
"Min 1x per month","2014","Berlin","general elemantary","","","","","3"
"Min 1x per month","2014","Berlin","middle vocational","","","","","3"
"Min 1x per month","2014","Berlin","higher education","","","","","3"
"Min 1x per month","2014","Brandenburg","in school","","","","","3"
"Min 1x per month","2014","Brandenburg","inadequately","","","","","3"
"Min 1x per month","2014","Brandenburg","general elemantary","","","","","3"
"Min 1x per month","2014","Bavaria","middle vocational","","","","","3"
"Min 1x per month","2014","Bavaria","vocational + Abi","","","","","3"
"Min 1x per month","2014","Berlin","vocational + Abi","","","","","3"
"Min 1x per month","2014","Berlin","higher vocational","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","general elemantary","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","middle vocational","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","vocational + Abi","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","higher vocational","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","higher education","","","","","3"
"Min 1x per month","2014","Thuringia","in school","","","","","3"
"Min 1x per month","2014","Thuringia","inadequately","","","","","3"
"Min 1x per week","2014","Schleswig-Holstein","in school","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","inadequately","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","general elemantary","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","middle vocational","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","vocational + Abi","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","higher vocational","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","higher education","","","","","2"
"Min 1x per week","2014","Hamburg","in school","","","","","2"
"Min 1x per week","2014","Hamburg","inadequately","","","","","2"
"Min 1x per week","2014","Hamburg","general elemantary","","","","","2"
"Min 1x per week","2014","Hamburg","middle vocational","","","","","2"
"Min 1x per week","2014","Hamburg","vocational + Abi","","","","","2"
"Min 1x per week","2014","Hamburg","higher vocational","","","","","2"
"Min 1x per week","2014","Hamburg","higher education","","","","","2"
"Min 1x per week","2014","Lower Saxony","in school","","","","","2"
"Min 1x per week","2014","Lower Saxony","inadequately","","","","","2"
"Min 1x per week","2014","Lower Saxony","general elemantary","","","","","2"
"Min 1x per week","2014","Lower Saxony","middle vocational","","","","","2"
"Min 1x per week","2014","Lower Saxony","vocational + Abi","","","","","2"
"Min 1x per week","2014","Lower Saxony","higher vocational","","","","","2"
"Min 1x per week","2014","Lower Saxony","higher education","","","","","2"
"Min 1x per week","2014","Bremen","in school","","","","","2"
"Min 1x per week","2014","Bremen","inadequately","","","","","2"
"Min 1x per week","2014","Bremen","general elemantary","","","","","2"
"Min 1x per week","2014","Bremen","middle vocational","","","","","2"
"Min 1x per week","2014","Thuringia","general elemantary","","","","","2"
"Min 1x per week","2014","Thuringia","middle vocational","","","","","2"
"Min 1x per week","2014","Thuringia","vocational + Abi","","","","","2"
"Min 1x per week","2014","Thuringia","higher vocational","","","","","2"
"Min 1x per week","2014","Thuringia","higher education","","","","","2"
"Min 1x per week","2014","Bavaria","higher vocational","","","","","2"
"Min 1x per week","2014","Bavaria","higher education","","","","","2"
"Min 1x per week","2014","Berlin","in school","","","","","2"
"Min 1x per week","2014","Berlin","inadequately","","","","","2"
"Min 1x per week","2014","Berlin","general elemantary","","","","","2"
"Min 1x per week","2014","Berlin","middle vocational","","","","","2"
"Min 1x per week","2014","Berlin","vocational + Abi","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","in school","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","inadequately","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","general elemantary","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","middle vocational","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","vocational + Abi","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","higher vocational","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"Min 1x per week","2014","Brandenburg","inadequately","","","","","2"
"Min 1x per week","2014","Brandenburg","general elemantary","","","","","2"
"Min 1x per week","2014","Brandenburg","middle vocational","","","","","2"
"Min 1x per week","2014","Brandenburg","vocational + Abi","","","","","2"
"Min 1x per week","2014","Brandenburg","higher vocational","","","","","2"
"Min 1x per week","2014","Brandenburg","higher education","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","in school","","","","","2"
"Min 1x per week","2014","Bremen","vocational + Abi","","","","","2"
"Min 1x per week","2014","Bremen","higher vocational","","","","","2"
"Min 1x per week","2014","Bremen","higher education","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","higher education","","","","","2"
"Min 1x per week","2014","Hesse","in school","","","","","2"
"Min 1x per week","2014","Hesse","inadequately","","","","","2"
"Min 1x per week","2014","Hesse","general elemantary","","","","","2"
"Min 1x per week","2014","Hesse","middle vocational","","","","","2"
"Min 1x per week","2014","Hesse","vocational + Abi","","","","","2"
"Min 1x per week","2014","Hesse","higher vocational","","","","","2"
"Min 1x per week","2014","Hesse","higher education","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","in school","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","inadequately","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","general elemantary","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","middle vocational","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","vocational + Abi","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","higher vocational","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","higher education","","","","","2"
"Min 1x per week","2014","Bavaria","in school","","","","","2"
"Min 1x per week","2014","Bavaria","inadequately","","","","","2"
"Min 1x per week","2014","Bavaria","general elemantary","","","","","2"
"Min 1x per week","2014","Bavaria","middle vocational","","","","","2"
"Min 1x per week","2014","Bavaria","vocational + Abi","","","","","2"
"Min 1x per week","2014","Berlin","higher vocational","","","","","2"
"Min 1x per week","2014","Berlin","higher education","","","","","2"
"Min 1x per week","2014","Brandenburg","in school","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Min 1x per week","2014","Saxony","in school","","","","","2"
"Min 1x per week","2014","Saxony","inadequately","","","","","2"
"Min 1x per week","2014","Saxony","general elemantary","","","","","2"
"Min 1x per week","2014","Saxony","middle vocational","","","","","2"
"Min 1x per week","2014","Saxony","vocational + Abi","","","","","2"
"Min 1x per week","2014","Saxony","higher vocational","","","","","2"
"Min 1x per week","2014","Saxony","higher education","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","in school","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","inadequately","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","general elemantary","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","middle vocational","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","vocational + Abi","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","higher vocational","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","higher education","","","","","2"
"Min 1x per week","2014","Thuringia","in school","","","","","2"
"Min 1x per week","2014","Thuringia","inadequately","","","","","2"
"Never","2014","Schleswig-Holstein","in school","","","","","5"
"Never","2014","Hesse","vocational + Abi","","","","","5"
"Never","2014","Hesse","higher vocational","","","","","5"
"Never","2014","Hesse","higher education","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","in school","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Never","2014","Saxony","in school","","","","","5"
"Never","2014","Saxony","inadequately","","","","","5"
"Never","2014","Saxony","general elemantary","","","","","5"
"Never","2014","Saxony","middle vocational","","","","","5"
"Never","2014","Saxony","vocational + Abi","","","","","5"
"Never","2014","Saxony","higher vocational","","","","","5"
"Never","2014","Saxony","higher education","","","","","5"
"Never","2014","Saxony-Anhalt","in school","","","","","5"
"Never","2014","Saxony-Anhalt","inadequately","","","","","5"
"Never","2014","Saxony-Anhalt","general elemantary","","","","","5"
"Never","2014","Saxony-Anhalt","middle vocational","","","","","5"
"Never","2014","Saxony-Anhalt","vocational + Abi","","","","","5"
"Never","2014","Saxony-Anhalt","higher vocational","","","","","5"
"Never","2014","Saxony-Anhalt","higher education","","","","","5"
"Never","2014","Thuringia","in school","","","","","5"
"Never","2014","Thuringia","inadequately","","","","","5"
"Never","2014","Thuringia","general elemantary","","","","","5"
"Never","2014","Thuringia","middle vocational","","","","","5"
"Never","2014","Thuringia","vocational + Abi","","","","","5"
"Never","2014","Thuringia","higher vocational","","","","","5"
"Never","2014","Thuringia","higher education","","","","","5"
"Never","2014","Schleswig-Holstein","inadequately","","","","","5"
"Never","2014","Schleswig-Holstein","general elemantary","","","","","5"
"Never","2014","Schleswig-Holstein","middle vocational","","","","","5"
"Never","2014","Schleswig-Holstein","vocational + Abi","","","","","5"
"Never","2014","Schleswig-Holstein","higher vocational","","","","","5"
"Never","2014","Schleswig-Holstein","higher education","","","","","5"
"Never","2014","Hamburg","in school","","","","","5"
"Never","2014","Hamburg","inadequately","","","","","5"
"Never","2014","Hamburg","general elemantary","","","","","5"
"Never","2014","Hamburg","middle vocational","","","","","5"
"Never","2014","Hamburg","vocational + Abi","","","","","5"
"Never","2014","Hamburg","higher vocational","","","","","5"
"Never","2014","Hamburg","higher education","","","","","5"
"Never","2014","Lower Saxony","in school","","","","","5"
"Never","2014","Lower Saxony","inadequately","","","","","5"
"Never","2014","Lower Saxony","general elemantary","","","","","5"
"Never","2014","Lower Saxony","middle vocational","","","","","5"
"Never","2014","Lower Saxony","vocational + Abi","","","","","5"
