"pli0091_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2018","Employed","inadequately","27","","","","3"
"Min 1x per month","2018","Employed","general elemantary","16","","","","3"
"Min 1x per month","2018","Employed","middle vocational","21","","","","3"
"Min 1x per month","2018","Employed","vocational + Abi","2","","","","3"
"Min 1x per month","2018","Employed","higher vocational","","","","","3"
"Min 1x per month","2018","Employed","higher education","18","","","","3"
"Min 1x per month","2018","Not Employed","vocational + Abi","5","","","","3"
"Min 1x per month","2018","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2018","Not Employed","higher education","51","0.124023277875425","0.0966259264356185","0.151420629315232","3"
"Min 1x per month","2018","Employed","in school","","","","","3"
"Min 1x per week","2018","Employed","inadequately","4","","","","2"
"Min 1x per week","2018","Employed","general elemantary","5","","","","2"
"Min 1x per week","2018","Employed","middle vocational","4","","","","2"
"Min 1x per week","2018","Employed","vocational + Abi","1","","","","2"
"Min 1x per week","2018","Employed","higher vocational","","","","","2"
"Min 1x per week","2018","Employed","higher education","5","","","","2"
"Min 1x per week","2018","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2018","Not Employed","higher education","7","","","","2"
"Min 1x per week","2018","Not Employed","middle vocational","18","","","","2"
"Min 1x per week","2018","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2018","Employed","in school","","","","","2"
"Min 1x per week","2018","Not Employed","in school","1","","","","2"
"Min 1x per week","2018","Not Employed","general elemantary","8","","","","2"
"Min 1x per week","2018","Not Employed","inadequately","21","","","","2"
"Never","2018","Not Employed","in school","4","","","","5"
"Never","2018","Not Employed","inadequately","959","0.667398899270656","0.641708466617227","0.693089331924086","5"
"Never","2018","Not Employed","general elemantary","441","0.608397705074538","0.570282855156937","0.64651255499214","5"
"Never","2018","Not Employed","middle vocational","370","0.612440232065161","0.571760930163534","0.653119533966788","5"
"Never","2018","Not Employed","vocational + Abi","57","0.774521834886244","0.679307725388096","0.869735944384392","5"
"Never","2018","Not Employed","higher vocational","","","","","5"
"Never","2018","Not Employed","higher education","363","0.627294052696657","0.58710299443035","0.667485110962965","5"
"Never","2018","Employed","in school","","","","","5"
"Never","2018","Employed","inadequately","90","0.558182087665625","0.47871046713811","0.637653708193139","5"
"Never","2018","Employed","general elemantary","68","0.588579848037909","0.496620216425047","0.680539479650771","5"
"Never","2018","Employed","middle vocational","56","0.477618463252175","0.382529607539305","0.572707318965045","5"
"Never","2018","Employed","vocational + Abi","7","","","","5"
"Never","2018","Employed","higher vocational","","","","","5"
"Never","2018","Employed","higher education","49","0.409104835335291","0.31176119631722","0.506448474353361","5"
"Rarely","2018","Not Employed","in school","","","","","4"
"Rarely","2018","Not Employed","inadequately","204","0.180147399315847","0.159191865812639","0.201102932819055","4"
"Rarely","2018","Not Employed","general elemantary","135","0.26530875759551","0.230833617414934","0.299783897776085","4"
"Rarely","2018","Not Employed","middle vocational","111","0.262789804112337","0.226038545767371","0.299541062457303","4"
"Rarely","2018","Not Employed","vocational + Abi","11","","","","4"
"Rarely","2018","Not Employed","higher vocational","","","","","4"
"Rarely","2018","Not Employed","higher education","133","0.229965343771307","0.194987178380729","0.264943509161886","4"
"Rarely","2018","Employed","in school","","","","","4"
"Rarely","2018","Employed","inadequately","29","","","","4"
"Rarely","2018","Employed","general elemantary","20","","","","4"
"Rarely","2018","Employed","middle vocational","25","","","","4"
"Rarely","2018","Employed","vocational + Abi","3","","","","4"
"Rarely","2018","Employed","higher vocational","","","","","4"
"Rarely","2018","Employed","higher education","26","","","","4"
"Daily","2019","Employed","general elemantary","","","","","1"
"Daily","2019","Employed","middle vocational","2","","","","1"
"Daily","2019","Employed","vocational + Abi","","","","","1"
"Daily","2019","Employed","higher vocational","","","","","1"
"Daily","2019","Employed","higher education","2","","","","1"
"Daily","2019","Not Employed","in school","","","","","1"
"Daily","2019","Not Employed","inadequately","4","","","","1"
"Daily","2019","Not Employed","general elemantary","2","","","","1"
"Daily","2019","Not Employed","middle vocational","3","","","","1"
"Daily","2019","Not Employed","vocational + Abi","","","","","1"
"Daily","2019","Not Employed","higher education","1","","","","1"
"Daily","2019","Employed","in school","","","","","1"
"Daily","2019","Employed","inadequately","2","","","","1"
"Daily","2019","Not Employed","higher vocational","","","","","1"
"Min 1x per month","2019","Not Employed","in school","103","0.417847695215709","0.358240658378509","0.477454732052909","3"
"Min 1x per month","2019","Not Employed","inadequately","71","0.0675633718624393","0.0539663565020642","0.0811603872228144","3"
"Min 1x per month","2019","Not Employed","general elemantary","174","0.084239777381549","0.0707892090463194","0.0976903457167786","3"
"Min 1x per month","2019","Not Employed","middle vocational","514","0.116006525189738","0.106366412259299","0.125646638120176","3"
"Min 1x per month","2019","Not Employed","higher vocational","47","0.107810048439268","0.0784621012217601","0.137157995656776","3"
"Min 1x per month","2019","Employed","inadequately","60","0.154698723384237","0.121062615768508","0.188334830999966","3"
"Min 1x per month","2019","Employed","general elemantary","325","0.2356393320063","0.214017609443751","0.257261054568849","3"
"Min 1x per month","2019","Employed","middle vocational","1659","0.230763296440336","0.22120062166792","0.240325971212753","3"
"Min 1x per month","2019","Employed","vocational + Abi","461","0.279139019549818","0.258547386508814","0.299730652590822","3"
"Min 1x per month","2019","Employed","higher vocational","237","0.201690892775996","0.179329856442158","0.224051929109835","3"
"Min 1x per month","2019","Employed","higher education","1524","0.277661391985107","0.26592028086129","0.289402503108923","3"
"Min 1x per month","2019","Not Employed","vocational + Abi","57","0.105845117844631","0.0769353067399544","0.134754928949309","3"
"Min 1x per month","2019","Employed","in school","28","","","","3"
"Min 1x per month","2019","Not Employed","higher education","300","0.187034299147087","0.170000052026074","0.204068546268099","3"
"Min 1x per week","2019","Employed","inadequately","14","","","","2"
"Min 1x per week","2019","Employed","general elemantary","60","0.0456371399651434","0.03500469341391","0.0562695865163767","2"
"Min 1x per week","2019","Employed","middle vocational","152","0.0198821838223215","0.0167138042562827","0.0230505633883603","2"
"Min 1x per week","2019","Employed","vocational + Abi","44","0.0267996782524749","0.0193862230317162","0.0342131334732335","2"
"Min 1x per week","2019","Employed","higher vocational","14","","","","2"
"Min 1x per week","2019","Employed","higher education","125","0.0236992293710037","0.0197113688101871","0.0276870899318203","2"
"Min 1x per week","2019","Not Employed","vocational + Abi","4","","","","2"
"Min 1x per week","2019","Not Employed","inadequately","11","","","","2"
"Min 1x per week","2019","Not Employed","general elemantary","19","","","","2"
"Min 1x per week","2019","Not Employed","higher vocational","3","","","","2"
"Min 1x per week","2019","Not Employed","middle vocational","52","0.011284198028609","0.00810448834207223","0.0144639077151458","2"
"Min 1x per week","2019","Not Employed","in school","13","","","","2"
"Min 1x per week","2019","Employed","in school","7","","","","2"
"Min 1x per week","2019","Not Employed","higher education","44","0.023684228158816","0.0170414312602488","0.0303270250573832","2"
"Never","2019","Not Employed","in school","25","","","","5"
"Never","2019","Not Employed","inadequately","1026","0.760395739666501","0.737272676096921","0.78351880323608","5"
"Never","2019","Not Employed","general elemantary","1042","0.682014971581751","0.65946264079859","0.704567302364912","5"
"Never","2019","Not Employed","middle vocational","2264","0.558563862596626","0.543615736882476","0.573511988310777","5"
"Never","2019","Not Employed","vocational + Abi","200","0.464956906934186","0.418085909525478","0.511827904342894","5"
"Never","2019","Not Employed","higher vocational","210","0.503002549121914","0.455689425791145","0.550315672452683","5"
"Never","2019","Not Employed","higher education","842","0.406549821813239","0.385092514394085","0.428007129232393","5"
"Never","2019","Employed","in school","2","","","","5"
"Never","2019","Employed","inadequately","268","0.52184441395115","0.475380933088508","0.568307894813791","5"
"Never","2019","Employed","general elemantary","543","0.286480365458501","0.263446457421926","0.309514273495075","5"
"Never","2019","Employed","middle vocational","1762","0.238138265136081","0.228470664695136","0.247805865577025","5"
"Never","2019","Employed","vocational + Abi","310","0.160394208161245","0.143548595500857","0.177239820821633","5"
"Never","2019","Employed","higher vocational","196","0.161269276958958","0.140774163047472","0.181764390870444","5"
"Never","2019","Employed","higher education","806","0.137786551075826","0.128750225972011","0.146822876179641","5"
"Rarely","2019","Not Employed","in school","122","0.466869024335152","0.406573551504576","0.527164497165728","4"
"Rarely","2019","Not Employed","inadequately","197","0.161133852235493","0.141217124013095","0.181050580457892","4"
"Rarely","2019","Not Employed","general elemantary","401","0.22581523597242","0.205566865754051","0.246063606190789","4"
"Rarely","2019","Not Employed","middle vocational","1406","0.31372628494466","0.299758082563841","0.327694487325479","4"
"Rarely","2019","Employed","higher education","3132","0.560799869429202","0.547788703409448","0.573811035448955","4"
"Rarely","2019","Not Employed","vocational + Abi","174","0.415620335498567","0.369307709782912","0.461932961214222","4"
"Rarely","2019","Not Employed","higher vocational","169","0.386213670285172","0.340141160426789","0.432286180143556","4"
"Rarely","2019","Not Employed","higher education","826","0.380604059199614","0.359393745638902","0.401814372760326","4"
"Rarely","2019","Employed","in school","31","0.297909265459656","0.189208585472606","0.406609945446705","4"
"Rarely","2019","Employed","inadequately","100","0.279872003771471","0.238113860293921","0.321630147249021","4"
"Rarely","2019","Employed","general elemantary","552","0.432243162570056","0.407004723821164","0.457481601318947","4"
"Rarely","2019","Employed","middle vocational","3882","0.511187860951045","0.499842265945751","0.522533455956339","4"
