"pgnation","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"144","2010","16-34 y.","no migration background","","","",""
"144","2010","16-34 y.","direct migration background","1","","",""
"144","2010","16-34 y.","indirect migration background","","","",""
"144","2010","35-65 y.","no migration background","","","",""
"144","2010","35-65 y.","direct migration background","3","","",""
"144","2010","35-65 y.","indirect migration background","","","",""
"144","2010","66 and older","no migration background","","","",""
"144","2010","66 and older","direct migration background","","","",""
"144","2010","66 and older","indirect migration background","","","",""
"145","2010","16-34 y.","no migration background","","","",""
"145","2010","16-34 y.","direct migration background","1","","",""
"145","2010","16-34 y.","indirect migration background","","","",""
"145","2010","35-65 y.","no migration background","","","",""
"145","2010","35-65 y.","direct migration background","","","",""
"145","2010","35-65 y.","indirect migration background","","","",""
"145","2010","66 and older","no migration background","","","",""
"145","2010","66 and older","direct migration background","","","",""
"145","2010","66 and older","indirect migration background","","","",""
"146","2010","16-34 y.","no migration background","","","",""
"146","2010","16-34 y.","direct migration background","5","","",""
"146","2010","16-34 y.","indirect migration background","","","",""
"146","2010","35-65 y.","no migration background","","","",""
"146","2010","35-65 y.","direct migration background","6","","",""
"146","2010","35-65 y.","indirect migration background","","","",""
"146","2010","66 and older","no migration background","","","",""
"146","2010","66 and older","direct migration background","","","",""
"146","2010","66 and older","indirect migration background","","","",""
"147","2010","16-34 y.","no migration background","","","",""
"147","2010","16-34 y.","direct migration background","","","",""
"147","2010","16-34 y.","indirect migration background","","","",""
"147","2010","35-65 y.","no migration background","","","",""
"147","2010","35-65 y.","direct migration background","","","",""
"147","2010","35-65 y.","indirect migration background","","","",""
"147","2010","66 and older","no migration background","","","",""
"147","2010","66 and older","direct migration background","","","",""
"147","2010","66 and older","indirect migration background","","","",""
"148","2010","16-34 y.","no migration background","","","",""
"148","2010","16-34 y.","direct migration background","","","",""
"148","2010","16-34 y.","indirect migration background","","","",""
"148","2010","35-65 y.","no migration background","","","",""
"148","2010","35-65 y.","direct migration background","","","",""
"148","2010","35-65 y.","indirect migration background","","","",""
"148","2010","66 and older","no migration background","","","",""
"148","2010","66 and older","direct migration background","","","",""
"148","2010","66 and older","indirect migration background","","","",""
"149","2010","16-34 y.","no migration background","","","",""
"149","2010","16-34 y.","direct migration background","","","",""
"149","2010","16-34 y.","indirect migration background","","","",""
"149","2010","35-65 y.","no migration background","","","",""
"149","2010","35-65 y.","direct migration background","","","",""
"149","2010","35-65 y.","indirect migration background","","","",""
"149","2010","66 and older","no migration background","","","",""
"149","2010","66 and older","direct migration background","","","",""
"149","2010","66 and older","indirect migration background","","","",""
"151","2010","16-34 y.","no migration background","","","",""
"151","2010","16-34 y.","direct migration background","","","",""
"151","2010","16-34 y.","indirect migration background","","","",""
"151","2010","35-65 y.","no migration background","","","",""
"151","2010","35-65 y.","direct migration background","","","",""
"151","2010","35-65 y.","indirect migration background","","","",""
"151","2010","66 and older","no migration background","","","",""
"151","2010","66 and older","direct migration background","","","",""
"151","2010","66 and older","indirect migration background","","","",""
"152","2010","16-34 y.","no migration background","","","",""
"152","2010","16-34 y.","direct migration background","3","","",""
"152","2010","16-34 y.","indirect migration background","","","",""
"152","2010","35-65 y.","no migration background","","","",""
"152","2010","35-65 y.","direct migration background","","","",""
"152","2010","35-65 y.","indirect migration background","","","",""
"152","2010","66 and older","no migration background","","","",""
"152","2010","66 and older","direct migration background","","","",""
"152","2010","66 and older","indirect migration background","","","",""
"154","2010","16-34 y.","no migration background","","","",""
"154","2010","16-34 y.","direct migration background","","","",""
"154","2010","16-34 y.","indirect migration background","","","",""
"154","2010","35-65 y.","no migration background","","","",""
"154","2010","35-65 y.","direct migration background","2","","",""
"154","2010","35-65 y.","indirect migration background","","","",""
"154","2010","66 and older","no migration background","","","",""
"154","2010","66 and older","direct migration background","","","",""
"154","2010","66 and older","indirect migration background","","","",""
"155","2010","16-34 y.","no migration background","","","",""
"155","2010","16-34 y.","direct migration background","","","",""
"155","2010","16-34 y.","indirect migration background","","","",""
"155","2010","35-65 y.","no migration background","","","",""
