"pgnation","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"49","2015","indirect migration background","Female","","","",""
"50","2015","no migration background","Male","","","",""
"50","2015","no migration background","Female","","","",""
"50","2015","direct migration background","Male","2","","",""
"50","2015","direct migration background","Female","2","","",""
"50","2015","indirect migration background","Male","","","",""
"50","2015","indirect migration background","Female","","","",""
"51","2015","no migration background","Male","","","",""
"51","2015","no migration background","Female","","","",""
"51","2015","direct migration background","Male","","","",""
"51","2015","direct migration background","Female","1","","",""
"51","2015","indirect migration background","Male","","","",""
"51","2015","indirect migration background","Female","","","",""
"52","2015","no migration background","Male","","","",""
"52","2015","no migration background","Female","","","",""
"52","2015","direct migration background","Male","8","","",""
"52","2015","direct migration background","Female","10","","",""
"52","2015","indirect migration background","Male","","","",""
"52","2015","indirect migration background","Female","","","",""
"53","2015","no migration background","Male","","","",""
"53","2015","no migration background","Female","","","",""
"53","2015","direct migration background","Male","","","",""
"53","2015","direct migration background","Female","","","",""
"53","2015","indirect migration background","Male","","","",""
"53","2015","indirect migration background","Female","","","",""
"54","2015","no migration background","Male","","","",""
"54","2015","no migration background","Female","","","",""
"54","2015","direct migration background","Male","9","","",""
"54","2015","direct migration background","Female","6","","",""
"54","2015","indirect migration background","Male","","","",""
"54","2015","indirect migration background","Female","","","",""
"55","2015","no migration background","Male","","","",""
"55","2015","no migration background","Female","","","",""
"55","2015","direct migration background","Male","","","",""
"55","2015","direct migration background","Female","2","","",""
"55","2015","indirect migration background","Male","1","","",""
"55","2015","indirect migration background","Female","","","",""
"56","2015","no migration background","Male","","","",""
"56","2015","no migration background","Female","","","",""
"56","2015","direct migration background","Male","2","","",""
"56","2015","direct migration background","Female","2","","",""
"56","2015","indirect migration background","Male","","","",""
"56","2015","indirect migration background","Female","","","",""
"59","2015","no migration background","Male","","","",""
"59","2015","no migration background","Female","","","",""
"59","2015","direct migration background","Male","","","",""
"59","2015","direct migration background","Female","6","","",""
