"pgnation","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"129","2011","Not Employed","indirect migration background","","","",""
"129","2011","Employed","no migration background","","","",""
"129","2011","Employed","direct migration background","","","",""
"129","2011","Employed","indirect migration background","","","",""
"130","2011","Not Employed","no migration background","","","",""
"130","2011","Not Employed","direct migration background","2","","",""
"130","2011","Not Employed","indirect migration background","","","",""
"130","2011","Employed","no migration background","","","",""
"130","2011","Employed","direct migration background","2","","",""
"130","2011","Employed","indirect migration background","","","",""
"131","2011","Not Employed","no migration background","","","",""
"131","2011","Not Employed","direct migration background","","","",""
"131","2011","Not Employed","indirect migration background","","","",""
"131","2011","Employed","no migration background","","","",""
"131","2011","Employed","direct migration background","","","",""
"131","2011","Employed","indirect migration background","","","",""
"132","2011","Not Employed","no migration background","","","",""
"132","2011","Not Employed","direct migration background","4","","",""
"132","2011","Not Employed","indirect migration background","","","",""
"132","2011","Employed","no migration background","","","",""
"132","2011","Employed","direct migration background","2","","",""
"132","2011","Employed","indirect migration background","","","",""
"133","2011","Not Employed","no migration background","","","",""
"133","2011","Not Employed","direct migration background","","","",""
"133","2011","Not Employed","indirect migration background","","","",""
"133","2011","Employed","no migration background","","","",""
"133","2011","Employed","direct migration background","","","",""
"133","2011","Employed","indirect migration background","","","",""
"135","2011","Not Employed","no migration background","","","",""
"135","2011","Not Employed","direct migration background","","","",""
"135","2011","Not Employed","indirect migration background","","","",""
"135","2011","Employed","no migration background","","","",""
"135","2011","Employed","direct migration background","1","","",""
"135","2011","Employed","indirect migration background","","","",""
"138","2011","Not Employed","no migration background","","","",""
"138","2011","Not Employed","direct migration background","","","",""
"138","2011","Not Employed","indirect migration background","","","",""
"138","2011","Employed","no migration background","","","",""
"138","2011","Employed","direct migration background","","","",""
"138","2011","Employed","indirect migration background","","","",""
"139","2011","Not Employed","no migration background","","","",""
"139","2011","Not Employed","direct migration background","1","","",""
"139","2011","Not Employed","indirect migration background","","","",""
"139","2011","Employed","no migration background","","","",""
"139","2011","Employed","direct migration background","3","","",""
"139","2011","Employed","indirect migration background","","","",""
"140","2011","Not Employed","no migration background","","","",""
"140","2011","Not Employed","direct migration background","23","","",""
"140","2011","Not Employed","indirect migration background","","","",""
