"pgnation","year","sex","n","percent","lower_confidence","upper_confidence"
"166","2014","Male","4","","",""
"166","2014","Female","","","",""
"167","2014","Male","1","","",""
"167","2014","Female","","","",""
"168","2014","Male","3","","",""
"168","2014","Female","2","","",""
"169","2014","Male","","","",""
"169","2014","Female","1","","",""
"172","2014","Male","","","",""
"172","2014","Female","","","",""
"173","2014","Male","1","","",""
"173","2014","Female","","","",""
"178","2014","Male","","","",""
"178","2014","Female","","","",""
"181","2014","Male","","","",""
"181","2014","Female","","","",""
"183","2014","Male","","","",""
"183","2014","Female","","","",""
"188","2014","Male","","","",""
"188","2014","Female","","","",""
"195","2014","Male","","","",""
"195","2014","Female","","","",""
"196","2014","Male","","","",""
"196","2014","Female","","","",""
"999","2014","Male","","","",""
"999","2014","Female","","","",""
"1","2015","Male","10785","0.899463592740879","0.894227015197387","0.904700170284371"
"1","2015","Female","12655","0.905537240934849","0.900832279270459","0.910242202599239"
"2","2015","Male","247","0.0226019235282021","0.0200136956886468","0.0251901513677573"
"2","2015","Female","226","0.0167142489640011","0.0146519295766765","0.0187765683513257"
"3","2015","Male","2","","",""
"3","2015","Female","4","","",""
"4","2015","Male","105","0.00316947102406746","0.00219066164615019","0.00414828040198473"
"4","2015","Female","125","0.00284655465654267","0.00198949040913401","0.00370361890395134"
"5","2015","Male","182","0.00983978662253772","0.00812093004727093","0.0115586431978045"
"5","2015","Female","146","0.00712459337543921","0.00577158639798115","0.00847760035289728"
"6","2015","Male","59","0.00241647071496967","0.00156148380258961","0.00327145762734973"
"6","2015","Female","59","0.00177930938778529","0.00110133757676044","0.00245728119881014"
"10","2015","Male","36","0.00279164673519107","0.00187285464507308","0.00371043882530906"
"10","2015","Female","35","0.00417669095938816","0.00313921048233242","0.00521417143644391"
"11","2015","Male","20","","",""
"11","2015","Female","24","","",""
"12","2015","Male","","","",""
"12","2015","Female","","","",""
"13","2015","Male","4","","",""
"13","2015","Female","7","","",""
"14","2015","Male","25","","",""
"14","2015","Female","13","","",""
"15","2015","Male","4","","",""
"15","2015","Female","4","","",""
"16","2015","Male","1","","",""
"16","2015","Female","3","","",""
"17","2015","Male","1","","",""
"17","2015","Female","8","","",""
"18","2015","Male","19","","",""
"18","2015","Female","19","","",""
"19","2015","Male","6","","",""
"19","2015","Female","7","","",""
"20","2015","Male","1","","",""
"20","2015","Female","","","",""
"21","2015","Male","129","0.00193067705059875","0.00116626199106627","0.00269509211013123"
"21","2015","Female","186","0.00306982502734197","0.00217988282918066","0.00395976722550328"
"22","2015","Male","140","0.00608022309558627","0.00472650109485988","0.00743394509631266"
"22","2015","Female","213","0.00663868182296033","0.0053323089080179","0.00794505473790275"
"23","2015","Male","2","","",""
"23","2015","Female","1","","",""
"24","2015","Male","10","","",""
"24","2015","Female","11","","",""
"25","2015","Male","1","","",""
"25","2015","Female","2","","",""
"26","2015","Male","41","0.00183863450339049","0.00109262880538927","0.00258464020139171"
"26","2015","Female","41","0.00152501158263537","0.00089727450035034","0.0021527486649204"
"27","2015","Male","","","",""
"27","2015","Female","","","",""
"28","2015","Male","30","0.00118109178524277","0.000582984261253749","0.0017791993092318"
"28","2015","Female","26","","",""
"29","2015","Male","72","0.00166560768804761","0.000955509444518437","0.00237570593157677"
"29","2015","Female","87","0.00119722300877109","0.000640934593136223","0.00175351142440596"
"30","2015","Male","32","0.00123919685529398","0.000626571510496725","0.00185182220009123"
"30","2015","Female","29","","",""
"31","2015","Male","8","","",""
"31","2015","Female","19","","",""
"32","2015","Male","57","0.00186737232391108","0.00111557002604123","0.00261917462178094"
"32","2015","Female","113","0.00375009323941363","0.00276681189837657","0.0047333745804507"
"34","2015","Male","4","","",""
"34","2015","Female","6","","",""
"35","2015","Male","1","","",""
"35","2015","Female","","","",""
"36","2015","Male","","","",""
"36","2015","Female","","","",""
"37","2015","Male","","","",""
"37","2015","Female","1","","",""
"38","2015","Male","1","","",""
"38","2015","Female","5","","",""
"39","2015","Male","2","","",""
"39","2015","Female","","","",""
"40","2015","Male","2","","",""
"40","2015","Female","5","","",""
"41","2015","Male","1","","",""
"41","2015","Female","","","",""
"42","2015","Male","17","","",""
"42","2015","Female","16","","",""
"43","2015","Male","22","","",""
"43","2015","Female","18","","",""
"44","2015","Male","","","",""
"44","2015","Female","19","","",""
"45","2015","Male","1","","",""
"45","2015","Female","","","",""
"46","2015","Male","","","",""
"46","2015","Female","","","",""
"47","2015","Male","1","","",""
"47","2015","Female","3","","",""
"48","2015","Male","4","","",""
"48","2015","Female","3","","",""
"49","2015","Male","6","","",""
"49","2015","Female","3","","",""
"50","2015","Male","2","","",""
"50","2015","Female","2","","",""
"51","2015","Male","","","",""
"51","2015","Female","1","","",""
"52","2015","Male","8","","",""
"52","2015","Female","10","","",""
"53","2015","Male","","","",""
"53","2015","Female","","","",""
"54","2015","Male","9","","",""
"54","2015","Female","6","","",""
"55","2015","Male","1","","",""
"55","2015","Female","2","","",""
"56","2015","Male","2","","",""
"56","2015","Female","2","","",""
"59","2015","Male","","","",""
"59","2015","Female","6","","",""
"60","2015","Male","33","0.00103768859877386","0.000477025287009047","0.00159835191053867"
"60","2015","Female","33","0.000888115490128567","0.000408918145189316","0.00136731283506782"
"61","2015","Male","5","","",""
"61","2015","Female","14","","",""
"64","2015","Male","3","","",""
"64","2015","Female","4","","",""
"65","2015","Male","3","","",""
"65","2015","Female","7","","",""
"66","2015","Male","1","","",""
"66","2015","Female","3","","",""
"67","2015","Male","16","","",""
"67","2015","Female","12","","",""
"68","2015","Male","5","","",""
"68","2015","Female","12","","",""
"71","2015","Male","3","","",""
"71","2015","Female","3","","",""
"72","2015","Male","","","",""
"72","2015","Female","","","",""
"73","2015","Male","2","","",""
"73","2015","Female","1","","",""
"74","2015","Male","22","","",""
"74","2015","Female","29","","",""
"75","2015","Male","11","","",""
"75","2015","Female","12","","",""
"76","2015","Male","18","","",""
"76","2015","Female","9","","",""
"77","2015","Male","2","","",""
"77","2015","Female","5","","",""
"78","2015","Male","41","0.00180989107087966","0.0010697288512811","0.00255005329047822"
"78","2015","Female","71","0.00219530263751289","0.001442393461952","0.00294821181307378"
"79","2015","Male","3","","",""
"79","2015","Female","","","",""
"80","2015","Male","","","",""
"80","2015","Female","","","",""
"81","2015","Male","8","","",""
"81","2015","Female","2","","",""
"82","2015","Male","","","",""
"82","2015","Female","1","","",""
"83","2015","Male","3","","",""
"83","2015","Female","3","","",""
"84","2015","Male","3","","",""
"84","2015","Female","","","",""
"85","2015","Male","13","","",""
"85","2015","Female","6","","",""
"86","2015","Male","2","","",""
"86","2015","Female","1","","",""
"89","2015","Male","","","",""
"89","2015","Female","1","","",""
"90","2015","Male","3","","",""
"90","2015","Female","1","","",""
"92","2015","Male","","","",""
"92","2015","Female","","","",""
"94","2015","Male","","","",""
"94","2015","Female","","","",""
"95","2015","Male","","","",""
"95","2015","Female","","","",""
"96","2015","Male","","","",""
"96","2015","Female","","","",""
"97","2015","Male","1","","",""
"97","2015","Female","3","","",""
"98","2015","Male","8","","",""
"98","2015","Female","7","","",""
"101","2015","Male","","","",""
"101","2015","Female","1","","",""
"102","2015","Male","1","","",""
"102","2015","Female","2","","",""
"103","2015","Male","3","","",""
"103","2015","Female","9","","",""
"105","2015","Male","","","",""
"105","2015","Female","","","",""
"108","2015","Male","1","","",""
"108","2015","Female","2","","",""
"110","2015","Male","","","",""
"110","2015","Female","7","","",""
"111","2015","Male","","","",""
"111","2015","Female","","","",""
"113","2015","Male","","","",""
"113","2015","Female","1","","",""
"116","2015","Male","3","","",""
"116","2015","Female","1","","",""
"117","2015","Male","3","","",""
"117","2015","Female","4","","",""
"118","2015","Male","27","","",""
"118","2015","Female","25","","",""
"119","2015","Male","49","0.00417878953536505","0.00305545270267974","0.00530212636805036"
"119","2015","Female","62","0.00451912568381605","0.0034401384944501","0.005598112873182"
"120","2015","Male","32","0.00175457013872071","0.00102578736968521","0.0024833529077562"
"120","2015","Female","30","0.00185786665516988","0.00116511737625121","0.00255061593408855"
"121","2015","Male","22","","",""
"121","2015","Female","26","","",""
"122","2015","Male","8","","",""
"122","2015","Female","11","","",""
"123","2015","Male","13","","",""
"123","2015","Female","20","","",""
"124","2015","Male","","","",""
"124","2015","Female","","","",""
"125","2015","Male","","","",""
"125","2015","Female","","","",""
"127","2015","Male","","","",""
"127","2015","Female","","","",""
"128","2015","Male","1","","",""
"128","2015","Female","1","","",""
"129","2015","Male","","","",""
"129","2015","Female","2","","",""
"130","2015","Male","6","","",""
"130","2015","Female","10","","",""
"131","2015","Male","","","",""
"131","2015","Female","","","",""
"132","2015","Male","1","","",""
"132","2015","Female","15","","",""
"133","2015","Male","1","","",""
"133","2015","Female","","","",""
"135","2015","Male","","","",""
"135","2015","Female","","","",""
"138","2015","Male","","","",""
"138","2015","Female","","","",""
"139","2015","Male","1","","",""
"139","2015","Female","5","","",""
"140","2015","Male","73","0.00290340774850894","0.00196645714468111","0.00384035835233678"
"140","2015","Female","101","0.00330053591817103","0.00237786472381277","0.00422320711252928"
"141","2015","Male","2","","",""
"141","2015","Female","4","","",""
"142","2015","Male","2","","",""
"142","2015","Female","","","",""
"143","2015","Male","1","","",""
"143","2015","Female","1","","",""
"144","2015","Male","4","","",""
"144","2015","Female","2","","",""
"145","2015","Male","","","",""
"145","2015","Female","1","","",""
"146","2015","Male","10","","",""
"146","2015","Female","13","","",""
"147","2015","Male","","","",""
"147","2015","Female","","","",""
"148","2015","Male","11","","",""
"148","2015","Female","8","","",""
"149","2015","Male","2","","",""
"149","2015","Female","2","","",""
"151","2015","Male","","","",""
"151","2015","Female","","","",""
"152","2015","Male","1","","",""
"152","2015","Female","","","",""
"154","2015","Male","","","",""
"154","2015","Female","3","","",""
"155","2015","Male","","","",""
"155","2015","Female","1","","",""
"156","2015","Male","1","","",""
"156","2015","Female","","","",""
"158","2015","Male","","","",""
"158","2015","Female","","","",""
"162","2015","Male","","","",""
"162","2015","Female","","","",""
"164","2015","Male","","","",""
"164","2015","Female","","","",""
"165","2015","Male","69","0.0026577526231231","0.00176120482256891","0.00355430042367729"
"165","2015","Female","60","0.00224917731012753","0.0014871061748799","0.00301124844537516"
"166","2015","Male","2","","",""
"166","2015","Female","","","",""
"167","2015","Male","","","",""
"167","2015","Female","","","",""
"168","2015","Male","4","","",""
"168","2015","Female","2","","",""
"169","2015","Male","","","",""
"169","2015","Female","","","",""
"172","2015","Male","","","",""
"172","2015","Female","","","",""
"173","2015","Male","1","","",""
"173","2015","Female","","","",""
"178","2015","Male","","","",""
"178","2015","Female","","","",""
"181","2015","Male","","","",""
"181","2015","Female","","","",""
"183","2015","Male","1","","",""
"183","2015","Female","1","","",""
"188","2015","Male","","","",""
"188","2015","Female","","","",""
"195","2015","Male","","","",""
"195","2015","Female","","","",""
"196","2015","Male","","","",""
"196","2015","Female","","","",""
"999","2015","Male","","","",""
"999","2015","Female","","","",""
"1","2016","Male","9988","0.880993092287484","0.875671705549929","0.88631447902504"
"1","2016","Female","11774","0.89178725209355","0.886848577334914","0.896725926852187"
"2","2016","Male","213","0.0220058552416854","0.0195948967176791","0.0244168137656918"
"2","2016","Female","195","0.0168009383926773","0.0147576574667983","0.0188442193185562"
"3","2016","Male","2","","",""
"3","2016","Female","5","","",""
"4","2016","Male","77","0.00351447384986842","0.00254190995796562","0.00448703774177122"
"4","2016","Female","107","0.00343106997144337","0.0025014422999991","0.00436069764288765"
"5","2016","Male","140","0.0120909727249995","0.0102948269390393","0.0138871185109597"
