"pgnation","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"54","2017","Full Time","Female","","","",""
"54","2017","Part Time","Male","4","","",""
"54","2017","Part Time","Female","3","","",""
"54","2017","Not Working","Male","18","","",""
"54","2017","Not Working","Female","20","","",""
"55","2017","Full Time","Male","1","","",""
"55","2017","Full Time","Female","","","",""
"55","2017","Part Time","Male","","","",""
"55","2017","Part Time","Female","2","","",""
"55","2017","Not Working","Male","1","","",""
"55","2017","Not Working","Female","","","",""
"56","2017","Full Time","Male","2","","",""
"56","2017","Full Time","Female","","","",""
"56","2017","Part Time","Male","","","",""
"56","2017","Part Time","Female","","","",""
"56","2017","Not Working","Male","","","",""
"56","2017","Not Working","Female","","","",""
"59","2017","Full Time","Male","","","",""
"59","2017","Full Time","Female","1","","",""
"59","2017","Part Time","Male","","","",""
"59","2017","Part Time","Female","1","","",""
"59","2017","Not Working","Male","","","",""
"59","2017","Not Working","Female","2","","",""
"60","2017","Full Time","Male","12","","",""
"60","2017","Full Time","Female","3","","",""
"60","2017","Part Time","Male","17","","",""
"60","2017","Part Time","Female","7","","",""
"60","2017","Not Working","Male","450","0.00645261446009747","0.00458212717926489","0.00832310174093005"
"60","2017","Not Working","Female","342","0.00392297997760955","0.00251238687043106","0.00533357308478803"
"61","2017","Full Time","Male","3","","",""
"61","2017","Full Time","Female","1","","",""
"61","2017","Part Time","Male","1","","",""
"61","2017","Part Time","Female","4","","",""
"61","2017","Not Working","Male","","","",""
"61","2017","Not Working","Female","4","","",""
"64","2017","Full Time","Male","","","",""
"64","2017","Full Time","Female","1","","",""
"64","2017","Part Time","Male","1","","",""
"64","2017","Part Time","Female","2","","",""
"64","2017","Not Working","Male","","","",""
"64","2017","Not Working","Female","","","",""
"65","2017","Full Time","Male","2","","",""
"65","2017","Full Time","Female","2","","",""
"65","2017","Part Time","Male","3","","",""
"65","2017","Part Time","Female","","","",""
"65","2017","Not Working","Male","2","","",""
"65","2017","Not Working","Female","6","","",""
"66","2017","Full Time","Male","1","","",""
"66","2017","Full Time","Female","1","","",""
"66","2017","Part Time","Male","","","",""
"66","2017","Part Time","Female","1","","",""
"66","2017","Not Working","Male","","","",""
"66","2017","Not Working","Female","","","",""
"67","2017","Full Time","Male","3","","",""
"67","2017","Full Time","Female","1","","",""
"67","2017","Part Time","Male","4","","",""
"67","2017","Part Time","Female","1","","",""
"67","2017","Not Working","Male","5","","",""
"67","2017","Not Working","Female","8","","",""
"68","2017","Full Time","Male","1","","",""
"68","2017","Full Time","Female","3","","",""
"68","2017","Part Time","Male","1","","",""
"68","2017","Part Time","Female","","","",""
"68","2017","Not Working","Male","1","","",""
"68","2017","Not Working","Female","2","","",""
"71","2017","Full Time","Male","1","","",""
"71","2017","Full Time","Female","1","","",""
"71","2017","Part Time","Male","","","",""
"71","2017","Part Time","Female","1","","",""
"71","2017","Not Working","Male","","","",""
"71","2017","Not Working","Female","1","","",""
"72","2017","Full Time","Male","","","",""
"72","2017","Full Time","Female","","","",""
"72","2017","Part Time","Male","","","",""
"72","2017","Part Time","Female","","","",""
"72","2017","Not Working","Male","","","",""
"72","2017","Not Working","Female","","","",""
"73","2017","Full Time","Male","1","","",""
"73","2017","Full Time","Female","","","",""
"73","2017","Part Time","Male","","","",""
"73","2017","Part Time","Female","","","",""
"73","2017","Not Working","Male","","","",""
"73","2017","Not Working","Female","1","","",""
"74","2017","Full Time","Male","10","","",""
"74","2017","Full Time","Female","2","","",""
"74","2017","Part Time","Male","2","","",""
"74","2017","Part Time","Female","10","","",""
"74","2017","Not Working","Male","5","","",""
"74","2017","Not Working","Female","6","","",""
"75","2017","Full Time","Male","7","","",""
"75","2017","Full Time","Female","2","","",""
"75","2017","Part Time","Male","5","","",""
"75","2017","Part Time","Female","11","","",""
"75","2017","Not Working","Male","21","","",""
"75","2017","Not Working","Female","14","","",""
"76","2017","Full Time","Male","2","","",""
"76","2017","Full Time","Female","","","",""
"76","2017","Part Time","Male","4","","",""
"76","2017","Part Time","Female","","","",""
"76","2017","Not Working","Male","5","","",""
"76","2017","Not Working","Female","11","","",""
"77","2017","Full Time","Male","","","",""
"77","2017","Full Time","Female","1","","",""
"77","2017","Part Time","Male","1","","",""
"77","2017","Part Time","Female","1","","",""
"77","2017","Not Working","Male","1","","",""
"77","2017","Not Working","Female","","","",""
"78","2017","Full Time","Male","11","","",""
"78","2017","Full Time","Female","8","","",""
"78","2017","Part Time","Male","5","","",""
"78","2017","Part Time","Female","28","","",""
"78","2017","Not Working","Male","14","","",""
"78","2017","Not Working","Female","28","","",""
"79","2017","Full Time","Male","","","",""
"79","2017","Full Time","Female","","","",""
"79","2017","Part Time","Male","2","","",""
"79","2017","Part Time","Female","","","",""
"79","2017","Not Working","Male","3","","",""
"79","2017","Not Working","Female","1","","",""
"80","2017","Full Time","Male","","","",""
"80","2017","Full Time","Female","","","",""
"80","2017","Part Time","Male","","","",""
"80","2017","Part Time","Female","","","",""
"80","2017","Not Working","Male","","","",""
"80","2017","Not Working","Female","","","",""
"81","2017","Full Time","Male","5","","",""
"81","2017","Full Time","Female","","","",""
"81","2017","Part Time","Male","","","",""
"81","2017","Part Time","Female","","","",""
"81","2017","Not Working","Male","5","","",""
"81","2017","Not Working","Female","4","","",""
"82","2017","Full Time","Male","","","",""
"82","2017","Full Time","Female","","","",""
"82","2017","Part Time","Male","","","",""
"82","2017","Part Time","Female","","","",""
"82","2017","Not Working","Male","3","","",""
"82","2017","Not Working","Female","3","","",""
"83","2017","Full Time","Male","1","","",""
"83","2017","Full Time","Female","1","","",""
"83","2017","Part Time","Male","","","",""
"83","2017","Part Time","Female","2","","",""
"83","2017","Not Working","Male","1","","",""
"83","2017","Not Working","Female","1","","",""
"84","2017","Full Time","Male","1","","",""
"84","2017","Full Time","Female","","","",""
"84","2017","Part Time","Male","4","","",""
"84","2017","Part Time","Female","","","",""
"84","2017","Not Working","Male","68","0.00164015035100413","0.000694832209408126","0.00258546849260013"
"84","2017","Not Working","Female","33","0.000298995465681794","-9.11392673376269e-05","0.000689130198701214"
"85","2017","Full Time","Male","3","","",""
"85","2017","Full Time","Female","1","","",""
"85","2017","Part Time","Male","15","","",""
"85","2017","Part Time","Female","1","","",""
"85","2017","Not Working","Male","75","0.00188477900755134","0.000871537049069302","0.00289802096603338"
"85","2017","Not Working","Female","19","","",""
"86","2017","Full Time","Male","1","","",""
"86","2017","Full Time","Female","","","",""
"86","2017","Part Time","Male","","","",""
"86","2017","Part Time","Female","1","","",""
"86","2017","Not Working","Male","","","",""
"86","2017","Not Working","Female","","","",""
"89","2017","Full Time","Male","5","","",""
"89","2017","Full Time","Female","1","","",""
"89","2017","Part Time","Male","6","","",""
"89","2017","Part Time","Female","1","","",""
"89","2017","Not Working","Male","158","0.00251344171342361","0.00134372540858923","0.003683158018258"
"89","2017","Not Working","Female","93","0.000641708992152181","7.02607204029069e-05","0.00121315726390146"
"90","2017","Full Time","Male","1","","",""
"90","2017","Full Time","Female","","","",""
"90","2017","Part Time","Male","1","","",""
"90","2017","Part Time","Female","","","",""
"90","2017","Not Working","Male","1","","",""
"90","2017","Not Working","Female","2","","",""
"92","2017","Full Time","Male","","","",""
"92","2017","Full Time","Female","","","",""
"92","2017","Part Time","Male","","","",""
"92","2017","Part Time","Female","","","",""
"92","2017","Not Working","Male","","","",""
"92","2017","Not Working","Female","","","",""
"94","2017","Full Time","Male","","","",""
"94","2017","Full Time","Female","","","",""
"94","2017","Part Time","Male","","","",""
"94","2017","Part Time","Female","","","",""
"94","2017","Not Working","Male","","","",""
"94","2017","Not Working","Female","1","","",""
"95","2017","Full Time","Male","","","",""
"95","2017","Full Time","Female","","","",""
"95","2017","Part Time","Male","","","",""
"95","2017","Part Time","Female","","","",""
"95","2017","Not Working","Male","","","",""
"95","2017","Not Working","Female","","","",""
"96","2017","Full Time","Male","","","",""
"96","2017","Full Time","Female","","","",""
"96","2017","Part Time","Male","","","",""
"96","2017","Part Time","Female","","","",""
"96","2017","Not Working","Male","","","",""
"96","2017","Not Working","Female","","","",""
"97","2017","Full Time","Male","","","",""
"97","2017","Full Time","Female","","","",""
"97","2017","Part Time","Male","","","",""
"97","2017","Part Time","Female","1","","",""
"97","2017","Not Working","Male","2","","",""
"97","2017","Not Working","Female","","","",""
"98","2017","Full Time","Male","5","","",""
"98","2017","Full Time","Female","","","",""
"98","2017","Part Time","Male","8","","",""
"98","2017","Part Time","Female","1","","",""
"98","2017","Not Working","Male","48","0.0011119463664097","0.000333384841284044","0.00189050789153536"
"98","2017","Not Working","Female","34","0.0008429124172046","0.000188042012961422","0.00149778282144778"
"101","2017","Full Time","Male","","","",""
"101","2017","Full Time","Female","","","",""
"101","2017","Part Time","Male","","","",""
"101","2017","Part Time","Female","","","",""
"101","2017","Not Working","Male","","","",""
"101","2017","Not Working","Female","","","",""
"102","2017","Full Time","Male","","","",""
"102","2017","Full Time","Female","","","",""
"102","2017","Part Time","Male","","","",""
"102","2017","Part Time","Female","1","","",""
"102","2017","Not Working","Male","","","",""
"102","2017","Not Working","Female","3","","",""
"103","2017","Full Time","Male","2","","",""
"103","2017","Full Time","Female","2","","",""
"103","2017","Part Time","Male","","","",""
"103","2017","Part Time","Female","1","","",""
"103","2017","Not Working","Male","2","","",""
"103","2017","Not Working","Female","3","","",""
"105","2017","Full Time","Male","1","","",""
"105","2017","Full Time","Female","","","",""
"105","2017","Part Time","Male","","","",""
"105","2017","Part Time","Female","","","",""
"105","2017","Not Working","Male","","","",""
"105","2017","Not Working","Female","","","",""
"108","2017","Full Time","Male","","","",""
"108","2017","Full Time","Female","","","",""
"108","2017","Part Time","Male","","","",""
"108","2017","Part Time","Female","","","",""
"108","2017","Not Working","Male","","","",""
"108","2017","Not Working","Female","","","",""
"110","2017","Full Time","Male","","","",""
"110","2017","Full Time","Female","","","",""
"110","2017","Part Time","Male","","","",""
"110","2017","Part Time","Female","3","","",""
"110","2017","Not Working","Male","1","","",""
"110","2017","Not Working","Female","1","","",""
"111","2017","Full Time","Male","","","",""
"111","2017","Full Time","Female","","","",""
"111","2017","Part Time","Male","","","",""
"111","2017","Part Time","Female","","","",""
"111","2017","Not Working","Male","3","","",""
"111","2017","Not Working","Female","2","","",""
"113","2017","Full Time","Male","","","",""
"113","2017","Full Time","Female","","","",""
"113","2017","Part Time","Male","","","",""
"113","2017","Part Time","Female","","","",""
"113","2017","Not Working","Male","","","",""
"113","2017","Not Working","Female","","","",""
"116","2017","Full Time","Male","1","","",""
