"transab_cat","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2014","Saxony-Anhalt","lower secondary degree","9","","",""
"Very high transfer dependency","2014","Saxony-Anhalt","secondary school degree","11","","",""
"Very high transfer dependency","2014","Saxony-Anhalt","college entrance qualification","1","","",""
"Very high transfer dependency","2014","Saxony-Anhalt","Other degree","8","","",""
"Very high transfer dependency","2014","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Very high transfer dependency","2014","Thuringia","lower secondary degree","9","","",""
"Very high transfer dependency","2014","Thuringia","secondary school degree","12","","",""
"Very high transfer dependency","2014","Thuringia","college entrance qualification","6","","",""
"Very high transfer dependency","2014","Thuringia","Other degree","3","","",""
"Very high transfer dependency","2014","Thuringia","no degree/no degree yet","1","","",""
"Complete transfer dependency","2014","Schleswig-Holstein","lower secondary degree","5","","",""
"Complete transfer dependency","2014","Schleswig-Holstein","secondary school degree","2","","",""
"Complete transfer dependency","2014","Schleswig-Holstein","college entrance qualification","","","",""
"Complete transfer dependency","2014","Schleswig-Holstein","Other degree","8","","",""
"Complete transfer dependency","2014","Schleswig-Holstein","no degree/no degree yet","7","","",""
"Complete transfer dependency","2014","Hamburg","lower secondary degree","1","","",""
"Complete transfer dependency","2014","Hamburg","secondary school degree","2","","",""
"Complete transfer dependency","2014","Hamburg","college entrance qualification","","","",""
"Complete transfer dependency","2014","Hamburg","Other degree","5","","",""
"Complete transfer dependency","2014","Hamburg","no degree/no degree yet","1","","",""
"Complete transfer dependency","2014","Lower Saxony","lower secondary degree","6","","",""
"Complete transfer dependency","2014","Lower Saxony","secondary school degree","5","","",""
"Complete transfer dependency","2014","Lower Saxony","college entrance qualification","","","",""
"Complete transfer dependency","2014","Lower Saxony","Other degree","14","","",""
"Complete transfer dependency","2014","Lower Saxony","no degree/no degree yet","6","","",""
"Complete transfer dependency","2014","Bremen","lower secondary degree","2","","",""
"Complete transfer dependency","2014","Bremen","secondary school degree","1","","",""
"Complete transfer dependency","2014","Bremen","college entrance qualification","1","","",""
"Complete transfer dependency","2014","Bremen","Other degree","2","","",""
"Complete transfer dependency","2014","Bremen","no degree/no degree yet","2","","",""
"Complete transfer dependency","2014","North Rhine-Westphalia","lower secondary degree","36","0.0245166149070215","0.0164759633347147","0.0325572664793282"
"Complete transfer dependency","2014","North Rhine-Westphalia","secondary school degree","20","","",""
"Complete transfer dependency","2014","North Rhine-Westphalia","college entrance qualification","11","","",""
"Complete transfer dependency","2014","North Rhine-Westphalia","Other degree","42","0.0669715952884797","0.0494849694547862","0.0844582211221733"
"Complete transfer dependency","2014","North Rhine-Westphalia","no degree/no degree yet","21","","",""
"Complete transfer dependency","2014","Hesse","lower secondary degree","5","","",""
"Complete transfer dependency","2014","Hesse","secondary school degree","4","","",""
"Complete transfer dependency","2014","Hesse","college entrance qualification","7","","",""
"Complete transfer dependency","2014","Hesse","Other degree","4","","",""
"Complete transfer dependency","2014","Hesse","no degree/no degree yet","6","","",""
"Complete transfer dependency","2014","Rhineland-Palatinate,Saarland","lower secondary degree","12","","",""
"Complete transfer dependency","2014","Rhineland-Palatinate,Saarland","secondary school degree","2","","",""
"Complete transfer dependency","2014","Rhineland-Palatinate,Saarland","college entrance qualification","6","","",""
"Complete transfer dependency","2014","Rhineland-Palatinate,Saarland","Other degree","9","","",""
"Complete transfer dependency","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","5","","",""
"Complete transfer dependency","2014","Baden-Württemberg","lower secondary degree","6","","",""
"Complete transfer dependency","2014","Baden-Württemberg","secondary school degree","1","","",""
"Complete transfer dependency","2014","Baden-Württemberg","college entrance qualification","4","","",""
"Complete transfer dependency","2014","Baden-Württemberg","Other degree","9","","",""
"Complete transfer dependency","2014","Baden-Württemberg","no degree/no degree yet","4","","",""
"Complete transfer dependency","2014","Bavaria","lower secondary degree","9","","",""
"Complete transfer dependency","2014","Bavaria","secondary school degree","4","","",""
"Complete transfer dependency","2014","Bavaria","college entrance qualification","6","","",""
"Complete transfer dependency","2014","Bavaria","Other degree","22","","",""
"Complete transfer dependency","2014","Bavaria","no degree/no degree yet","4","","",""
"Complete transfer dependency","2014","Berlin","lower secondary degree","4","","",""
"Complete transfer dependency","2014","Berlin","secondary school degree","3","","",""
"Complete transfer dependency","2014","Berlin","college entrance qualification","3","","",""
"Complete transfer dependency","2014","Berlin","Other degree","4","","",""
"Complete transfer dependency","2014","Berlin","no degree/no degree yet","1","","",""
"Complete transfer dependency","2014","Brandenburg","lower secondary degree","14","","",""
"Complete transfer dependency","2014","Brandenburg","secondary school degree","7","","",""
"Complete transfer dependency","2014","Brandenburg","college entrance qualification","","","",""
"Complete transfer dependency","2014","Brandenburg","Other degree","9","","",""
"Complete transfer dependency","2014","Brandenburg","no degree/no degree yet","1","","",""
"Complete transfer dependency","2014","Mecklenburg-Western Pomerania","lower secondary degree","2","","",""
"Complete transfer dependency","2014","Mecklenburg-Western Pomerania","secondary school degree","6","","",""
"Complete transfer dependency","2014","Mecklenburg-Western Pomerania","college entrance qualification","2","","",""
"Complete transfer dependency","2014","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Complete transfer dependency","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Complete transfer dependency","2014","Saxony","lower secondary degree","8","","",""
"Complete transfer dependency","2014","Saxony","secondary school degree","11","","",""
"Complete transfer dependency","2014","Saxony","college entrance qualification","4","","",""
"Complete transfer dependency","2014","Saxony","Other degree","6","","",""
"Complete transfer dependency","2014","Saxony","no degree/no degree yet","2","","",""
"Complete transfer dependency","2014","Saxony-Anhalt","lower secondary degree","14","","",""
"Complete transfer dependency","2014","Saxony-Anhalt","secondary school degree","7","","",""
"Complete transfer dependency","2014","Saxony-Anhalt","college entrance qualification","2","","",""
"Complete transfer dependency","2014","Saxony-Anhalt","Other degree","4","","",""
"Complete transfer dependency","2014","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Complete transfer dependency","2014","Thuringia","lower secondary degree","5","","",""
"Complete transfer dependency","2014","Thuringia","secondary school degree","4","","",""
"Complete transfer dependency","2014","Thuringia","college entrance qualification","2","","",""
"Complete transfer dependency","2014","Thuringia","Other degree","8","","",""
"Complete transfer dependency","2014","Thuringia","no degree/no degree yet","2","","",""
"No transfer dependency","2015","Schleswig-Holstein","lower secondary degree","107","0.591443761453042","0.526634868203404","0.65625265470268"
"No transfer dependency","2015","Schleswig-Holstein","secondary school degree","91","0.568518232238226","0.507728332939037","0.629308131537415"
"No transfer dependency","2015","Schleswig-Holstein","college entrance qualification","64","0.497997623265162","0.431318829132255","0.56467641739807"
"No transfer dependency","2015","Schleswig-Holstein","Other degree","25","","",""
"No transfer dependency","2015","Schleswig-Holstein","no degree/no degree yet","4","","",""
"No transfer dependency","2015","Hamburg","lower secondary degree","45","0.880371236240532","0.802077529827755","0.958664942653309"
"No transfer dependency","2015","Hamburg","secondary school degree","38","0.674072780434656","0.579818735000261","0.768326825869052"
"No transfer dependency","2015","Hamburg","college entrance qualification","67","0.626023389198133","0.553288776474202","0.698758001922065"
"No transfer dependency","2015","Hamburg","Other degree","30","0.405215553657902","0.300229574518923","0.510201532796882"
"No transfer dependency","2015","Hamburg","no degree/no degree yet","2","","",""
"No transfer dependency","2015","Lower Saxony","lower secondary degree","336","0.668222955253192","0.631367805247178","0.705078105259205"
"No transfer dependency","2015","Lower Saxony","secondary school degree","268","0.516981574753293","0.480455498013016","0.55350765149357"
"No transfer dependency","2015","Lower Saxony","college entrance qualification","231","0.537338752183712","0.499612603278269","0.575064901089156"
"No transfer dependency","2015","Lower Saxony","Other degree","100","0.406298149343282","0.355981215146766","0.456615083539799"
"No transfer dependency","2015","Lower Saxony","no degree/no degree yet","14","","",""
