"transab_cat","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2016","secondary school degree","general elemantary","413","0.480524300972313","0.445371694990316","0.51567690695431"
"Very low transfer dependency","2016","secondary school degree","middle vocational","2206","0.358050031194049","0.344274637686443","0.371825424701656"
"Very low transfer dependency","2016","secondary school degree","vocational + Abi","5","","",""
"Very low transfer dependency","2016","secondary school degree","higher vocational","287","0.371569865261631","0.333316768641436","0.409822961881827"
"Very low transfer dependency","2016","secondary school degree","higher education","181","0.258519961850357","0.222827134998721","0.294212788701993"
"Very low transfer dependency","2016","college entrance qualification","in school","","","",""
"Very low transfer dependency","2016","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","2016","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","2016","college entrance qualification","middle vocational","596","0.531950907151845","0.500187622749936","0.563714191553753"
"Very low transfer dependency","2016","college entrance qualification","vocational + Abi","807","0.439112252414488","0.412775230807983","0.465449274020992"
"Very low transfer dependency","2016","college entrance qualification","higher vocational","215","0.387936412469905","0.340003768871504","0.435869056068306"
"Very low transfer dependency","2016","college entrance qualification","higher education","2022","0.36927988540403","0.354394465141843","0.384165305666217"
"Very low transfer dependency","2016","Other degree","in school","","","",""
"Very low transfer dependency","2016","Other degree","inadequately","7","","",""
"Very low transfer dependency","2016","Other degree","general elemantary","207","0.274359836527956","0.236515718659102","0.31220395439681"
"Very low transfer dependency","2016","Other degree","middle vocational","423","0.319727596233609","0.290836598491143","0.348618593976074"
"Very low transfer dependency","2016","Other degree","vocational + Abi","270","0.328523296623572","0.291642301678819","0.365404291568325"
"Very low transfer dependency","2016","Other degree","higher vocational","16","","",""
"Very low transfer dependency","2016","Other degree","higher education","513","0.395865349944881","0.365779957054137","0.425950742835625"
"Very low transfer dependency","2016","no degree/no degree yet","in school","531","0.808224847137473","0.779163496114091","0.837286198160854"
"Very low transfer dependency","2016","no degree/no degree yet","inadequately","86","0.225690738887178","0.182019968297681","0.269361509476674"
"Very low transfer dependency","2016","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","2016","no degree/no degree yet","middle vocational","32","0.230192859441686","0.153255715162644","0.307130003720728"
"Very low transfer dependency","2016","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","2016","no degree/no degree yet","higher vocational","3","","",""
"Very low transfer dependency","2016","no degree/no degree yet","higher education","2","","",""
"Low transfer dependency","2016","lower secondary degree","in school","","","",""
"Low transfer dependency","2016","lower secondary degree","inadequately","","","",""
"Low transfer dependency","2016","lower secondary degree","general elemantary","154","0.0768785781891944","0.0628283512910221","0.0909288050873668"
"Low transfer dependency","2016","lower secondary degree","middle vocational","253","0.0488240605374463","0.0421590841570826","0.05548903691781"
"Low transfer dependency","2016","lower secondary degree","vocational + Abi","","","",""
"Low transfer dependency","2016","lower secondary degree","higher vocational","7","","",""
"Low transfer dependency","2016","lower secondary degree","higher education","2","","",""
"Low transfer dependency","2016","secondary school degree","in school","","","",""
"Low transfer dependency","2016","secondary school degree","inadequately","","","",""
"Low transfer dependency","2016","secondary school degree","general elemantary","101","0.0842525983662561","0.0647093509744041","0.103795845758108"
"Low transfer dependency","2016","secondary school degree","middle vocational","313","0.0561109512096197","0.0494984486378631","0.0627234537813762"
"Low transfer dependency","2016","secondary school degree","vocational + Abi","","","",""
"Low transfer dependency","2016","secondary school degree","higher vocational","28","","",""
"Low transfer dependency","2016","secondary school degree","higher education","13","","",""
"Low transfer dependency","2016","college entrance qualification","in school","","","",""
"Low transfer dependency","2016","college entrance qualification","inadequately","","","",""
"Low transfer dependency","2016","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","2016","college entrance qualification","middle vocational","100","0.111979437739027","0.0919058696878434","0.132053005790211"
"Low transfer dependency","2016","college entrance qualification","vocational + Abi","88","0.047276852016734","0.0360139957994174","0.0585397082340506"
"Low transfer dependency","2016","college entrance qualification","higher vocational","10","","",""
"Low transfer dependency","2016","college entrance qualification","higher education","125","0.0294753649868352","0.0242586415740865","0.0346920883995839"
"Low transfer dependency","2016","Other degree","in school","","","",""
"Low transfer dependency","2016","Other degree","inadequately","9","","",""
"Low transfer dependency","2016","Other degree","general elemantary","71","0.0937003505546047","0.0689840210502491","0.11841668005896"
"Low transfer dependency","2016","Other degree","middle vocational","127","0.0877501010150634","0.0702229319113025","0.105277270118824"
"Low transfer dependency","2016","Other degree","vocational + Abi","82","0.114904959140957","0.0898629939385569","0.139946924343358"
"Low transfer dependency","2016","Other degree","higher vocational","3","","",""
"Low transfer dependency","2016","Other degree","higher education","96","0.0780431883224957","0.0615411397801633","0.0945452368648281"
