"transab_cat","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2013","Not Working","higher education","116","0.0355100600447118","0.028196899763855","0.0428232203255685"
"High transfer dependency","2013","Full Time","in school","","","",""
"High transfer dependency","2013","Full Time","inadequately","4","","",""
"High transfer dependency","2013","Full Time","general elemantary","27","","",""
"High transfer dependency","2013","Full Time","middle vocational","54","0.0048268283716265","0.00277475841273159","0.00687889833052141"
"High transfer dependency","2013","Full Time","vocational + Abi","4","","",""
"High transfer dependency","2013","Full Time","higher vocational","","","",""
"High transfer dependency","2013","Full Time","higher education","11","","",""
"High transfer dependency","2013","Part Time","in school","4","","",""
"High transfer dependency","2013","Part Time","inadequately","15","","",""
"High transfer dependency","2013","Part Time","general elemantary","82","0.0852599218790588","0.0637078239044268","0.106812019853691"
"High transfer dependency","2013","Part Time","middle vocational","256","0.0535101011817582","0.0461443197751203","0.0608758825883961"
"High transfer dependency","2013","Part Time","vocational + Abi","25","","",""
"High transfer dependency","2013","Part Time","higher vocational","7","","",""
"High transfer dependency","2013","Part Time","higher education","38","0.0309404075858313","0.022195124690382","0.0396856904812806"
"High transfer dependency","2013","Not Working","in school","82","0.06343449793364","0.0479349825254193","0.0789340133418607"
"High transfer dependency","2013","Not Working","inadequately","69","0.0911798454959846","0.0650715781287965","0.117288112863173"
"High transfer dependency","2013","Not Working","general elemantary","204","0.0442838299273518","0.0362292181682079","0.0523384416864957"
"High transfer dependency","2013","Not Working","middle vocational","296","0.0340395921720545","0.0294658321528218","0.0386133521912872"
"High transfer dependency","2013","Not Working","vocational + Abi","55","0.0364616443541925","0.0243695961582692","0.0485536925501158"
"High transfer dependency","2013","Not Working","higher vocational","13","","",""
"High transfer dependency","2013","Not Working","higher education","71","0.0211788222470714","0.0154892041184944","0.0268684403756484"
"Very high transfer dependency","2013","Full Time","in school","","","",""
"Very high transfer dependency","2013","Full Time","inadequately","2","","",""
"Very high transfer dependency","2013","Full Time","general elemantary","8","","",""
"Very high transfer dependency","2013","Full Time","middle vocational","7","","",""
"Very high transfer dependency","2013","Full Time","vocational + Abi","2","","",""
"Very high transfer dependency","2013","Full Time","higher vocational","2","","",""
"Very high transfer dependency","2013","Full Time","higher education","","","",""
"Very high transfer dependency","2013","Part Time","in school","2","","",""
"Very high transfer dependency","2013","Part Time","inadequately","16","","",""
"Very high transfer dependency","2013","Part Time","general elemantary","62","0.0545205653789387","0.0369989375041322","0.0720421932537452"
"Very high transfer dependency","2013","Part Time","middle vocational","133","0.0281667452375629","0.0227516367823029","0.0335818536928229"
"Very high transfer dependency","2013","Part Time","vocational + Abi","19","","",""
"Very high transfer dependency","2013","Part Time","higher vocational","2","","",""
"Very high transfer dependency","2013","Part Time","higher education","21","","",""
"Very high transfer dependency","2013","Not Working","in school","57","0.0375049483719951","0.0254231988685816","0.0495866978754086"
"Very high transfer dependency","2013","Not Working","inadequately","51","0.0787532464967057","0.0543238989013402","0.103182594092071"
"Very high transfer dependency","2013","Not Working","general elemantary","159","0.0373119930398669","0.0298916401027114","0.0447323459770223"
"Very high transfer dependency","2013","Not Working","middle vocational","227","0.0259123010626412","0.0219049853744837","0.0299196167507988"
"Very high transfer dependency","2013","Not Working","vocational + Abi","29","","",""
"Very high transfer dependency","2013","Not Working","higher vocational","10","","",""
"Very high transfer dependency","2013","Not Working","higher education","50","0.0179984382463398","0.0127448741184926","0.023252002374187"
"Complete transfer dependency","2013","Full Time","in school","","","",""
"Complete transfer dependency","2013","Full Time","inadequately","","","",""
"Complete transfer dependency","2013","Full Time","general elemantary","","","",""
"Complete transfer dependency","2013","Full Time","middle vocational","","","",""
"Complete transfer dependency","2013","Full Time","vocational + Abi","","","",""
"Complete transfer dependency","2013","Full Time","higher vocational","","","",""
"Complete transfer dependency","2013","Full Time","higher education","","","",""
"Complete transfer dependency","2013","Part Time","in school","","","",""
"Complete transfer dependency","2013","Part Time","inadequately","","","",""
"Complete transfer dependency","2013","Part Time","general elemantary","","","",""
"Complete transfer dependency","2013","Part Time","middle vocational","","","",""
"Complete transfer dependency","2013","Part Time","vocational + Abi","","","",""
"Complete transfer dependency","2013","Part Time","higher vocational","","","",""
"Complete transfer dependency","2013","Part Time","higher education","","","",""
"Complete transfer dependency","2013","Not Working","in school","28","","",""
"Complete transfer dependency","2013","Not Working","inadequately","80","0.172094837283756","0.137860346913774","0.206329327653737"
"Complete transfer dependency","2013","Not Working","general elemantary","184","0.0688508974586979","0.0589375124116919","0.0787642825057039"
"Complete transfer dependency","2013","Not Working","middle vocational","239","0.0354367678983144","0.0307734616183625","0.0401000741782663"
"Complete transfer dependency","2013","Not Working","vocational + Abi","45","0.0603857268999852","0.045018723321599","0.0757527304783715"
"Complete transfer dependency","2013","Not Working","higher vocational","5","","",""
"Complete transfer dependency","2013","Not Working","higher education","46","0.0150588528233461","0.0102462322601128","0.0198714733865794"
"No transfer dependency","2014","Full Time","in school","1","","",""
"No transfer dependency","2014","Full Time","inadequately","20","","",""
"No transfer dependency","2014","Full Time","general elemantary","164","0.383089893070615","0.348841602418634","0.417338183722596"
"No transfer dependency","2014","Full Time","middle vocational","1659","0.548148239787042","0.533591238457893","0.562705241116191"
"No transfer dependency","2014","Full Time","vocational + Abi","353","0.57290525627579","0.540606246179447","0.605204266372132"
"No transfer dependency","2014","Full Time","higher vocational","254","0.501595580916067","0.466461703189275","0.536729458642859"
"No transfer dependency","2014","Full Time","higher education","1187","0.584389527328297","0.566553977054406","0.602225077602188"
"No transfer dependency","2014","Part Time","in school","1","","",""
"No transfer dependency","2014","Part Time","inadequately","14","","",""
"No transfer dependency","2014","Part Time","general elemantary","141","0.317683114469448","0.285660248192225","0.349705980746671"
"No transfer dependency","2014","Part Time","middle vocational","838","0.370383008729103","0.354366246776397","0.386399770681809"
"No transfer dependency","2014","Part Time","vocational + Abi","103","0.266141209367023","0.233905160483681","0.298377258250365"
"No transfer dependency","2014","Part Time","higher vocational","99","0.340976839687288","0.291803833200479","0.390149846174096"
"No transfer dependency","2014","Part Time","higher education","463","0.412939387684057","0.389275472898454","0.43660330246966"
"No transfer dependency","2014","Not Working","in school","1","","",""
"No transfer dependency","2014","Not Working","inadequately","36","0.242268427153459","0.19068249818852","0.293854356118398"
"No transfer dependency","2014","Not Working","general elemantary","626","0.565048584337636","0.540665641982785","0.589431526692486"
"No transfer dependency","2014","Not Working","middle vocational","2646","0.67854811343253","0.664829228093219","0.69226699877184"
"No transfer dependency","2014","Not Working","vocational + Abi","129","0.541065917474955","0.492109818994237","0.590022015955672"
"No transfer dependency","2014","Not Working","higher vocational","333","0.764964635213783","0.725787820742807","0.804141449684759"
"No transfer dependency","2014","Not Working","higher education","1058","0.749833710709906","0.728382634480892","0.771284786938921"
