"transab_cat","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2014","16-34 y.","secondary school degree","954","0.478542466918037","0.454648268934748","0.502436664901326"
"Very low transfer dependency","2014","16-34 y.","college entrance qualification","1000","0.414070578755186","0.392434811516865","0.435706345993506"
"Very low transfer dependency","2014","16-34 y.","Other degree","248","0.291651571505991","0.254629182739225","0.328673960272756"
"Very low transfer dependency","2014","16-34 y.","no degree/no degree yet","680","0.719872823590969","0.692095733604773","0.747649913577165"
"Very low transfer dependency","2014","35-65 y.","lower secondary degree","1429","0.33952851059213","0.323136527638549","0.355920493545711"
"Very low transfer dependency","2014","35-65 y.","secondary school degree","2636","0.433413223289768","0.419439444361932","0.447387002217604"
"Very low transfer dependency","2014","35-65 y.","college entrance qualification","2885","0.490265946689428","0.475525083224396","0.50500681015446"
"Very low transfer dependency","2014","35-65 y.","Other degree","1201","0.435815563257895","0.415767331305477","0.455863795210314"
"Very low transfer dependency","2014","35-65 y.","no degree/no degree yet","106","0.297970227366079","0.249066422055096","0.346874032677061"
"Very low transfer dependency","2014","66 and older","lower secondary degree","231","0.0868307707688228","0.0759925175078814","0.0976690240297641"
"Very low transfer dependency","2014","66 and older","secondary school degree","82","0.080431620392256","0.0636841664535697","0.0971790743309423"
"Very low transfer dependency","2014","66 and older","college entrance qualification","84","0.0837408604886851","0.0661635763534267","0.101318144623943"
"Very low transfer dependency","2014","66 and older","Other degree","39","0.0874587512933139","0.0562611859817154","0.118656316604912"
"Very low transfer dependency","2014","66 and older","no degree/no degree yet","9","","",""
"Low transfer dependency","2014","16-34 y.","lower secondary degree","186","0.141655008566868","0.120887673561868","0.162422343571868"
"Low transfer dependency","2014","16-34 y.","secondary school degree","219","0.0886461820937363","0.0750506481206982","0.102241716066774"
"Low transfer dependency","2014","16-34 y.","college entrance qualification","179","0.0834272591253695","0.071280793724896","0.095573724525843"
"Low transfer dependency","2014","16-34 y.","Other degree","77","0.123804660819832","0.0969773107851757","0.150632010854489"
"Low transfer dependency","2014","16-34 y.","no degree/no degree yet","118","0.096318860577142","0.0780696319555142","0.11456808919877"
"Low transfer dependency","2014","35-65 y.","lower secondary degree","277","0.066570277585158","0.0579415386642782","0.0751990165060378"
"Low transfer dependency","2014","35-65 y.","secondary school degree","340","0.049587811873857","0.0434660977707183","0.0557095259769957"
"Low transfer dependency","2014","35-65 y.","college entrance qualification","201","0.0340860803640045","0.0287355974766252","0.0394365632513837"
"Low transfer dependency","2014","35-65 y.","Other degree","290","0.0911215326049696","0.0794862328854564","0.102756832324483"
"Low transfer dependency","2014","35-65 y.","no degree/no degree yet","68","0.19931564225027","0.156600700732036","0.242030583768505"
"Low transfer dependency","2014","66 and older","lower secondary degree","62","0.0245398236108973","0.0185847474120233","0.0304948998097712"
"Low transfer dependency","2014","66 and older","secondary school degree","8","","",""
"Low transfer dependency","2014","66 and older","college entrance qualification","3","","",""
"Low transfer dependency","2014","66 and older","Other degree","19","","",""
"Low transfer dependency","2014","66 and older","no degree/no degree yet","10","","",""
"High transfer dependency","2014","16-34 y.","lower secondary degree","108","0.0728933982643721","0.0574108373206755","0.0883759592080687"
"High transfer dependency","2014","16-34 y.","secondary school degree","110","0.0436976489383177","0.0339196634060621","0.0534756344705733"
"High transfer dependency","2014","16-34 y.","college entrance qualification","101","0.0416933085963867","0.0329132401523482","0.0504733770404252"
"High transfer dependency","2014","16-34 y.","Other degree","43","0.0745456959352318","0.0531514203528546","0.0959399715176091"
"High transfer dependency","2014","16-34 y.","no degree/no degree yet","86","0.0726788335403722","0.0566205066162616","0.0887371604644829"
"High transfer dependency","2014","35-65 y.","lower secondary degree","156","0.0376551142336028","0.0310657473629808","0.0442444811042249"
"High transfer dependency","2014","35-65 y.","secondary school degree","142","0.0227890976030591","0.0185809856211366","0.0269972095849816"
"High transfer dependency","2014","35-65 y.","college entrance qualification","51","0.00685634545146634","0.00442309049418579","0.00928960040874689"
"High transfer dependency","2014","35-65 y.","Other degree","180","0.0604974109684193","0.0508584206278918","0.0701364013089468"
"High transfer dependency","2014","35-65 y.","no degree/no degree yet","38","0.0845225962986181","0.0547793284964874","0.114265864100749"
"High transfer dependency","2014","66 and older","lower secondary degree","17","","",""
"High transfer dependency","2014","66 and older","secondary school degree","5","","",""
"High transfer dependency","2014","66 and older","college entrance qualification","1","","",""
"High transfer dependency","2014","66 and older","Other degree","13","","",""
"High transfer dependency","2014","66 and older","no degree/no degree yet","3","","",""
"Very high transfer dependency","2014","16-34 y.","lower secondary degree","85","0.0566346383098089","0.0428684124303724","0.0704008641892454"
"Very high transfer dependency","2014","16-34 y.","secondary school degree","48","0.0233883567974238","0.0161592682052123","0.0306174453896353"
"Very high transfer dependency","2014","16-34 y.","college entrance qualification","40","0.0179969149437209","0.0121575190631601","0.0238363108242817"
"Very high transfer dependency","2014","16-34 y.","Other degree","44","0.107800897136617","0.082539876838176","0.133061917435058"
"Very high transfer dependency","2014","16-34 y.","no degree/no degree yet","80","0.0656818910715695","0.0503586214983884","0.0810051606447506"
"Very high transfer dependency","2014","35-65 y.","lower secondary degree","106","0.0230801380935929","0.0178823926880813","0.0282778834991045"
"Very high transfer dependency","2014","35-65 y.","secondary school degree","94","0.0169416633955774","0.0133025361457213","0.0205807906454335"
"Very high transfer dependency","2014","35-65 y.","college entrance qualification","34","0.00535970796095847","0.00320673377538852","0.00751268214652841"
"Very high transfer dependency","2014","35-65 y.","Other degree","131","0.0429329147391918","0.0347373188272131","0.0511285106511705"
"Very high transfer dependency","2014","35-65 y.","no degree/no degree yet","42","0.0925573384927906","0.0615693434589479","0.123545333526633"
"Very high transfer dependency","2014","66 and older","lower secondary degree","6","","",""
"Very high transfer dependency","2014","66 and older","secondary school degree","2","","",""
"Very high transfer dependency","2014","66 and older","college entrance qualification","","","",""
"Very high transfer dependency","2014","66 and older","Other degree","12","","",""
"Very high transfer dependency","2014","66 and older","no degree/no degree yet","1","","",""
"Complete transfer dependency","2014","16-34 y.","lower secondary degree","45","0.0488081642271257","0.0359755790278157","0.0616407494264356"
"Complete transfer dependency","2014","16-34 y.","secondary school degree","25","","",""
"Complete transfer dependency","2014","16-34 y.","college entrance qualification","27","","",""
"Complete transfer dependency","2014","16-34 y.","Other degree","33","0.0478954605498698","0.0305015070831814","0.0652894140165582"
"Complete transfer dependency","2014","16-34 y.","no degree/no degree yet","32","0.0365272859896927","0.0249232345062905","0.0481313374730949"
"Complete transfer dependency","2014","35-65 y.","lower secondary degree","84","0.0320888784394927","0.0259884358968526","0.0381893209821328"
"Complete transfer dependency","2014","35-65 y.","secondary school degree","54","0.0155041687773211","0.0120203082774736","0.0189880292771685"
"Complete transfer dependency","2014","35-65 y.","college entrance qualification","21","","",""
"Complete transfer dependency","2014","35-65 y.","Other degree","106","0.0510092700893557","0.0421137837007499","0.0599047564779616"
"Complete transfer dependency","2014","35-65 y.","no degree/no degree yet","34","0.11335909272808","0.0794605900652724","0.147257595390888"
"Complete transfer dependency","2014","66 and older","lower secondary degree","","","",""
"Complete transfer dependency","2014","66 and older","secondary school degree","","","",""
"Complete transfer dependency","2014","66 and older","college entrance qualification","","","",""
"Complete transfer dependency","2014","66 and older","Other degree","8","","",""
"Complete transfer dependency","2014","66 and older","no degree/no degree yet","","","",""
"No transfer dependency","2015","16-34 y.","lower secondary degree","130","0.252392430631041","0.224667705278594","0.280117155983488"
"No transfer dependency","2015","16-34 y.","secondary school degree","338","0.386112527026552","0.361515581874306","0.410709472178798"
"No transfer dependency","2015","16-34 y.","college entrance qualification","619","0.443199550918186","0.420938787695796","0.465460314140575"
"No transfer dependency","2015","16-34 y.","Other degree","420","0.482482067422873","0.453138778800402","0.511825356045345"
