"transab_cat","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2014","no migration background","(2a) intermediate vocational","2620","0.367360216881337","0.354549514199988","0.380170919562687"
"Very low transfer dependency","2014","no migration background","(2c_gen) general maturity certificate","459","0.542557077202329","0.506565543238039","0.578548611166618"
"Very low transfer dependency","2014","no migration background","(2c_voc) vocational maturity certificate","941","0.396537908786296","0.373160172891993","0.4199156446806"
"Very low transfer dependency","2014","no migration background","(3a) lower tertiary education","825","0.350370184205624","0.328511747844219","0.372228620567028"
"Very low transfer dependency","2014","no migration background","(3b) higher tertiary education","1431","0.334535291054133","0.317566404331604","0.351504177776663"
"Very low transfer dependency","2014","direct migration background","(0) in school","51","0.451741094703752","0.357444969004462","0.546037220403042"
"Very low transfer dependency","2014","direct migration background","(1a) inadequately completed","82","0.288509838083819","0.237746269926316","0.339273406241323"
"Very low transfer dependency","2014","direct migration background","(1b) general elementary school","371","0.346783869208936","0.315843603160699","0.377724135257174"
"Very low transfer dependency","2014","direct migration background","(1c) basic vocational qualification","457","0.376458197974505","0.345452762301475","0.407463633647535"
"Very low transfer dependency","2014","direct migration background","(2b) intermediate general qualification","60","0.430246718041631","0.338140531323201","0.522352904760061"
"Very low transfer dependency","2014","direct migration background","(2a) intermediate vocational","172","0.474438331374217","0.416157563765769","0.532719098982664"
"Very low transfer dependency","2014","direct migration background","(2c_gen) general maturity certificate","236","0.327595460659182","0.286782275370293","0.368408645948072"
"Very low transfer dependency","2014","direct migration background","(2c_voc) vocational maturity certificate","320","0.431937911212048","0.394003267793214","0.469872554630882"
"Very low transfer dependency","2014","direct migration background","(3a) lower tertiary education","48","0.301013201313344","0.216062623389125","0.385963779237563"
"Very low transfer dependency","2014","direct migration background","(3b) higher tertiary education","536","0.449979607489333","0.418895646595932","0.481063568382734"
"Very low transfer dependency","2014","indirect migration background","(0) in school","132","0.697242474400898","0.633083949659433","0.761400999142362"
"Very low transfer dependency","2014","indirect migration background","(1a) inadequately completed","12","","",""
"Very low transfer dependency","2014","indirect migration background","(1b) general elementary school","99","0.389751155246141","0.325741889112934","0.453760421379348"
"Very low transfer dependency","2014","indirect migration background","(1c) basic vocational qualification","142","0.474639693308824","0.410794998447893","0.538484388169755"
"Very low transfer dependency","2014","indirect migration background","(2b) intermediate general qualification","93","0.534866223750169","0.459217539124747","0.610514908375591"
"Very low transfer dependency","2014","indirect migration background","(2a) intermediate vocational","181","0.485112999823765","0.427191140524713","0.543034859122817"
"Very low transfer dependency","2014","indirect migration background","(2c_gen) general maturity certificate","120","0.608469708492708","0.540483994792035","0.676455422193381"
"Very low transfer dependency","2014","indirect migration background","(2c_voc) vocational maturity certificate","95","0.552935310200148","0.471729109500854","0.634141510899442"
"Very low transfer dependency","2014","indirect migration background","(3a) lower tertiary education","54","0.462866641762372","0.355596699068706","0.570136584456038"
"Very low transfer dependency","2014","indirect migration background","(3b) higher tertiary education","102","0.38465210606148","0.314163818049226","0.455140394073735"
"Low transfer dependency","2014","no migration background","(0) in school","47","0.0522442935051089","0.0340087920273291","0.0704797949828888"
"Low transfer dependency","2014","no migration background","(1a) inadequately completed","32","0.192077199212146","0.135615996206244","0.248538402218048"
"Low transfer dependency","2014","no migration background","(1b) general elementary school","140","0.0801034199330955","0.0650370059822703","0.0951698338839207"
"Low transfer dependency","2014","no migration background","(1c) basic vocational qualification","259","0.0439747277731362","0.0380616937739727","0.0498877617722998"
"Low transfer dependency","2014","no migration background","(2b) intermediate general qualification","55","0.0590912109079896","0.0398516395553122","0.078330782260667"
"Low transfer dependency","2014","no migration background","(2a) intermediate vocational","377","0.0481253540942454","0.0424378006618944","0.0538129075265964"
