"plb0195_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Paid","2015","no migration background","middle vocational","","","",""
"Paid","2015","no migration background","vocational + Abi","","","",""
"Paid","2015","no migration background","higher vocational","","","",""
"Paid","2015","no migration background","higher education","","","",""
"Paid","2015","direct migration background","in school","","","",""
"Paid","2015","direct migration background","inadequately","","","",""
"Paid","2015","direct migration background","general elemantary","","","",""
"Paid","2015","direct migration background","middle vocational","","","",""
"Paid","2015","direct migration background","vocational + Abi","","","",""
"Paid","2015","direct migration background","higher vocational","","","",""
"Paid","2015","direct migration background","higher education","","","",""
"Paid","2015","indirect migration background","in school","","","",""
"Paid","2015","indirect migration background","inadequately","","","",""
"Paid","2015","indirect migration background","general elemantary","","","",""
"Paid","2015","indirect migration background","middle vocational","","","",""
"Paid","2015","indirect migration background","vocational + Abi","","","",""
"Paid","2015","indirect migration background","higher vocational","","","",""
"Paid","2015","indirect migration background","higher education","","","",""
"Not paid","2015","no migration background","in school","","","",""
"Not paid","2015","no migration background","inadequately","","","",""
"Not paid","2015","no migration background","general elemantary","","","",""
"Not paid","2015","no migration background","middle vocational","","","",""
"Not paid","2015","no migration background","vocational + Abi","","","",""
"Not paid","2015","no migration background","higher vocational","","","",""
"Not paid","2015","no migration background","higher education","","","",""
"Not paid","2015","direct migration background","in school","","","",""
"Not paid","2015","direct migration background","inadequately","","","",""
"Not paid","2015","direct migration background","general elemantary","","","",""
"Not paid","2015","direct migration background","middle vocational","","","",""
"Not paid","2015","direct migration background","vocational + Abi","","","",""
"Not paid","2015","direct migration background","higher vocational","","","",""
"Not paid","2015","direct migration background","higher education","","","",""
"Not paid","2015","indirect migration background","in school","","","",""
"Not paid","2015","indirect migration background","inadequately","","","",""
"Not paid","2015","indirect migration background","general elemantary","","","",""
"Not paid","2015","indirect migration background","middle vocational","","","",""
"Not paid","2015","indirect migration background","vocational + Abi","","","",""
"Not paid","2015","indirect migration background","higher vocational","","","",""
"Not paid","2015","indirect migration background","higher education","","","",""
"Acclaimed","2016","no migration background","in school","","","",""
"Acclaimed","2016","no migration background","inadequately","","","",""
"Acclaimed","2016","no migration background","general elemantary","","","",""
"Acclaimed","2016","no migration background","middle vocational","","","",""
"Acclaimed","2016","no migration background","vocational + Abi","","","",""
"Acclaimed","2016","no migration background","higher vocational","","","",""
"Acclaimed","2016","no migration background","higher education","","","",""
"Acclaimed","2016","direct migration background","in school","","","",""
"Acclaimed","2016","direct migration background","inadequately","","","",""
"Acclaimed","2016","direct migration background","general elemantary","","","",""
"Acclaimed","2016","direct migration background","middle vocational","","","",""
"Acclaimed","2016","direct migration background","vocational + Abi","","","",""
"Acclaimed","2016","direct migration background","higher vocational","","","",""
"Acclaimed","2016","direct migration background","higher education","","","",""
"Acclaimed","2016","indirect migration background","in school","","","",""
"Acclaimed","2016","indirect migration background","inadequately","","","",""
"Acclaimed","2016","indirect migration background","general elemantary","","","",""
"Acclaimed","2016","indirect migration background","middle vocational","","","",""
"Acclaimed","2016","indirect migration background","vocational + Abi","","","",""
"Acclaimed","2016","indirect migration background","higher vocational","","","",""
"Acclaimed","2016","indirect migration background","higher education","","","",""
"Partly, partly","2016","no migration background","in school","","","",""
"Partly, partly","2016","no migration background","inadequately","","","",""
"Partly, partly","2016","no migration background","general elemantary","","","",""
"Partly, partly","2016","no migration background","middle vocational","","","",""
"Partly, partly","2016","no migration background","vocational + Abi","","","",""
"Partly, partly","2016","no migration background","higher vocational","","","",""
"Partly, partly","2016","no migration background","higher education","","","",""
"Partly, partly","2016","direct migration background","in school","","","",""
"Partly, partly","2016","direct migration background","inadequately","","","",""
"Partly, partly","2016","direct migration background","general elemantary","","","",""
"Partly, partly","2016","direct migration background","middle vocational","","","",""
"Partly, partly","2016","direct migration background","vocational + Abi","","","",""
"Partly, partly","2016","direct migration background","higher vocational","","","",""
"Partly, partly","2016","direct migration background","higher education","","","",""
