"plb0195_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Paid","2010","Couple + C. LE and GT 16","vocational + Abi","3","","","","3"
"Paid","2010","Couple + C. LE and GT 16","higher vocational","5","","","","3"
"Paid","2010","Couple + C. LE and GT 16","higher education","8","","","","3"
"Paid","2010","(Married) couple without C. ","inadequately","","","","","3"
"Paid","2010","(Married) couple without C. ","general elemantary","7","","","","3"
"Paid","2010","(Married) couple without C. ","higher vocational","5","","","","3"
"Paid","2010","1-pers.-HH","middle vocational","40","0.116732581435346","0.0835169114489246","0.149948251421767","3"
"Paid","2010","1-pers.-HH","vocational + Abi","4","","","","3"
"Paid","2010","(Married) couple without C. ","in school","","","","","3"
"Paid","2010","(Married) couple without C. ","middle vocational","107","0.136775309137497","0.113675711897703","0.15987490637729","3"
"Paid","2010","(Married) couple without C. ","vocational + Abi","12","","","","3"
"Paid","2010","Couple + C. GT 16 ","middle vocational","69","0.163889078813285","0.133008494642862","0.194769662983709","3"
"Partly, partly","2010","1-pers.-HH","in school","","","","","2"
"Partly, partly","2010","1-pers.-HH","inadequately","1","","","","2"
"Partly, partly","2010","1-pers.-HH","general elemantary","5","","","","2"
"Partly, partly","2010","1-pers.-HH","middle vocational","73","0.18128343032406","0.141431743202786","0.221135117445334","2"
"Partly, partly","2010","1-pers.-HH","vocational + Abi","6","","","","2"
"Partly, partly","2010","1-pers.-HH","higher vocational","7","","","","2"
"Partly, partly","2010","1-pers.-HH","higher education","28","","","","2"
"Partly, partly","2010","(Married) couple without C. ","in school","","","","","2"
"Partly, partly","2010","(Married) couple without C. ","inadequately","1","","","","2"
"Partly, partly","2010","(Married) couple without C. ","general elemantary","11","","","","2"
"Partly, partly","2010","(Married) couple without C. ","middle vocational","154","0.195254536719385","0.168606300869748","0.221902772569022","2"
"Partly, partly","2010","(Married) couple without C. ","vocational + Abi","26","","","","2"
"Partly, partly","2010","(Married) couple without C. ","higher vocational","22","","","","2"
"Partly, partly","2010","(Married) couple without C. ","higher education","84","0.18016198185075","0.148528123631417","0.211795840070084","2"
"Partly, partly","2010","Single parent ","in school","","","","","2"
"Partly, partly","2010","Single parent ","inadequately","3","","","","2"
"Partly, partly","2010","Single parent ","general elemantary","10","","","","2"
"Partly, partly","2010","Single parent ","middle vocational","66","0.150942306854856","0.11694712383062","0.184937489879091","2"
"Partly, partly","2010","Single parent ","vocational + Abi","17","","","","2"
"Partly, partly","2010","Single parent ","higher vocational","7","","","","2"
"Partly, partly","2010","Single parent ","higher education","25","","","","2"
"Partly, partly","2010","Couple + C. LE 16 ","in school","","","","","2"
"Partly, partly","2010","Couple + C. LE 16 ","inadequately","7","","","","2"
"Partly, partly","2010","Couple + C. LE 16 ","general elemantary","27","","","","2"
"Partly, partly","2010","Couple + C. LE 16 ","middle vocational","365","0.219539025152419","0.199050696897992","0.240027353406846","2"
"Partly, partly","2010","Couple + C. LE 16 ","vocational + Abi","50","0.177955946035531","0.136937551729102","0.21897434034196","2"
"Partly, partly","2010","Couple + C. LE 16 ","higher vocational","59","0.191082445500798","0.144359935621634","0.237804955379962","2"
"Partly, partly","2010","Couple + C. LE 16 ","higher education","151","0.142014942983221","0.119887765018786","0.164142120947655","2"
"Partly, partly","2010","Couple + C. GT 16 ","in school","","","","","2"
"Partly, partly","2010","Couple + C. GT 16 ","inadequately","1","","","","2"
"Partly, partly","2010","Couple + C. GT 16 ","general elemantary","14","","","","2"
"Partly, partly","2010","Couple + C. GT 16 ","middle vocational","126","0.224375989791615","0.189574938359209","0.259177041224022","2"
"Partly, partly","2010","Couple + C. GT 16 ","vocational + Abi","19","","","","2"
"Partly, partly","2010","Couple + C. GT 16 ","higher vocational","20","","","","2"
"Partly, partly","2010","Couple + C. GT 16 ","higher education","37","0.129465525683309","0.089787340421439","0.16914371094518","2"
"Partly, partly","2010","Couple + C. LE and GT 16","in school","","","","","2"
"Partly, partly","2010","Couple + C. LE and GT 16","inadequately","1","","","","2"
"Partly, partly","2010","Couple + C. LE and GT 16","general elemantary","11","","","","2"
"Partly, partly","2010","Couple + C. LE and GT 16","middle vocational","72","0.277086734956976","0.224093092149644","0.330080377764307","2"
"Partly, partly","2010","Couple + C. LE and GT 16","vocational + Abi","5","","","","2"
"Partly, partly","2010","Couple + C. LE and GT 16","higher vocational","6","","","","2"
"Partly, partly","2010","Couple + C. LE and GT 16","higher education","23","","","","2"
"Acclaimed","2011","1-pers.-HH","in school","","","","","1"
"Acclaimed","2011","1-pers.-HH","inadequately","2","","","","1"
"Acclaimed","2011","1-pers.-HH","general elemantary","16","","","","1"
"Acclaimed","2011","1-pers.-HH","middle vocational","234","0.537925979620218","0.491964298102592","0.583887661137845","1"
"Acclaimed","2011","Couple + C. LE 16 ","middle vocational","825","0.485103238544558","0.461261438738207","0.50894503835091","1"
"Acclaimed","2011","Couple + C. LE 16 ","vocational + Abi","196","0.545766332475047","0.494756889708715","0.596775775241379","1"
"Acclaimed","2011","Couple + C. LE 16 ","higher vocational","155","0.460761111361012","0.406147409784167","0.515374812937858","1"
"Acclaimed","2011","Single parent ","general elemantary","46","0.461737062350778","0.364026233463852","0.559447891237704","1"
"Acclaimed","2011","Single parent ","middle vocational","302","0.507309798436908","0.465678802887175","0.548940793986641","1"
"Acclaimed","2011","Single parent ","vocational + Abi","73","0.664373703145138","0.578442022841523","0.750305383448754","1"
"Acclaimed","2011","Single parent ","higher vocational","30","0.568007191800064","0.43337106951003","0.702643314090097","1"
"Acclaimed","2011","Single parent ","higher education","133","0.544845760411146","0.481311471486344","0.608380049335947","1"
"Acclaimed","2011","Couple + C. LE 16 ","in school","","","","","1"
"Acclaimed","2011","Couple + C. LE 16 ","inadequately","8","","","","1"
"Acclaimed","2011","Couple + C. LE 16 ","general elemantary","61","0.303903681061526","0.23476417394955","0.373043188173503","1"
"Acclaimed","2011","Couple + C. LE 16 ","higher education","480","0.454127590265324","0.424784554457159","0.483470626073488","1"
"Acclaimed","2011","Couple + C. GT 16 ","in school","2","","","","1"
"Acclaimed","2011","Couple + C. GT 16 ","inadequately","1","","","","1"
"Acclaimed","2011","1-pers.-HH","higher vocational","42","0.519543673928431","0.405710139704025","0.633377208152838","1"
"Acclaimed","2011","Couple + C. LE and GT 16","in school","1","","","","1"
"Acclaimed","2011","1-pers.-HH","vocational + Abi","55","0.615219105535555","0.512388942988851","0.71804926808226","1"
"Acclaimed","2011","1-pers.-HH","higher education","145","0.501349252468676","0.442468055557464","0.560230449379887","1"
"Acclaimed","2011","(Married) couple without C. ","in school","","","","","1"
"Acclaimed","2011","(Married) couple without C. ","inadequately","1","","","","1"
"Acclaimed","2011","(Married) couple without C. ","general elemantary","44","0.51688600048976","0.410652663355849","0.62311933762367","1"
"Acclaimed","2011","Single parent ","inadequately","1","","","","1"
"Acclaimed","2011","Couple + C. GT 16 ","general elemantary","44","0.513618971329466","0.410358125501627","0.616879817157306","1"
"Acclaimed","2011","Couple + C. GT 16 ","middle vocational","324","0.507186884329223","0.468453696669786","0.545920071988659","1"
"Acclaimed","2011","Couple + C. GT 16 ","higher education","134","0.379740647278786","0.325715314824923","0.433765979732649","1"
"Acclaimed","2011","(Married) couple without C. ","middle vocational","553","0.509291227982991","0.479096653464285","0.539485802501698","1"
"Acclaimed","2011","Single parent ","in school","1","","","","1"
"Acclaimed","2011","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Acclaimed","2011","(Married) couple without C. ","vocational + Abi","107","0.627830959766977","0.555800443974295","0.699861475559658","1"
"Acclaimed","2011","(Married) couple without C. ","higher vocational","107","0.500853145167976","0.428803541041221","0.57290274929473","1"
"Acclaimed","2011","(Married) couple without C. ","higher education","293","0.441768570939754","0.403911072686102","0.479626069193406","1"
"Acclaimed","2011","Couple + C. GT 16 ","vocational + Abi","49","0.525281996099826","0.423242504378397","0.627321487821256","1"
"Acclaimed","2011","Couple + C. GT 16 ","higher vocational","62","0.552580603533361","0.460902822877794","0.644258384188928","1"
"Acclaimed","2011","Couple + C. LE and GT 16","general elemantary","39","0.405760941748335","0.2974804393365","0.514041444160169","1"
"Acclaimed","2011","Couple + C. LE and GT 16","middle vocational","179","0.42915241277527","0.378855366077262","0.479449459473277","1"
"Acclaimed","2011","Couple + C. LE and GT 16","vocational + Abi","30","0.470735704037065","0.340004594802785","0.601466813271344","1"
"Acclaimed","2011","Couple + C. LE and GT 16","higher vocational","33","0.48455682194928","0.364890086403561","0.604223557495","1"
"Acclaimed","2011","Couple + C. LE and GT 16","higher education","66","0.425841224264278","0.351070204360867","0.500612244167689","1"
"Not paid","2011","1-pers.-HH","in school","1","","","","4"
"Not paid","2011","1-pers.-HH","inadequately","","","","","4"
"Not paid","2011","1-pers.-HH","general elemantary","3","","","","4"
"Not paid","2011","1-pers.-HH","middle vocational","51","0.105852731381045","0.0774908892593477","0.134214573502742","4"
"Not paid","2011","1-pers.-HH","vocational + Abi","11","","","","4"
"Not paid","2011","1-pers.-HH","higher vocational","17","","","","4"
"Not paid","2011","1-pers.-HH","higher education","83","0.309955006129003","0.255492673437458","0.364417338820548","4"
"Not paid","2011","(Married) couple without C. ","in school","","","","","4"
"Not paid","2011","(Married) couple without C. ","inadequately","1","","","","4"
"Not paid","2011","(Married) couple without C. ","general elemantary","6","","","","4"
"Not paid","2011","(Married) couple without C. ","middle vocational","142","0.122861806466276","0.103033922682188","0.142689690250364","4"
"Not paid","2011","(Married) couple without C. ","vocational + Abi","25","","","","4"
"Not paid","2011","(Married) couple without C. ","higher vocational","39","0.260420643035511","0.197180576143943","0.323660709927079","4"
"Not paid","2011","(Married) couple without C. ","higher education","248","0.371729740130101","0.334888497822518","0.408570982437684","4"
"Not paid","2011","Single parent ","in school","","","","","4"
"Not paid","2011","Single parent ","inadequately","1","","","","4"
"Not paid","2011","Single parent ","general elemantary","4","","","","4"
"Not paid","2011","Single parent ","middle vocational","58","0.128556969646158","0.100685458093026","0.156428481199291","4"
"Not paid","2011","Single parent ","vocational + Abi","8","","","","4"
"Not paid","2011","Single parent ","higher vocational","7","","","","4"
"Not paid","2011","Single parent ","higher education","57","0.238512015195022","0.184139584544595","0.292884445845449","4"
"Not paid","2011","Couple + C. LE 16 ","in school","","","","","4"
"Not paid","2011","Couple + C. LE 16 ","inadequately","5","","","","4"
"Not paid","2011","Couple + C. LE 16 ","general elemantary","22","","","","4"
"Not paid","2011","Couple + C. LE 16 ","middle vocational","182","0.128718751636711","0.11274297561702","0.144694527656402","4"
"Not paid","2011","Couple + C. LE 16 ","vocational + Abi","65","0.130635626631272","0.0961101816943676","0.165161071568176","4"
"Not paid","2011","Couple + C. LE 16 ","higher vocational","66","0.257016286566806","0.209137507067141","0.304895066066471","4"
"Not paid","2011","Couple + C. LE 16 ","higher education","424","0.349154163830775","0.321059864473771","0.377248463187778","4"
"Not paid","2011","Couple + C. GT 16 ","in school","1","","","","4"
"Not paid","2011","Couple + C. GT 16 ","inadequately","","","","","4"
"Not paid","2011","Couple + C. GT 16 ","general elemantary","9","","","","4"
"Not paid","2011","Couple + C. GT 16 ","middle vocational","83","0.124239921599723","0.0986846053162599","0.149795237883187","4"
"Not paid","2011","Couple + C. GT 16 ","vocational + Abi","12","","","","4"
"Not paid","2011","Couple + C. GT 16 ","higher vocational","20","","","","4"
"Not paid","2011","Couple + C. GT 16 ","higher education","120","0.364813140414798","0.311226906794538","0.418399374035058","4"
"Not paid","2011","Couple + C. LE and GT 16","in school","","","","","4"
"Not paid","2011","Couple + C. LE and GT 16","inadequately","1","","","","4"
"Not paid","2011","Couple + C. LE and GT 16","general elemantary","14","","","","4"
"Not paid","2011","Couple + C. LE and GT 16","middle vocational","46","0.153420863191759","0.116797973173141","0.190043753210378","4"
"Not paid","2011","Couple + C. LE and GT 16","vocational + Abi","9","","","","4"
"Not paid","2011","Couple + C. LE and GT 16","higher vocational","14","","","","4"
"Not paid","2011","Couple + C. LE and GT 16","higher education","61","0.372508850072344","0.299400741148046","0.445616958996641","4"
