"plb0195_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2018","no degree/no degree yet","indirect migration background","5","","",""
"Partly, partly","2018","lower secondary degree","no migration background","331","0.261150953574857","0.236838824692895","0.285463082456819"
"Partly, partly","2018","lower secondary degree","direct migration background","50","0.365290798277656","0.288489885638513","0.4420917109168"
"Partly, partly","2018","lower secondary degree","indirect migration background","37","0.246668120514228","0.173951967929455","0.319384273099002"
"Partly, partly","2018","secondary school degree","no migration background","671","0.241517717074373","0.225926822860626","0.25710861128812"
"Partly, partly","2018","secondary school degree","direct migration background","39","0.271870614597766","0.195092286722247","0.348648942473285"
"Partly, partly","2018","secondary school degree","indirect migration background","49","0.313493151307975","0.244955656979139","0.382030645636812"
"Partly, partly","2018","college entrance qualification","no migration background","525","0.171272593044378","0.158190567506374","0.184354618582382"
"Partly, partly","2018","college entrance qualification","direct migration background","32","0.223186174178704","0.16167077107543","0.284701577281977"
"Partly, partly","2018","college entrance qualification","indirect migration background","39","0.169254472490359","0.124276845020453","0.214232099960265"
"Partly, partly","2018","Other degree","no migration background","9","","",""
"Partly, partly","2018","Other degree","direct migration background","232","0.213410423023148","0.186921015647248","0.239899830399047"
"Partly, partly","2018","Other degree","indirect migration background","6","","",""
"Partly, partly","2018","no degree/no degree yet","no migration background","6","","",""
"Partly, partly","2018","no degree/no degree yet","direct migration background","18","","",""
"Partly, partly","2018","no degree/no degree yet","indirect migration background","2","","",""
"Paid","2018","lower secondary degree","no migration background","237","0.180089617371638","0.15882160748959","0.201357627253687"
"Paid","2018","lower secondary degree","direct migration background","37","0.132456373928773","0.0783881990336945","0.186524548823852"
"Paid","2018","lower secondary degree","indirect migration background","32","0.210622276912567","0.141840119854606","0.279404433970529"
"Paid","2018","secondary school degree","no migration background","291","0.0968494506770932","0.0860760586588145","0.107622842695372"
"Paid","2018","secondary school degree","direct migration background","23","","",""
"Paid","2018","secondary school degree","indirect migration background","23","","",""
"Paid","2018","college entrance qualification","no migration background","215","0.0617804683146295","0.0534205306684298","0.0701404059608292"
"Paid","2018","college entrance qualification","direct migration background","16","","",""
"Paid","2018","college entrance qualification","indirect migration background","29","","",""
"Paid","2018","Other degree","no migration background","8","","",""
"Paid","2018","Other degree","direct migration background","196","0.200522473033079","0.174635874312488","0.226409071753671"
"Paid","2018","Other degree","indirect migration background","4","","",""
"Paid","2018","no degree/no degree yet","no migration background","12","","",""
"Paid","2018","no degree/no degree yet","direct migration background","14","","",""
"Paid","2018","no degree/no degree yet","indirect migration background","2","","",""
"Not paid","2018","lower secondary degree","no migration background","72","0.0641233574951898","0.0505646980104605","0.077682016979919"
"Not paid","2018","lower secondary degree","direct migration background","8","","",""
"Not paid","2018","lower secondary degree","indirect migration background","9","","",""
"Not paid","2018","secondary school degree","no migration background","253","0.0970410759997614","0.0862581752963694","0.107823976703153"
"Not paid","2018","secondary school degree","direct migration background","7","","",""
"Not paid","2018","secondary school degree","indirect migration background","9","","",""
"Not paid","2018","college entrance qualification","no migration background","645","0.203465243637442","0.189486353649294","0.217444133625589"
"Not paid","2018","college entrance qualification","direct migration background","29","","",""
"Not paid","2018","college entrance qualification","indirect migration background","67","0.23281251800835","0.182119706531596","0.283505329485104"
"Not paid","2018","Other degree","no migration background","5","","",""
"Not paid","2018","Other degree","direct migration background","111","0.134972894200193","0.112881227936586","0.1570645604638"
"Not paid","2018","Other degree","indirect migration background","3","","",""
"Not paid","2018","no degree/no degree yet","no migration background","2","","",""
