"plb0195_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Paid","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Paid","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","2017","direct migration background","(3a) lower tertiary education","","","",""
"Paid","2017","direct migration background","(3b) higher tertiary education","","","",""
"Paid","2017","indirect migration background","(0) in school","","","",""
"Paid","2017","indirect migration background","(1a) inadequately completed","","","",""
"Paid","2017","indirect migration background","(1b) general elementary school","","","",""
"Paid","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Paid","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Paid","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Paid","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Paid","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Paid","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Not paid","2017","no migration background","(0) in school","","","",""
"Not paid","2017","no migration background","(1a) inadequately completed","","","",""
"Not paid","2017","no migration background","(1b) general elementary school","","","",""
"Not paid","2017","no migration background","(1c) basic vocational qualification","","","",""
"Not paid","2017","no migration background","(2b) intermediate general qualification","","","",""
"Not paid","2017","no migration background","(2a) intermediate vocational","","","",""
"Not paid","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2017","no migration background","(3a) lower tertiary education","","","",""
"Not paid","2017","no migration background","(3b) higher tertiary education","","","",""
"Not paid","2017","direct migration background","(0) in school","","","",""
"Not paid","2017","direct migration background","(1a) inadequately completed","","","",""
"Not paid","2017","direct migration background","(1b) general elementary school","","","",""
"Not paid","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Not paid","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Not paid","2017","direct migration background","(2a) intermediate vocational","","","",""
"Not paid","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2017","direct migration background","(3a) lower tertiary education","","","",""
"Not paid","2017","direct migration background","(3b) higher tertiary education","","","",""
"Not paid","2017","indirect migration background","(0) in school","","","",""
"Not paid","2017","indirect migration background","(1a) inadequately completed","","","",""
"Not paid","2017","indirect migration background","(1b) general elementary school","","","",""
"Not paid","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Not paid","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Not paid","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Not paid","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Not paid","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Acclaimed","2018","no migration background","(0) in school","1","","",""
"Acclaimed","2018","no migration background","(1a) inadequately completed","13","","",""
"Acclaimed","2018","no migration background","(1b) general elementary school","78","0.369622922572553","0.30098708385337","0.438258761291736"
"Acclaimed","2018","no migration background","(1c) basic vocational qualification","540","0.511493817000641","0.481612544676501","0.541375089324781"
"Acclaimed","2018","no migration background","(2b) intermediate general qualification","87","0.55625563286501","0.482222065453736","0.630289200276284"
"Acclaimed","2018","no migration background","(2a) intermediate vocational","1453","0.56729489941233","0.547850241228091","0.586739557596568"
"Acclaimed","2018","no migration background","(2c_gen) general maturity certificate","119","0.567805481557816","0.505262441501392","0.63034852161424"
"Acclaimed","2018","no migration background","(2c_voc) vocational maturity certificate","636","0.656107460176613","0.626322318212267","0.685892602140959"
"Acclaimed","2018","no migration background","(3a) lower tertiary education","540","0.581058521690239","0.547909560069826","0.614207483310651"
"Acclaimed","2018","no migration background","(3b) higher tertiary education","689","0.480308006253492","0.454404121292222","0.506211891214762"
"Acclaimed","2018","direct migration background","(0) in school","","","",""
"Acclaimed","2018","direct migration background","(1a) inadequately completed","12","","",""
