"plh0206i01","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","in school","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","inadequately","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","general elemantary","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","middle vocational","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","higher vocational","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","higher education","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","in school","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","inadequately","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","general elemantary","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","middle vocational","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","higher vocational","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","higher education","","","",""
"6 on scale 1-7","2016","(0) in school","in school","","","",""
"6 on scale 1-7","2016","(0) in school","inadequately","","","",""
"6 on scale 1-7","2016","(0) in school","general elemantary","","","",""
"6 on scale 1-7","2016","(0) in school","middle vocational","","","",""
"6 on scale 1-7","2016","(0) in school","vocational + Abi","","","",""
"6 on scale 1-7","2016","(0) in school","higher vocational","","","",""
"6 on scale 1-7","2016","(0) in school","higher education","","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","in school","","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","inadequately","68","0.0829777300902047","0.0692140096022055","0.0967414505782039"
"6 on scale 1-7","2016","(1a) inadequately completed","general elemantary","","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","middle vocational","","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","vocational + Abi","","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","higher vocational","","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","higher education","","","",""
"6 on scale 1-7","2016","(1b) general elementary school","in school","","","",""
"6 on scale 1-7","2016","(1b) general elementary school","inadequately","","","",""
"6 on scale 1-7","2016","(1b) general elementary school","general elemantary","44","0.114193585595207","0.092451437603797","0.135935733586618"
"6 on scale 1-7","2016","(1b) general elementary school","middle vocational","","","",""
"6 on scale 1-7","2016","(1b) general elementary school","vocational + Abi","","","",""
"6 on scale 1-7","2016","(1b) general elementary school","higher vocational","","","",""
"6 on scale 1-7","2016","(1b) general elementary school","higher education","","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","in school","","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","inadequately","","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","general elemantary","","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","middle vocational","","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","higher vocational","","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","higher education","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","in school","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","inadequately","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","general elemantary","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","middle vocational","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","higher vocational","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","higher education","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","in school","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","inadequately","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","general elemantary","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","middle vocational","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","higher vocational","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","higher education","","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","in school","","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","middle vocational","34","0.146034051468468","0.118759821294947","0.173308281641989"
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","higher education","","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","in school","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","inadequately","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","general elemantary","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","middle vocational","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","higher vocational","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","higher education","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","in school","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","inadequately","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","general elemantary","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","middle vocational","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","higher vocational","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","higher education","42","0.186837736840778","0.159413273525939","0.214262200155617"
"7 Strongly agree","2016","(0) in school","in school","","","",""
"7 Strongly agree","2016","(0) in school","inadequately","","","",""
"7 Strongly agree","2016","(0) in school","general elemantary","","","",""
"7 Strongly agree","2016","(0) in school","middle vocational","","","",""
"7 Strongly agree","2016","(0) in school","vocational + Abi","","","",""
"7 Strongly agree","2016","(0) in school","higher vocational","","","",""
"7 Strongly agree","2016","(0) in school","higher education","","","",""
"7 Strongly agree","2016","(1a) inadequately completed","in school","","","",""
"7 Strongly agree","2016","(1a) inadequately completed","inadequately","1392","0.809418985033595","0.789821892690822","0.829016077376368"
"7 Strongly agree","2016","(1a) inadequately completed","general elemantary","","","",""
"7 Strongly agree","2016","(1a) inadequately completed","middle vocational","","","",""
"7 Strongly agree","2016","(1a) inadequately completed","vocational + Abi","","","",""
"7 Strongly agree","2016","(1a) inadequately completed","higher vocational","","","",""
"7 Strongly agree","2016","(1a) inadequately completed","higher education","","","",""
"7 Strongly agree","2016","(1b) general elementary school","in school","","","",""
"7 Strongly agree","2016","(1b) general elementary school","inadequately","","","",""
"7 Strongly agree","2016","(1b) general elementary school","general elemantary","740","0.793011508192608","0.765314999494219","0.820708016890996"
"7 Strongly agree","2016","(1b) general elementary school","middle vocational","","","",""
"7 Strongly agree","2016","(1b) general elementary school","vocational + Abi","","","",""
"7 Strongly agree","2016","(1b) general elementary school","higher vocational","","","",""
"7 Strongly agree","2016","(1b) general elementary school","higher education","","","",""
"7 Strongly agree","2016","(1c) basic vocational qualification","in school","","","",""
"7 Strongly agree","2016","(1c) basic vocational qualification","inadequately","","","",""
"7 Strongly agree","2016","(1c) basic vocational qualification","general elemantary","","","",""
"7 Strongly agree","2016","(1c) basic vocational qualification","middle vocational","92","0.633521784195204","0.542647485558207","0.7243960828322"
"7 Strongly agree","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"7 Strongly agree","2016","(1c) basic vocational qualification","higher vocational","","","",""
"7 Strongly agree","2016","(1c) basic vocational qualification","higher education","","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","in school","","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","inadequately","","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","general elemantary","","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","middle vocational","","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","higher vocational","","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","higher education","","","",""
"7 Strongly agree","2016","(2a) intermediate vocational","in school","","","",""
"7 Strongly agree","2016","(2a) intermediate vocational","inadequately","","","",""
