"plh0206i01","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2018","secondary school degree","1-pers.-HH","","","",""
"7 Strongly agree","2018","secondary school degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2018","secondary school degree","Single parent ","","","",""
"7 Strongly agree","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2018","secondary school degree","Couple + C. GT 16 ","2","","",""
"7 Strongly agree","2018","secondary school degree","Couple + C. LE and GT 16","2","","",""
"7 Strongly agree","2018","college entrance qualification","1-pers.-HH","","","",""
"7 Strongly agree","2018","college entrance qualification","(Married) couple without C. ","","","",""
"7 Strongly agree","2018","college entrance qualification","Single parent ","","","",""
"7 Strongly agree","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2018","college entrance qualification","Couple + C. GT 16 ","1","","",""
"7 Strongly agree","2018","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"7 Strongly agree","2018","Other degree","1-pers.-HH","4","","",""
"7 Strongly agree","2018","Other degree","(Married) couple without C. ","11","","",""
"7 Strongly agree","2018","Other degree","Single parent ","8","","",""
"7 Strongly agree","2018","Other degree","Couple + C. LE 16 ","57","0.91763066148181","0.850795013935599","0.984466309028021"
"7 Strongly agree","2018","Other degree","Couple + C. GT 16 ","5","","",""
"7 Strongly agree","2018","Other degree","Couple + C. LE and GT 16","44","0.900601006374812","0.816827390965038","0.984374621784587"
"7 Strongly agree","2018","no degree/no degree yet","1-pers.-HH","","","",""
"7 Strongly agree","2018","no degree/no degree yet","(Married) couple without C. ","8","","",""
"7 Strongly agree","2018","no degree/no degree yet","Single parent ","10","","",""
"7 Strongly agree","2018","no degree/no degree yet","Couple + C. LE 16 ","56","0.813215186257437","0.719893148879569","0.906537223635305"
"7 Strongly agree","2018","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"7 Strongly agree","2018","no degree/no degree yet","Couple + C. LE and GT 16","37","0.774832290127213","0.6514142448479","0.898250335406526"
"1 Strongly disagree","2019","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2019","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2019","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2019","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2019","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","Other degree","Single parent ","","","",""
"1 Strongly disagree","2019","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2019","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2019","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Single parent ","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","Other degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","Other degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2019","Other degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","Other degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","Other degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Single parent ","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","lower secondary degree","1-pers.-HH","","","",""
"4 on scale 1-7","2019","lower secondary degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","lower secondary degree","Single parent ","","","",""
"4 on scale 1-7","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","secondary school degree","1-pers.-HH","","","",""
"4 on scale 1-7","2019","secondary school degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","secondary school degree","Single parent ","","","",""
"4 on scale 1-7","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","secondary school degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","secondary school degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","college entrance qualification","1-pers.-HH","","","",""
"4 on scale 1-7","2019","college entrance qualification","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","college entrance qualification","Single parent ","","","",""
"4 on scale 1-7","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","Other degree","1-pers.-HH","","","",""
"4 on scale 1-7","2019","Other degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","Other degree","Single parent ","1","","",""
"4 on scale 1-7","2019","Other degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","Other degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","Other degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","1-pers.-HH","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Single parent ","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2019","lower secondary degree","1-pers.-HH","","","",""
"5 on scale 1-7","2019","lower secondary degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","lower secondary degree","Single parent ","","","",""
"5 on scale 1-7","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","secondary school degree","1-pers.-HH","","","",""
"5 on scale 1-7","2019","secondary school degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","secondary school degree","Single parent ","","","",""
"5 on scale 1-7","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2019","secondary school degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","secondary school degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","college entrance qualification","1-pers.-HH","","","",""
"5 on scale 1-7","2019","college entrance qualification","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","college entrance qualification","Single parent ","","","",""
"5 on scale 1-7","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","Other degree","1-pers.-HH","","","",""
"5 on scale 1-7","2019","Other degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","Other degree","Single parent ","","","",""
"5 on scale 1-7","2019","Other degree","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2019","Other degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","Other degree","Couple + C. LE and GT 16","2","","",""
"5 on scale 1-7","2019","no degree/no degree yet","1-pers.-HH","","","",""
