"plb0196_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2018","secondary school degree","Couple + C. GT 16 ","317","0.830256959951337","0.794608108517363","0.865905811385311"
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","224","0.781487930193731","0.734648527340003","0.828327333047459"
"Yes","2018","college entrance qualification","1-pers.-HH","401","0.756899761922207","0.719924207396393","0.793875316448022"
"Yes","2018","college entrance qualification","(Married) couple without C. ","686","0.787038897002481","0.760096605967911","0.813981188037051"
"Yes","2018","college entrance qualification","Single parent ","211","0.7970291383948","0.749663635401886","0.844394641387714"
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","902","0.797281878584708","0.77417663950537","0.820387117664046"
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","303","0.730139727856157","0.687535516517835","0.77274393919448"
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","233","0.700701885678214","0.650526382631902","0.750877388724526"
"Yes","2018","Other degree","1-pers.-HH","125","0.77295208602866","0.71140986938572","0.834494302671599"
"Yes","2018","Other degree","(Married) couple without C. ","159","0.690230764347687","0.630985115442587","0.749476413252787"
"Yes","2018","Other degree","Single parent ","37","0.736698156369249","0.625257359896985","0.848138952841513"
"Yes","2018","Other degree","Couple + C. LE 16 ","312","0.653998569222153","0.610241572031508","0.697755566412798"
"Yes","2018","Other degree","Couple + C. GT 16 ","70","0.760174836383263","0.676904269063864","0.843445403702662"
"Yes","2018","Other degree","Couple + C. LE and GT 16","72","0.733949101780372","0.64690370082075","0.820994502739994"
"Yes","2018","no degree/no degree yet","1-pers.-HH","34","0.800136454279993","0.692475313124883","0.907797595435102"
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2018","no degree/no degree yet","Single parent ","8","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","40","0.518240602201253","0.387372172044714","0.649109032357792"
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"No","2018","lower secondary degree","1-pers.-HH","64","0.316381199179812","0.249183947280567","0.383578451079057"
"No","2018","lower secondary degree","(Married) couple without C. ","128","0.310032877458517","0.263833534386578","0.356232220530455"
"No","2018","lower secondary degree","Single parent ","44","0.237405705883069","0.169539750154176","0.305271661611963"
"No","2018","lower secondary degree","Couple + C. LE 16 ","104","0.267103125702359","0.22232216803012","0.311884083374597"
"No","2018","lower secondary degree","Couple + C. GT 16 ","74","0.251891404720369","0.197755099650552","0.306027709790187"
"No","2018","lower secondary degree","Couple + C. LE and GT 16","43","0.369078751696327","0.29261607905101","0.445541424341644"
"No","2018","secondary school degree","1-pers.-HH","125","0.293523927064292","0.249658899772251","0.337388954356332"
"No","2018","secondary school degree","(Married) couple without C. ","236","0.269198598522039","0.239657596112179","0.298739600931899"
"No","2018","secondary school degree","Single parent ","87","0.265078931549087","0.215625625268182","0.314532237829991"
"No","2018","secondary school degree","Couple + C. LE 16 ","206","0.223756860887909","0.195723103304407","0.251790618471412"
"No","2018","secondary school degree","Couple + C. GT 16 ","109","0.169743040048663","0.134094188614689","0.205391891482637"
"No","2018","secondary school degree","Couple + C. LE and GT 16","75","0.218512069806269","0.171672666952541","0.265351472659997"
"No","2018","college entrance qualification","1-pers.-HH","116","0.243100238077792","0.206124683551978","0.280075792603607"
"No","2018","college entrance qualification","(Married) couple without C. ","201","0.212961102997519","0.186018811962949","0.239903394032089"
"No","2018","college entrance qualification","Single parent ","66","0.2029708616052","0.155605358612286","0.250336364598114"
"No","2018","college entrance qualification","Couple + C. LE 16 ","261","0.202718121415292","0.179612882335954","0.22582336049463"
"No","2018","college entrance qualification","Couple + C. GT 16 ","114","0.269860272143842","0.22725606080552","0.312464483482165"
"No","2018","college entrance qualification","Couple + C. LE and GT 16","87","0.299298114321786","0.249122611275474","0.349473617368098"
"No","2018","Other degree","1-pers.-HH","53","0.22704791397134","0.165505697328401","0.28859013061428"
"No","2018","Other degree","(Married) couple without C. ","75","0.309769235652313","0.250523586747213","0.369014884557413"
"No","2018","Other degree","Single parent ","23","","",""
"No","2018","Other degree","Couple + C. LE 16 ","142","0.346001430777847","0.302244433587202","0.389758427968493"
"No","2018","Other degree","Couple + C. GT 16 ","31","0.239825163616737","0.156554596297338","0.323095730936135"
"No","2018","Other degree","Couple + C. LE and GT 16","27","","",""
"No","2018","no degree/no degree yet","1-pers.-HH","19","","",""
"No","2018","no degree/no degree yet","(Married) couple without C. ","8","","",""
"No","2018","no degree/no degree yet","Single parent ","3","","",""
"No","2018","no degree/no degree yet","Couple + C. LE 16 ","16","","",""
"No","2018","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"No","2018","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","125","0.706251512788214","0.640078651782369","0.772424373794058"
"Yes","2019","lower secondary degree","(Married) couple without C. ","203","0.692663043545836","0.640539582599764","0.744786504491908"
"Yes","2019","lower secondary degree","Single parent ","95","0.779038982159363","0.707718570597847","0.850359393720879"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","226","0.755825432245466","0.706885518472382","0.80476534601855"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","156","0.764500561934178","0.707517978984946","0.82148314488341"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","89","0.719575304250953","0.63886650911188","0.800284099390025"
"Yes","2019","secondary school degree","1-pers.-HH","278","0.698287595363654","0.652497854542632","0.744077336184676"
"Yes","2019","secondary school degree","(Married) couple without C. ","632","0.777035783625834","0.748854279069154","0.805217288182514"
"Yes","2019","secondary school degree","Single parent ","199","0.728395842381408","0.675439817014218","0.781351867748597"
"Yes","2019","secondary school degree","Couple + C. LE 16 ","552","0.815549273526667","0.786980160988387","0.844118386064946"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","272","0.751609306089075","0.707403552999524","0.795815059178627"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","226","0.813122653190862","0.768102371591478","0.858142934790247"
"Yes","2019","college entrance qualification","1-pers.-HH","407","0.746846509989487","0.710070163234527","0.783622856744447"
"Yes","2019","college entrance qualification","(Married) couple without C. ","752","0.827514524276249","0.803114944097323","0.851914104455175"
"Yes","2019","college entrance qualification","Single parent ","194","0.817677146019612","0.770286842989471","0.865067449049752"
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","844","0.802772061416652","0.778863270201004","0.826680852632301"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","296","0.740710938906722","0.697709982016957","0.783711895796487"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","226","0.768855445286698","0.720830551154242","0.816880339419153"
"Yes","2019","Other degree","1-pers.-HH","100","0.74306976064598","0.670691777361382","0.815447743930579"
"Yes","2019","Other degree","(Married) couple without C. ","165","0.819199995698672","0.766258737198762","0.872141254198583"
"Yes","2019","Other degree","Single parent ","35","0.709808329890792","0.578654133133452","0.840962526648132"
"Yes","2019","Other degree","Couple + C. LE 16 ","250","0.7053413418029","0.657917887156799","0.752764796449"
"Yes","2019","Other degree","Couple + C. GT 16 ","55","0.721839289196684","0.62485322915839","0.818825349234978"
"Yes","2019","Other degree","Couple + C. LE and GT 16","68","0.686611870167144","0.592838162170179","0.780385578164108"
"Yes","2019","no degree/no degree yet","1-pers.-HH","32","0.796301017198388","0.682365130190421","0.910236904206355"
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Yes","2019","no degree/no degree yet","Single parent ","8","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","40","0.529154823102781","0.406865498463709","0.651444147741852"
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"No","2019","lower secondary degree","1-pers.-HH","57","0.293748487211786","0.227575626205942","0.359921348217631"
"No","2019","lower secondary degree","(Married) couple without C. ","98","0.307336956454164","0.255213495508092","0.359460417400236"
"No","2019","lower secondary degree","Single parent ","35","0.220961017840637","0.149640606279121","0.292281429402153"
"No","2019","lower secondary degree","Couple + C. LE 16 ","70","0.244174567754534","0.19523465398145","0.293114481527618"
"No","2019","lower secondary degree","Couple + C. GT 16 ","57","0.235499438065822","0.17851685511659","0.292482021015054"
"No","2019","lower secondary degree","Couple + C. LE and GT 16","30","0.280424695749047","0.199715900609975","0.36113349088812"
"No","2019","secondary school degree","1-pers.-HH","108","0.301712404636346","0.255922663815323","0.347502145457368"
"No","2019","secondary school degree","(Married) couple without C. ","206","0.222964216374166","0.194782711817485","0.251145720930846"
"No","2019","secondary school degree","Single parent ","72","0.271604157618592","0.218648132251402","0.324560182985782"
"No","2019","secondary school degree","Couple + C. LE 16 ","156","0.184450726473333","0.155881613935054","0.213019839011613"
"No","2019","secondary school degree","Couple + C. GT 16 ","95","0.248390693910925","0.204184940821373","0.292596447000476"
"No","2019","secondary school degree","Couple + C. LE and GT 16","62","0.186877346809138","0.141857065209753","0.231897628408522"
"No","2019","college entrance qualification","1-pers.-HH","130","0.253153490010513","0.216377143255553","0.289929836765472"
"No","2019","college entrance qualification","(Married) couple without C. ","169","0.172485475723751","0.148085895544826","0.196885055902677"
"No","2019","college entrance qualification","Single parent ","61","0.182322853980388","0.134932550950248","0.229713157010529"
"No","2019","college entrance qualification","Couple + C. LE 16 ","220","0.197227938583348","0.173319147367699","0.221136729798996"
"No","2019","college entrance qualification","Couple + C. GT 16 ","103","0.259289061093278","0.216288104203513","0.302290017983043"
"No","2019","college entrance qualification","Couple + C. LE and GT 16","70","0.231144554713302","0.183119660580847","0.279169448845758"
"No","2019","Other degree","1-pers.-HH","40","0.25693023935402","0.184552256069421","0.329308222638618"
"No","2019","Other degree","(Married) couple without C. ","38","0.180800004301328","0.127858745801418","0.233741262801238"
"No","2019","Other degree","Single parent ","11","","",""
"No","2019","Other degree","Couple + C. LE 16 ","105","0.2946586581971","0.247235203551","0.342082112843201"
"No","2019","Other degree","Couple + C. GT 16 ","27","","",""
"No","2019","Other degree","Couple + C. LE and GT 16","26","","",""
"No","2019","no degree/no degree yet","1-pers.-HH","16","","",""
"No","2019","no degree/no degree yet","(Married) couple without C. ","2","","",""
"No","2019","no degree/no degree yet","Single parent ","3","","",""
"No","2019","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"No","2019","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
