"plj0046","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2018","direct migration background","(2c_gen) general maturity certificate","179","0.470501581826544","0.42083719182343","0.520165971829657"
"Some worries","2018","direct migration background","(2c_voc) vocational maturity certificate","291","0.488143995252527","0.448798037328063","0.527489953176991"
"Some worries","2018","direct migration background","(3a) lower tertiary education","41","0.564555437903149","0.465373587236678","0.663737288569619"
"Some worries","2018","direct migration background","(3b) higher tertiary education","468","0.415310575586155","0.385461982559732","0.445159168612578"
"Some worries","2018","indirect migration background","(0) in school","33","0.358518225042191","0.257747068108598","0.459289381975784"
"Some worries","2018","indirect migration background","(1a) inadequately completed","16","","",""
"Some worries","2018","indirect migration background","(1b) general elementary school","66","0.490594538875492","0.414316543344858","0.566872534406126"
"Some worries","2018","indirect migration background","(1c) basic vocational qualification","81","0.34527084660905","0.280965180951282","0.409576512266819"
"Some worries","2018","indirect migration background","(2b) intermediate general qualification","59","0.490127509522888","0.404194159084394","0.576060859961382"
"Some worries","2018","indirect migration background","(2a) intermediate vocational","139","0.503022720438371","0.44392866270347","0.562116778173272"
"Some worries","2018","indirect migration background","(2c_gen) general maturity certificate","97","0.514122882544221","0.44636315703285","0.581882608055592"
"Some worries","2018","indirect migration background","(2c_voc) vocational maturity certificate","65","0.43290283867807","0.351976331125962","0.513829346230178"
"Some worries","2018","indirect migration background","(3a) lower tertiary education","34","0.450604625292772","0.33874287332155","0.562466377263994"
"Some worries","2018","indirect migration background","(3b) higher tertiary education","90","0.469118753168017","0.399782296784948","0.538455209551086"
"No worries","2018","no migration background","(0) in school","116","0.505994356824905","0.439778069713211","0.572210643936598"
"No worries","2018","no migration background","(1a) inadequately completed","36","0.249579251843098","0.188364776368237","0.310793727317959"
"No worries","2018","no migration background","(1b) general elementary school","182","0.155413544512378","0.133915339273497","0.17691174975126"
"No worries","2018","no migration background","(1c) basic vocational qualification","501","0.130027923836209","0.119417678907542","0.140638168764875"
"No worries","2018","no migration background","(2b) intermediate general qualification","151","0.239133230877363","0.204973931546212","0.273292530208514"
"No worries","2018","no migration background","(2a) intermediate vocational","915","0.167361644560502","0.157297386387729","0.177425902733274"
"No worries","2018","no migration background","(2c_gen) general maturity certificate","403","0.461455160725036","0.42823392940523","0.494676392044842"
"No worries","2018","no migration background","(2c_voc) vocational maturity certificate","597","0.332658829712766","0.310739745798131","0.3545779136274"
"No worries","2018","no migration background","(3a) lower tertiary education","626","0.361780649001637","0.339625398465223","0.383935899538051"
"No worries","2018","no migration background","(3b) higher tertiary education","1307","0.423922464563936","0.406529208385687","0.441315720742184"
"No worries","2018","direct migration background","(0) in school","11","","",""
"No worries","2018","direct migration background","(1a) inadequately completed","78","0.286837503945742","0.235995399943367","0.337679607948117"
"No worries","2018","direct migration background","(1b) general elementary school","151","0.198614048681846","0.168382466500048","0.228845630863644"
"No worries","2018","direct migration background","(1c) basic vocational qualification","140","0.199790142717614","0.171566707099028","0.228013578336201"
"No worries","2018","direct migration background","(2b) intermediate general qualification","20","","",""
"No worries","2018","direct migration background","(2a) intermediate vocational","48","0.197827398903181","0.147428667756538","0.248226130049824"
"No worries","2018","direct migration background","(2c_gen) general maturity certificate","107","0.354018801579263","0.30643541688933","0.401602186269196"
"No worries","2018","direct migration background","(2c_voc) vocational maturity certificate","124","0.204361786061809","0.172621567863298","0.23610200426032"
"No worries","2018","direct migration background","(3a) lower tertiary education","34","0.243568670902621","0.157705298597966","0.329432043207275"
"No worries","2018","direct migration background","(3b) higher tertiary education","346","0.383206300827153","0.353757946151492","0.412654655502814"
"No worries","2018","indirect migration background","(0) in school","42","0.477745134546287","0.372784161440594","0.582706107651981"
"No worries","2018","indirect migration background","(1a) inadequately completed","7","","",""
"No worries","2018","indirect migration background","(1b) general elementary school","43","0.235613585930965","0.170860158141771","0.300367013720158"
"No worries","2018","indirect migration background","(1c) basic vocational qualification","40","0.246601189049393","0.188303882221214","0.304898495877572"
"No worries","2018","indirect migration background","(2b) intermediate general qualification","37","0.281112508687721","0.203836094107471","0.358388923267972"
"No worries","2018","indirect migration background","(2a) intermediate vocational","49","0.141598533195229","0.100392923272721","0.182804143117737"
"No worries","2018","indirect migration background","(2c_gen) general maturity certificate","85","0.36368379332485","0.29846490161435","0.42890268503535"
"No worries","2018","indirect migration background","(2c_voc) vocational maturity certificate","58","0.434682473888795","0.353717135579016","0.515647812198575"
