"pli0095_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2014","direct migration background","vocational + Abi","","","","","4"
"Rarely","2014","direct migration background","higher vocational","","","","","4"
"Rarely","2014","direct migration background","higher education","","","","","4"
"Rarely","2014","no migration background","in school","","","","","4"
"Rarely","2014","no migration background","inadequately","","","","","4"
"Rarely","2014","no migration background","general elemantary","","","","","4"
"Rarely","2014","no migration background","middle vocational","","","","","4"
"Rarely","2014","no migration background","vocational + Abi","","","","","4"
"Rarely","2014","no migration background","higher vocational","","","","","4"
"Rarely","2014","no migration background","higher education","","","","","4"
"Rarely","2014","direct migration background","in school","","","","","4"
"Rarely","2014","direct migration background","inadequately","","","","","4"
"Rarely","2014","direct migration background","general elemantary","","","","","4"
"Rarely","2014","indirect migration background","higher education","","","","","4"
"Rarely","2014","indirect migration background","general elemantary","","","","","4"
"Rarely","2014","indirect migration background","higher vocational","","","","","4"
"Rarely","2014","indirect migration background","in school","","","","","4"
"Rarely","2014","indirect migration background","inadequately","","","","","4"
"Rarely","2014","indirect migration background","middle vocational","","","","","4"
"Rarely","2014","indirect migration background","vocational + Abi","","","","","4"
"Min 1x per month","2015","no migration background","general elemantary","453","0.23717910104694","0.216440621457347","0.257917580636533","3"
"Min 1x per month","2015","no migration background","middle vocational","3158","0.308222849393722","0.298966123957639","0.317479574829805","3"
"Min 1x per month","2015","no migration background","vocational + Abi","429","0.364308195835141","0.337501360563043","0.391115031107238","3"
"Min 1x per month","2015","no migration background","higher vocational","456","0.307723053552653","0.283336028443815","0.332110078661491","3"
"Min 1x per month","2015","no migration background","higher education","1533","0.322948698244787","0.309578959330891","0.336318437158683","3"
"Min 1x per month","2015","no migration background","in school","77","0.379514942825686","0.315098024004991","0.44393186164638","3"
"Min 1x per month","2015","no migration background","inadequately","37","0.222522206831026","0.159056839986079","0.285987573675973","3"
"Min 1x per month","2015","direct migration background","vocational + Abi","308","0.37840606614078","0.345006716495661","0.4118054157859","3"
"Min 1x per month","2015","direct migration background","higher vocational","29","","","","3"
"Min 1x per month","2015","direct migration background","higher education","520","0.326945391368054","0.303086644729215","0.350804138006892","3"
"Min 1x per month","2015","direct migration background","middle vocational","708","0.340426241147685","0.319405337403243","0.361447144892126","3"
"Min 1x per month","2015","indirect migration background","in school","48","0.655128413360823","0.561966153173391","0.748290673548254","3"
"Min 1x per month","2015","indirect migration background","higher education","97","0.349651796681262","0.292020144344339","0.407283449018184","3"
"Min 1x per month","2015","direct migration background","general elemantary","383","0.353574538885336","0.324546750370661","0.382602327400011","3"
"Min 1x per month","2015","indirect migration background","inadequately","16","","","","3"
"Min 1x per month","2015","direct migration background","inadequately","105","0.293640800605578","0.244798528343472","0.342483072867683","3"
"Min 1x per month","2015","indirect migration background","general elemantary","114","0.326567890234562","0.275105921124661","0.378029859344462","3"
"Min 1x per month","2015","indirect migration background","higher vocational","27","","","","3"
"Min 1x per month","2015","direct migration background","in school","19","","","","3"
"Min 1x per month","2015","indirect migration background","middle vocational","284","0.384772234250118","0.348336910612953","0.421207557887284","3"
"Min 1x per month","2015","indirect migration background","vocational + Abi","36","0.276454036918898","0.195758109386326","0.357149964451471","3"
"Min 1x per week","2015","direct migration background","higher vocational","15","","","","2"
"Min 1x per week","2015","direct migration background","higher education","233","0.145009073527333","0.127100408799005","0.162917738255662","2"
"Min 1x per week","2015","indirect migration background","inadequately","10","","","","2"
"Min 1x per week","2015","direct migration background","vocational + Abi","136","0.13988686217813","0.115999299668287","0.163774424687973","2"
