"pli0095_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2011","no migration background","(2c_voc) vocational maturity certificate","136","0.0763411646508346","0.0647005240984314","0.0879818052032377"
"Never","2011","no migration background","(3a) lower tertiary education","169","0.0888700956047796","0.0766500892935096","0.10109010191605"
"Never","2011","no migration background","(3b) higher tertiary education","272","0.0901558085093625","0.0803988498743447","0.0999127671443802"
"Never","2011","direct migration background","(0) in school","1","","",""
"Never","2011","direct migration background","(1a) inadequately completed","53","0.271981086467386","0.211215853947811","0.332746318986961"
"Never","2011","direct migration background","(1b) general elementary school","130","0.203141237322958","0.171265363209569","0.235017111436346"
"Never","2011","direct migration background","(1c) basic vocational qualification","99","0.126969044284708","0.102700557966861","0.151237530602555"
"Never","2011","direct migration background","(2b) intermediate general qualification","6","","",""
"Never","2011","direct migration background","(2a) intermediate vocational","21","","",""
"Never","2011","direct migration background","(2c_gen) general maturity certificate","35","0.0982185679643113","0.0611037736843867","0.135333362244236"
"Never","2011","direct migration background","(2c_voc) vocational maturity certificate","43","0.140618527476429","0.106804310088871","0.174432744863988"
"Never","2011","direct migration background","(3a) lower tertiary education","14","","",""
"Never","2011","direct migration background","(3b) higher tertiary education","63","0.124162952028708","0.0959547042306757","0.152371199826739"
"Never","2011","indirect migration background","(0) in school","4","","",""
"Never","2011","indirect migration background","(1a) inadequately completed","1","","",""
"Never","2011","indirect migration background","(1b) general elementary school","21","","",""
"Never","2011","indirect migration background","(1c) basic vocational qualification","17","","",""
"Never","2011","indirect migration background","(2b) intermediate general qualification","4","","",""
"Never","2011","indirect migration background","(2a) intermediate vocational","14","","",""
"Never","2011","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Never","2011","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Never","2011","indirect migration background","(3a) lower tertiary education","5","","",""
"Never","2011","indirect migration background","(3b) higher tertiary education","12","","",""
"Min 1x per week","2012","no migration background","(0) in school","","","",""
"Min 1x per week","2012","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","direct migration background","(0) in school","","","",""
"Min 1x per week","2012","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","indirect migration background","(0) in school","","","",""
"Min 1x per week","2012","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","no migration background","(0) in school","","","",""
"Min 1x per month","2012","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
