"plh0206i04","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2019","Hamburg","no migration background","","","",""
"1 Strongly disagree","2019","Hamburg","direct migration background","","","",""
"1 Strongly disagree","2019","Hamburg","indirect migration background","","","",""
"1 Strongly disagree","2019","Lower Saxony","no migration background","","","",""
"1 Strongly disagree","2019","Lower Saxony","direct migration background","1","","",""
"1 Strongly disagree","2019","Lower Saxony","indirect migration background","","","",""
"1 Strongly disagree","2019","Bremen","no migration background","","","",""
"1 Strongly disagree","2019","Bremen","direct migration background","","","",""
"1 Strongly disagree","2019","Bremen","indirect migration background","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","no migration background","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","direct migration background","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","indirect migration background","","","",""
"1 Strongly disagree","2019","Hesse","no migration background","","","",""
"1 Strongly disagree","2019","Hesse","direct migration background","","","",""
"1 Strongly disagree","2019","Hesse","indirect migration background","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","no migration background","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","no migration background","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","direct migration background","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","indirect migration background","","","",""
"1 Strongly disagree","2019","Bavaria","no migration background","","","",""
"1 Strongly disagree","2019","Bavaria","direct migration background","1","","",""
"1 Strongly disagree","2019","Bavaria","indirect migration background","","","",""
"1 Strongly disagree","2019","Berlin","no migration background","","","",""
"1 Strongly disagree","2019","Berlin","direct migration background","","","",""
"1 Strongly disagree","2019","Berlin","indirect migration background","","","",""
"1 Strongly disagree","2019","Brandenburg","no migration background","","","",""
"1 Strongly disagree","2019","Brandenburg","direct migration background","1","","",""
"1 Strongly disagree","2019","Brandenburg","indirect migration background","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","no migration background","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","direct migration background","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"1 Strongly disagree","2019","Saxony","no migration background","","","",""
"1 Strongly disagree","2019","Saxony","direct migration background","","","",""
"1 Strongly disagree","2019","Saxony","indirect migration background","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","no migration background","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","direct migration background","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","indirect migration background","","","",""
"1 Strongly disagree","2019","Thuringia","no migration background","","","",""
"1 Strongly disagree","2019","Thuringia","direct migration background","","","",""
"1 Strongly disagree","2019","Thuringia","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","no migration background","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","direct migration background","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Hamburg","no migration background","","","",""
"2 on scale 1-7 ","2019","Hamburg","direct migration background","","","",""
"2 on scale 1-7 ","2019","Hamburg","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Lower Saxony","no migration background","","","",""
"2 on scale 1-7 ","2019","Lower Saxony","direct migration background","2","","",""
"2 on scale 1-7 ","2019","Lower Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Bremen","no migration background","","","",""
"2 on scale 1-7 ","2019","Bremen","direct migration background","","","",""
"2 on scale 1-7 ","2019","Bremen","indirect migration background","","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","no migration background","","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","direct migration background","2","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Hesse","no migration background","","","",""
"2 on scale 1-7 ","2019","Hesse","direct migration background","","","",""
"2 on scale 1-7 ","2019","Hesse","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","no migration background","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","no migration background","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","direct migration background","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Bavaria","no migration background","","","",""
"2 on scale 1-7 ","2019","Bavaria","direct migration background","","","",""
"2 on scale 1-7 ","2019","Bavaria","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Berlin","no migration background","","","",""
"2 on scale 1-7 ","2019","Berlin","direct migration background","","","",""
"2 on scale 1-7 ","2019","Berlin","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Brandenburg","no migration background","","","",""
"2 on scale 1-7 ","2019","Brandenburg","direct migration background","","","",""
"2 on scale 1-7 ","2019","Brandenburg","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","no migration background","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","direct migration background","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Saxony","no migration background","","","",""
"2 on scale 1-7 ","2019","Saxony","direct migration background","","","",""
"2 on scale 1-7 ","2019","Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","no migration background","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","direct migration background","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Thuringia","no migration background","","","",""
"2 on scale 1-7 ","2019","Thuringia","direct migration background","","","",""
"2 on scale 1-7 ","2019","Thuringia","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","no migration background","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","direct migration background","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Hamburg","no migration background","","","",""
"3 on scale 1-7 ","2019","Hamburg","direct migration background","","","",""
"3 on scale 1-7 ","2019","Hamburg","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","no migration background","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","direct migration background","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Bremen","no migration background","","","",""
"3 on scale 1-7 ","2019","Bremen","direct migration background","","","",""
"3 on scale 1-7 ","2019","Bremen","indirect migration background","","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","no migration background","","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","direct migration background","1","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Hesse","no migration background","","","",""
"3 on scale 1-7 ","2019","Hesse","direct migration background","","","",""
"3 on scale 1-7 ","2019","Hesse","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","no migration background","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","no migration background","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","direct migration background","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Bavaria","no migration background","","","",""
"3 on scale 1-7 ","2019","Bavaria","direct migration background","","","",""
"3 on scale 1-7 ","2019","Bavaria","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Berlin","no migration background","","","",""
"3 on scale 1-7 ","2019","Berlin","direct migration background","","","",""
"3 on scale 1-7 ","2019","Berlin","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Brandenburg","no migration background","","","",""
"3 on scale 1-7 ","2019","Brandenburg","direct migration background","","","",""
"3 on scale 1-7 ","2019","Brandenburg","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","no migration background","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","direct migration background","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Saxony","no migration background","","","",""
"3 on scale 1-7 ","2019","Saxony","direct migration background","","","",""
"3 on scale 1-7 ","2019","Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","no migration background","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","direct migration background","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Thuringia","no migration background","","","",""
"3 on scale 1-7 ","2019","Thuringia","direct migration background","","","",""
"3 on scale 1-7 ","2019","Thuringia","indirect migration background","","","",""
