"plh0206i04","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2018","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"1 Strongly disagree","2019","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2019","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","direct migration background","2","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","direct migration background","1","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Couple + C. GT 16 ","no migration background","","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","direct migration background","","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Single parent ","no migration background","","","","","1"
"1 Strongly disagree","2019","Single parent ","direct migration background","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","no migration background","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","indirect migration background","","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","no migration background","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","direct migration background","","","","","1"
"2 on scale 1-7 ","2019","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","direct migration background","3","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Single parent ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","direct migration background","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","no migration background","","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","direct migration background","1","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Single parent ","direct migration background","","","","","2"
"3 on scale 1-7 ","2019","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","direct migration background","1","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","direct migration background","","","","","3"
"4 on scale 1-7","2019","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","direct migration background","5","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","direct migration background","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","direct migration background","1","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","no migration background","","","","","4"
"4 on scale 1-7","2019","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2019","Single parent ","direct migration background","","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","direct migration background","","","","","4"
"5 on scale 1-7","2019","Single parent ","direct migration background","1","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","direct migration background","10","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","direct migration background","2","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","no migration background","","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","direct migration background","1","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","direct migration background","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","no migration background","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","direct migration background","1","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"6 on scale 1-7","2019","(Married) couple without C. ","direct migration background","2","","","","6"
"6 on scale 1-7","2019","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2019","Single parent ","direct migration background","4","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","direct migration background","","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","direct migration background","11","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","direct migration background","1","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","direct migration background","9","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","no migration background","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"6 on scale 1-7","2019","(Married) couple without C. ","no migration background","","","","","6"
"7 Strongly agree","2019","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2019","1-pers.-HH","direct migration background","4","","","","7"
"7 Strongly agree","2019","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","no migration background","","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","direct migration background","12","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","indirect migration background","","","","","7"
"7 Strongly agree","2019","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2019","Single parent ","direct migration background","13","","","","7"
"7 Strongly agree","2019","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","no migration background","","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","direct migration background","77","0.773655207065648","0.69436579772601","0.852944616405286","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","direct migration background","17","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","direct migration background","53","0.673227600745497","0.560071033775488","0.786384167715507","7"
