"plh0206i04","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2016","Saxony-Anhalt","lower secondary degree","","","",""
"4 on scale 1-7","2016","Saxony-Anhalt","secondary school degree","","","",""
"4 on scale 1-7","2016","Saxony-Anhalt","college entrance qualification","","","",""
"4 on scale 1-7","2016","Saxony-Anhalt","Other degree","1","","",""
"4 on scale 1-7","2016","Saxony-Anhalt","no degree/no degree yet","1","","",""
"4 on scale 1-7","2016","Thuringia","lower secondary degree","","","",""
"4 on scale 1-7","2016","Thuringia","secondary school degree","","","",""
"4 on scale 1-7","2016","Thuringia","college entrance qualification","","","",""
"4 on scale 1-7","2016","Thuringia","Other degree","1","","",""
"4 on scale 1-7","2016","Thuringia","no degree/no degree yet","","","",""
"5 on scale 1-7","2016","Schleswig-Holstein","lower secondary degree","","","",""
"5 on scale 1-7","2016","Schleswig-Holstein","secondary school degree","","","",""
"5 on scale 1-7","2016","Schleswig-Holstein","college entrance qualification","","","",""
"5 on scale 1-7","2016","Schleswig-Holstein","Other degree","2","","",""
"5 on scale 1-7","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"5 on scale 1-7","2016","Hamburg","lower secondary degree","","","",""
"5 on scale 1-7","2016","Hamburg","secondary school degree","","","",""
"5 on scale 1-7","2016","Hamburg","college entrance qualification","","","",""
"5 on scale 1-7","2016","Hamburg","Other degree","1","","",""
"5 on scale 1-7","2016","Hamburg","no degree/no degree yet","2","","",""
"5 on scale 1-7","2016","Lower Saxony","lower secondary degree","","","",""
"5 on scale 1-7","2016","Lower Saxony","secondary school degree","","","",""
"5 on scale 1-7","2016","Lower Saxony","college entrance qualification","","","",""
"5 on scale 1-7","2016","Lower Saxony","Other degree","3","","",""
"5 on scale 1-7","2016","Lower Saxony","no degree/no degree yet","3","","",""
"5 on scale 1-7","2016","Bremen","lower secondary degree","","","",""
"5 on scale 1-7","2016","Bremen","secondary school degree","","","",""
"5 on scale 1-7","2016","Bremen","college entrance qualification","","","",""
"5 on scale 1-7","2016","Bremen","Other degree","","","",""
"5 on scale 1-7","2016","Bremen","no degree/no degree yet","","","",""
"5 on scale 1-7","2016","North Rhine-Westphalia","lower secondary degree","","","",""
"5 on scale 1-7","2016","North Rhine-Westphalia","secondary school degree","","","",""
"5 on scale 1-7","2016","North Rhine-Westphalia","college entrance qualification","2","","",""
"5 on scale 1-7","2016","North Rhine-Westphalia","Other degree","10","","",""
"5 on scale 1-7","2016","North Rhine-Westphalia","no degree/no degree yet","12","","",""
"5 on scale 1-7","2016","Hesse","lower secondary degree","1","","",""
"5 on scale 1-7","2016","Hesse","secondary school degree","","","",""
"5 on scale 1-7","2016","Hesse","college entrance qualification","","","",""
"5 on scale 1-7","2016","Hesse","Other degree","7","","",""
"5 on scale 1-7","2016","Hesse","no degree/no degree yet","2","","",""
"5 on scale 1-7","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"5 on scale 1-7","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"5 on scale 1-7","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"5 on scale 1-7","2016","Rhineland-Palatinate,Saarland","Other degree","10","","",""
"5 on scale 1-7","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"5 on scale 1-7","2016","Baden-Württemberg","lower secondary degree","","","",""
"5 on scale 1-7","2016","Baden-Württemberg","secondary school degree","","","",""
"5 on scale 1-7","2016","Baden-Württemberg","college entrance qualification","","","",""
"5 on scale 1-7","2016","Baden-Württemberg","Other degree","14","","",""
"5 on scale 1-7","2016","Baden-Württemberg","no degree/no degree yet","10","","",""
"5 on scale 1-7","2016","Bavaria","lower secondary degree","","","",""
"5 on scale 1-7","2016","Bavaria","secondary school degree","","","",""
"5 on scale 1-7","2016","Bavaria","college entrance qualification","","","",""
"5 on scale 1-7","2016","Bavaria","Other degree","9","","",""
"5 on scale 1-7","2016","Bavaria","no degree/no degree yet","4","","",""
"5 on scale 1-7","2016","Berlin","lower secondary degree","","","",""
"5 on scale 1-7","2016","Berlin","secondary school degree","","","",""
"5 on scale 1-7","2016","Berlin","college entrance qualification","","","",""
"5 on scale 1-7","2016","Berlin","Other degree","3","","",""
"5 on scale 1-7","2016","Berlin","no degree/no degree yet","3","","",""
"5 on scale 1-7","2016","Brandenburg","lower secondary degree","","","",""
"5 on scale 1-7","2016","Brandenburg","secondary school degree","","","",""
"5 on scale 1-7","2016","Brandenburg","college entrance qualification","","","",""
"5 on scale 1-7","2016","Brandenburg","Other degree","2","","",""
"5 on scale 1-7","2016","Brandenburg","no degree/no degree yet","1","","",""
"5 on scale 1-7","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"5 on scale 1-7","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"5 on scale 1-7","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"5 on scale 1-7","2016","Mecklenburg-Western Pomerania","Other degree","1","","",""
"5 on scale 1-7","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"5 on scale 1-7","2016","Saxony","lower secondary degree","","","",""
"5 on scale 1-7","2016","Saxony","secondary school degree","","","",""
"5 on scale 1-7","2016","Saxony","college entrance qualification","","","",""
"5 on scale 1-7","2016","Saxony","Other degree","3","","",""
"5 on scale 1-7","2016","Saxony","no degree/no degree yet","2","","",""
"5 on scale 1-7","2016","Saxony-Anhalt","lower secondary degree","","","",""
"5 on scale 1-7","2016","Saxony-Anhalt","secondary school degree","","","",""
"5 on scale 1-7","2016","Saxony-Anhalt","college entrance qualification","","","",""
"5 on scale 1-7","2016","Saxony-Anhalt","Other degree","1","","",""
"5 on scale 1-7","2016","Saxony-Anhalt","no degree/no degree yet","","","",""
"5 on scale 1-7","2016","Thuringia","lower secondary degree","","","",""
"5 on scale 1-7","2016","Thuringia","secondary school degree","","","",""
"5 on scale 1-7","2016","Thuringia","college entrance qualification","","","",""
"5 on scale 1-7","2016","Thuringia","Other degree","3","","",""
"5 on scale 1-7","2016","Thuringia","no degree/no degree yet","","","",""
"6 on scale 1-7","2016","Schleswig-Holstein","lower secondary degree","","","",""
"6 on scale 1-7","2016","Schleswig-Holstein","secondary school degree","","","",""
"6 on scale 1-7","2016","Schleswig-Holstein","college entrance qualification","","","",""
"6 on scale 1-7","2016","Schleswig-Holstein","Other degree","11","","",""
"6 on scale 1-7","2016","Schleswig-Holstein","no degree/no degree yet","4","","",""
"6 on scale 1-7","2016","Hamburg","lower secondary degree","","","",""
"6 on scale 1-7","2016","Hamburg","secondary school degree","1","","",""
"6 on scale 1-7","2016","Hamburg","college entrance qualification","","","",""
"6 on scale 1-7","2016","Hamburg","Other degree","3","","",""
"6 on scale 1-7","2016","Hamburg","no degree/no degree yet","2","","",""
"6 on scale 1-7","2016","Lower Saxony","lower secondary degree","1","","",""
"6 on scale 1-7","2016","Lower Saxony","secondary school degree","","","",""
"6 on scale 1-7","2016","Lower Saxony","college entrance qualification","","","",""
"6 on scale 1-7","2016","Lower Saxony","Other degree","11","","",""
"6 on scale 1-7","2016","Lower Saxony","no degree/no degree yet","8","","",""
"6 on scale 1-7","2016","Bremen","lower secondary degree","","","",""
"6 on scale 1-7","2016","Bremen","secondary school degree","","","",""
"6 on scale 1-7","2016","Bremen","college entrance qualification","","","",""
"6 on scale 1-7","2016","Bremen","Other degree","7","","",""
"6 on scale 1-7","2016","Bremen","no degree/no degree yet","","","",""
"6 on scale 1-7","2016","North Rhine-Westphalia","lower secondary degree","2","","",""
"6 on scale 1-7","2016","North Rhine-Westphalia","secondary school degree","2","","",""
"6 on scale 1-7","2016","North Rhine-Westphalia","college entrance qualification","","","",""
"6 on scale 1-7","2016","North Rhine-Westphalia","Other degree","37","0.0807157928261475","0.0542518198433965","0.107179765808899"
"6 on scale 1-7","2016","North Rhine-Westphalia","no degree/no degree yet","28","","",""
"6 on scale 1-7","2016","Hesse","lower secondary degree","","","",""
"6 on scale 1-7","2016","Hesse","secondary school degree","","","",""
"6 on scale 1-7","2016","Hesse","college entrance qualification","","","",""
"6 on scale 1-7","2016","Hesse","Other degree","6","","",""
"6 on scale 1-7","2016","Hesse","no degree/no degree yet","3","","",""
"6 on scale 1-7","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"6 on scale 1-7","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"6 on scale 1-7","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"6 on scale 1-7","2016","Rhineland-Palatinate,Saarland","Other degree","29","","",""
"6 on scale 1-7","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","11","","",""
"6 on scale 1-7","2016","Baden-Württemberg","lower secondary degree","","","",""
"6 on scale 1-7","2016","Baden-Württemberg","secondary school degree","1","","",""
"6 on scale 1-7","2016","Baden-Württemberg","college entrance qualification","1","","",""
"6 on scale 1-7","2016","Baden-Württemberg","Other degree","38","0.130541277534156","0.0947835990441331","0.166298956024179"
"6 on scale 1-7","2016","Baden-Württemberg","no degree/no degree yet","31","0.193390667515204","0.14310742267506","0.243673912355349"
"6 on scale 1-7","2016","Bavaria","lower secondary degree","","","",""
"6 on scale 1-7","2016","Bavaria","secondary school degree","1","","",""
"6 on scale 1-7","2016","Bavaria","college entrance qualification","1","","",""
"6 on scale 1-7","2016","Bavaria","Other degree","19","","",""
"6 on scale 1-7","2016","Bavaria","no degree/no degree yet","17","","",""
"6 on scale 1-7","2016","Berlin","lower secondary degree","","","",""
"6 on scale 1-7","2016","Berlin","secondary school degree","1","","",""
"6 on scale 1-7","2016","Berlin","college entrance qualification","1","","",""
"6 on scale 1-7","2016","Berlin","Other degree","14","","",""
"6 on scale 1-7","2016","Berlin","no degree/no degree yet","6","","",""
"6 on scale 1-7","2016","Brandenburg","lower secondary degree","","","",""
"6 on scale 1-7","2016","Brandenburg","secondary school degree","","","",""
"6 on scale 1-7","2016","Brandenburg","college entrance qualification","","","",""
"6 on scale 1-7","2016","Brandenburg","Other degree","12","","",""
"6 on scale 1-7","2016","Brandenburg","no degree/no degree yet","4","","",""
"6 on scale 1-7","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"6 on scale 1-7","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"6 on scale 1-7","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"6 on scale 1-7","2016","Mecklenburg-Western Pomerania","Other degree","3","","",""
"6 on scale 1-7","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"6 on scale 1-7","2016","Saxony","lower secondary degree","","","",""
"6 on scale 1-7","2016","Saxony","secondary school degree","","","",""
"6 on scale 1-7","2016","Saxony","college entrance qualification","1","","",""
"6 on scale 1-7","2016","Saxony","Other degree","1","","",""
"6 on scale 1-7","2016","Saxony","no degree/no degree yet","2","","",""
"6 on scale 1-7","2016","Saxony-Anhalt","lower secondary degree","","","",""
"6 on scale 1-7","2016","Saxony-Anhalt","secondary school degree","","","",""
"6 on scale 1-7","2016","Saxony-Anhalt","college entrance qualification","","","",""
"6 on scale 1-7","2016","Saxony-Anhalt","Other degree","5","","",""
"6 on scale 1-7","2016","Saxony-Anhalt","no degree/no degree yet","1","","",""
"6 on scale 1-7","2016","Thuringia","lower secondary degree","","","",""
"6 on scale 1-7","2016","Thuringia","secondary school degree","","","",""
"6 on scale 1-7","2016","Thuringia","college entrance qualification","","","",""
"6 on scale 1-7","2016","Thuringia","Other degree","2","","",""
"6 on scale 1-7","2016","Thuringia","no degree/no degree yet","1","","",""
"7 Strongly agree","2016","Schleswig-Holstein","lower secondary degree","2","","",""
"7 Strongly agree","2016","Schleswig-Holstein","secondary school degree","1","","",""
"7 Strongly agree","2016","Schleswig-Holstein","college entrance qualification","","","",""
"7 Strongly agree","2016","Schleswig-Holstein","Other degree","115","0.831790785248106","0.767491172254853","0.89609039824136"
"7 Strongly agree","2016","Schleswig-Holstein","no degree/no degree yet","72","0.948622603361797","0.899940725010687","0.997304481712907"
"7 Strongly agree","2016","Hamburg","lower secondary degree","3","","",""
"7 Strongly agree","2016","Hamburg","secondary school degree","","","",""
"7 Strongly agree","2016","Hamburg","college entrance qualification","","","",""
"7 Strongly agree","2016","Hamburg","Other degree","37","0.27147346971668","0.136977327179672","0.405969612253689"
"7 Strongly agree","2016","Hamburg","no degree/no degree yet","39","0.872072443330697","0.774483600475114","0.969661286186281"
"7 Strongly agree","2016","Lower Saxony","lower secondary degree","4","","",""
"7 Strongly agree","2016","Lower Saxony","secondary school degree","3","","",""
"7 Strongly agree","2016","Lower Saxony","college entrance qualification","2","","",""
"7 Strongly agree","2016","Lower Saxony","Other degree","187","0.896846259438224","0.855107984226126","0.938584534650322"
"7 Strongly agree","2016","Lower Saxony","no degree/no degree yet","135","0.778671110015664","0.711561377535284","0.845780842496045"
"7 Strongly agree","2016","Bremen","lower secondary degree","1","","",""
