"plh0206i04","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2019","Saxony","middle vocational","","","",""
"3 on scale 1-7 ","2019","Saxony","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Saxony","higher vocational","","","",""
"3 on scale 1-7 ","2019","Saxony","higher education","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","in school","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","inadequately","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","general elemantary","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","middle vocational","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","higher vocational","","","",""
"3 on scale 1-7 ","2019","Saxony-Anhalt","higher education","","","",""
"3 on scale 1-7 ","2019","Thuringia","in school","","","",""
"3 on scale 1-7 ","2019","Thuringia","inadequately","","","",""
"3 on scale 1-7 ","2019","Thuringia","general elemantary","","","",""
"3 on scale 1-7 ","2019","Thuringia","middle vocational","","","",""
"3 on scale 1-7 ","2019","Thuringia","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Thuringia","higher vocational","","","",""
"3 on scale 1-7 ","2019","Thuringia","higher education","","","",""
"4 on scale 1-7","2019","Schleswig-Holstein","in school","","","",""
"4 on scale 1-7","2019","Schleswig-Holstein","inadequately","","","",""
"4 on scale 1-7","2019","Schleswig-Holstein","general elemantary","","","",""
"4 on scale 1-7","2019","Schleswig-Holstein","middle vocational","","","",""
"4 on scale 1-7","2019","Schleswig-Holstein","vocational + Abi","","","",""
"4 on scale 1-7","2019","Schleswig-Holstein","higher vocational","","","",""
"4 on scale 1-7","2019","Schleswig-Holstein","higher education","","","",""
"4 on scale 1-7","2019","Hamburg","in school","","","",""
"4 on scale 1-7","2019","Hamburg","inadequately","","","",""
"4 on scale 1-7","2019","Hamburg","general elemantary","","","",""
"4 on scale 1-7","2019","Hamburg","middle vocational","","","",""
"4 on scale 1-7","2019","Hamburg","vocational + Abi","","","",""
"4 on scale 1-7","2019","Hamburg","higher vocational","","","",""
"4 on scale 1-7","2019","Hamburg","higher education","","","",""
"4 on scale 1-7","2019","Lower Saxony","in school","","","",""
"4 on scale 1-7","2019","Lower Saxony","inadequately","","","",""
"4 on scale 1-7","2019","Lower Saxony","general elemantary","","","",""
"4 on scale 1-7","2019","Lower Saxony","middle vocational","","","",""
"4 on scale 1-7","2019","Lower Saxony","vocational + Abi","","","",""
"4 on scale 1-7","2019","Lower Saxony","higher vocational","","","",""
"4 on scale 1-7","2019","Lower Saxony","higher education","","","",""
"4 on scale 1-7","2019","Bremen","in school","","","",""
"4 on scale 1-7","2019","Bremen","inadequately","","","",""
"4 on scale 1-7","2019","Bremen","general elemantary","","","",""
"4 on scale 1-7","2019","Bremen","middle vocational","","","",""
"4 on scale 1-7","2019","Bremen","vocational + Abi","","","",""
"4 on scale 1-7","2019","Bremen","higher vocational","","","",""
"4 on scale 1-7","2019","Bremen","higher education","","","",""
"4 on scale 1-7","2019","North Rhine-Westphalia","in school","","","",""
"4 on scale 1-7","2019","North Rhine-Westphalia","inadequately","","","",""
"4 on scale 1-7","2019","North Rhine-Westphalia","general elemantary","","","",""
"4 on scale 1-7","2019","North Rhine-Westphalia","middle vocational","","","",""
"4 on scale 1-7","2019","North Rhine-Westphalia","vocational + Abi","","","",""
"4 on scale 1-7","2019","North Rhine-Westphalia","higher vocational","","","",""
"4 on scale 1-7","2019","North Rhine-Westphalia","higher education","","","",""
"4 on scale 1-7","2019","Hesse","in school","","","",""
"4 on scale 1-7","2019","Hesse","inadequately","","","",""
"4 on scale 1-7","2019","Hesse","general elemantary","","","",""
"4 on scale 1-7","2019","Hesse","middle vocational","","","",""
"4 on scale 1-7","2019","Hesse","vocational + Abi","","","",""
"4 on scale 1-7","2019","Hesse","higher vocational","","","",""
"4 on scale 1-7","2019","Hesse","higher education","","","",""
"4 on scale 1-7","2019","Rhineland-Palatinate,Saarland","in school","","","",""
"4 on scale 1-7","2019","Rhineland-Palatinate,Saarland","inadequately","","","",""
"4 on scale 1-7","2019","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"4 on scale 1-7","2019","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"4 on scale 1-7","2019","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"4 on scale 1-7","2019","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"4 on scale 1-7","2019","Rhineland-Palatinate,Saarland","higher education","","","",""
"4 on scale 1-7","2019","Baden-Württemberg","in school","","","",""
"4 on scale 1-7","2019","Baden-Württemberg","inadequately","","","",""
"4 on scale 1-7","2019","Baden-Württemberg","general elemantary","","","",""
"4 on scale 1-7","2019","Baden-Württemberg","middle vocational","","","",""
"4 on scale 1-7","2019","Baden-Württemberg","vocational + Abi","","","",""
"4 on scale 1-7","2019","Baden-Württemberg","higher vocational","","","",""
"4 on scale 1-7","2019","Baden-Württemberg","higher education","","","",""
"4 on scale 1-7","2019","Bavaria","in school","","","",""
"4 on scale 1-7","2019","Bavaria","inadequately","","","",""
"4 on scale 1-7","2019","Bavaria","general elemantary","","","",""
"4 on scale 1-7","2019","Bavaria","middle vocational","","","",""
"4 on scale 1-7","2019","Bavaria","vocational + Abi","","","",""
"4 on scale 1-7","2019","Bavaria","higher vocational","","","",""
"4 on scale 1-7","2019","Bavaria","higher education","","","",""
"4 on scale 1-7","2019","Berlin","in school","","","",""
"4 on scale 1-7","2019","Berlin","inadequately","","","",""
"4 on scale 1-7","2019","Berlin","general elemantary","","","",""
"4 on scale 1-7","2019","Berlin","middle vocational","","","",""
"4 on scale 1-7","2019","Berlin","vocational + Abi","","","",""
"4 on scale 1-7","2019","Berlin","higher vocational","","","",""
"4 on scale 1-7","2019","Berlin","higher education","","","",""
"4 on scale 1-7","2019","Brandenburg","in school","","","",""
"4 on scale 1-7","2019","Brandenburg","inadequately","","","",""
"4 on scale 1-7","2019","Brandenburg","general elemantary","","","",""
"4 on scale 1-7","2019","Brandenburg","middle vocational","","","",""
"4 on scale 1-7","2019","Brandenburg","vocational + Abi","","","",""
"4 on scale 1-7","2019","Brandenburg","higher vocational","","","",""
"4 on scale 1-7","2019","Brandenburg","higher education","","","",""
"4 on scale 1-7","2019","Mecklenburg-Western Pomerania","in school","","","",""
"4 on scale 1-7","2019","Mecklenburg-Western Pomerania","inadequately","","","",""
"4 on scale 1-7","2019","Mecklenburg-Western Pomerania","general elemantary","","","",""
"4 on scale 1-7","2019","Mecklenburg-Western Pomerania","middle vocational","","","",""
"4 on scale 1-7","2019","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"4 on scale 1-7","2019","Mecklenburg-Western Pomerania","higher vocational","","","",""
"4 on scale 1-7","2019","Mecklenburg-Western Pomerania","higher education","","","",""
"4 on scale 1-7","2019","Saxony","in school","","","",""
"4 on scale 1-7","2019","Saxony","inadequately","","","",""
"4 on scale 1-7","2019","Saxony","general elemantary","","","",""
"4 on scale 1-7","2019","Saxony","middle vocational","","","",""
"4 on scale 1-7","2019","Saxony","vocational + Abi","","","",""
"4 on scale 1-7","2019","Saxony","higher vocational","","","",""
"4 on scale 1-7","2019","Saxony","higher education","","","",""
"4 on scale 1-7","2019","Saxony-Anhalt","in school","","","",""
"4 on scale 1-7","2019","Saxony-Anhalt","inadequately","","","",""
"4 on scale 1-7","2019","Saxony-Anhalt","general elemantary","","","",""
"4 on scale 1-7","2019","Saxony-Anhalt","middle vocational","","","",""
"4 on scale 1-7","2019","Saxony-Anhalt","vocational + Abi","","","",""
"4 on scale 1-7","2019","Saxony-Anhalt","higher vocational","","","",""
"4 on scale 1-7","2019","Saxony-Anhalt","higher education","","","",""
"4 on scale 1-7","2019","Thuringia","in school","","","",""
"4 on scale 1-7","2019","Thuringia","inadequately","","","",""
"4 on scale 1-7","2019","Thuringia","general elemantary","","","",""
"4 on scale 1-7","2019","Thuringia","middle vocational","","","",""
"4 on scale 1-7","2019","Thuringia","vocational + Abi","","","",""
"4 on scale 1-7","2019","Thuringia","higher vocational","","","",""
"4 on scale 1-7","2019","Thuringia","higher education","","","",""
"5 on scale 1-7","2019","Schleswig-Holstein","in school","","","",""
"5 on scale 1-7","2019","Schleswig-Holstein","inadequately","","","",""
"5 on scale 1-7","2019","Schleswig-Holstein","general elemantary","","","",""
"5 on scale 1-7","2019","Schleswig-Holstein","middle vocational","","","",""
"5 on scale 1-7","2019","Schleswig-Holstein","vocational + Abi","","","",""
"5 on scale 1-7","2019","Schleswig-Holstein","higher vocational","","","",""
"5 on scale 1-7","2019","Schleswig-Holstein","higher education","","","",""
"5 on scale 1-7","2019","Hamburg","in school","","","",""
"5 on scale 1-7","2019","Hamburg","inadequately","","","",""
"5 on scale 1-7","2019","Hamburg","general elemantary","","","",""
"5 on scale 1-7","2019","Hamburg","middle vocational","","","",""
"5 on scale 1-7","2019","Hamburg","vocational + Abi","","","",""
"5 on scale 1-7","2019","Hamburg","higher vocational","","","",""
"5 on scale 1-7","2019","Hamburg","higher education","","","",""
"5 on scale 1-7","2019","Lower Saxony","in school","","","",""
"5 on scale 1-7","2019","Lower Saxony","inadequately","","","",""
"5 on scale 1-7","2019","Lower Saxony","general elemantary","","","",""
"5 on scale 1-7","2019","Lower Saxony","middle vocational","","","",""
"5 on scale 1-7","2019","Lower Saxony","vocational + Abi","","","",""
"5 on scale 1-7","2019","Lower Saxony","higher vocational","","","",""
"5 on scale 1-7","2019","Lower Saxony","higher education","","","",""
"5 on scale 1-7","2019","Bremen","in school","","","",""
"5 on scale 1-7","2019","Bremen","inadequately","","","",""
"5 on scale 1-7","2019","Bremen","general elemantary","","","",""
"5 on scale 1-7","2019","Bremen","middle vocational","","","",""
"5 on scale 1-7","2019","Bremen","vocational + Abi","","","",""
"5 on scale 1-7","2019","Bremen","higher vocational","","","",""
"5 on scale 1-7","2019","Bremen","higher education","","","",""
"5 on scale 1-7","2019","North Rhine-Westphalia","in school","","","",""
"5 on scale 1-7","2019","North Rhine-Westphalia","inadequately","","","",""
"5 on scale 1-7","2019","North Rhine-Westphalia","general elemantary","","","",""
"5 on scale 1-7","2019","North Rhine-Westphalia","middle vocational","","","",""
"5 on scale 1-7","2019","North Rhine-Westphalia","vocational + Abi","","","",""
"5 on scale 1-7","2019","North Rhine-Westphalia","higher vocational","","","",""
"5 on scale 1-7","2019","North Rhine-Westphalia","higher education","","","",""
"5 on scale 1-7","2019","Hesse","in school","","","",""
"5 on scale 1-7","2019","Hesse","inadequately","","","",""
"5 on scale 1-7","2019","Hesse","general elemantary","","","",""
"5 on scale 1-7","2019","Hesse","middle vocational","","","",""
"5 on scale 1-7","2019","Hesse","vocational + Abi","","","",""
"5 on scale 1-7","2019","Hesse","higher vocational","","","",""
"5 on scale 1-7","2019","Hesse","higher education","","","",""
"5 on scale 1-7","2019","Rhineland-Palatinate,Saarland","in school","","","",""
"5 on scale 1-7","2019","Rhineland-Palatinate,Saarland","inadequately","","","",""
"5 on scale 1-7","2019","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"5 on scale 1-7","2019","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"5 on scale 1-7","2019","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"5 on scale 1-7","2019","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"5 on scale 1-7","2019","Rhineland-Palatinate,Saarland","higher education","","","",""
"5 on scale 1-7","2019","Baden-Württemberg","in school","","","",""
"5 on scale 1-7","2019","Baden-Württemberg","inadequately","","","",""
"5 on scale 1-7","2019","Baden-Württemberg","general elemantary","","","",""
"5 on scale 1-7","2019","Baden-Württemberg","middle vocational","","","",""
"5 on scale 1-7","2019","Baden-Württemberg","vocational + Abi","","","",""
"5 on scale 1-7","2019","Baden-Württemberg","higher vocational","","","",""
"5 on scale 1-7","2019","Baden-Württemberg","higher education","","","",""
"5 on scale 1-7","2019","Bavaria","in school","","","",""
"5 on scale 1-7","2019","Bavaria","inadequately","","","",""
"5 on scale 1-7","2019","Bavaria","general elemantary","","","",""
"5 on scale 1-7","2019","Bavaria","middle vocational","","","",""
"5 on scale 1-7","2019","Bavaria","vocational + Abi","","","",""
"5 on scale 1-7","2019","Bavaria","higher vocational","","","",""
"5 on scale 1-7","2019","Bavaria","higher education","","","",""
"5 on scale 1-7","2019","Berlin","in school","","","",""
"5 on scale 1-7","2019","Berlin","inadequately","","","",""
"5 on scale 1-7","2019","Berlin","general elemantary","","","",""
"5 on scale 1-7","2019","Berlin","middle vocational","","","",""
"5 on scale 1-7","2019","Berlin","vocational + Abi","","","",""
"5 on scale 1-7","2019","Berlin","higher vocational","","","",""
"5 on scale 1-7","2019","Berlin","higher education","","","",""
"5 on scale 1-7","2019","Brandenburg","in school","","","",""
"5 on scale 1-7","2019","Brandenburg","inadequately","","","",""
"5 on scale 1-7","2019","Brandenburg","general elemantary","","","",""
"5 on scale 1-7","2019","Brandenburg","middle vocational","","","",""
"5 on scale 1-7","2019","Brandenburg","vocational + Abi","","","",""
"5 on scale 1-7","2019","Brandenburg","higher vocational","","","",""
"5 on scale 1-7","2019","Brandenburg","higher education","","","",""
"5 on scale 1-7","2019","Mecklenburg-Western Pomerania","in school","","","",""
"5 on scale 1-7","2019","Mecklenburg-Western Pomerania","inadequately","","","",""
"5 on scale 1-7","2019","Mecklenburg-Western Pomerania","general elemantary","","","",""
"5 on scale 1-7","2019","Mecklenburg-Western Pomerania","middle vocational","","","",""
"5 on scale 1-7","2019","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"5 on scale 1-7","2019","Mecklenburg-Western Pomerania","higher vocational","","","",""
"5 on scale 1-7","2019","Mecklenburg-Western Pomerania","higher education","","","",""
"5 on scale 1-7","2019","Saxony","in school","","","",""
"5 on scale 1-7","2019","Saxony","inadequately","","","",""
"5 on scale 1-7","2019","Saxony","general elemantary","","","",""
"5 on scale 1-7","2019","Saxony","middle vocational","","","",""
"5 on scale 1-7","2019","Saxony","vocational + Abi","","","",""
"5 on scale 1-7","2019","Saxony","higher vocational","","","",""
"5 on scale 1-7","2019","Saxony","higher education","","","",""
"5 on scale 1-7","2019","Saxony-Anhalt","in school","","","",""
