"hlf0094","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","2009","Thuringia","higher education","67","0.509038845567544","0.418454283611084","0.599623407524003","3"
"Reasonable","2009","Schleswig-Holstein","in school","7","","","","3"
"Reasonable","2009","Schleswig-Holstein","inadequately","","","","","3"
"Reasonable","2009","Schleswig-Holstein","general elemantary","14","","","","3"
"Reasonable","2009","Schleswig-Holstein","middle vocational","46","0.269373100633238","0.201682080319781","0.337064120946696","3"
"Reasonable","2009","Schleswig-Holstein","vocational + Abi","7","","","","3"
"Reasonable","2009","Schleswig-Holstein","higher vocational","12","","","","3"
"Reasonable","2009","Schleswig-Holstein","higher education","22","","","","3"
"Reasonable","2009","Hamburg","in school","1","","","","3"
"Reasonable","2009","Hamburg","inadequately","","","","","3"
"Reasonable","2009","Hamburg","general elemantary","","","","","3"
"Reasonable","2009","Hamburg","middle vocational","12","","","","3"
"Reasonable","2009","Hamburg","vocational + Abi","3","","","","3"
"Reasonable","2009","Hamburg","higher vocational","3","","","","3"
"Reasonable","2009","Hamburg","higher education","9","","","","3"
"Reasonable","2009","Lower Saxony","in school","19","","","","3"
"Reasonable","2009","Lower Saxony","inadequately","1","","","","3"
"Reasonable","2009","Lower Saxony","general elemantary","40","0.459255830741194","0.359569471131103","0.558942190351285","3"
"Reasonable","2009","Lower Saxony","middle vocational","240","0.426045144093234","0.385015507656945","0.467074780529523","3"
"Reasonable","2009","Lower Saxony","vocational + Abi","30","0.504240086308056","0.375566773548915","0.632913399067196","3"
"Reasonable","2009","Lower Saxony","higher vocational","35","0.438105213811391","0.330716688933719","0.545493738689063","3"
"Reasonable","2009","Lower Saxony","higher education","102","0.527521507629533","0.460159042655863","0.594883972603202","3"
"Reasonable","2009","Bremen","in school","","","","","3"
"Reasonable","2009","Bremen","inadequately","","","","","3"
"Reasonable","2009","Bremen","general elemantary","","","","","3"
"Reasonable","2009","Bremen","middle vocational","5","","","","3"
"Reasonable","2009","Bremen","vocational + Abi","5","","","","3"
"Reasonable","2009","Bremen","higher vocational","2","","","","3"
"Reasonable","2009","Hesse","vocational + Abi","17","","","","3"
"Reasonable","2009","Hesse","higher vocational","19","","","","3"
"Reasonable","2009","Hesse","higher education","95","0.502325182481064","0.43214797322029","0.572502391741838","3"
"Reasonable","2009","Rhineland-Palatinate,Saarland","in school","17","","","","3"
"Reasonable","2009","Rhineland-Palatinate,Saarland","inadequately","2","","","","3"
"Reasonable","2009","Rhineland-Palatinate,Saarland","general elemantary","50","0.605398561426004","0.50552415717677","0.705272965675239","3"
"Reasonable","2009","Rhineland-Palatinate,Saarland","middle vocational","168","0.547129660302883","0.49207230635967","0.602187014246096","3"
"Reasonable","2009","Rhineland-Palatinate,Saarland","vocational + Abi","16","","","","3"
"Reasonable","2009","Rhineland-Palatinate,Saarland","higher vocational","27","","","","3"
"Reasonable","2009","Rhineland-Palatinate,Saarland","higher education","67","0.499458923127722","0.410369703267485","0.588548142987959","3"
"Reasonable","2009","Baden-Württemberg","in school","24","","","","3"
"Reasonable","2009","Berlin","higher education","26","","","","3"
"Reasonable","2009","Brandenburg","in school","7","","","","3"
"Reasonable","2009","Brandenburg","inadequately","","","","","3"
"Reasonable","2009","Brandenburg","general elemantary","5","","","","3"
"Reasonable","2009","Brandenburg","middle vocational","84","0.472544024485108","0.395186538745257","0.549901510224959","3"
"Reasonable","2009","Brandenburg","vocational + Abi","4","","","","3"
"Reasonable","2009","Brandenburg","higher vocational","10","","","","3"
"Reasonable","2009","Brandenburg","higher education","77","0.647039342872025","0.568159319865163","0.725919365878888","3"
"Reasonable","2009","Mecklenburg-Western Pomerania","in school","3","","","","3"
"Reasonable","2009","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Reasonable","2009","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Reasonable","2009","Mecklenburg-Western Pomerania","middle vocational","37","0.373281542883209","0.283705147846748","0.462857937919671","3"
"Reasonable","2009","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","3"
"Reasonable","2009","Mecklenburg-Western Pomerania","higher vocational","11","","","","3"
"Reasonable","2009","Mecklenburg-Western Pomerania","higher education","32","0.375116952075517","0.273961458852827","0.476272445298206","3"
"Reasonable","2009","Saxony","in school","10","","","","3"
"Reasonable","2009","Saxony","inadequately","","","","","3"
"Reasonable","2009","Saxony","general elemantary","13","","","","3"
"Reasonable","2009","Saxony","middle vocational","146","0.405821981615512","0.352353031082388","0.459290932148635","3"
"Reasonable","2009","Saxony","vocational + Abi","11","","","","3"
"Reasonable","2009","Saxony","higher vocational","37","0.463147345518246","0.347969490884638","0.578325200151855","3"
"Reasonable","2009","Saxony","higher education","85","0.510234669607689","0.432533325622877","0.5879360135925","3"
"Reasonable","2009","Saxony-Anhalt","in school","4","","","","3"
"Reasonable","2009","Saxony-Anhalt","inadequately","1","","","","3"
"Reasonable","2009","Bavaria","higher vocational","68","0.437237400093821","0.353561099368616","0.520913700819025","3"
"Reasonable","2009","Bavaria","higher education","147","0.348542335202119","0.298405811168369","0.398678859235869","3"
"Reasonable","2009","Berlin","in school","6","","","","3"
"Reasonable","2009","Berlin","inadequately","","","","","3"
"Reasonable","2009","Berlin","general elemantary","1","","","","3"
"Reasonable","2009","Berlin","middle vocational","17","","","","3"
"Reasonable","2009","Berlin","vocational + Abi","3","","","","3"
"Reasonable","2009","Berlin","higher vocational","8","","","","3"
"Reasonable","2009","Baden-Württemberg","inadequately","8","","","","3"
"Reasonable","2009","Baden-Württemberg","general elemantary","96","0.581747206992919","0.50332972815867","0.660164685827169","3"
"Reasonable","2009","Baden-Württemberg","middle vocational","357","0.5702103893738","0.530795773494466","0.609625005253135","3"
"Reasonable","2009","Baden-Württemberg","vocational + Abi","45","0.582914044441355","0.470570719346914","0.695257369535795","3"
"Reasonable","2009","Baden-Württemberg","higher vocational","55","0.577890705309737","0.484308879422929","0.671472531196545","3"
"Reasonable","2009","Baden-Württemberg","higher education","156","0.504058808462557","0.446113167753793","0.562004449171321","3"
"Reasonable","2009","Bavaria","in school","27","","","","3"
"Reasonable","2009","Bavaria","inadequately","1","","","","3"
"Reasonable","2009","Bavaria","general elemantary","64","0.402554317386621","0.321318878505185","0.483789756268056","3"
"Reasonable","2009","Bavaria","middle vocational","398","0.462530001856495","0.428671116426985","0.496388887286005","3"
"Reasonable","2009","Bavaria","vocational + Abi","33","0.457229654275869","0.341353474910188","0.573105833641551","3"
"Reasonable","2009","Saxony-Anhalt","general elemantary","8","","","","3"
"Reasonable","2009","Saxony-Anhalt","middle vocational","117","0.409857371144863","0.344721398574731","0.474993343714995","3"
"Reasonable","2009","Saxony-Anhalt","vocational + Abi","10","","","","3"
"Reasonable","2009","Saxony-Anhalt","higher vocational","17","","","","3"
"Reasonable","2009","Saxony-Anhalt","higher education","76","0.654055706072458","0.570332142784928","0.737779269359988","3"
"Reasonable","2009","Thuringia","in school","6","","","","3"
"Reasonable","2009","Thuringia","inadequately","","","","","3"
"Slightly Expensive","2009","Brandenburg","vocational + Abi","1","","","","4"
"Slightly Expensive","2009","Thuringia","general elemantary","4","","","","4"
"Slightly Expensive","2009","Thuringia","middle vocational","41","0.149539373573368","0.106763651944357","0.19231509520238","4"
"Slightly Expensive","2009","Thuringia","vocational + Abi","5","","","","4"
"Slightly Expensive","2009","Thuringia","higher vocational","7","","","","4"
"Slightly Expensive","2009","Thuringia","higher education","17","","","","4"
"Slightly Expensive","2009","Schleswig-Holstein","in school","2","","","","4"
"Slightly Expensive","2009","Schleswig-Holstein","inadequately","","","","","4"
"Slightly Expensive","2009","Schleswig-Holstein","general elemantary","","","","","4"
"Slightly Expensive","2009","Schleswig-Holstein","middle vocational","6","","","","4"
"Slightly Expensive","2009","Schleswig-Holstein","vocational + Abi","","","","","4"
"Slightly Expensive","2009","Schleswig-Holstein","higher vocational","6","","","","4"
"Slightly Expensive","2009","Schleswig-Holstein","higher education","4","","","","4"
"Slightly Expensive","2009","Lower Saxony","in school","3","","","","4"
"Slightly Expensive","2009","Lower Saxony","inadequately","","","","","4"
"Slightly Expensive","2009","Lower Saxony","general elemantary","5","","","","4"
"Slightly Expensive","2009","Lower Saxony","middle vocational","38","0.0789027388233126","0.0565346037694424","0.101270873877183","4"
"Slightly Expensive","2009","Lower Saxony","vocational + Abi","2","","","","4"
"Slightly Expensive","2009","Lower Saxony","higher vocational","7","","","","4"
"Slightly Expensive","2009","Lower Saxony","higher education","17","","","","4"
"Slightly Expensive","2009","Bremen","higher education","2","","","","4"
"Slightly Expensive","2009","North Rhine-Westphalia","in school","3","","","","4"
"Slightly Expensive","2009","North Rhine-Westphalia","inadequately","1","","","","4"
"Slightly Expensive","2009","North Rhine-Westphalia","general elemantary","17","","","","4"
"Slightly Expensive","2009","North Rhine-Westphalia","middle vocational","72","0.0756539162960961","0.0582902172825799","0.0930176153096123","4"
"Slightly Expensive","2009","North Rhine-Westphalia","vocational + Abi","9","","","","4"
"Slightly Expensive","2009","North Rhine-Westphalia","higher vocational","15","","","","4"
"Slightly Expensive","2009","North Rhine-Westphalia","higher education","52","0.0933545463604822","0.0676996008203539","0.119009491900611","4"
"Slightly Expensive","2009","Hesse","in school","1","","","","4"
"Slightly Expensive","2009","Hesse","inadequately","","","","","4"
"Slightly Expensive","2009","Hesse","general elemantary","3","","","","4"
"Slightly Expensive","2009","Hesse","middle vocational","22","","","","4"
"Slightly Expensive","2009","Hesse","vocational + Abi","4","","","","4"
"Slightly Expensive","2009","Hesse","higher vocational","4","","","","4"
"Slightly Expensive","2009","Hesse","higher education","19","","","","4"
"Slightly Expensive","2009","Rhineland-Palatinate,Saarland","in school","","","","","4"
"Slightly Expensive","2009","Rhineland-Palatinate,Saarland","inadequately","","","","","4"
"Slightly Expensive","2009","Rhineland-Palatinate,Saarland","general elemantary","8","","","","4"
"Slightly Expensive","2009","Rhineland-Palatinate,Saarland","middle vocational","24","","","","4"
"Slightly Expensive","2009","Rhineland-Palatinate,Saarland","vocational + Abi","6","","","","4"
"Slightly Expensive","2009","Rhineland-Palatinate,Saarland","higher vocational","2","","","","4"
"Slightly Expensive","2009","Rhineland-Palatinate,Saarland","higher education","7","","","","4"
"Slightly Expensive","2009","Baden-Württemberg","in school","4","","","","4"
"Slightly Expensive","2009","Bavaria","inadequately","","","","","4"
"Slightly Expensive","2009","Bavaria","general elemantary","7","","","","4"
"Slightly Expensive","2009","Bavaria","middle vocational","72","0.104486664552549","0.0837140074626938","0.125259321642404","4"
"Slightly Expensive","2009","Bavaria","vocational + Abi","6","","","","4"
"Slightly Expensive","2009","Bavaria","higher vocational","10","","","","4"
"Slightly Expensive","2009","Bavaria","higher education","27","","","","4"
"Slightly Expensive","2009","Berlin","in school","1","","","","4"
"Slightly Expensive","2009","Brandenburg","inadequately","","","","","4"
"Slightly Expensive","2009","Brandenburg","general elemantary","","","","","4"
"Slightly Expensive","2009","Brandenburg","middle vocational","13","","","","4"
"Slightly Expensive","2009","Hamburg","in school","","","","","4"
"Slightly Expensive","2009","Hamburg","inadequately","","","","","4"
"Slightly Expensive","2009","Hamburg","general elemantary","","","","","4"
"Slightly Expensive","2009","Hamburg","middle vocational","2","","","","4"
"Slightly Expensive","2009","Hamburg","vocational + Abi","","","","","4"
"Slightly Expensive","2009","Hamburg","higher vocational","1","","","","4"
"Slightly Expensive","2009","Hamburg","higher education","1","","","","4"
"Slightly Expensive","2009","Bremen","in school","2","","","","4"
"Slightly Expensive","2009","Bremen","inadequately","","","","","4"
"Slightly Expensive","2009","Bremen","general elemantary","","","","","4"
"Slightly Expensive","2009","Bremen","middle vocational","","","","","4"
"Slightly Expensive","2009","Bremen","vocational + Abi","1","","","","4"
"Slightly Expensive","2009","Bremen","higher vocational","","","","","4"
"Slightly Expensive","2009","Baden-Württemberg","inadequately","2","","","","4"
"Slightly Expensive","2009","Baden-Württemberg","general elemantary","19","","","","4"
"Slightly Expensive","2009","Baden-Württemberg","middle vocational","48","0.0969779328708098","0.0734167319966773","0.120539133744942","4"
