"hlf0094","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","2011","Berlin","indirect migration background","6","","","","3"
"Reasonable","2011","Brandenburg","no migration background","317","0.617325040825381","0.575469285814069","0.659180795836694","3"
"Reasonable","2011","Brandenburg","direct migration background","10","","","","3"
"Reasonable","2011","Saxony","no migration background","373","0.501929923352749","0.46575839742668","0.538101449278818","3"
"Reasonable","2011","Saxony","direct migration background","4","","","","3"
"Reasonable","2011","Saxony","indirect migration background","2","","","","3"
"Reasonable","2011","Baden-Württemberg","direct migration background","121","0.616268929163918","0.552009721022021","0.680528137305815","3"
"Reasonable","2011","Baden-Württemberg","indirect migration background","70","0.671615391435563","0.592100694365552","0.751130088505575","3"
"Reasonable","2011","Bavaria","no migration background","1092","0.496333117947819","0.475957133541626","0.516709102354013","3"
"Reasonable","2011","Bavaria","direct migration background","96","0.470714754398982","0.39655005062632","0.544879458171644","3"
"Reasonable","2011","Brandenburg","indirect migration background","6","","","","3"
"Reasonable","2011","Mecklenburg-Western Pomerania","no migration background","119","0.46374681825359","0.405335838915726","0.522157797591454","3"
"Reasonable","2011","Mecklenburg-Western Pomerania","direct migration background","2","","","","3"
"Reasonable","2011","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Reasonable","2011","Schleswig-Holstein","no migration background","215","0.408697875353944","0.364064365238733","0.453331385469154","3"
"Reasonable","2011","Schleswig-Holstein","direct migration background","34","0.699190542464151","0.562115818787375","0.836265266140927","3"
"Reasonable","2011","Schleswig-Holstein","indirect migration background","5","","","","3"
"Reasonable","2011","Hamburg","no migration background","39","0.200481309119036","0.126334863841255","0.274627754396818","3"
"Reasonable","2011","Hamburg","direct migration background","4","","","","3"
"Reasonable","2011","Hamburg","indirect migration background","6","","","","3"
"Reasonable","2011","Lower Saxony","no migration background","685","0.497018719327805","0.471049710110745","0.522987728544865","3"
"Reasonable","2011","North Rhine-Westphalia","direct migration background","179","0.561643598467133","0.507278874778952","0.616008322155313","3"
"Reasonable","2011","North Rhine-Westphalia","indirect migration background","69","0.49524267453779","0.410588956512471","0.579896392563109","3"
"Reasonable","2011","Hesse","no migration background","465","0.487973332757502","0.455188973798264","0.52075769171674","3"
"Reasonable","2011","Hesse","direct migration background","57","0.672272588096681","0.579340833060675","0.765204343132686","3"
"Reasonable","2011","Hesse","indirect migration background","19","","","","3"
"Reasonable","2011","Rhineland-Palatinate,Saarland","no migration background","465","0.612251583998955","0.579282484479887","0.645220683518023","3"
"Reasonable","2011","Rhineland-Palatinate,Saarland","direct migration background","55","0.537527800646327","0.438813895276473","0.63624170601618","3"
"Reasonable","2011","Rhineland-Palatinate,Saarland","indirect migration background","23","","","","3"
"Reasonable","2011","Baden-Württemberg","no migration background","964","0.550860785540935","0.527615944138423","0.574105626943446","3"
"Reasonable","2011","Lower Saxony","direct migration background","81","0.585097907691742","0.50318963341308","0.667006181970404","3"
"Reasonable","2011","Lower Saxony","indirect migration background","19","","","","3"
"Reasonable","2011","Bremen","no migration background","35","0.58285079520023","0.457031719076671","0.708669871323789","3"
"Reasonable","2011","Bremen","direct migration background","4","","","","3"
"Reasonable","2011","Bremen","indirect migration background","2","","","","3"
"Reasonable","2011","North Rhine-Westphalia","no migration background","1212","0.484205843927807","0.464191168386653","0.504220519468961","3"
"Reasonable","2011","Saxony-Anhalt","no migration background","318","0.593237272287443","0.551177468948386","0.635297075626501","3"
"Reasonable","2011","Saxony-Anhalt","direct migration background","3","","","","3"
"Reasonable","2011","Saxony-Anhalt","indirect migration background","","","","","3"
"Reasonable","2011","Thuringia","no migration background","276","0.51404736152133","0.471774710185134","0.556320012857526","3"
"Reasonable","2011","Thuringia","direct migration background","5","","","","3"
"Reasonable","2011","Thuringia","indirect migration background","5","","","","3"
"Slightly Expensive","2011","North Rhine-Westphalia","indirect migration background","22","","","","4"
"Slightly Expensive","2011","Bavaria","no migration background","165","0.0639132596569807","0.0539451270863204","0.0738813922276411","4"
"Slightly Expensive","2011","Bavaria","direct migration background","18","","","","4"
"Slightly Expensive","2011","North Rhine-Westphalia","direct migration background","27","","","","4"
"Slightly Expensive","2011","Hesse","no migration background","68","0.06549623863554","0.0492698800830122","0.0817225971880678","4"
"Slightly Expensive","2011","Baden-Württemberg","direct migration background","24","","","","4"
"Slightly Expensive","2011","Baden-Württemberg","indirect migration background","13","","","","4"
"Slightly Expensive","2011","Hesse","direct migration background","12","","","","4"
"Slightly Expensive","2011","Hesse","indirect migration background","8","","","","4"
"Slightly Expensive","2011","Rhineland-Palatinate,Saarland","no migration background","56","0.0582480307582267","0.0423999745517536","0.0740960869646997","4"
"Slightly Expensive","2011","Rhineland-Palatinate,Saarland","direct migration background","12","","","","4"
"Slightly Expensive","2011","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","4"
"Slightly Expensive","2011","Baden-Württemberg","no migration background","167","0.0868299304626229","0.0736708442538776","0.0999890166713681","4"
"Slightly Expensive","2011","Schleswig-Holstein","no migration background","23","","","","4"
"Slightly Expensive","2011","Schleswig-Holstein","direct migration background","","","","","4"
"Slightly Expensive","2011","Schleswig-Holstein","indirect migration background","3","","","","4"
"Slightly Expensive","2011","Hamburg","no migration background","7","","","","4"
"Slightly Expensive","2011","Hamburg","direct migration background","","","","","4"
"Slightly Expensive","2011","Hamburg","indirect migration background","","","","","4"
"Slightly Expensive","2011","Lower Saxony","no migration background","110","0.0871218823806405","0.0724743954236448","0.101769369337636","4"
"Slightly Expensive","2011","Lower Saxony","direct migration background","17","","","","4"
"Slightly Expensive","2011","Lower Saxony","indirect migration background","2","","","","4"
"Slightly Expensive","2011","Bremen","no migration background","1","","","","4"
"Slightly Expensive","2011","Bremen","direct migration background","1","","","","4"
"Slightly Expensive","2011","Bremen","indirect migration background","1","","","","4"
"Slightly Expensive","2011","North Rhine-Westphalia","no migration background","211","0.0959200235389377","0.0841262333947137","0.107713813683162","4"
"Slightly Expensive","2011","Bavaria","indirect migration background","16","","","","4"
"Slightly Expensive","2011","Berlin","no migration background","13","","","","4"
"Slightly Expensive","2011","Berlin","direct migration background","2","","","","4"
"Slightly Expensive","2011","Berlin","indirect migration background","2","","","","4"
"Slightly Expensive","2011","Brandenburg","no migration background","46","0.0703155544203709","0.0482976137922225","0.0923334950485194","4"
"Slightly Expensive","2011","Brandenburg","direct migration background","1","","","","4"
"Slightly Expensive","2011","Brandenburg","indirect migration background","","","","","4"
"Slightly Expensive","2011","Mecklenburg-Western Pomerania","no migration background","17","","","","4"
"Slightly Expensive","2011","Mecklenburg-Western Pomerania","direct migration background","1","","","","4"
"Slightly Expensive","2011","Mecklenburg-Western Pomerania","indirect migration background","1","","","","4"
"Slightly Expensive","2011","Saxony","no migration background","76","0.0882975694017866","0.0677717269192696","0.108823411884304","4"
"Slightly Expensive","2011","Saxony","direct migration background","1","","","","4"
"Slightly Expensive","2011","Saxony","indirect migration background","","","","","4"
"Slightly Expensive","2011","Saxony-Anhalt","no migration background","65","0.167260899809443","0.135306244268894","0.199215555349991","4"
"Slightly Expensive","2011","Saxony-Anhalt","direct migration background","","","","","4"
"Slightly Expensive","2011","Saxony-Anhalt","indirect migration background","1","","","","4"
"Slightly Expensive","2011","Thuringia","no migration background","106","0.233988638115385","0.198180978318335","0.269796297912435","4"
"Slightly Expensive","2011","Thuringia","direct migration background","","","","","4"
"Slightly Expensive","2011","Thuringia","indirect migration background","","","","","4"
"Too Expensive","2011","Schleswig-Holstein","no migration background","4","","","","5"
"Too Expensive","2011","Schleswig-Holstein","direct migration background","","","","","5"
"Too Expensive","2011","Schleswig-Holstein","indirect migration background","1","","","","5"
"Too Expensive","2011","Hamburg","no migration background","","","","","5"
"Too Expensive","2011","Hamburg","direct migration background","","","","","5"
"Too Expensive","2011","Hamburg","indirect migration background","","","","","5"
"Too Expensive","2011","Lower Saxony","no migration background","26","","","","5"
"Too Expensive","2011","Lower Saxony","direct migration background","","","","","5"
