"hlf0071_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"A little too big","2015","indirect migration background","middle vocational","38","0.0618287034394131","0.0438971624142432","0.079760244464583"
"A little too big","2015","indirect migration background","vocational + Abi","6","","",""
"A little too big","2015","indirect migration background","higher vocational","5","","",""
"A little too big","2015","indirect migration background","higher education","26","","",""
"Much too big","2015","no migration background","in school","2","","",""
"Much too big","2015","no migration background","inadequately","","","",""
"Much too big","2015","no migration background","general elemantary","33","0.019043886702731","0.0125543173298017","0.0255334560756604"
"Much too big","2015","no migration background","middle vocational","170","0.0215028694710348","0.0186001915046127","0.024405547437457"
"Much too big","2015","no migration background","vocational + Abi","19","","",""
"Much too big","2015","no migration background","higher vocational","29","","",""
"Much too big","2015","no migration background","higher education","103","0.0250589670047572","0.0205903830805579","0.0295275509289566"
"Much too big","2015","direct migration background","in school","","","",""
"Much too big","2015","direct migration background","inadequately","1","","",""
"Much too big","2015","direct migration background","general elemantary","3","","",""
"Much too big","2015","direct migration background","middle vocational","5","","",""
"Much too big","2015","direct migration background","vocational + Abi","8","","",""
"Much too big","2015","direct migration background","higher vocational","","","",""
"Much too big","2015","direct migration background","higher education","4","","",""
"Much too big","2015","indirect migration background","in school","","","",""
"Much too big","2015","indirect migration background","inadequately","","","",""
"Much too big","2015","indirect migration background","general elemantary","2","","",""
"Much too big","2015","indirect migration background","middle vocational","4","","",""
"Much too big","2015","indirect migration background","vocational + Abi","2","","",""
"Much too big","2015","indirect migration background","higher vocational","","","",""
"Much too big","2015","indirect migration background","higher education","1","","",""
"Much too small","2016","no migration background","in school","10","","",""
"Much too small","2016","no migration background","inadequately","16","","",""
"Much too small","2016","no migration background","general elemantary","43","0.0112732914473149","0.00610502577491235","0.0164415571197174"
"Much too small","2016","no migration background","middle vocational","155","0.0114895784963663","0.00926508907365885","0.0137140679190737"
"Much too small","2016","no migration background","vocational + Abi","32","0.0285425546958024","0.0190577028546409","0.0380274065369639"
"Much too small","2016","no migration background","higher vocational","14","","",""
"Much too small","2016","no migration background","higher education","48","0.00732806981231218","0.00482187655090274","0.00983426307372163"
"Much too small","2016","direct migration background","in school","9","","",""
"Much too small","2016","direct migration background","inadequately","189","0.0719827842437757","0.0577959551946691","0.0861696132928823"
"Much too small","2016","direct migration background","general elemantary","148","0.0408788091527903","0.0303783424416702","0.0513792758639105"
"Much too small","2016","direct migration background","middle vocational","150","0.0383822248950767","0.0302215406486085","0.0465429091415449"
"Much too small","2016","direct migration background","vocational + Abi","54","0.0458698562556807","0.0314181991417649","0.0603215133695965"
"Much too small","2016","direct migration background","higher vocational","1","","",""
