"hlf0071_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"5","2015","lower secondary degree","indirect migration background","2","","",""
"5","2015","secondary school degree","no migration background","106","0.0186500110651571","0.0153443443064947","0.0219556778238196"
"5","2015","secondary school degree","direct migration background","2","","",""
"5","2015","secondary school degree","indirect migration background","2","","",""
"5","2015","college entrance qualification","no migration background","119","0.0211454083223184","0.0175746359418522","0.0247161807027845"
"5","2015","college entrance qualification","direct migration background","4","","",""
"5","2015","college entrance qualification","indirect migration background","4","","",""
"5","2015","Other degree","no migration background","2","","",""
"5","2015","Other degree","direct migration background","11","","",""
"5","2015","Other degree","indirect migration background","","","",""
"5","2015","no degree/no degree yet","no migration background","2","","",""
"5","2015","no degree/no degree yet","direct migration background","1","","",""
"5","2015","no degree/no degree yet","indirect migration background","","","",""
"1","2016","lower secondary degree","no migration background","79","0.00779065608533031","0.00536864741537811","0.0102126647552825"
"1","2016","lower secondary degree","direct migration background","19","","",""
"1","2016","lower secondary degree","indirect migration background","20","","",""
"1","2016","secondary school degree","no migration background","104","0.013079069925381","0.0101954016680484","0.0159627381827137"
"1","2016","secondary school degree","direct migration background","14","","",""
"1","2016","secondary school degree","indirect migration background","17","","",""
"1","2016","college entrance qualification","no migration background","98","0.0127274372189541","0.00986179269835788","0.0155930817395503"
"1","2016","college entrance qualification","direct migration background","19","","",""
"1","2016","college entrance qualification","indirect migration background","12","","",""
"1","2016","Other degree","no migration background","7","","",""
"1","2016","Other degree","direct migration background","416","0.0426760967121577","0.0369406773316979","0.0484115160926176"
"1","2016","Other degree","indirect migration background","3","","",""
"1","2016","no degree/no degree yet","no migration background","26","","",""
"1","2016","no degree/no degree yet","direct migration background","211","0.0754474782328857","0.0618062020139666","0.0890887544518048"
"1","2016","no degree/no degree yet","indirect migration background","16","","",""
"2","2016","lower secondary degree","no migration background","456","0.0681248454096667","0.06118389962896","0.0750657911903733"
"2","2016","lower secondary degree","direct migration background","82","0.122841974851894","0.0940119023174597","0.151672047386327"
"2","2016","lower secondary degree","indirect migration background","75","0.174016061141155","0.135122104368998","0.212910017913312"
"2","2016","secondary school degree","no migration background","800","0.115672028169462","0.107554261900913","0.12378979443801"
"2","2016","secondary school degree","direct migration background","66","0.187776686467729","0.147378727118645","0.228174645816812"
"2","2016","secondary school degree","indirect migration background","93","0.202144387102556","0.163506173556209","0.240782600648904"
"2","2016","college entrance qualification","no migration background","891","0.14891934429868","0.139818237356301","0.158020451241059"
"2","2016","college entrance qualification","direct migration background","83","0.197901265974755","0.160503724884735","0.235298807064775"
"2","2016","college entrance qualification","indirect migration background","119","0.194831869608855","0.160822191875185","0.228841547342526"
"2","2016","Other degree","no migration background","15","","",""
"2","2016","Other degree","direct migration background","1046","0.185422353122227","0.174394507673429","0.196450198571025"
"2","2016","Other degree","indirect migration background","13","","",""
"2","2016","no degree/no degree yet","no migration background","108","0.166915314638106","0.138270219770422","0.195560409505789"
"2","2016","no degree/no degree yet","direct migration background","339","0.241896186319057","0.219778194332477","0.264014178305637"
"2","2016","no degree/no degree yet","indirect migration background","47","0.283923286341841","0.219469349601514","0.348377223082168"
"3","2016","lower secondary degree","no migration background","3728","0.750959733953299","0.739046487345015","0.762872980561583"
"3","2016","lower secondary degree","direct migration background","375","0.774507823117018","0.737803935734766","0.81121171049927"
"3","2016","lower secondary degree","indirect migration background","249","0.727358803336613","0.681674001210622","0.773043605462604"
"3","2016","secondary school degree","no migration background","4260","0.72013403092996","0.708739475117852","0.731528586742068"
"3","2016","secondary school degree","direct migration background","258","0.739559533084512","0.694161015786242","0.784958050382781"
"3","2016","secondary school degree","indirect migration background","285","0.706085314548706","0.662256141643639","0.749914487453773"
