"hlf0071_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1","2016","direct migration background","(2b) intermediate general qualification","6","","",""
"1","2016","direct migration background","(2a) intermediate vocational","6","","",""
"1","2016","direct migration background","(2c_gen) general maturity certificate","79","0.0551668150062142","0.0397642378668816","0.0705693921455467"
"1","2016","direct migration background","(2c_voc) vocational maturity certificate","54","0.0420283146325942","0.0284671366154779","0.0555894926497105"
"1","2016","direct migration background","(3a) lower tertiary education","3","","",""
"1","2016","direct migration background","(3b) higher tertiary education","131","0.0340305162411325","0.025452133458997","0.0426088990232681"
"1","2016","indirect migration background","(0) in school","12","","",""
"1","2016","indirect migration background","(1a) inadequately completed","4","","",""
"1","2016","indirect migration background","(1b) general elementary school","15","","",""
"1","2016","indirect migration background","(1c) basic vocational qualification","7","","",""
"1","2016","indirect migration background","(2b) intermediate general qualification","9","","",""
"1","2016","indirect migration background","(2a) intermediate vocational","7","","",""
"1","2016","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"1","2016","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"1","2016","indirect migration background","(3a) lower tertiary education","2","","",""
"1","2016","indirect migration background","(3b) higher tertiary education","5","","",""
"2","2016","no migration background","(0) in school","83","0.160308414575057","0.127922013383711","0.192694815766402"
"2","2016","no migration background","(1a) inadequately completed","25","","",""
"2","2016","no migration background","(1b) general elementary school","130","0.0925830533502592","0.0753285428727259","0.109837563827792"
"2","2016","no migration background","(1c) basic vocational qualification","332","0.0615504806607313","0.0540743992817894","0.0690265620396732"
"2","2016","no migration background","(2b) intermediate general qualification","96","0.14699651781823","0.117510091919048","0.176482943717412"
"2","2016","no migration background","(2a) intermediate vocational","644","0.111778640777453","0.102908984219051","0.120648297335856"
"2","2016","no migration background","(2c_gen) general maturity certificate","110","0.151919945306252","0.125059583664738","0.178780306947766"
"2","2016","no migration background","(2c_voc) vocational maturity certificate","252","0.139610363810749","0.122306097656383","0.156914629965116"
"2","2016","no migration background","(3a) lower tertiary education","194","0.120001625255611","0.104383227982675","0.135620022528547"
"2","2016","no migration background","(3b) higher tertiary education","423","0.172931013092151","0.158887853029869","0.186974173154433"
"2","2016","direct migration background","(0) in school","16","","",""
"2","2016","direct migration background","(1a) inadequately completed","322","0.24080908958193","0.217992325395047","0.263625853768813"
"2","2016","direct migration background","(1b) general elementary school","256","0.183358587746243","0.16223401374565","0.204483161746835"
"2","2016","direct migration background","(1c) basic vocational qualification","181","0.148774586738177","0.126437195550358","0.171111977925996"
"2","2016","direct migration background","(2b) intermediate general qualification","16","","",""
"2","2016","direct migration background","(2a) intermediate vocational","45","0.217176002297177","0.165859123571845","0.268492881022508"
"2","2016","direct migration background","(2c_gen) general maturity certificate","224","0.233448007573033","0.204908744029297","0.26198727111677"
"2","2016","direct migration background","(2c_voc) vocational maturity certificate","146","0.16008573258668","0.135303302692851","0.184868162480509"
"2","2016","direct migration background","(3a) lower tertiary education","20","","",""
"2","2016","direct migration background","(3b) higher tertiary education","402","0.200081037035563","0.181152571428851","0.219009502642275"
"2","2016","indirect migration background","(0) in school","44","0.333703797316509","0.261092394505754","0.406315200127265"
"2","2016","indirect migration background","(1a) inadequately completed","3","","",""
"2","2016","indirect migration background","(1b) general elementary school","41","0.201200355385606","0.142957092048147","0.259443618723066"
"2","2016","indirect migration background","(1c) basic vocational qualification","38","0.171927658455354","0.120773380180812","0.223081936729897"
"2","2016","indirect migration background","(2b) intermediate general qualification","36","0.199779259358235","0.1382090422676","0.26134947644887"
"2","2016","indirect migration background","(2a) intermediate vocational","55","0.211020652064637","0.159823184927932","0.262218119201342"
"2","2016","indirect migration background","(2c_gen) general maturity certificate","44","0.19089167976499","0.135589269540412","0.246194089989567"
"2","2016","indirect migration background","(2c_voc) vocational maturity certificate","32","0.212412840861619","0.143922787512996","0.280902894210243"
"2","2016","indirect migration background","(3a) lower tertiary education","12","","",""
"2","2016","indirect migration background","(3b) higher tertiary education","43","0.192342707572917","0.133439995776284","0.251245419369549"
"3","2016","no migration background","(0) in school","350","0.692813970764142","0.652091541288834","0.73353640023945"
"3","2016","no migration background","(1a) inadequately completed","109","0.731145800507729","0.661793851276958","0.800497749738501"
"3","2016","no migration background","(1b) general elementary school","791","0.766781324356685","0.741607402735573","0.791955245977798"
"3","2016","no migration background","(1c) basic vocational qualification","2923","0.743012666194538","0.729419932586807","0.756605399802269"
"3","2016","no migration background","(2b) intermediate general qualification","373","0.710012560099932","0.672227874025875","0.747797246173988"
"3","2016","no migration background","(2a) intermediate vocational","3490","0.723335320011672","0.710742775897501","0.735927864125843"
