"pld0044","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2018","16-34 y.","(2b) intermediate general qualification","41","0.0895523572546663","0.0635433608593607","0.115561353649972"
"Often","2018","16-34 y.","(2a) intermediate vocational","57","0.0694122925973481","0.0515533746198839","0.0872712105748123"
"Often","2018","16-34 y.","(2c_gen) general maturity certificate","144","0.141286603746659","0.119600283057681","0.162972924435636"
"Often","2018","16-34 y.","(2c_voc) vocational maturity certificate","47","0.121589559200334","0.0946894868448617","0.148489631555806"
"Often","2018","16-34 y.","(3a) lower tertiary education","18","","",""
"Often","2018","16-34 y.","(3b) higher tertiary education","76","0.0963273743273104","0.0759714068525805","0.11668334180204"
"Often","2018","35-65 y.","(0) in school","","","",""
"Often","2018","35-65 y.","(1a) inadequately completed","15","","",""
"Often","2018","35-65 y.","(1b) general elementary school","37","0.0369852828357461","0.0244302121356979","0.0495403535357943"
"Often","2018","35-65 y.","(1c) basic vocational qualification","59","0.0295855250897756","0.0230912524326253","0.0360797977469259"
"Often","2018","35-65 y.","(2b) intermediate general qualification","6","","",""
"Often","2018","35-65 y.","(2a) intermediate vocational","64","0.0146597905214461","0.0109934294598817","0.0183261515830105"
"Often","2018","35-65 y.","(2c_gen) general maturity certificate","26","","",""
"Often","2018","35-65 y.","(2c_voc) vocational maturity certificate","56","0.0296324707217677","0.0216763303811381","0.0375886110623974"
"Often","2018","35-65 y.","(3a) lower tertiary education","23","","",""
"Often","2018","35-65 y.","(3b) higher tertiary education","93","0.0391376888979434","0.031863326463512","0.0464120513323748"
"Often","2018","66 and older","(0) in school","","","",""
"Often","2018","66 and older","(1a) inadequately completed","","","",""
"Often","2018","66 and older","(1b) general elementary school","2","","",""
"Often","2018","66 and older","(1c) basic vocational qualification","19","","",""
"Often","2018","66 and older","(2b) intermediate general qualification","","","",""
"Often","2018","66 and older","(2a) intermediate vocational","7","","",""
"Often","2018","66 and older","(2c_gen) general maturity certificate","1","","",""
"Often","2018","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"Often","2018","66 and older","(3a) lower tertiary education","3","","",""
"Often","2018","66 and older","(3b) higher tertiary education","17","","",""
"Sometimes","2018","16-34 y.","(0) in school","138","0.337276562184015","0.287532345105179","0.387020779262851"
"Sometimes","2018","16-34 y.","(1a) inadequately completed","30","0.253897534954683","0.179365852867861","0.328429217041506"
"Sometimes","2018","16-34 y.","(1b) general elementary school","154","0.280543979974677","0.242651431619826","0.318436528329528"
"Sometimes","2018","16-34 y.","(1c) basic vocational qualification","90","0.196650601656247","0.157844908610698","0.235456294701795"
"Sometimes","2018","16-34 y.","(2b) intermediate general qualification","141","0.356695293494132","0.313062336161188","0.400328250827076"
"Sometimes","2018","16-34 y.","(2a) intermediate vocational","216","0.306495610913927","0.274099339456889","0.338891882370964"
"Sometimes","2018","16-34 y.","(2c_gen) general maturity certificate","345","0.335529684315431","0.306131904688688","0.364927463942174"
"Sometimes","2018","16-34 y.","(2c_voc) vocational maturity certificate","158","0.274161094608285","0.237443045721453","0.310879143495117"
"Sometimes","2018","16-34 y.","(3a) lower tertiary education","72","0.307729035337284","0.250400517523855","0.365057553150713"
"Sometimes","2018","16-34 y.","(3b) higher tertiary education","256","0.325312026226298","0.292988936521486","0.35763511593111"
"Sometimes","2018","35-65 y.","(0) in school","","","",""
"Sometimes","2018","35-65 y.","(1a) inadequately completed","67","0.25763653632963","0.211555518594353","0.303717554064907"
"Sometimes","2018","35-65 y.","(1b) general elementary school","142","0.194221702295232","0.167904186657056","0.220539217933409"
"Sometimes","2018","35-65 y.","(1c) basic vocational qualification","342","0.131938820089424","0.118967812609179","0.144909827569669"
"Sometimes","2018","35-65 y.","(2b) intermediate general qualification","55","0.162351208537653","0.116361743217494","0.208340673857812"
"Sometimes","2018","35-65 y.","(2a) intermediate vocational","469","0.121897341616296","0.111916940182673","0.131877743049918"
"Sometimes","2018","35-65 y.","(2c_gen) general maturity certificate","78","0.217587575558744","0.177403359972702","0.257771791144785"
"Sometimes","2018","35-65 y.","(2c_voc) vocational maturity certificate","257","0.141583811078165","0.125226718029292","0.157940904127039"
"Sometimes","2018","35-65 y.","(3a) lower tertiary education","185","0.164027100052621","0.14344136259879","0.184612837506452"
"Sometimes","2018","35-65 y.","(3b) higher tertiary education","527","0.212171266259002","0.196834776821764","0.22750775569624"
"Sometimes","2018","66 and older","(0) in school","","","",""
"Sometimes","2018","66 and older","(1a) inadequately completed","6","","",""
"Sometimes","2018","66 and older","(1b) general elementary school","28","","",""
"Sometimes","2018","66 and older","(1c) basic vocational qualification","104","0.0619409572281776","0.0508727330160904","0.0730091814402648"
"Sometimes","2018","66 and older","(2b) intermediate general qualification","4","","",""
"Sometimes","2018","66 and older","(2a) intermediate vocational","61","0.0711892556276632","0.0543334244501316","0.0880450868051948"
"Sometimes","2018","66 and older","(2c_gen) general maturity certificate","10","","",""
"Sometimes","2018","66 and older","(2c_voc) vocational maturity certificate","17","","",""
"Sometimes","2018","66 and older","(3a) lower tertiary education","38","0.0704445766515644","0.0476235093414395","0.0932656439616893"
"Sometimes","2018","66 and older","(3b) higher tertiary education","86","0.125571342302856","0.102793620847618","0.148349063758094"
"Rarely","2018","16-34 y.","(0) in school","71","0.202979719537171","0.160659845748094","0.245299593326248"
"Rarely","2018","16-34 y.","(1a) inadequately completed","24","","",""
"Rarely","2018","16-34 y.","(1b) general elementary school","162","0.306957404621261","0.268055556668586","0.345859252573936"
"Rarely","2018","16-34 y.","(1c) basic vocational qualification","126","0.328706125927036","0.28284382824597","0.374568423608102"
"Rarely","2018","16-34 y.","(2b) intermediate general qualification","159","0.283647141738438","0.242587959034151","0.324706324442724"
"Rarely","2018","16-34 y.","(2a) intermediate vocational","275","0.351470020983068","0.317921956856155","0.385018085109981"
"Rarely","2018","16-34 y.","(2c_gen) general maturity certificate","311","0.345703623006818","0.316092799410492","0.375314446603144"
"Rarely","2018","16-34 y.","(2c_voc) vocational maturity certificate","218","0.385490182241279","0.345428642660633","0.425551721821924"
"Rarely","2018","16-34 y.","(3a) lower tertiary education","96","0.367031594791287","0.307164089787022","0.426899099795551"
"Rarely","2018","16-34 y.","(3b) higher tertiary education","320","0.336943572483479","0.304332494389219","0.369554650577739"
"Rarely","2018","35-65 y.","(0) in school","","","",""
"Rarely","2018","35-65 y.","(1a) inadequately completed","77","0.167059834758041","0.127754367114517","0.206365302401565"
"Rarely","2018","35-65 y.","(1b) general elementary school","245","0.284146992131998","0.254143508187254","0.314150476076742"
"Rarely","2018","35-65 y.","(1c) basic vocational qualification","827","0.339549925099589","0.321399614523137","0.35770023567604"
"Rarely","2018","35-65 y.","(2b) intermediate general qualification","79","0.433870974219085","0.372063979961699","0.49567796847647"
"Rarely","2018","35-65 y.","(2a) intermediate vocational","1441","0.367574060722457","0.352865996687674","0.38228212475724"
"Rarely","2018","35-65 y.","(2c_gen) general maturity certificate","124","0.300443742287036","0.255794562652532","0.34509292192154"
"Rarely","2018","35-65 y.","(2c_voc) vocational maturity certificate","668","0.411863786417313","0.388771542302875","0.434956030531752"
"Rarely","2018","35-65 y.","(3a) lower tertiary education","514","0.428889927854183","0.401376458297273","0.456403397411093"
"Rarely","2018","35-65 y.","(3b) higher tertiary education","1119","0.397739325541952","0.379379933867493","0.41609871721641"
"Rarely","2018","66 and older","(0) in school","","","",""
"Rarely","2018","66 and older","(1a) inadequately completed","13","","",""
"Rarely","2018","66 and older","(1b) general elementary school","80","0.17879859685881","0.145639987909433","0.211957205808187"
"Rarely","2018","66 and older","(1c) basic vocational qualification","384","0.208592747530759","0.189936533310666","0.227248961750851"
"Rarely","2018","66 and older","(2b) intermediate general qualification","9","","",""
"Rarely","2018","66 and older","(2a) intermediate vocational","237","0.221601263783148","0.194376350249325","0.248826177316971"
"Rarely","2018","66 and older","(2c_gen) general maturity certificate","10","","",""
"Rarely","2018","66 and older","(2c_voc) vocational maturity certificate","59","0.227023218178396","0.172528611190231","0.281517825166561"
"Rarely","2018","66 and older","(3a) lower tertiary education","138","0.289189586693144","0.248755955848064","0.329623217538223"
"Rarely","2018","66 and older","(3b) higher tertiary education","267","0.377426839406624","0.344106117237211","0.410747561576037"
"Never","2018","16-34 y.","(0) in school","59","0.215121522584476","0.17188741536421","0.258355629804742"
"Never","2018","16-34 y.","(1a) inadequately completed","58","0.434867915160325","0.349976043529587","0.519759786791063"
"Never","2018","16-34 y.","(1b) general elementary school","169","0.29457544661223","0.256127356666853","0.333023536557607"
"Never","2018","16-34 y.","(1c) basic vocational qualification","144","0.364514894506497","0.317524845781296","0.411504943231699"
"Never","2018","16-34 y.","(2b) intermediate general qualification","111","0.244476051957989","0.205328926767835","0.283623177148143"
"Never","2018","16-34 y.","(2a) intermediate vocational","221","0.266373788974211","0.235310927754151","0.29743665019427"
"Never","2018","16-34 y.","(2c_gen) general maturity certificate","167","0.157353894763394","0.134682793273734","0.180024996253054"
"Never","2018","16-34 y.","(2c_voc) vocational maturity certificate","140","0.214312596763878","0.180536823079438","0.248088370448318"
"Never","2018","16-34 y.","(3a) lower tertiary education","61","0.22852438421084","0.176371804800256","0.280676963621423"
"Never","2018","16-34 y.","(3b) higher tertiary education","150","0.235318193386057","0.206051109309402","0.264585277462712"
"Never","2018","35-65 y.","(0) in school","1","","",""
"Never","2018","35-65 y.","(1a) inadequately completed","179","0.502523764867755","0.449840277709492","0.555207252026017"
"Never","2018","35-65 y.","(1b) general elementary school","429","0.46709299151598","0.433902352046201","0.500283630985758"
"Never","2018","35-65 y.","(1c) basic vocational qualification","1371","0.495281300742116","0.476118326855582","0.514444274628649"
"Never","2018","35-65 y.","(2b) intermediate general qualification","105","0.382211865252997","0.321612025131106","0.442811705374887"
"Never","2018","35-65 y.","(2a) intermediate vocational","2147","0.49472374752364","0.479471843307356","0.509975651739923"
"Never","2018","35-65 y.","(2c_gen) general maturity certificate","169","0.394037349326789","0.346447733139219","0.441626965514358"
"Never","2018","35-65 y.","(2c_voc) vocational maturity certificate","750","0.409780455250226","0.386705929217696","0.432854981282755"
"Never","2018","35-65 y.","(3a) lower tertiary education","520","0.382673691331039","0.355653761154545","0.409693621507533"
"Never","2018","35-65 y.","(3b) higher tertiary education","979","0.348334496941746","0.330462323249775","0.366206670633716"
