"pld0044","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Often","2017","Saxony","direct migration background","","","",""
"Often","2017","Saxony","indirect migration background","","","",""
"Often","2017","Saxony-Anhalt","no migration background","","","",""
"Often","2017","Saxony-Anhalt","direct migration background","","","",""
"Often","2017","Saxony-Anhalt","indirect migration background","","","",""
"Often","2017","Thuringia","no migration background","","","",""
"Often","2017","Thuringia","direct migration background","","","",""
"Often","2017","Thuringia","indirect migration background","","","",""
"Sometimes","2017","Schleswig-Holstein","no migration background","","","",""
"Sometimes","2017","Schleswig-Holstein","direct migration background","","","",""
"Sometimes","2017","Schleswig-Holstein","indirect migration background","","","",""
"Sometimes","2017","Hamburg","no migration background","","","",""
"Sometimes","2017","Hamburg","direct migration background","","","",""
"Sometimes","2017","Hamburg","indirect migration background","","","",""
"Sometimes","2017","Lower Saxony","no migration background","","","",""
"Sometimes","2017","Lower Saxony","direct migration background","","","",""
"Sometimes","2017","Lower Saxony","indirect migration background","","","",""
"Sometimes","2017","Bremen","no migration background","","","",""
"Sometimes","2017","Bremen","direct migration background","","","",""
"Sometimes","2017","Bremen","indirect migration background","","","",""
"Sometimes","2017","North Rhine-Westphalia","no migration background","","","",""
"Sometimes","2017","North Rhine-Westphalia","direct migration background","","","",""
"Sometimes","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Sometimes","2017","Hesse","no migration background","","","",""
"Sometimes","2017","Hesse","direct migration background","","","",""
"Sometimes","2017","Hesse","indirect migration background","","","",""
"Sometimes","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Sometimes","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Sometimes","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Sometimes","2017","Baden-Württemberg","no migration background","","","",""
"Sometimes","2017","Baden-Württemberg","direct migration background","","","",""
"Sometimes","2017","Baden-Württemberg","indirect migration background","","","",""
"Sometimes","2017","Bavaria","no migration background","","","",""
"Sometimes","2017","Bavaria","direct migration background","","","",""
"Sometimes","2017","Bavaria","indirect migration background","","","",""
"Sometimes","2017","Berlin","no migration background","","","",""
"Sometimes","2017","Berlin","direct migration background","","","",""
"Sometimes","2017","Berlin","indirect migration background","","","",""
"Sometimes","2017","Brandenburg","no migration background","","","",""
"Sometimes","2017","Brandenburg","direct migration background","","","",""
"Sometimes","2017","Brandenburg","indirect migration background","","","",""
"Sometimes","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Sometimes","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Sometimes","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Sometimes","2017","Saxony","no migration background","","","",""
"Sometimes","2017","Saxony","direct migration background","","","",""
"Sometimes","2017","Saxony","indirect migration background","","","",""
"Sometimes","2017","Saxony-Anhalt","no migration background","","","",""
"Sometimes","2017","Saxony-Anhalt","direct migration background","","","",""
"Sometimes","2017","Saxony-Anhalt","indirect migration background","","","",""
"Sometimes","2017","Thuringia","no migration background","","","",""
"Sometimes","2017","Thuringia","direct migration background","","","",""
"Sometimes","2017","Thuringia","indirect migration background","","","",""
"Rarely","2017","Schleswig-Holstein","no migration background","","","",""
"Rarely","2017","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2017","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2017","Hamburg","no migration background","","","",""
"Rarely","2017","Hamburg","direct migration background","","","",""
"Rarely","2017","Hamburg","indirect migration background","","","",""
"Rarely","2017","Lower Saxony","no migration background","","","",""
"Rarely","2017","Lower Saxony","direct migration background","","","",""
"Rarely","2017","Lower Saxony","indirect migration background","","","",""
"Rarely","2017","Bremen","no migration background","","","",""
"Rarely","2017","Bremen","direct migration background","","","",""
"Rarely","2017","Bremen","indirect migration background","","","",""
"Rarely","2017","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2017","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2017","Hesse","no migration background","","","",""
"Rarely","2017","Hesse","direct migration background","","","",""
"Rarely","2017","Hesse","indirect migration background","","","",""
"Rarely","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2017","Baden-Württemberg","no migration background","","","",""
"Rarely","2017","Baden-Württemberg","direct migration background","","","",""
"Rarely","2017","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2017","Bavaria","no migration background","","","",""
"Rarely","2017","Bavaria","direct migration background","","","",""
"Rarely","2017","Bavaria","indirect migration background","","","",""
"Rarely","2017","Berlin","no migration background","","","",""
"Rarely","2017","Berlin","direct migration background","","","",""
"Rarely","2017","Berlin","indirect migration background","","","",""
"Rarely","2017","Brandenburg","no migration background","","","",""
"Rarely","2017","Brandenburg","direct migration background","","","",""
"Rarely","2017","Brandenburg","indirect migration background","","","",""
"Rarely","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2017","Saxony","no migration background","","","",""
"Rarely","2017","Saxony","direct migration background","","","",""
"Rarely","2017","Saxony","indirect migration background","","","",""
"Rarely","2017","Saxony-Anhalt","no migration background","","","",""
"Rarely","2017","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2017","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2017","Thuringia","no migration background","","","",""
"Rarely","2017","Thuringia","direct migration background","","","",""
"Rarely","2017","Thuringia","indirect migration background","","","",""
"Never","2017","Schleswig-Holstein","no migration background","","","",""
"Never","2017","Schleswig-Holstein","direct migration background","","","",""
"Never","2017","Schleswig-Holstein","indirect migration background","","","",""
"Never","2017","Hamburg","no migration background","","","",""
