"pld0044","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very often","2018","secondary school degree","(Married) couple without C. ","5","","",""
"Very often","2018","secondary school degree","Single parent ","2","","",""
"Very often","2018","secondary school degree","Couple + C. LE 16 ","4","","",""
"Very often","2018","secondary school degree","Couple + C. GT 16 ","4","","",""
"Very often","2018","secondary school degree","Couple + C. LE and GT 16","4","","",""
"Very often","2018","college entrance qualification","1-pers.-HH","16","","",""
"Very often","2018","college entrance qualification","(Married) couple without C. ","7","","",""
"Very often","2018","college entrance qualification","Single parent ","7","","",""
"Very often","2018","college entrance qualification","Couple + C. LE 16 ","9","","",""
"Very often","2018","college entrance qualification","Couple + C. GT 16 ","7","","",""
"Very often","2018","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"Very often","2018","Other degree","1-pers.-HH","6","","",""
"Very often","2018","Other degree","(Married) couple without C. ","8","","",""
"Very often","2018","Other degree","Single parent ","1","","",""
"Very often","2018","Other degree","Couple + C. LE 16 ","13","","",""
"Very often","2018","Other degree","Couple + C. GT 16 ","5","","",""
"Very often","2018","Other degree","Couple + C. LE and GT 16","3","","",""
"Very often","2018","no degree/no degree yet","1-pers.-HH","1","","",""
"Very often","2018","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Very often","2018","no degree/no degree yet","Single parent ","3","","",""
"Very often","2018","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Very often","2018","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Very often","2018","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"Often","2018","lower secondary degree","1-pers.-HH","25","","",""
"Often","2018","lower secondary degree","(Married) couple without C. ","31","0.0171050063134854","0.0117461940296087","0.0224638185973621"
"Often","2018","lower secondary degree","Single parent ","20","","",""
"Often","2018","lower secondary degree","Couple + C. LE 16 ","27","","",""
"Often","2018","lower secondary degree","Couple + C. GT 16 ","14","","",""
"Often","2018","lower secondary degree","Couple + C. LE and GT 16","16","","",""
"Often","2018","secondary school degree","1-pers.-HH","36","0.0299851821344606","0.0198326124330436","0.0401377518358776"
"Often","2018","secondary school degree","(Married) couple without C. ","33","0.0112413017095785","0.00703216501137154","0.0154504384077855"
"Often","2018","secondary school degree","Single parent ","29","","",""
"Often","2018","secondary school degree","Couple + C. LE 16 ","36","0.0259320652835981","0.0178756717657736","0.0339884588014227"
"Often","2018","secondary school degree","Couple + C. GT 16 ","21","","",""
"Often","2018","secondary school degree","Couple + C. LE and GT 16","20","","",""
"Often","2018","college entrance qualification","1-pers.-HH","105","0.0766869090901143","0.0618583704028578","0.0915154477773708"
"Often","2018","college entrance qualification","(Married) couple without C. ","62","0.034463776295065","0.0268807235494361","0.0420468290406939"
"Often","2018","college entrance qualification","Single parent ","45","0.0887082309609394","0.0659959616871056","0.111420500234773"
"Often","2018","college entrance qualification","Couple + C. LE 16 ","42","0.0283819885505143","0.020969504618024","0.0357944724830046"
"Often","2018","college entrance qualification","Couple + C. GT 16 ","56","0.069708754993091","0.0529971256785246","0.0864203843076574"
"Often","2018","college entrance qualification","Couple + C. LE and GT 16","40","0.0709435983739402","0.0509122096940614","0.090974987053819"
"Often","2018","Other degree","1-pers.-HH","23","","",""
"Often","2018","Other degree","(Married) couple without C. ","42","0.0676614614154656","0.0497220533836131","0.0856008694473182"
"Often","2018","Other degree","Single parent ","11","","",""
"Often","2018","Other degree","Couple + C. LE 16 ","53","0.0527141028988486","0.0385784321689675","0.0668497736287297"
"Often","2018","Other degree","Couple + C. GT 16 ","19","","",""
"Often","2018","Other degree","Couple + C. LE and GT 16","13","","",""
"Often","2018","no degree/no degree yet","1-pers.-HH","3","","",""
"Often","2018","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Often","2018","no degree/no degree yet","Single parent ","19","","",""
"Often","2018","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Often","2018","no degree/no degree yet","Couple + C. GT 16 ","31","0.16036111635213","0.104541113578521","0.216181119125738"
"Often","2018","no degree/no degree yet","Couple + C. LE and GT 16","26","","",""
"Sometimes","2018","lower secondary degree","1-pers.-HH","126","0.106030235754431","0.0885451209165656","0.123515350592297"
"Sometimes","2018","lower secondary degree","(Married) couple without C. ","177","0.0917134338040589","0.0797850587520741","0.103641808856044"
"Sometimes","2018","lower secondary degree","Single parent ","98","0.205619116483235","0.168605502735184","0.242632730231287"
"Sometimes","2018","lower secondary degree","Couple + C. LE 16 ","114","0.150368079343997","0.124492544212655","0.17624361447534"
"Sometimes","2018","lower secondary degree","Couple + C. GT 16 ","74","0.117485187612627","0.0913699352741629","0.143600439951091"
"Sometimes","2018","lower secondary degree","Couple + C. LE and GT 16","64","0.152622568061538","0.113034319810882","0.192210816312193"
"Sometimes","2018","secondary school degree","1-pers.-HH","167","0.157727158665074","0.136029489224619","0.179424828105529"
"Sometimes","2018","secondary school degree","(Married) couple without C. ","247","0.111411601236517","0.0988497080234528","0.123973494449581"
"Sometimes","2018","secondary school degree","Single parent ","111","0.211718088587816","0.180621618742364","0.242814558433268"
"Sometimes","2018","secondary school degree","Couple + C. LE 16 ","218","0.17710007773568","0.157748767243776","0.196451388227583"
"Sometimes","2018","secondary school degree","Couple + C. GT 16 ","133","0.176648651913222","0.150750226851352","0.202547076975091"
"Sometimes","2018","secondary school degree","Couple + C. LE and GT 16","114","0.179280016703122","0.148249251416042","0.210310781990203"
"Sometimes","2018","college entrance qualification","1-pers.-HH","306","0.24498947663827","0.221022488628309","0.268956464648231"
"Sometimes","2018","college entrance qualification","(Married) couple without C. ","360","0.172861193868237","0.157142505203622","0.188579882532852"
"Sometimes","2018","college entrance qualification","Single parent ","155","0.246887513602836","0.212442264295401","0.281332762910272"
"Sometimes","2018","college entrance qualification","Couple + C. LE 16 ","322","0.175253488126627","0.158283241446913","0.192223734806341"
"Sometimes","2018","college entrance qualification","Couple + C. GT 16 ","223","0.227122014678438","0.19962720306886","0.254616826288017"
"Sometimes","2018","college entrance qualification","Couple + C. LE and GT 16","145","0.216414396513674","0.184283731856044","0.248545061171304"
"Sometimes","2018","Other degree","1-pers.-HH","71","0.201502393780162","0.160066782059377","0.242938005500948"
"Sometimes","2018","Other degree","(Married) couple without C. ","114","0.159764818139475","0.133595548100718","0.185934088178231"
"Sometimes","2018","Other degree","Single parent ","37","0.194122031675551","0.133588191966715","0.254655871384387"
"Sometimes","2018","Other degree","Couple + C. LE 16 ","181","0.190767976036327","0.165913664312401","0.215622287760253"
"Sometimes","2018","Other degree","Couple + C. GT 16 ","54","0.232291739678561","0.184976355817444","0.279607123539678"
"Sometimes","2018","Other degree","Couple + C. LE and GT 16","52","0.203014376195982","0.154945873835841","0.251082878556123"
"Sometimes","2018","no degree/no degree yet","1-pers.-HH","13","","",""
"Sometimes","2018","no degree/no degree yet","(Married) couple without C. ","12","","",""
"Sometimes","2018","no degree/no degree yet","Single parent ","47","0.337065801785446","0.261917554715234","0.412214048855657"
"Sometimes","2018","no degree/no degree yet","Couple + C. LE 16 ","30","0.267597070295934","0.196985587581118","0.338208553010751"
"Sometimes","2018","no degree/no degree yet","Couple + C. GT 16 ","51","0.260060133148798","0.193328899933957","0.326791366363638"
"Sometimes","2018","no degree/no degree yet","Couple + C. LE and GT 16","84","0.396937307991871","0.331231996227955","0.462642619755788"
"Rarely","2018","lower secondary degree","1-pers.-HH","285","0.237604474345558","0.213432635673604","0.261776313017512"
"Rarely","2018","lower secondary degree","(Married) couple without C. ","548","0.260025790809876","0.241896956995054","0.278154624624697"
"Rarely","2018","lower secondary degree","Single parent ","137","0.304213071459418","0.262078127535174","0.346348015383662"
"Rarely","2018","lower secondary degree","Couple + C. LE 16 ","258","0.36580330554269","0.330934914847542","0.400671696237837"
"Rarely","2018","lower secondary degree","Couple + C. GT 16 ","197","0.333027648968791","0.294803684507877","0.371251613429705"
"Rarely","2018","lower secondary degree","Couple + C. LE and GT 16","104","0.413046538036774","0.358843979466682","0.467249096606866"
"Rarely","2018","secondary school degree","1-pers.-HH","358","0.329430265222368","0.301450944148382","0.357409586296354"
"Rarely","2018","secondary school degree","(Married) couple without C. ","713","0.328918453731109","0.310161109957829","0.347675797504389"
"Rarely","2018","secondary school degree","Single parent ","231","0.305712228382582","0.270643704139112","0.340780752626052"
"Rarely","2018","secondary school degree","Couple + C. LE 16 ","563","0.374722818993478","0.350185966345576","0.399259671641379"
"Rarely","2018","secondary school degree","Couple + C. GT 16 ","311","0.350628653720503","0.318224860429666","0.38303244701134"
"Rarely","2018","secondary school degree","Couple + C. LE and GT 16","208","0.35938781440208","0.320572034917737","0.398203593886422"
"Rarely","2018","college entrance qualification","1-pers.-HH","457","0.378819434330503","0.351786804543921","0.405852064117085"
"Rarely","2018","college entrance qualification","(Married) couple without C. ","852","0.394131570228772","0.373817912387468","0.414445228070075"
"Rarely","2018","college entrance qualification","Single parent ","225","0.351141386523456","0.3130114666787","0.389271306368212"
"Rarely","2018","college entrance qualification","Couple + C. LE 16 ","852","0.422193364926356","0.400146769097085","0.444239960755627"
"Rarely","2018","college entrance qualification","Couple + C. GT 16 ","346","0.403571521757765","0.371375285469595","0.435767758045935"
"Rarely","2018","college entrance qualification","Couple + C. LE and GT 16","241","0.378294983622765","0.340455875764891","0.416134091480639"
"Rarely","2018","Other degree","1-pers.-HH","77","0.192103963506656","0.151408805217335","0.232799121795976"
"Rarely","2018","Other degree","(Married) couple without C. ","201","0.287797443688496","0.255460733600352","0.320134153776641"
"Rarely","2018","Other degree","Single parent ","43","0.356591971660017","0.283283327819988","0.429900615500045"
"Rarely","2018","Other degree","Couple + C. LE 16 ","288","0.257572040070933","0.229909695104857","0.285234385037008"
"Rarely","2018","Other degree","Couple + C. GT 16 ","70","0.244531698127677","0.196374292406337","0.292689103849017"
"Rarely","2018","Other degree","Couple + C. LE and GT 16","75","0.26595836814082","0.213157735418904","0.318759000862736"
"Rarely","2018","no degree/no degree yet","1-pers.-HH","12","","",""
"Rarely","2018","no degree/no degree yet","(Married) couple without C. ","27","","",""
"Rarely","2018","no degree/no degree yet","Single parent ","36","0.205164673724965","0.140967461452589","0.269361885997341"
