"pld0044","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2016","Rhineland-Palatinate,Saarland","higher education","","","","","5"
"Never","2016","Baden-Württemberg","in school","","","","","5"
"Never","2016","Baden-Württemberg","inadequately","","","","","5"
"Never","2016","Baden-Württemberg","general elemantary","","","","","5"
"Never","2016","Baden-Württemberg","middle vocational","","","","","5"
"Never","2016","Baden-Württemberg","vocational + Abi","","","","","5"
"Never","2016","Baden-Württemberg","higher vocational","","","","","5"
"Never","2016","Baden-Württemberg","higher education","","","","","5"
"Never","2016","Bavaria","in school","","","","","5"
"Never","2016","Bavaria","inadequately","","","","","5"
"Never","2016","Bavaria","general elemantary","","","","","5"
"Never","2016","Bavaria","middle vocational","","","","","5"
"Never","2016","Bavaria","vocational + Abi","","","","","5"
"Never","2016","Bavaria","higher vocational","","","","","5"
"Never","2016","Bavaria","higher education","","","","","5"
"Never","2016","Berlin","in school","","","","","5"
"Never","2016","Berlin","inadequately","","","","","5"
"Never","2016","Berlin","general elemantary","","","","","5"
"Never","2016","Berlin","middle vocational","","","","","5"
"Never","2016","Berlin","vocational + Abi","","","","","5"
"Never","2016","Berlin","higher vocational","","","","","5"
"Never","2016","Berlin","higher education","","","","","5"
"Never","2016","Brandenburg","in school","","","","","5"
"Never","2016","Brandenburg","inadequately","","","","","5"
"Never","2016","Brandenburg","general elemantary","","","","","5"
"Never","2016","Brandenburg","middle vocational","","","","","5"
"Never","2016","Brandenburg","vocational + Abi","","","","","5"
"Never","2016","Brandenburg","higher vocational","","","","","5"
"Never","2016","Brandenburg","higher education","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","in school","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","inadequately","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","general elemantary","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","middle vocational","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","higher vocational","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Never","2016","Saxony","in school","","","","","5"
"Never","2016","Saxony","inadequately","","","","","5"
"Never","2016","Saxony","general elemantary","","","","","5"
"Never","2016","Saxony","middle vocational","","","","","5"
"Never","2016","Saxony","vocational + Abi","","","","","5"
"Never","2016","Saxony","higher vocational","","","","","5"
"Never","2016","Saxony","higher education","","","","","5"
"Never","2016","Saxony-Anhalt","in school","","","","","5"
"Never","2016","Saxony-Anhalt","inadequately","","","","","5"
"Never","2016","Saxony-Anhalt","general elemantary","","","","","5"
"Never","2016","Saxony-Anhalt","middle vocational","","","","","5"
"Never","2016","Saxony-Anhalt","vocational + Abi","","","","","5"
"Never","2016","Saxony-Anhalt","higher vocational","","","","","5"
"Never","2016","Saxony-Anhalt","higher education","","","","","5"
"Never","2016","Thuringia","in school","","","","","5"
"Never","2016","Thuringia","inadequately","","","","","5"
"Never","2016","Thuringia","general elemantary","","","","","5"
"Never","2016","Thuringia","middle vocational","","","","","5"
"Never","2016","Thuringia","vocational + Abi","","","","","5"
"Never","2016","Thuringia","higher vocational","","","","","5"
"Never","2016","Thuringia","higher education","","","","","5"
"Often","2016","Schleswig-Holstein","inadequately","","","","","2"
"Often","2016","Schleswig-Holstein","general elemantary","","","","","2"
"Often","2016","Schleswig-Holstein","middle vocational","","","","","2"
"Often","2016","Schleswig-Holstein","vocational + Abi","","","","","2"
"Often","2016","Schleswig-Holstein","higher vocational","","","","","2"
"Often","2016","Lower Saxony","in school","","","","","2"
"Often","2016","Lower Saxony","inadequately","","","","","2"
"Often","2016","Lower Saxony","general elemantary","","","","","2"
"Often","2016","Lower Saxony","middle vocational","","","","","2"
"Often","2016","Lower Saxony","vocational + Abi","","","","","2"
"Often","2016","Schleswig-Holstein","higher education","","","","","2"
"Often","2016","Schleswig-Holstein","in school","","","","","2"
"Often","2016","Lower Saxony","higher vocational","","","","","2"
"Often","2016","Hamburg","in school","","","","","2"
"Often","2016","Hamburg","inadequately","","","","","2"
"Often","2016","Hamburg","general elemantary","","","","","2"
"Often","2016","Hamburg","middle vocational","","","","","2"
"Often","2016","Hamburg","vocational + Abi","","","","","2"
"Often","2016","Hamburg","higher vocational","","","","","2"
"Often","2016","Hamburg","higher education","","","","","2"
"Often","2016","Lower Saxony","higher education","","","","","2"
"Often","2016","Bremen","in school","","","","","2"
"Often","2016","Bremen","inadequately","","","","","2"
"Often","2016","Bremen","general elemantary","","","","","2"
"Often","2016","Bremen","middle vocational","","","","","2"
"Often","2016","Bremen","vocational + Abi","","","","","2"
"Often","2016","Bremen","higher vocational","","","","","2"
"Often","2016","Bremen","higher education","","","","","2"
"Often","2016","North Rhine-Westphalia","in school","","","","","2"
"Often","2016","North Rhine-Westphalia","inadequately","","","","","2"
"Often","2016","North Rhine-Westphalia","general elemantary","","","","","2"
"Often","2016","North Rhine-Westphalia","middle vocational","","","","","2"
"Often","2016","North Rhine-Westphalia","vocational + Abi","","","","","2"
"Often","2016","North Rhine-Westphalia","higher vocational","","","","","2"
"Often","2016","North Rhine-Westphalia","higher education","","","","","2"
"Often","2016","Hesse","in school","","","","","2"
"Often","2016","Hesse","inadequately","","","","","2"
"Often","2016","Hesse","general elemantary","","","","","2"
"Often","2016","Hesse","middle vocational","","","","","2"
"Often","2016","Hesse","vocational + Abi","","","","","2"
"Often","2016","Hesse","higher vocational","","","","","2"
"Often","2016","Hesse","higher education","","","","","2"
"Often","2016","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Often","2016","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Often","2016","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"Often","2016","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"Often","2016","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Often","2016","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Often","2016","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"Often","2016","Baden-Württemberg","in school","","","","","2"
"Often","2016","Baden-Württemberg","inadequately","","","","","2"
"Often","2016","Baden-Württemberg","general elemantary","","","","","2"
"Often","2016","Baden-Württemberg","middle vocational","","","","","2"
"Often","2016","Baden-Württemberg","vocational + Abi","","","","","2"
"Often","2016","Baden-Württemberg","higher vocational","","","","","2"
"Often","2016","Baden-Württemberg","higher education","","","","","2"
"Often","2016","Bavaria","in school","","","","","2"
"Often","2016","Bavaria","inadequately","","","","","2"
"Often","2016","Bavaria","general elemantary","","","","","2"
"Often","2016","Bavaria","middle vocational","","","","","2"
"Often","2016","Bavaria","vocational + Abi","","","","","2"
"Often","2016","Bavaria","higher vocational","","","","","2"
"Often","2016","Bavaria","higher education","","","","","2"
"Often","2016","Berlin","in school","","","","","2"
"Often","2016","Berlin","inadequately","","","","","2"
"Often","2016","Berlin","general elemantary","","","","","2"
"Often","2016","Berlin","middle vocational","","","","","2"
"Often","2016","Brandenburg","general elemantary","","","","","2"
"Often","2016","Brandenburg","middle vocational","","","","","2"
"Often","2016","Brandenburg","vocational + Abi","","","","","2"
"Often","2016","Brandenburg","higher vocational","","","","","2"
"Often","2016","Brandenburg","higher education","","","","","2"
"Often","2016","Mecklenburg-Western Pomerania","in school","","","","","2"
"Often","2016","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Often","2016","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Often","2016","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Often","2016","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Often","2016","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Often","2016","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Often","2016","Saxony","in school","","","","","2"
"Often","2016","Saxony","inadequately","","","","","2"
"Often","2016","Saxony","general elemantary","","","","","2"
"Often","2016","Saxony","middle vocational","","","","","2"
"Often","2016","Saxony","vocational + Abi","","","","","2"
"Often","2016","Saxony","higher vocational","","","","","2"
"Often","2016","Saxony","higher education","","","","","2"
"Often","2016","Saxony-Anhalt","in school","","","","","2"
"Often","2016","Saxony-Anhalt","inadequately","","","","","2"
"Often","2016","Saxony-Anhalt","general elemantary","","","","","2"
"Often","2016","Saxony-Anhalt","middle vocational","","","","","2"
"Often","2016","Saxony-Anhalt","vocational + Abi","","","","","2"
"Often","2016","Thuringia","middle vocational","","","","","2"
"Often","2016","Thuringia","vocational + Abi","","","","","2"
"Often","2016","Thuringia","general elemantary","","","","","2"
"Often","2016","Thuringia","higher vocational","","","","","2"
"Often","2016","Thuringia","higher education","","","","","2"
"Often","2016","Berlin","vocational + Abi","","","","","2"
"Often","2016","Berlin","higher vocational","","","","","2"
"Often","2016","Berlin","higher education","","","","","2"
"Often","2016","Brandenburg","in school","","","","","2"
"Often","2016","Brandenburg","inadequately","","","","","2"
"Often","2016","Thuringia","in school","","","","","2"
"Often","2016","Thuringia","inadequately","","","","","2"
"Often","2016","Saxony-Anhalt","higher vocational","","","","","2"
"Often","2016","Saxony-Anhalt","higher education","","","","","2"
"Rarely","2016","Schleswig-Holstein","in school","","","","","4"
"Rarely","2016","Schleswig-Holstein","inadequately","","","","","4"
"Rarely","2016","Schleswig-Holstein","general elemantary","","","","","4"
"Rarely","2016","Schleswig-Holstein","middle vocational","","","","","4"
"Rarely","2016","Schleswig-Holstein","vocational + Abi","","","","","4"
"Rarely","2016","Schleswig-Holstein","higher vocational","","","","","4"
"Rarely","2016","Schleswig-Holstein","higher education","","","","","4"
"Rarely","2016","Hamburg","in school","","","","","4"
"Rarely","2016","Hamburg","inadequately","","","","","4"
"Rarely","2016","Hamburg","general elemantary","","","","","4"
"Rarely","2016","Hamburg","middle vocational","","","","","4"
"Rarely","2016","Hamburg","vocational + Abi","","","","","4"
"Rarely","2016","Hamburg","higher vocational","","","","","4"
"Rarely","2016","Hamburg","higher education","","","","","4"
"Rarely","2016","Lower Saxony","in school","","","","","4"
"Rarely","2016","Lower Saxony","inadequately","","","","","4"
"Rarely","2016","North Rhine-Westphalia","inadequately","","","","","4"
"Rarely","2016","North Rhine-Westphalia","general elemantary","","","","","4"
"Rarely","2016","North Rhine-Westphalia","middle vocational","","","","","4"
"Rarely","2016","North Rhine-Westphalia","vocational + Abi","","","","","4"
"Rarely","2016","North Rhine-Westphalia","higher vocational","","","","","4"
"Rarely","2016","North Rhine-Westphalia","higher education","","","","","4"
"Rarely","2016","Hesse","in school","","","","","4"
"Rarely","2016","Hesse","inadequately","","","","","4"
"Rarely","2016","Hesse","general elemantary","","","","","4"
"Rarely","2016","Hesse","middle vocational","","","","","4"
"Rarely","2016","Hesse","vocational + Abi","","","","","4"
"Rarely","2016","Hesse","higher vocational","","","","","4"
"Rarely","2016","Hesse","higher education","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","in school","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","inadequately","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","general elemantary","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","middle vocational","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","higher vocational","","","","","4"
"Rarely","2016","Mecklenburg-Western Pomerania","general elemantary","","","","","4"
"Rarely","2016","Mecklenburg-Western Pomerania","middle vocational","","","","","4"
