"pld0044","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Sometimes","2018","Other degree","middle vocational","150","0.180203477139241","0.155217245104644","0.205189709173837"
"Sometimes","2018","Other degree","vocational + Abi","93","0.173660788917785","0.139912211142795","0.207409366692774"
"Sometimes","2018","Other degree","higher vocational","4","","",""
"Sometimes","2018","Other degree","higher education","191","0.205692971178324","0.180070378454492","0.231315563902156"
"Sometimes","2018","no degree/no degree yet","in school","138","0.338412957949252","0.288555856202323","0.388270059696181"
"Sometimes","2018","no degree/no degree yet","inadequately","85","0.247517095352347","0.206534995199961","0.288499195504733"
"Sometimes","2018","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2018","no degree/no degree yet","middle vocational","18","","",""
"Sometimes","2018","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2018","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2018","no degree/no degree yet","higher education","","","",""
"Rarely","2018","lower secondary degree","in school","","","",""
"Rarely","2018","lower secondary degree","inadequately","","","",""
"Rarely","2018","lower secondary degree","general elemantary","363","0.248305583480862","0.225411727461359","0.271199439500366"
"Rarely","2018","lower secondary degree","middle vocational","1097","0.281549909814169","0.267461622307204","0.295638197321134"
"Rarely","2018","lower secondary degree","vocational + Abi","1","","",""
"Rarely","2018","lower secondary degree","higher vocational","89","0.319626001817171","0.267630741560262","0.37162126207408"
"Rarely","2018","lower secondary degree","higher education","29","","",""
"Rarely","2018","secondary school degree","in school","","","",""
"Rarely","2018","secondary school degree","inadequately","","","",""
"Rarely","2018","secondary school degree","general elemantary","247","0.307333861515655","0.275261442904628","0.339406280126683"
"Rarely","2018","secondary school degree","middle vocational","1709","0.337843830627687","0.324903571343362","0.350784089912012"
"Rarely","2018","secondary school degree","vocational + Abi","8","","",""
"Rarely","2018","secondary school degree","higher vocational","244","0.327817312136484","0.292112754612632","0.363521869660336"
"Rarely","2018","secondary school degree","higher education","224","0.385749848861221","0.347709167548893","0.42379053017355"
"Rarely","2018","college entrance qualification","in school","","","",""
"Rarely","2018","college entrance qualification","inadequately","","","",""
"Rarely","2018","college entrance qualification","general elemantary","","","",""
"Rarely","2018","college entrance qualification","middle vocational","373","0.340117873410311","0.312855290047657","0.367380456772964"
"Rarely","2018","college entrance qualification","vocational + Abi","637","0.40932299431879","0.385282230814703","0.433363757822877"
"Rarely","2018","college entrance qualification","higher vocational","170","0.446685139016439","0.398738299588135","0.494631978444742"
"Rarely","2018","college entrance qualification","higher education","1836","0.391092847019337","0.376804693974362","0.405381000064313"
"Rarely","2018","Other degree","in school","","","",""
"Rarely","2018","Other degree","inadequately","12","","",""
"Rarely","2018","Other degree","general elemantary","112","0.249388589301833","0.211427060987591","0.287350117616076"
"Rarely","2018","Other degree","middle vocational","216","0.238646844093679","0.210936809157668","0.266356879029691"
"Rarely","2018","Other degree","vocational + Abi","126","0.210917079729085","0.174572252676671","0.247261906781498"
"Rarely","2018","Other degree","higher vocational","10","","",""
"Rarely","2018","Other degree","higher education","310","0.331865263766853","0.302016106844143","0.361714420689562"
"Rarely","2018","no degree/no degree yet","in school","70","0.202946230452967","0.160567850911936","0.245324609993998"
"Rarely","2018","no degree/no degree yet","inadequately","89","0.17954151442935","0.14309516463035","0.215987864228349"
"Rarely","2018","no degree/no degree yet","general elemantary","","","",""
"Rarely","2018","no degree/no degree yet","middle vocational","25","","",""
"Rarely","2018","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2018","no degree/no degree yet","higher vocational","1","","",""
"Rarely","2018","no degree/no degree yet","higher education","1","","",""
"Never","2018","lower secondary degree","in school","","","",""
"Never","2018","lower secondary degree","inadequately","","","",""
"Never","2018","lower secondary degree","general elemantary","691","0.55209300696435","0.525741522409471","0.578444491519229"
"Never","2018","lower secondary degree","middle vocational","2309","0.589782963061337","0.574375356999024","0.60519056912365"
"Never","2018","lower secondary degree","vocational + Abi","1","","",""
"Never","2018","lower secondary degree","higher vocational","182","0.588807308340459","0.53394448659472","0.643670130086197"
"Never","2018","lower secondary degree","higher education","78","0.637548930115419","0.549306569215677","0.725791291015161"
"Never","2018","secondary school degree","in school","","","",""
"Never","2018","secondary school degree","inadequately","","","",""
"Never","2018","secondary school degree","general elemantary","288","0.385783217606874","0.351945814008967","0.419620621204781"
"Never","2018","secondary school degree","middle vocational","2620","0.496713284954567","0.483033937259684","0.510392632649451"
"Never","2018","secondary school degree","vocational + Abi","3","","",""
"Never","2018","secondary school degree","higher vocational","328","0.48877455772326","0.450753466540521","0.526795648906"
"Never","2018","secondary school degree","higher education","321","0.448246183237576","0.40938162447087","0.487110742004282"
"Never","2018","college entrance qualification","in school","","","",""
"Never","2018","college entrance qualification","inadequately","","","",""
"Never","2018","college entrance qualification","general elemantary","","","",""
"Never","2018","college entrance qualification","middle vocational","227","0.218084772158206","0.194321206663792","0.24184833765262"
"Never","2018","college entrance qualification","vocational + Abi","622","0.35006136340476","0.326740296218658","0.373382430590862"
"Never","2018","college entrance qualification","higher vocational","179","0.412341741656802","0.364866833033349","0.459816650280256"
"Never","2018","college entrance qualification","higher education","1636","0.360719513858246","0.346659324763625","0.374779702952866"
"Never","2018","Other degree","in school","","","",""
"Never","2018","Other degree","inadequately","25","","",""
"Never","2018","Other degree","general elemantary","282","0.523633492528311","0.479812507419906","0.567454477636716"
"Never","2018","Other degree","middle vocational","490","0.520693752502385","0.488217651923418","0.553169853081352"
