"pgfamstd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2015","Lower Saxony","no migration background","49","0.0203518315467579","0.014052329061604","0.0266513340319118","2"
"Married, but separated","2015","Lower Saxony","direct migration background","27","","","","2"
"Married, but separated","2015","Lower Saxony","indirect migration background","1","","","","2"
"Married, but separated","2015","Bremen","no migration background","4","","","","2"
"Married, but separated","2015","Bremen","direct migration background","2","","","","2"
"Married, but separated","2015","Bremen","indirect migration background","2","","","","2"
"Married, but separated","2015","North Rhine-Westphalia","no migration background","97","0.0293154141653393","0.0238413767700584","0.0347894515606202","2"
"Married, but separated","2015","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","2"
"Married, but separated","2015","Baden-Württemberg","no migration background","27","","","","2"
"Married, but separated","2015","Baden-Württemberg","direct migration background","22","","","","2"
"Married, but separated","2015","Baden-Württemberg","indirect migration background","2","","","","2"
"Married, but separated","2015","Brandenburg","no migration background","17","","","","2"
"Married, but separated","2015","Brandenburg","direct migration background","3","","","","2"
"Married, but separated","2015","Brandenburg","indirect migration background","","","","","2"
"Married, but separated","2015","Mecklenburg-Western Pomerania","no migration background","17","","","","2"
"Married, but separated","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Married, but separated","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Married, but separated","2015","Saxony","no migration background","23","","","","2"
"Married, but separated","2015","Saxony","direct migration background","4","","","","2"
"Married, but separated","2015","Saxony","indirect migration background","1","","","","2"
"Married, but separated","2015","Saxony-Anhalt","no migration background","22","","","","2"
"Married, but separated","2015","Saxony-Anhalt","direct migration background","2","","","","2"
"Married, but separated","2015","Saxony-Anhalt","indirect migration background","","","","","2"
"Married, but separated","2015","Thuringia","no migration background","20","","","","2"
"Married, but separated","2015","Thuringia","direct migration background","6","","","","2"
"Married, but separated","2015","Thuringia","indirect migration background","","","","","2"
"Single","2015","Schleswig-Holstein","no migration background","175","0.263385940374567","0.230567998613503","0.296203882135632","3"
"Single","2015","Schleswig-Holstein","direct migration background","33","0.130835885902267","0.0796907674684553","0.181981004336078","3"
"Single","2015","Schleswig-Holstein","indirect migration background","30","0.685965412122462","0.561011456974396","0.810919367270528","3"
"Single","2015","Hamburg","no migration background","92","0.33985326752789","0.286782747687493","0.392923787368288","3"
"Single","2015","Hamburg","direct migration background","28","","","","3"
"Single","2015","Hamburg","indirect migration background","23","","","","3"
"Single","2015","Lower Saxony","no migration background","469","0.282306664725779","0.262225011712892","0.302388317738666","3"
"Single","2015","North Rhine-Westphalia","direct migration background","316","0.18735962640731","0.167927980605666","0.206791272208953","3"
"Single","2015","North Rhine-Westphalia","indirect migration background","288","0.701263515004257","0.662036794411442","0.740490235597071","3"
"Single","2015","Hesse","no migration background","263","0.261317176330385","0.236693786475244","0.285940566185525","3"
"Single","2015","Hesse","direct migration background","115","0.272114437367812","0.234646844481067","0.309582030254558","3"
"Single","2015","Hesse","indirect migration background","96","0.69931181289574","0.627583291176784","0.771040334614696","3"
"Single","2015","Rhineland-Palatinate,Saarland","no migration background","237","0.277086902860078","0.250369775774495","0.303804029945662","3"
"Single","2015","Rhineland-Palatinate,Saarland","direct migration background","114","0.269685987744116","0.228544656805186","0.310827318683047","3"
"Single","2015","Rhineland-Palatinate,Saarland","indirect migration background","80","0.798690685136443","0.727828134489444","0.869553235783443","3"
"Single","2015","Baden-Württemberg","no migration background","523","0.293662728623843","0.274243641104289","0.313081816143397","3"
"Single","2015","Baden-Württemberg","direct migration background","159","0.18644629015845","0.160279328438902","0.212613251877998","3"
"Single","2015","Baden-Württemberg","indirect migration background","164","0.636817253820377","0.583454183558515","0.69018032408224","3"
"Single","2015","Bavaria","no migration background","768","0.275358797748311","0.259729746626407","0.290987848870216","3"
"Single","2015","Bavaria","direct migration background","231","0.187106732934296","0.163640041104724","0.210573424763868","3"
"Single","2015","Bavaria","indirect migration background","163","0.657828012849352","0.603870953325619","0.711785072373085","3"
"Single","2015","Berlin","no migration background","252","0.397350935536621","0.362560436513028","0.432141434560213","3"
"Single","2015","Berlin","direct migration background","78","0.439902822646074","0.369507877682168","0.510297767609981","3"
"Single","2015","Berlin","indirect migration background","33","0.576497449231978","0.448223822636214","0.704771075827743","3"
"Single","2015","Brandenburg","no migration background","220","0.260279010945635","0.231580228807412","0.288977793083857","3"
"Single","2015","Brandenburg","direct migration background","28","","","","3"
"Single","2015","Brandenburg","indirect migration background","13","","","","3"
"Single","2015","Mecklenburg-Western Pomerania","no migration background","135","0.294773892212007","0.256210995693515","0.333336788730498","3"
"Single","2015","Mecklenburg-Western Pomerania","direct migration background","5","","","","3"
"Single","2015","Mecklenburg-Western Pomerania","indirect migration background","6","","","","3"
"Single","2015","Saxony","no migration background","400","0.316938240541014","0.293096210244263","0.340780270837764","3"
"Single","2015","Saxony","direct migration background","24","","","","3"
"Single","2015","Saxony","indirect migration background","25","","","","3"
"Single","2015","Lower Saxony","direct migration background","131","0.223920851129224","0.190703065393197","0.257138636865252","3"
"Single","2015","Lower Saxony","indirect migration background","75","0.632184516337342","0.546966294806428","0.717402737868256","3"
"Single","2015","Bremen","no migration background","38","0.448479755209343","0.35758238431034","0.539377126108347","3"
"Single","2015","Bremen","direct migration background","21","","","","3"
"Single","2015","Bremen","indirect migration background","6","","","","3"
"Single","2015","North Rhine-Westphalia","no migration background","872","0.269928076478456","0.255522603250799","0.284333549706113","3"
"Single","2015","Saxony-Anhalt","no migration background","220","0.288346112460393","0.257565455051004","0.319126769869782","3"
"Single","2015","Saxony-Anhalt","direct migration background","8","","","","3"
"Single","2015","Saxony-Anhalt","indirect migration background","19","","","","3"
"Single","2015","Thuringia","no migration background","212","0.265511816722175","0.23649916521506","0.294524468229291","3"
"Single","2015","Thuringia","direct migration background","24","","","","3"
"Single","2015","Thuringia","indirect migration background","9","","","","3"
"Widowed","2015","Schleswig-Holstein","no migration background","46","0.088685534059403","0.0675040898235757","0.10986697829523","5"
"Widowed","2015","Schleswig-Holstein","direct migration background","3","","","","5"
"Widowed","2015","Schleswig-Holstein","indirect migration background","2","","","","5"
"Widowed","2015","Hamburg","no migration background","12","","","","5"
"Widowed","2015","Hamburg","direct migration background","1","","","","5"
"Widowed","2015","Hamburg","indirect migration background","","","","","5"
"Widowed","2015","Lower Saxony","no migration background","125","0.10121523822986","0.0877591062633592","0.11467137019636","5"
"Widowed","2015","Lower Saxony","direct migration background","11","","","","5"
"Widowed","2015","Lower Saxony","indirect migration background","1","","","","5"
"Widowed","2015","Bremen","no migration background","6","","","","5"
"Widowed","2015","Bremen","direct migration background","1","","","","5"
"Widowed","2015","Bremen","indirect migration background","","","","","5"
"Widowed","2015","North Rhine-Westphalia","no migration background","210","0.083478146527015","0.0745022365658542","0.0924540564881758","5"
