"erwst","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Non-working","2017","lower secondary degree","direct migration background","187","0.395345009314153","0.352186485406879","0.438503533221427"
"Non-working","2017","lower secondary degree","indirect migration background","114","0.333362871626261","0.284800804041442","0.38192493921108"
"Non-working","2017","secondary school degree","no migration background","2123","0.330001668535323","0.318902067214575","0.341101269856072"
"Non-working","2017","secondary school degree","direct migration background","118","0.385931294381409","0.336527858301072","0.435334730461746"
"Non-working","2017","secondary school degree","indirect migration background","118","0.262495372501687","0.221148119337894","0.30384262566548"
"Non-working","2017","college entrance qualification","no migration background","1843","0.283030016691438","0.272410299248327","0.29364973413455"
"Non-working","2017","college entrance qualification","direct migration background","130","0.213844616312368","0.175706436419323","0.251982796205412"
"Non-working","2017","college entrance qualification","indirect migration background","148","0.228110310297931","0.195054116638855","0.261166503957007"
"Non-working","2017","Other degree","no migration background","107","0.662340350500755","0.590399720546396","0.734280980455113"
"Non-working","2017","Other degree","direct migration background","3360","0.391639665647875","0.37914643117971","0.404132900116039"
"Non-working","2017","Other degree","indirect migration background","17","","",""
"Non-working","2017","no degree/no degree yet","no migration background","541","0.712714908461224","0.680134730417059","0.745295086505389"
"Non-working","2017","no degree/no degree yet","direct migration background","2244","0.713154893893905","0.695865950445253","0.730443837342556"
"Non-working","2017","no degree/no degree yet","indirect migration background","175","0.788721318518987","0.735617617345712","0.841825019692262"
"Other","2017","lower secondary degree","no migration background","418","0.0697506010259095","0.0629102180293908","0.0765909840224282"
"Other","2017","lower secondary degree","direct migration background","62","0.0971541888707007","0.0710107814991335","0.123297596242268"
"Other","2017","lower secondary degree","indirect migration background","47","0.0885871866322928","0.0593162361186917","0.117858137145894"
"Other","2017","secondary school degree","no migration background","506","0.0669514238695183","0.0610515260852934","0.0728513216537431"
"Other","2017","secondary school degree","direct migration background","40","0.0973484086437422","0.067265613974126","0.127431203313358"
"Other","2017","secondary school degree","indirect migration background","71","0.146143968792913","0.112947932070894","0.179340005514932"
"Other","2017","college entrance qualification","no migration background","535","0.0766058319508261","0.0703357862448747","0.0828758776567776"
"Other","2017","college entrance qualification","direct migration background","49","0.0887598392430348","0.0623064522452152","0.115213226240855"
"Other","2017","college entrance qualification","indirect migration background","90","0.189062642027151","0.158216611667143","0.219908672387158"
"Other","2017","Other degree","no migration background","8","","",""
"Other","2017","Other degree","direct migration background","469","0.101298617765226","0.0935760705057383","0.109021165024714"
"Other","2017","Other degree","indirect migration background","6","","",""
"Other","2017","no degree/no degree yet","no migration background","129","0.167862138873786","0.140952181834876","0.194772095912696"
"Other","2017","no degree/no degree yet","direct migration background","127","0.0709448293791891","0.0611311034619722","0.0807585552964061"
"Other","2017","no degree/no degree yet","indirect migration background","36","0.134975676851406","0.0905251329846683","0.179426220718144"
"Full-time","2018","lower secondary degree","no migration background","1236","0.235999311891475","0.224226081048463","0.247772542734487"
"Full-time","2018","lower secondary degree","direct migration background","187","0.444806345895917","0.399927118540677","0.489685573251158"
"Full-time","2018","lower secondary degree","indirect migration background","158","0.475326367728229","0.424023933531445","0.526628801925013"
"Full-time","2018","secondary school degree","no migration background","2730","0.444932731165031","0.43291511172526","0.456950350604801"
"Full-time","2018","secondary school degree","direct migration background","135","0.426076077950025","0.374563035679493","0.477589120220556"
"Full-time","2018","secondary school degree","indirect migration background","176","0.489336754281475","0.442468520055337","0.536204988507612"
"Full-time","2018","college entrance qualification","no migration background","3073","0.486413090107096","0.474460280085265","0.498365900128928"
"Full-time","2018","college entrance qualification","direct migration background","179","0.552300904017897","0.50468828565613","0.599913522379665"
"Full-time","2018","college entrance qualification","indirect migration background","241","0.447393757498088","0.406787804961509","0.487999710034666"
"Full-time","2018","Other degree","no migration background","30","0.14815704021565","0.0927633288878876","0.203550751543412"
"Full-time","2018","Other degree","direct migration background","1475","0.391716075666182","0.378165605113949","0.405266546218415"
"Full-time","2018","Other degree","indirect migration background","18","","",""
"Full-time","2018","no degree/no degree yet","no migration background","39","0.0784465322637846","0.0576157658955394","0.0992772986320298"
"Full-time","2018","no degree/no degree yet","direct migration background","221","0.169975304738941","0.153833397594647","0.186117211883235"
