"erwst","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Other","2014","direct migration background","middle vocational","181","0.0962956973011427","0.0825644389178485","0.110026955684437"
"Other","2014","direct migration background","vocational + Abi","55","0.0570007095048011","0.0388099174249229","0.0751915015846793"
"Other","2014","direct migration background","higher vocational","5","","",""
"Other","2014","direct migration background","higher education","98","0.0975430471070902","0.0801046282791574","0.114981465935023"
"Other","2014","indirect migration background","in school","44","0.260108120221034","0.199908452647534","0.320307787794534"
"Other","2014","indirect migration background","inadequately","7","","",""
"Other","2014","indirect migration background","general elemantary","116","0.284492166143133","0.239599584538095","0.329384747748172"
"Other","2014","indirect migration background","middle vocational","106","0.141996678750886","0.116641540722494","0.167351816779278"
"Other","2014","indirect migration background","vocational + Abi","17","","",""
"Other","2014","indirect migration background","higher vocational","3","","",""
"Other","2014","indirect migration background","higher education","10","","",""
"Full-time","2015","no migration background","in school","2","","",""
"Full-time","2015","no migration background","inadequately","18","","",""
"Full-time","2015","no migration background","general elemantary","223","0.148573854143426","0.131706426965525","0.165441281321328"
"Full-time","2015","no migration background","middle vocational","3296","0.347693420838345","0.338167346373513","0.357219495303177"
"Full-time","2015","no migration background","vocational + Abi","576","0.511037051082766","0.483214213629224","0.538859888536309"
"Full-time","2015","no migration background","higher vocational","700","0.518038108531717","0.491684599162848","0.544391617900585"
"Full-time","2015","no migration background","higher education","2243","0.497927908655583","0.483641122242214","0.512214695068952"
"Full-time","2015","direct migration background","in school","","","",""
"Full-time","2015","direct migration background","inadequately","70","0.188242737367025","0.146320247942774","0.230165226791276"
"Full-time","2015","direct migration background","general elemantary","332","0.288034621526784","0.260734638228084","0.315334604825485"
"Full-time","2015","direct migration background","middle vocational","823","0.394033107222736","0.372372754957219","0.415693459488253"
"Full-time","2015","direct migration background","vocational + Abi","353","0.450274900066336","0.416054764232424","0.484495035900249"
"Full-time","2015","direct migration background","higher vocational","47","0.431745551418704","0.335146522193864","0.528344580643543"
"Full-time","2015","direct migration background","higher education","725","0.509136089305442","0.483744011808798","0.534528166802085"
"Full-time","2015","indirect migration background","in school","","","",""
"Full-time","2015","indirect migration background","inadequately","11","","",""
"Full-time","2015","indirect migration background","general elemantary","70","0.245577528074385","0.200990533680094","0.290164522468676"
"Full-time","2015","indirect migration background","middle vocational","290","0.46446520098837","0.427332895694403","0.501597506282338"
"Full-time","2015","indirect migration background","vocational + Abi","57","0.486737550925341","0.396554637873688","0.576920463976994"
"Full-time","2015","indirect migration background","higher vocational","38","0.729646396911458","0.616316527778413","0.842976266044502"
"Full-time","2015","indirect migration background","higher education","158","0.706746735171851","0.651726359650662","0.76176711069304"
"Part-time","2015","no migration background","in school","1","","",""
"Part-time","2015","no migration background","inadequately","12","","",""
"Part-time","2015","no migration background","general elemantary","127","0.0611766741979828","0.0498111616641339","0.0725421867318318"
"Part-time","2015","no migration background","middle vocational","1458","0.121818100755903","0.115275686960752","0.128360514551055"
"Part-time","2015","no migration background","vocational + Abi","326","0.176114116170947","0.154912553929869","0.197315678412025"
"Part-time","2015","no migration background","higher vocational","181","0.0977091273881664","0.0820491150035447","0.113369139772788"
"Part-time","2015","no migration background","higher education","794","0.137579569347191","0.127737084198455","0.147422054495928"
"Part-time","2015","direct migration background","in school","","","",""
"Part-time","2015","direct migration background","inadequately","44","0.135006341592203","0.0983576559528506","0.171655027231554"
"Part-time","2015","direct migration background","general elemantary","124","0.128220448468499","0.108064994603607","0.148375902333391"
"Part-time","2015","direct migration background","middle vocational","253","0.110818134047625","0.0969033834917296","0.12473288460352"
"Part-time","2015","direct migration background","vocational + Abi","149","0.175159145067621","0.149015173253045","0.201303116882197"
"Part-time","2015","direct migration background","higher vocational","14","","",""
"Part-time","2015","direct migration background","higher education","231","0.143788504840021","0.125966631486375","0.161610378193668"
"Part-time","2015","indirect migration background","in school","","","",""
"Part-time","2015","indirect migration background","inadequately","1","","",""
"Part-time","2015","indirect migration background","general elemantary","26","","",""
