"erwst","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Other","2013","indirect migration background","(2b) intermediate general qualification","85","0.389286426572606","0.321370924943781","0.457201928201431"
"Other","2013","indirect migration background","(2a) intermediate vocational","30","0.072877169698637","0.0450836953823845","0.10067064401489"
"Other","2013","indirect migration background","(2c_gen) general maturity certificate","66","0.249577553688332","0.191997257588341","0.307157849788323"
"Other","2013","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","2013","indirect migration background","(3a) lower tertiary education","","","",""
"Other","2013","indirect migration background","(3b) higher tertiary education","","","",""
"Full-time","2014","no migration background","(0) in school","","","",""
"Full-time","2014","no migration background","(1a) inadequately completed","43","0.190986395764818","0.135094296800721","0.246878494728916"
"Full-time","2014","no migration background","(1b) general elementary school","158","0.126478679785745","0.108183617989377","0.144773741582113"
"Full-time","2014","no migration background","(1c) basic vocational qualification","1370","0.275559409225821","0.262757327982294","0.288361490469347"
"Full-time","2014","no migration background","(2b) intermediate general qualification","87","0.192171256208293","0.16053909781151","0.223803414605077"
"Full-time","2014","no migration background","(2a) intermediate vocational","2445","0.463682420619216","0.450516409508875","0.476848431729556"
"Full-time","2014","no migration background","(2c_gen) general maturity certificate","118","0.166529659797027","0.13981321518283","0.193246104411225"
"Full-time","2014","no migration background","(2c_voc) vocational maturity certificate","830","0.551379019409302","0.527778395395988","0.574979643422616"
"Full-time","2014","no migration background","(3a) lower tertiary education","871","0.486035134036926","0.463247582924816","0.508822685149035"
"Full-time","2014","no migration background","(3b) higher tertiary education","1506","0.532375552933129","0.514550841852362","0.550200264013897"
"Full-time","2014","direct migration background","(0) in school","","","",""
"Full-time","2014","direct migration background","(1a) inadequately completed","59","0.155786432810925","0.11586469481526","0.195708170806589"
"Full-time","2014","direct migration background","(1b) general elementary school","303","0.29154474012585","0.26235151540772","0.32073796484398"
"Full-time","2014","direct migration background","(1c) basic vocational qualification","457","0.464473184529222","0.432973523416059","0.495972845642385"
"Full-time","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Full-time","2014","direct migration background","(2a) intermediate vocational","133","0.473289750137334","0.415525840863259","0.531053659411409"
"Full-time","2014","direct migration background","(2c_gen) general maturity certificate","159","0.313130168139423","0.27323097725424","0.353029359024606"
"Full-time","2014","direct migration background","(2c_voc) vocational maturity certificate","285","0.424430852377328","0.386921687053115","0.46194001770154"
"Full-time","2014","direct migration background","(3a) lower tertiary education","68","0.543453090524418","0.452415049085536","0.6344911319633"
"Full-time","2014","direct migration background","(3b) higher tertiary education","454","0.46637268772155","0.435406617727538","0.497338757715562"
"Full-time","2014","indirect migration background","(0) in school","","","",""
"Full-time","2014","indirect migration background","(1a) inadequately completed","","","",""
"Full-time","2014","indirect migration background","(1b) general elementary school","57","0.257849402761447","0.201191638197989","0.314507167324905"
"Full-time","2014","indirect migration background","(1c) basic vocational qualification","130","0.557556694650992","0.494850145536982","0.620263243765002"
"Full-time","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Full-time","2014","indirect migration background","(2a) intermediate vocational","155","0.587966640394444","0.531121364336435","0.644811916452453"
"Full-time","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","2014","indirect migration background","(2c_voc) vocational maturity certificate","75","0.481066513487775","0.40057026416774","0.56156276280781"
"Full-time","2014","indirect migration background","(3a) lower tertiary education","51","0.798534115414658","0.712244896087817","0.884823334741499"
"Full-time","2014","indirect migration background","(3b) higher tertiary education","126","0.754588332457226","0.693237588278135","0.815939076636318"
"Part-time","2014","no migration background","(0) in school","","","",""
"Part-time","2014","no migration background","(1a) inadequately completed","","","",""
"Part-time","2014","no migration background","(1b) general elementary school","84","0.0565926119410339","0.0438746368509103","0.0693105870311576"
"Part-time","2014","no migration background","(1c) basic vocational qualification","431","0.0768418077309528","0.069210333904444","0.0844732815574617"
"Part-time","2014","no migration background","(2b) intermediate general qualification","54","0.0798477753168111","0.0580864063945953","0.101609144239027"
"Part-time","2014","no migration background","(2a) intermediate vocational","1092","0.163697915091182","0.153929231357475","0.173466598824889"
"Part-time","2014","no migration background","(2c_gen) general maturity certificate","62","0.0878878423957464","0.067584089754805","0.108191595036688"
"Part-time","2014","no migration background","(2c_voc) vocational maturity certificate","400","0.158185450400458","0.140869351439088","0.175501549361829"
"Part-time","2014","no migration background","(3a) lower tertiary education","309","0.125836628327572","0.110715056148874","0.140958200506269"
"Part-time","2014","no migration background","(3b) higher tertiary education","507","0.125646389447197","0.113805525153881","0.137487253740514"
"Part-time","2014","direct migration background","(0) in school","","","",""
"Part-time","2014","direct migration background","(1a) inadequately completed","","","",""
