"transab_cat2","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2016","Single parent ","(2c_gen) general maturity certificate","108","0.635549396943539","0.565435711536582","0.705663082350495"
"Very low transfer dependency","2016","Single parent ","(2c_voc) vocational maturity certificate","145","0.681898017215076","0.619056050947045","0.744739983483107"
"Very low transfer dependency","2016","Single parent ","(3a) lower tertiary education","89","0.882314931278708","0.821821622570816","0.9428082399866"
"Very low transfer dependency","2016","Single parent ","(3b) higher tertiary education","163","0.810499312761812","0.756454486329765","0.864544139193859"
"Very low transfer dependency","2016","Couple + C. LE 16 ","(0) in school","2","","",""
"Very low transfer dependency","2016","Couple + C. LE 16 ","(1a) inadequately completed","44","0.356179528423156","0.278767884220183","0.433591172626129"
"Very low transfer dependency","2016","Couple + C. LE 16 ","(1b) general elementary school","211","0.587158470695722","0.538543577663048","0.635773363728396"
"Very low transfer dependency","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","664","0.783225279096006","0.755876527004558","0.810574031187454"
"Very low transfer dependency","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","59","0.658945896893235","0.564115188909246","0.753776604877224"
"Very low transfer dependency","2016","Couple + C. LE 16 ","(2a) intermediate vocational","1157","0.854454711982701","0.83560120890731","0.873308215058091"
"Very low transfer dependency","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","171","0.71907560180912","0.661854538434349","0.77629666518389"
"Very low transfer dependency","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","697","0.861104248789925","0.837404497649552","0.884803999930297"
"Very low transfer dependency","2016","Couple + C. LE 16 ","(3a) lower tertiary education","415","0.907936745874557","0.881371529958643","0.934501961790471"
"Very low transfer dependency","2016","Couple + C. LE 16 ","(3b) higher tertiary education","1162","0.909720543523604","0.894130073313514","0.925311013733695"
"Very low transfer dependency","2016","Couple + C. GT 16 ","(0) in school","190","0.92245450750961","0.885931608805847","0.958977406213373"
"Very low transfer dependency","2016","Couple + C. GT 16 ","(1a) inadequately completed","29","","",""
"Very low transfer dependency","2016","Couple + C. GT 16 ","(1b) general elementary school","174","0.885038814841029","0.84126748086243","0.928810148819629"
"Very low transfer dependency","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","478","0.916775404690048","0.893011284792906","0.940539524587191"
"Very low transfer dependency","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","127","0.916377704749092","0.870686055552423","0.96206935394576"
"Very low transfer dependency","2016","Couple + C. GT 16 ","(2a) intermediate vocational","566","0.958511065955366","0.942527922294707","0.974494209616024"
"Very low transfer dependency","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","252","0.926579650987503","0.895583109404004","0.957576192571002"
"Very low transfer dependency","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","227","0.967252591643692","0.94464168216993","0.989863501117455"
"Very low transfer dependency","2016","Couple + C. GT 16 ","(3a) lower tertiary education","155","0.980246537487308","0.95875218197548","1.00174089299914"
"Very low transfer dependency","2016","Couple + C. GT 16 ","(3b) higher tertiary education","323","0.979846180358641","0.964752901009801","0.994939459707482"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(0) in school","225","0.786912377531885","0.740419946113869","0.833404808949901"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(1a) inadequately completed","17","","",""
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(1b) general elementary school","123","0.680272047785995","0.618785010070809","0.741759085501181"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","223","0.828020336616177","0.78366103071345","0.872379642518905"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","123","0.776083459623056","0.713233928766166","0.838932990479946"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","333","0.892206265400653","0.861025577921296","0.92338695288001"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","138","0.82449380806172","0.768134067212385","0.880853548911054"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","168","0.912861531495484","0.873967781283204","0.951755281707764"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","98","0.995094475320752","0.981331720163628","1.00885723047788"
"Very low transfer dependency","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","210","0.898389306729187","0.859594631121221","0.937183982337154"
"Low transfer dependency","2016","1-pers.-HH","(0) in school","","","",""
"Low transfer dependency","2016","1-pers.-HH","(1a) inadequately completed","7","","",""
"Low transfer dependency","2016","1-pers.-HH","(1b) general elementary school","24","","",""
"Low transfer dependency","2016","1-pers.-HH","(1c) basic vocational qualification","33","0.0347025643962903","0.0226510231713995","0.0467541056211811"
"Low transfer dependency","2016","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"Low transfer dependency","2016","1-pers.-HH","(2a) intermediate vocational","32","0.050317128976932","0.034053570157445","0.066580687796419"
"Low transfer dependency","2016","1-pers.-HH","(2c_gen) general maturity certificate","18","","",""
"Low transfer dependency","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","13","","",""
"Low transfer dependency","2016","1-pers.-HH","(3a) lower tertiary education","4","","",""
"Low transfer dependency","2016","1-pers.-HH","(3b) higher tertiary education","14","","",""
"Low transfer dependency","2016","(Married) couple without C. ","(0) in school","","","",""
"Low transfer dependency","2016","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Low transfer dependency","2016","(Married) couple without C. ","(1b) general elementary school","22","","",""
"Low transfer dependency","2016","(Married) couple without C. ","(1c) basic vocational qualification","69","0.0295062018428386","0.0222004968404422","0.0368119068452349"
"Low transfer dependency","2016","(Married) couple without C. ","(2b) intermediate general qualification","8","","",""
"Low transfer dependency","2016","(Married) couple without C. ","(2a) intermediate vocational","34","0.0256875883850051","0.0181606570507813","0.0332145197192289"
"Low transfer dependency","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","13","","",""
"Low transfer dependency","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","22","","",""
"Low transfer dependency","2016","(Married) couple without C. ","(3a) lower tertiary education","9","","",""
"Low transfer dependency","2016","(Married) couple without C. ","(3b) higher tertiary education","28","","",""
"Low transfer dependency","2016","Single parent ","(0) in school","20","","",""
"Low transfer dependency","2016","Single parent ","(1a) inadequately completed","10","","",""
"Low transfer dependency","2016","Single parent ","(1b) general elementary school","38","0.147942867241736","0.101343820415236","0.194541914068237"
"Low transfer dependency","2016","Single parent ","(1c) basic vocational qualification","42","0.0994805036825929","0.0668395847023931","0.132121422662793"
"Low transfer dependency","2016","Single parent ","(2b) intermediate general qualification","22","","",""
"Low transfer dependency","2016","Single parent ","(2a) intermediate vocational","72","0.108111078145974","0.0807561249809121","0.135466031311035"
"Low transfer dependency","2016","Single parent ","(2c_gen) general maturity certificate","35","0.159167388298867","0.105871878302932","0.212462898294802"
"Low transfer dependency","2016","Single parent ","(2c_voc) vocational maturity certificate","23","","",""
"Low transfer dependency","2016","Single parent ","(3a) lower tertiary education","10","","",""
"Low transfer dependency","2016","Single parent ","(3b) higher tertiary education","16","","",""
"Low transfer dependency","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Low transfer dependency","2016","Couple + C. LE 16 ","(1a) inadequately completed","34","0.235660875161589","0.1670526456612","0.304269104661978"
"Low transfer dependency","2016","Couple + C. LE 16 ","(1b) general elementary school","74","0.21495363807921","0.174391575314334","0.255515700844087"
"Low transfer dependency","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","131","0.156771375692935","0.132639231946282","0.180903519439588"
"Low transfer dependency","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","19","","",""
"Low transfer dependency","2016","Couple + C. LE 16 ","(2a) intermediate vocational","132","0.11666665709852","0.0995040150151441","0.133829299181896"
"Low transfer dependency","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","34","0.136535371550868","0.0928215492975128","0.180249193804224"
"Low transfer dependency","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","82","0.112289913081896","0.0906538923266741","0.133925933837117"
"Low transfer dependency","2016","Couple + C. LE 16 ","(3a) lower tertiary education","38","0.0860001694273333","0.0602390278904474","0.111761310964219"
"Low transfer dependency","2016","Couple + C. LE 16 ","(3b) higher tertiary education","96","0.0686388046399367","0.0548839922792183","0.0823936170006551"
"Low transfer dependency","2016","Couple + C. GT 16 ","(0) in school","6","","",""
"Low transfer dependency","2016","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Low transfer dependency","2016","Couple + C. GT 16 ","(1b) general elementary school","12","","",""
"Low transfer dependency","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","23","","",""
