"transab_cat2","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2018","direct migration background","(1c) basic vocational qualification","85","0.0525106312710598","0.037215688537993","0.0678055740041266"
"Very high transfer dependency","2018","direct migration background","(2b) intermediate general qualification","22","","",""
"Very high transfer dependency","2018","direct migration background","(2a) intermediate vocational","8","","",""
"Very high transfer dependency","2018","direct migration background","(2c_gen) general maturity certificate","441","0.152948553521356","0.129221186954953","0.176675920087758"
"Very high transfer dependency","2018","direct migration background","(2c_voc) vocational maturity certificate","109","0.0612336591667622","0.0433700624809502","0.0790972558525743"
"Very high transfer dependency","2018","direct migration background","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2018","direct migration background","(3b) higher tertiary education","523","0.0874301091750572","0.0737427387918101","0.101117479558304"
"Very high transfer dependency","2018","indirect migration background","(0) in school","13","","",""
"Very high transfer dependency","2018","indirect migration background","(1a) inadequately completed","6","","",""
"Very high transfer dependency","2018","indirect migration background","(1b) general elementary school","22","","",""
"Very high transfer dependency","2018","indirect migration background","(1c) basic vocational qualification","13","","",""
"Very high transfer dependency","2018","indirect migration background","(2b) intermediate general qualification","11","","",""
"Very high transfer dependency","2018","indirect migration background","(2a) intermediate vocational","10","","",""
"Very high transfer dependency","2018","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Very high transfer dependency","2018","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2018","indirect migration background","(3b) higher tertiary education","3","","",""
"Very low transfer dependency","2019","no migration background","(0) in school","361","0.916918487213319","0.890037937747067","0.943799036679571"
"Very low transfer dependency","2019","no migration background","(1a) inadequately completed","105","0.636821898308163","0.565159083748242","0.708484712868083"
"Very low transfer dependency","2019","no migration background","(1b) general elementary school","747","0.815508888095881","0.791809208365151","0.83920856782661"
"Very low transfer dependency","2019","no migration background","(1c) basic vocational qualification","3272","0.910705902705244","0.901444461551423","0.919967343859065"
"Very low transfer dependency","2019","no migration background","(2b) intermediate general qualification","552","0.83550263197837","0.807679290132928","0.863325973823813"
"Very low transfer dependency","2019","no migration background","(2a) intermediate vocational","4984","0.940239757012278","0.933913918473522","0.946565595551033"
"Very low transfer dependency","2019","no migration background","(2c_gen) general maturity certificate","834","0.884839425417735","0.864411191795685","0.905267659039785"
"Very low transfer dependency","2019","no migration background","(2c_voc) vocational maturity certificate","1809","0.92875768600744","0.917299506189591","0.940215865825289"
"Very low transfer dependency","2019","no migration background","(3a) lower tertiary education","1954","0.964678700021486","0.956618974533946","0.972738425509026"
"Very low transfer dependency","2019","no migration background","(3b) higher tertiary education","3450","0.953560970354442","0.946669671220478","0.960452269488406"
"Very low transfer dependency","2019","direct migration background","(0) in school","23","","",""
"Very low transfer dependency","2019","direct migration background","(1a) inadequately completed","190","0.438840904635738","0.414104310681872","0.463577498589604"
"Very low transfer dependency","2019","direct migration background","(1b) general elementary school","391","0.682455375144931","0.655677784792592","0.709232965497271"
"Very low transfer dependency","2019","direct migration background","(1c) basic vocational qualification","517","0.796503470071586","0.76680609387129","0.826200846271881"
"Very low transfer dependency","2019","direct migration background","(2b) intermediate general qualification","30","0.67572909515703","0.574412294814789","0.77704589549927"
"Very low transfer dependency","2019","direct migration background","(2a) intermediate vocational","186","0.814247936409078","0.762383892970394","0.866111979847763"
"Very low transfer dependency","2019","direct migration background","(2c_gen) general maturity certificate","282","0.773103157644311","0.743404668135482","0.802801647153141"
"Very low transfer dependency","2019","direct migration background","(2c_voc) vocational maturity certificate","443","0.833437472668522","0.80425069922751","0.862624246109534"
