"transab_cat2","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"High transfer dependency","2015","Mecklenburg-Western Pomerania","higher education","6","","","","2"
"High transfer dependency","2015","Saxony","in school","","","","","2"
"High transfer dependency","2015","Saxony","inadequately","1","","","","2"
"High transfer dependency","2015","Saxony","general elemantary","9","","","","2"
"High transfer dependency","2015","Saxony","middle vocational","36","0.0319709281616753","0.0196487060609273","0.0442931502624233","2"
"High transfer dependency","2015","Saxony","vocational + Abi","5","","","","2"
"High transfer dependency","2015","Saxony","higher vocational","3","","","","2"
"High transfer dependency","2015","Saxony","higher education","6","","","","2"
"High transfer dependency","2015","Saxony-Anhalt","in school","2","","","","2"
"High transfer dependency","2015","Saxony-Anhalt","inadequately","3","","","","2"
"High transfer dependency","2015","Saxony-Anhalt","general elemantary","10","","","","2"
"High transfer dependency","2015","Saxony-Anhalt","middle vocational","33","0.0399159503433162","0.0221420395217686","0.0576898611648638","2"
"High transfer dependency","2015","Saxony-Anhalt","vocational + Abi","2","","","","2"
"High transfer dependency","2015","Saxony-Anhalt","higher vocational","","","","","2"
"High transfer dependency","2015","Saxony-Anhalt","higher education","5","","","","2"
"High transfer dependency","2015","Thuringia","in school","2","","","","2"
"High transfer dependency","2015","Thuringia","inadequately","","","","","2"
"High transfer dependency","2015","Thuringia","general elemantary","13","","","","2"
"High transfer dependency","2015","Thuringia","middle vocational","34","0.0699223254372855","0.0485122902301936","0.0913323606443773","2"
"High transfer dependency","2015","Thuringia","vocational + Abi","1","","","","2"
"High transfer dependency","2015","Thuringia","higher vocational","3","","","","2"
"High transfer dependency","2015","Thuringia","higher education","4","","","","2"
"Low transfer dependency","2015","Hesse","inadequately","5","","","","1"
"Low transfer dependency","2015","Hesse","general elemantary","35","0.126904470143456","0.0818842321947767","0.171924708092135","1"
"Low transfer dependency","2015","Hesse","vocational + Abi","9","","","","1"
"Low transfer dependency","2015","Hesse","higher vocational","1","","","","1"
"Low transfer dependency","2015","Hesse","higher education","17","","","","1"
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","in school","5","","","","1"
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","inadequately","8","","","","1"
"Low transfer dependency","2015","North Rhine-Westphalia","higher education","28","","","","1"
"Low transfer dependency","2015","Hesse","in school","8","","","","1"
"Low transfer dependency","2015","North Rhine-Westphalia","higher vocational","6","","","","1"
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","general elemantary","43","0.0947250988617979","0.0609635825914679","0.128486615132128","1"
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","middle vocational","36","0.0371588527298252","0.0235121296360658","0.0508055758235846","1"
"Low transfer dependency","2015","Bremen","vocational + Abi","2","","","","1"
"Low transfer dependency","2015","Bremen","higher vocational","","","","","1"
"Low transfer dependency","2015","Bremen","higher education","4","","","","1"
"Low transfer dependency","2015","North Rhine-Westphalia","general elemantary","80","0.0602945903125817","0.0433827526790694","0.077206427946094","1"
"Low transfer dependency","2015","North Rhine-Westphalia","middle vocational","182","0.0609284634274694","0.0513466994387225","0.0705102274162163","1"
"Low transfer dependency","2015","North Rhine-Westphalia","vocational + Abi","39","0.0339982841641579","0.0194367525709611","0.0485598157573548","1"
"Low transfer dependency","2015","Hesse","middle vocational","53","0.0339448797243948","0.0210957441204736","0.046794015328316","1"
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","higher education","7","","","","1"
"Low transfer dependency","2015","Baden-Württemberg","in school","8","","","","1"
"Low transfer dependency","2015","Baden-Württemberg","inadequately","8","","","","1"
"Low transfer dependency","2015","Baden-Württemberg","general elemantary","44","0.0643028006090136","0.0400206210368471","0.0885849801811801","1"
"Low transfer dependency","2015","Baden-Württemberg","middle vocational","85","0.0364040939810954","0.0264500117681726","0.0463581761940183","1"
"Low transfer dependency","2015","Bavaria","general elemantary","40","0.0550088402833843","0.0347801252030202","0.0752375553637484","1"
"Low transfer dependency","2015","Bavaria","middle vocational","102","0.0371543681508172","0.0290897907443963","0.0452189455572382","1"
"Low transfer dependency","2015","Bavaria","vocational + Abi","29","","","","1"
"Low transfer dependency","2015","Bavaria","higher vocational","10","","","","1"
"Low transfer dependency","2015","North Rhine-Westphalia","in school","15","","","","1"
"Low transfer dependency","2015","North Rhine-Westphalia","inadequately","33","0.26197112399016","0.197193524992188","0.326748722988132","1"
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","vocational + Abi","7","","","","1"
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","higher vocational","2","","","","1"
"Low transfer dependency","2015","Baden-Württemberg","vocational + Abi","14","","","","1"
"Low transfer dependency","2015","Baden-Württemberg","higher vocational","10","","","","1"
"Low transfer dependency","2015","Baden-Württemberg","higher education","40","0.0211041558489023","0.0114811684939291","0.0307271432038755","1"
"Low transfer dependency","2015","Bavaria","in school","8","","","","1"
"Low transfer dependency","2015","Bavaria","inadequately","10","","","","1"
"Low transfer dependency","2015","Berlin","in school","","","","","1"
"Low transfer dependency","2015","Berlin","inadequately","2","","","","1"
"Low transfer dependency","2015","Berlin","general elemantary","12","","","","1"
"Low transfer dependency","2015","Berlin","middle vocational","30","0.0954697590858779","0.0651979577484174","0.125741560423338","1"
"Low transfer dependency","2015","Berlin","vocational + Abi","8","","","","1"
"Low transfer dependency","2015","Berlin","higher vocational","2","","","","1"
"Low transfer dependency","2015","Bavaria","higher education","36","0.0302077079061863","0.0197448630814328","0.0406705527309398","1"
"Low transfer dependency","2015","Berlin","higher education","26","","","","1"
"Low transfer dependency","2015","Brandenburg","in school","4","","","","1"
"Low transfer dependency","2015","Brandenburg","inadequately","2","","","","1"
"Low transfer dependency","2015","Brandenburg","general elemantary","14","","","","1"
"Low transfer dependency","2015","Brandenburg","middle vocational","51","0.0794304804311972","0.0555122395586605","0.103348721303734","1"
"Low transfer dependency","2015","Brandenburg","vocational + Abi","14","","","","1"
"Low transfer dependency","2015","Schleswig-Holstein","in school","4","","","","1"
"Low transfer dependency","2015","Schleswig-Holstein","inadequately","5","","","","1"
"Low transfer dependency","2015","Schleswig-Holstein","general elemantary","7","","","","1"
"Low transfer dependency","2015","Schleswig-Holstein","middle vocational","33","0.043265381964164","0.0240353556463822","0.0624954082819459","1"
"Low transfer dependency","2015","Schleswig-Holstein","vocational + Abi","7","","","","1"
"Low transfer dependency","2015","Schleswig-Holstein","higher vocational","2","","","","1"
"Low transfer dependency","2015","Hamburg","in school","1","","","","1"
"Low transfer dependency","2015","Hamburg","inadequately","","","","","1"
"Low transfer dependency","2015","Hamburg","general elemantary","1","","","","1"
"Low transfer dependency","2015","Hamburg","middle vocational","4","","","","1"
"Low transfer dependency","2015","Hamburg","vocational + Abi","1","","","","1"
"Low transfer dependency","2015","Hamburg","higher vocational","","","","","1"
"Low transfer dependency","2015","Hamburg","higher education","8","","","","1"
"Low transfer dependency","2015","Lower Saxony","in school","7","","","","1"
"Low transfer dependency","2015","Lower Saxony","inadequately","7","","","","1"
"Low transfer dependency","2015","Lower Saxony","general elemantary","47","0.0841239897594051","0.0552496417044915","0.112998337814319","1"
"Low transfer dependency","2015","Lower Saxony","middle vocational","69","0.0294116007045521","0.0197958626233085","0.0390273387857958","1"
"Low transfer dependency","2015","Lower Saxony","vocational + Abi","17","","","","1"
"Low transfer dependency","2015","Lower Saxony","higher vocational","8","","","","1"
"Low transfer dependency","2015","Lower Saxony","higher education","24","","","","1"
"Low transfer dependency","2015","Bremen","in school","1","","","","1"
"Low transfer dependency","2015","Bremen","inadequately","","","","","1"
"Low transfer dependency","2015","Bremen","general elemantary","4","","","","1"
"Low transfer dependency","2015","Bremen","middle vocational","8","","","","1"
"Low transfer dependency","2015","Brandenburg","higher vocational","3","","","","1"
"Low transfer dependency","2015","Brandenburg","higher education","11","","","","1"
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","in school","4","","","","1"
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","inadequately","3","","","","1"
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","general elemantary","6","","","","1"
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","middle vocational","37","0.119273725191755","0.0817764240313814","0.156771026352128","1"
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","1"
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","higher education","3","","","","1"
"Low transfer dependency","2015","Saxony","in school","2","","","","1"
"Low transfer dependency","2015","Saxony","inadequately","","","","","1"
"Low transfer dependency","2015","Saxony","general elemantary","12","","","","1"
"Low transfer dependency","2015","Saxony","middle vocational","67","0.047363928882038","0.0324855853843935","0.0622422723796825","1"
