"transab_cat2","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2017","(1c) basic vocational qualification","middle vocational","4171","0.898878883885828","0.890413123587942","0.907344644183714"
"Very low transfer dependency","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very low transfer dependency","2017","(1c) basic vocational qualification","higher vocational","329","0.957825905850083","0.936524846172086","0.97912696552808"
"Very low transfer dependency","2017","(1c) basic vocational qualification","higher education","","","",""
"Very low transfer dependency","2017","(2b) intermediate general qualification","in school","","","",""
"Very low transfer dependency","2017","(2b) intermediate general qualification","inadequately","","","",""
"Very low transfer dependency","2017","(2b) intermediate general qualification","general elemantary","636","0.800423491594657","0.774091053069109","0.826755930120205"
"Very low transfer dependency","2017","(2b) intermediate general qualification","middle vocational","","","",""
"Very low transfer dependency","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very low transfer dependency","2017","(2b) intermediate general qualification","higher vocational","","","",""
"Very low transfer dependency","2017","(2b) intermediate general qualification","higher education","","","",""
"Very low transfer dependency","2017","(2a) intermediate vocational","in school","","","",""
"Very low transfer dependency","2017","(2a) intermediate vocational","inadequately","","","",""
"Very low transfer dependency","2017","(2a) intermediate vocational","general elemantary","","","",""
"Very low transfer dependency","2017","(2a) intermediate vocational","middle vocational","4811","0.909693295147023","0.902045084138017","0.917341506156029"
"Very low transfer dependency","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"Very low transfer dependency","2017","(2a) intermediate vocational","higher vocational","679","0.967430507417126","0.954446724238651","0.9804142905956"
"Very low transfer dependency","2017","(2a) intermediate vocational","higher education","","","",""
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","in school","","","",""
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","middle vocational","1203","0.821895368373888","0.804210610400991","0.839580126346784"
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","higher education","","","",""
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","vocational + Abi","1912","0.88392111094068","0.870709082590307","0.897133139291052"
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","higher vocational","428","0.950515344725321","0.930432560376791","0.97059812907385"
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very low transfer dependency","2017","(3a) lower tertiary education","in school","","","",""
"Very low transfer dependency","2017","(3a) lower tertiary education","inadequately","","","",""
"Very low transfer dependency","2017","(3a) lower tertiary education","general elemantary","","","",""
"Very low transfer dependency","2017","(3a) lower tertiary education","middle vocational","","","",""
"Very low transfer dependency","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"Very low transfer dependency","2017","(3a) lower tertiary education","higher vocational","","","",""
"Very low transfer dependency","2017","(3a) lower tertiary education","higher education","1963","0.964010517020585","0.955933656232224","0.972087377808946"
"Very low transfer dependency","2017","(3b) higher tertiary education","in school","","","",""
"Very low transfer dependency","2017","(3b) higher tertiary education","inadequately","","","",""
"Very low transfer dependency","2017","(3b) higher tertiary education","general elemantary","","","",""
"Very low transfer dependency","2017","(3b) higher tertiary education","middle vocational","","","",""
"Very low transfer dependency","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"Very low transfer dependency","2017","(3b) higher tertiary education","higher vocational","","","",""
"Very low transfer dependency","2017","(3b) higher tertiary education","higher education","4155","0.925942153603005","0.918589783632939","0.933294523573071"
"Low transfer dependency","2017","(0) in school","in school","73","0.0725753029083467","0.054518317198","0.0906322886186934"
"Low transfer dependency","2017","(0) in school","inadequately","","","",""
"Low transfer dependency","2017","(0) in school","general elemantary","","","",""
"Low transfer dependency","2017","(0) in school","middle vocational","","","",""
"Low transfer dependency","2017","(0) in school","vocational + Abi","","","",""
"Low transfer dependency","2017","(0) in school","higher vocational","","","",""
"Low transfer dependency","2017","(0) in school","higher education","","","",""
"Low transfer dependency","2017","(1a) inadequately completed","in school","","","",""
"Low transfer dependency","2017","(1a) inadequately completed","inadequately","82","0.118598498249354","0.099928325367032","0.137268671131677"
"Low transfer dependency","2017","(1a) inadequately completed","general elemantary","","","",""
"Low transfer dependency","2017","(1a) inadequately completed","middle vocational","26","","",""
"Low transfer dependency","2017","(1a) inadequately completed","vocational + Abi","","","",""
"Low transfer dependency","2017","(1a) inadequately completed","higher vocational","1","","",""
"Low transfer dependency","2017","(1a) inadequately completed","higher education","","","",""
"Low transfer dependency","2017","(1b) general elementary school","in school","","","",""
