"transab_cat2","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2018","Bremen","Employed","108","0.884990308183123","0.831953525862799","0.938027090503447"
"Very low transfer dependency","2018","North Rhine-Westphalia","Not Employed","1393","0.808231678352287","0.792839211939235","0.823624144765338"
"Very low transfer dependency","2018","North Rhine-Westphalia","Employed","3187","0.909007271935074","0.899721535199274","0.918293008670873"
"Very low transfer dependency","2018","Hesse","Not Employed","393","0.723252845706764","0.694216809496485","0.752288881917044"
"Very low transfer dependency","2018","Hesse","Employed","1103","0.939021244119777","0.925686329794062","0.952356158445491"
"Very low transfer dependency","2018","Rhineland-Palatinate,Saarland","Not Employed","437","0.865145226181367","0.84002077481523","0.890269677547504"
"Very low transfer dependency","2018","Rhineland-Palatinate,Saarland","Employed","898","0.934911415443638","0.919765391327909","0.950057439559367"
"Very low transfer dependency","2018","Baden-Württemberg","Not Employed","709","0.852469183201358","0.832025935467364","0.872912430935351"
"Very low transfer dependency","2018","Baden-Württemberg","Employed","1934","0.950060203057564","0.940750680599735","0.959369725515393"
"Very low transfer dependency","2018","Bavaria","Not Employed","1050","0.884220156721622","0.868087252964623","0.900353060478621"
"Very low transfer dependency","2018","Bavaria","Employed","2689","0.949826584662328","0.941889531689511","0.957763637635145"
"Very low transfer dependency","2018","Berlin","Not Employed","234","0.735432747566463","0.695340431972888","0.775525063160038"
"Very low transfer dependency","2018","Berlin","Employed","589","0.854490880772045","0.828313238774348","0.880668522769743"
"Very low transfer dependency","2018","Brandenburg","Not Employed","303","0.799733405929801","0.764932294863535","0.834534516996067"
"Very low transfer dependency","2018","Brandenburg","Employed","548","0.913715691269392","0.891807583682453","0.935623798856331"
"Very low transfer dependency","2018","Mecklenburg-Western Pomerania","Not Employed","189","0.783322109770693","0.735491804509614","0.831152415031773"
"Very low transfer dependency","2018","Mecklenburg-Western Pomerania","Employed","291","0.855630655818612","0.819524765450684","0.89173654618654"
"Very low transfer dependency","2018","Saxony","Not Employed","458","0.811678283519816","0.782694727500295","0.840661839539336"
"Very low transfer dependency","2018","Saxony","Employed","929","0.911651472168334","0.894582793204622","0.928720151132046"
"Very low transfer dependency","2018","Saxony-Anhalt","Not Employed","237","0.703206946779326","0.660471891225335","0.745942002333317"
"Very low transfer dependency","2018","Saxony-Anhalt","Employed","481","0.83995300150274","0.810036455936136","0.869869547069343"
"Very low transfer dependency","2018","Thuringia","Not Employed","257","0.799737527412568","0.760271531369587","0.83920352345555"
"Very low transfer dependency","2018","Thuringia","Employed","557","0.905912466080958","0.883114979063247","0.928709953098669"
"Low transfer dependency","2018","Schleswig-Holstein","Not Employed","34","0.0549926540889068","0.0342054042570143","0.0757799039207993"
"Low transfer dependency","2018","Schleswig-Holstein","Employed","55","0.0467364768247489","0.0304974419178249","0.0629755117316728"
"Low transfer dependency","2018","Hamburg","Not Employed","10","","",""
"Low transfer dependency","2018","Hamburg","Employed","18","","",""
"Low transfer dependency","2018","Lower Saxony","Not Employed","97","0.0736903454931255","0.0585770025018178","0.0888036884844332"
"Low transfer dependency","2018","Lower Saxony","Employed","128","0.0474958132154864","0.0376203982940191","0.0573712281369537"
"Low transfer dependency","2018","Bremen","Not Employed","14","","",""
"Low transfer dependency","2018","Bremen","Employed","15","","",""
"Low transfer dependency","2018","North Rhine-Westphalia","Not Employed","170","0.0534999802275621","0.0447018786622292","0.062298081792895"
"Low transfer dependency","2018","North Rhine-Westphalia","Employed","261","0.0548120291465839","0.0474630607822343","0.0621609975109336"
"Low transfer dependency","2018","Hesse","Not Employed","47","0.0570701120536113","0.0420146275790029","0.0721255965282197"
"Low transfer dependency","2018","Hesse","Employed","70","0.0312329461336328","0.0215394732962741","0.0409264189709915"
"Low transfer dependency","2018","Rhineland-Palatinate,Saarland","Not Employed","36","0.0395600850499341","0.0252222815102296","0.0538978885896386"
"Low transfer dependency","2018","Rhineland-Palatinate,Saarland","Employed","64","0.0353324809164068","0.0239970797815485","0.0466678820512651"
"Low transfer dependency","2018","Baden-Württemberg","Not Employed","68","0.0661352254880607","0.0518091382871841","0.0804613126889373"
"Low transfer dependency","2018","Baden-Württemberg","Employed","88","0.0347480348328258","0.0269206997509005","0.0425753699147511"
"Low transfer dependency","2018","Bavaria","Not Employed","81","0.0468167060047973","0.0361653599031172","0.0574680521064774"
"Low transfer dependency","2018","Bavaria","Employed","122","0.0335693665882607","0.0270206348079934","0.040118098368528"
"Low transfer dependency","2018","Berlin","Not Employed","30","0.0591141860871044","0.0376785718833922","0.0805498002908166"
"Low transfer dependency","2018","Berlin","Employed","61","0.0793943252383585","0.0593235911645503","0.0994650593121667"
"Low transfer dependency","2018","Brandenburg","Not Employed","32","0.0395224135337351","0.0225797540963093","0.0564650729711608"
"Low transfer dependency","2018","Brandenburg","Employed","50","0.0529389686156325","0.0354682755887782","0.0704096616424868"
"Low transfer dependency","2018","Mecklenburg-Western Pomerania","Not Employed","20","","",""
"Low transfer dependency","2018","Mecklenburg-Western Pomerania","Employed","47","0.0817518631225354","0.0536052426849078","0.109898483560163"
"Low transfer dependency","2018","Saxony","Not Employed","48","0.0546001917889625","0.0377573898289013","0.0714429937490238"
"Low transfer dependency","2018","Saxony","Employed","81","0.0560618454961552","0.0422264589248572","0.0698972320674532"
"Low transfer dependency","2018","Saxony-Anhalt","Not Employed","33","0.0859465079985353","0.0597275302498256","0.112165485747245"
"Low transfer dependency","2018","Saxony-Anhalt","Employed","54","0.0665150489855991","0.046183343854259","0.0868467541169391"
"Low transfer dependency","2018","Thuringia","Not Employed","23","","",""
"Low transfer dependency","2018","Thuringia","Employed","29","","",""
"High transfer dependency","2018","Schleswig-Holstein","Not Employed","34","0.0186138206226254","0.00628944761170189","0.0309381936335489"
"High transfer dependency","2018","Schleswig-Holstein","Employed","27","","",""
"High transfer dependency","2018","Hamburg","Not Employed","19","","",""
"High transfer dependency","2018","Hamburg","Employed","17","","",""
"High transfer dependency","2018","Lower Saxony","Not Employed","72","0.0565624945855069","0.0431996784419167","0.069925310729097"
"High transfer dependency","2018","Lower Saxony","Employed","71","0.0335287504887597","0.0251708461659962","0.0418866548115232"
"High transfer dependency","2018","Bremen","Not Employed","15","","",""
"High transfer dependency","2018","Bremen","Employed","9","","",""
"High transfer dependency","2018","North Rhine-Westphalia","Not Employed","184","0.0284848249172689","0.0219807817012204","0.0349888681333174"
"High transfer dependency","2018","North Rhine-Westphalia","Employed","155","0.0221667171932765","0.0174132287446636","0.0269202056418895"
"High transfer dependency","2018","Hesse","Not Employed","58","0.0445788366641796","0.0311847697022239","0.0579729036261353"
"High transfer dependency","2018","Hesse","Employed","46","0.021585370431202","0.0134868727320979","0.0296838681303061"
"High transfer dependency","2018","Rhineland-Palatinate,Saarland","Not Employed","38","0.0365188296061878","0.022721375517914","0.0503162836944616"
"High transfer dependency","2018","Rhineland-Palatinate,Saarland","Employed","42","0.019201877174307","0.0107758538749112","0.0276279004737028"
"High transfer dependency","2018","Baden-Württemberg","Not Employed","47","0.0212054656735548","0.0129004807427469","0.0295104506043627"
"High transfer dependency","2018","Baden-Württemberg","Employed","44","0.00902878565448294","0.00498606581485654","0.0130715054941093"
"High transfer dependency","2018","Bavaria","Not Employed","73","0.0319150014270509","0.0230522200161604","0.0407777828379415"
"High transfer dependency","2018","Bavaria","Employed","68","0.0111760774441693","0.00735395611040139","0.0149981987779372"
"High transfer dependency","2018","Berlin","Not Employed","28","","",""
"High transfer dependency","2018","Berlin","Employed","32","0.0550291290301043","0.0380998979813795","0.071958360078829"
"High transfer dependency","2018","Brandenburg","Not Employed","32","0.0655838654223891","0.0440567963562954","0.0871109344884828"
"High transfer dependency","2018","Brandenburg","Employed","18","","",""
"High transfer dependency","2018","Mecklenburg-Western Pomerania","Not Employed","21","","",""
"High transfer dependency","2018","Mecklenburg-Western Pomerania","Employed","19","","",""
"High transfer dependency","2018","Saxony","Not Employed","33","0.0206690115542204","0.0101218862509588","0.031216136857482"
"High transfer dependency","2018","Saxony","Employed","36","0.0230834373387115","0.014051834968096","0.032115039709327"
"High transfer dependency","2018","Saxony-Anhalt","Not Employed","21","","",""
"High transfer dependency","2018","Saxony-Anhalt","Employed","24","","",""
"High transfer dependency","2018","Thuringia","Not Employed","23","","",""
"High transfer dependency","2018","Thuringia","Employed","32","0.0407289977758542","0.0252942215931808","0.0561637739585277"
"Very high transfer dependency","2018","Schleswig-Holstein","Not Employed","164","0.106135158450379","0.0780489789394273","0.134221337961331"
"Very high transfer dependency","2018","Schleswig-Holstein","Employed","16","","",""
"Very high transfer dependency","2018","Hamburg","Not Employed","73","0.0962222375343799","0.0572544900683148","0.135189985000445"
"Very high transfer dependency","2018","Hamburg","Employed","7","","",""
"Very high transfer dependency","2018","Lower Saxony","Not Employed","363","0.0847398945428477","0.0686299749454231","0.100849814140272"
"Very high transfer dependency","2018","Lower Saxony","Employed","40","0.0121461046058852","0.00706030658952712","0.0172319026222432"
"Very high transfer dependency","2018","Bremen","Not Employed","67","0.188759757699407","0.126344744597382","0.251174770801431"
"Very high transfer dependency","2018","Bremen","Employed","7","","",""
"Very high transfer dependency","2018","North Rhine-Westphalia","Not Employed","766","0.109783516502882","0.09756078613649","0.122006246869275"
"Very high transfer dependency","2018","North Rhine-Westphalia","Employed","82","0.0140139817250656","0.01021868708973","0.0178092763604012"
"Very high transfer dependency","2018","Hesse","Not Employed","414","0.175098205575445","0.150432551085169","0.199763860065721"
"Very high transfer dependency","2018","Hesse","Employed","18","","",""
"Very high transfer dependency","2018","Rhineland-Palatinate,Saarland","Not Employed","199","0.0587758591625108","0.0414751088426486","0.076076609482373"
"Very high transfer dependency","2018","Rhineland-Palatinate,Saarland","Employed","15","","",""
"Very high transfer dependency","2018","Baden-Württemberg","Not Employed","332","0.060190125637027","0.046479672749272","0.0739005785247819"
