"transab_cat2","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2015","Other degree","(Married) couple without C. ","844","0.867413797107411","0.846591754613213","0.888235839601609"
"Very low transfer dependency","2015","Other degree","Single parent ","74","0.408583544461546","0.340961669251068","0.476205419672024"
"Very low transfer dependency","2015","Other degree","Couple + C. LE 16 ","1080","0.738596372827217","0.716411811021429","0.760780934633004"
"Very low transfer dependency","2015","Other degree","Couple + C. GT 16 ","267","0.828190312004067","0.788270367530656","0.868110256477479"
"Very low transfer dependency","2015","Other degree","Couple + C. LE and GT 16","238","0.738731453740576","0.692440417637379","0.785022489843774"
"Very low transfer dependency","2015","no degree/no degree yet","1-pers.-HH","32","0.409662048761806","0.295273609392765","0.524050488130847"
"Very low transfer dependency","2015","no degree/no degree yet","(Married) couple without C. ","76","0.830630278782992","0.755988154735747","0.905272402830237"
"Very low transfer dependency","2015","no degree/no degree yet","Single parent ","137","0.458027115080353","0.399876018222348","0.516178211938357"
"Very low transfer dependency","2015","no degree/no degree yet","Couple + C. LE 16 ","60","0.401193479222707","0.330943292800196","0.471443665645217"
"Very low transfer dependency","2015","no degree/no degree yet","Couple + C. GT 16 ","209","0.893184878766652","0.85410713147585","0.932262626057454"
"Very low transfer dependency","2015","no degree/no degree yet","Couple + C. LE and GT 16","265","0.742303150490666","0.699442051567915","0.785164249413416"
"Low transfer dependency","2015","lower secondary degree","1-pers.-HH","49","0.0378471441892006","0.0270232254874439","0.0486710628909573"
"Low transfer dependency","2015","lower secondary degree","(Married) couple without C. ","74","0.0356499621094696","0.0283569553097492","0.0429429689091901"
"Low transfer dependency","2015","lower secondary degree","Single parent ","67","0.115284627034079","0.0877556352755599","0.142813618792598"
"Low transfer dependency","2015","lower secondary degree","Couple + C. LE 16 ","140","0.137024792458088","0.115754181194696","0.158295403721481"
"Low transfer dependency","2015","lower secondary degree","Couple + C. GT 16 ","33","0.0340466383041925","0.0197948915586674","0.0482983850497177"
"Low transfer dependency","2015","lower secondary degree","Couple + C. LE and GT 16","54","0.0971911950675845","0.0677925617342826","0.126589828400886"
"Low transfer dependency","2015","secondary school degree","1-pers.-HH","30","0.0251291701662583","0.0149598948270854","0.0352984455054311"
"Low transfer dependency","2015","secondary school degree","(Married) couple without C. ","44","0.0238153233702499","0.0174089406506426","0.0302217060898571"
"Low transfer dependency","2015","secondary school degree","Single parent ","110","0.11329020860137","0.0906070045477255","0.135973412655014"
"Low transfer dependency","2015","secondary school degree","Couple + C. LE 16 ","169","0.0826435071314634","0.0698630655802871","0.0954239486826396"
"Low transfer dependency","2015","secondary school degree","Couple + C. GT 16 ","33","0.0179879192121929","0.0091563608313606","0.0268194775930253"
"Low transfer dependency","2015","secondary school degree","Couple + C. LE and GT 16","56","0.0622433097175481","0.0426989942120433","0.081787625223053"
"Low transfer dependency","2015","college entrance qualification","1-pers.-HH","55","0.0567853376356274","0.0422660081748066","0.0713046670964483"
"Low transfer dependency","2015","college entrance qualification","(Married) couple without C. ","30","0.0167166765091389","0.0111422454960602","0.0222911075222175"
"Low transfer dependency","2015","college entrance qualification","Single parent ","67","0.0873938335980483","0.0646059401619282","0.110181727034168"
"Low transfer dependency","2015","college entrance qualification","Couple + C. LE 16 ","143","0.0955003095192869","0.0829389959945602","0.108061623044014"
"Low transfer dependency","2015","college entrance qualification","Couple + C. GT 16 ","19","","",""
"Low transfer dependency","2015","college entrance qualification","Couple + C. LE and GT 16","34","0.0388762329484331","0.0230490899468366","0.0547033759500296"
"Low transfer dependency","2015","Other degree","1-pers.-HH","24","","",""
"Low transfer dependency","2015","Other degree","(Married) couple without C. ","60","0.0725986816247455","0.0566670879844857","0.0885302752650054"
"Low transfer dependency","2015","Other degree","Single parent ","28","","",""
"Low transfer dependency","2015","Other degree","Couple + C. LE 16 ","175","0.101865136493201","0.0865938709786801","0.117136402007723"
"Low transfer dependency","2015","Other degree","Couple + C. GT 16 ","37","0.086657562627933","0.0568846663531614","0.116430458902705"
"Low transfer dependency","2015","Other degree","Couple + C. LE and GT 16","38","0.0727626655406728","0.045393610894852","0.100131720186494"
"Low transfer dependency","2015","no degree/no degree yet","1-pers.-HH","9","","",""
"Low transfer dependency","2015","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Low transfer dependency","2015","no degree/no degree yet","Single parent ","35","0.173287459493804","0.129111665199393","0.217463253788216"
"Low transfer dependency","2015","no degree/no degree yet","Couple + C. LE 16 ","32","0.187934335014178","0.131942341813641","0.243926328214715"
"Low transfer dependency","2015","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Low transfer dependency","2015","no degree/no degree yet","Couple + C. LE and GT 16","49","0.0957892558139194","0.0669481886061575","0.124630323021681"
"High transfer dependency","2015","lower secondary degree","1-pers.-HH","32","0.0243810502750691","0.0156329803414925","0.0331291202086456"
"High transfer dependency","2015","lower secondary degree","(Married) couple without C. ","27","","",""
"High transfer dependency","2015","lower secondary degree","Single parent ","66","0.101869770419944","0.075796522132669","0.12794301870722"
"High transfer dependency","2015","lower secondary degree","Couple + C. LE 16 ","81","0.0638882615151068","0.0487611636885485","0.079015359341665"
"High transfer dependency","2015","lower secondary degree","Couple + C. GT 16 ","15","","",""
"High transfer dependency","2015","lower secondary degree","Couple + C. LE and GT 16","14","","",""
"High transfer dependency","2015","secondary school degree","1-pers.-HH","22","","",""
"High transfer dependency","2015","secondary school degree","(Married) couple without C. ","18","","",""
"High transfer dependency","2015","secondary school degree","Single parent ","79","0.0865789744213612","0.0664528951032697","0.106705053739453"
"High transfer dependency","2015","secondary school degree","Couple + C. LE 16 ","63","0.0285601409067514","0.0208286980237187","0.0362915837897841"
"High transfer dependency","2015","secondary school degree","Couple + C. GT 16 ","11","","",""
"High transfer dependency","2015","secondary school degree","Couple + C. LE and GT 16","18","","",""
"High transfer dependency","2015","college entrance qualification","1-pers.-HH","38","0.0322592435124659","0.0211743943577493","0.0433440926671825"
"High transfer dependency","2015","college entrance qualification","(Married) couple without C. ","17","","",""
"High transfer dependency","2015","college entrance qualification","Single parent ","27","","",""
"High transfer dependency","2015","college entrance qualification","Couple + C. LE 16 ","28","","",""
"High transfer dependency","2015","college entrance qualification","Couple + C. GT 16 ","7","","",""
"High transfer dependency","2015","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"High transfer dependency","2015","Other degree","1-pers.-HH","18","","",""
"High transfer dependency","2015","Other degree","(Married) couple without C. ","41","0.0252454140824694","0.0156137818415085","0.0348770463234303"
"High transfer dependency","2015","Other degree","Single parent ","36","0.146406665165631","0.0977764709603803","0.195036859370882"
"High transfer dependency","2015","Other degree","Couple + C. LE 16 ","109","0.0780860343649141","0.064539651512877","0.0916324172169512"
"High transfer dependency","2015","Other degree","Couple + C. GT 16 ","20","","",""
"High transfer dependency","2015","Other degree","Couple + C. LE and GT 16","22","","",""
"High transfer dependency","2015","no degree/no degree yet","1-pers.-HH","10","","",""
"High transfer dependency","2015","no degree/no degree yet","(Married) couple without C. ","5","","",""
"High transfer dependency","2015","no degree/no degree yet","Single parent ","34","0.148388679315924","0.106898564693408","0.189878793938439"
"High transfer dependency","2015","no degree/no degree yet","Couple + C. LE 16 ","39","0.148068945025565","0.0971638205645227","0.198974069486608"
"High transfer dependency","2015","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"High transfer dependency","2015","no degree/no degree yet","Couple + C. LE and GT 16","24","","",""
"Very high transfer dependency","2015","lower secondary degree","1-pers.-HH","76","0.0788899203889517","0.0635997454645471","0.0941800953133562"
"Very high transfer dependency","2015","lower secondary degree","(Married) couple without C. ","29","","",""
"Very high transfer dependency","2015","lower secondary degree","Single parent ","106","0.160422713648829","0.128787841101109","0.19205758619655"
"Very high transfer dependency","2015","lower secondary degree","Couple + C. LE 16 ","67","0.0377490047212913","0.0259599720324559","0.0495380374101266"
"Very high transfer dependency","2015","lower secondary degree","Couple + C. GT 16 ","7","","",""
"Very high transfer dependency","2015","lower secondary degree","Couple + C. LE and GT 16","21","","",""
"Very high transfer dependency","2015","secondary school degree","1-pers.-HH","69","0.0733822806953276","0.0564399444023377","0.0903246169883174"
"Very high transfer dependency","2015","secondary school degree","(Married) couple without C. ","19","","",""
"Very high transfer dependency","2015","secondary school degree","Single parent ","100","0.130823944370957","0.10669074194472","0.154957146797194"
