"transab_cat2","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2016","Part Time","Other degree","741","0.738988970037134","0.712258467651652","0.765719472422616"
"Very low transfer dependency","2016","Part Time","no degree/no degree yet","111","0.585716868843182","0.517103619493165","0.654330118193198"
"Very low transfer dependency","2016","Not Working","lower secondary degree","2530","0.865494988586014","0.853368323244232","0.877621653927796"
"Very low transfer dependency","2016","Not Working","secondary school degree","1523","0.823831409516585","0.806746415928621","0.840916403104548"
"Very low transfer dependency","2016","Not Working","college entrance qualification","1354","0.876684752761269","0.860405153560195","0.892964351962344"
"Very low transfer dependency","2016","Not Working","Other degree","489","0.657365803485015","0.627787800257638","0.686943806712393"
"Very low transfer dependency","2016","Not Working","no degree/no degree yet","570","0.688990241772848","0.658526739964802","0.719453743580894"
"Low transfer dependency","2016","Full Time","lower secondary degree","86","0.0321807921596533","0.0234788732622829","0.0408827110570236"
"Low transfer dependency","2016","Full Time","secondary school degree","132","0.0288533212535599","0.0226541753673638","0.0350524671397561"
"Low transfer dependency","2016","Full Time","college entrance qualification","66","0.0162987407743113","0.011834192829423","0.0207632887191996"
"Low transfer dependency","2016","Full Time","Other degree","101","0.0495216185176227","0.0375232607351896","0.0615199763000558"
"Low transfer dependency","2016","Full Time","no degree/no degree yet","21","","",""
"Low transfer dependency","2016","Part Time","lower secondary degree","147","0.0820927915614211","0.0668813161963922","0.0973042669264499"
"Low transfer dependency","2016","Part Time","secondary school degree","188","0.0881501155077787","0.0756369337667958","0.100663297248762"
"Low transfer dependency","2016","Part Time","college entrance qualification","158","0.0841157745014157","0.0723283940016469","0.0959031550011845"
"Low transfer dependency","2016","Part Time","Other degree","144","0.136699675797661","0.115791150282902","0.15760820131242"
"Low transfer dependency","2016","Part Time","no degree/no degree yet","32","0.0979335364818054","0.0565335229294502","0.139333550034161"
"Low transfer dependency","2016","Not Working","lower secondary degree","183","0.0527635583141603","0.0448177859691587","0.060709330659162"
"Low transfer dependency","2016","Not Working","secondary school degree","135","0.0649880814750952","0.0539331300425195","0.0760430329076708"
"Low transfer dependency","2016","Not Working","college entrance qualification","99","0.0515265236055468","0.0405808722865581","0.0624721749245355"
"Low transfer dependency","2016","Not Working","Other degree","143","0.09758683343221","0.0790920917528877","0.116081575111532"
"Low transfer dependency","2016","Not Working","no degree/no degree yet","93","0.101852367684812","0.0819481226106092","0.121756612759015"
"High transfer dependency","2016","Full Time","lower secondary degree","24","","",""
"High transfer dependency","2016","Full Time","secondary school degree","20","","",""
"High transfer dependency","2016","Full Time","college entrance qualification","9","","",""
"High transfer dependency","2016","Full Time","Other degree","17","","",""
"High transfer dependency","2016","Full Time","no degree/no degree yet","9","","",""
"High transfer dependency","2016","Part Time","lower secondary degree","84","0.0537069443582866","0.041214498247026","0.0661993904695471"
"High transfer dependency","2016","Part Time","secondary school degree","72","0.0416152384141475","0.0328008785166903","0.0504295983116046"
"High transfer dependency","2016","Part Time","college entrance qualification","50","0.0279519096444491","0.0209517506074172","0.0349520686814811"
"High transfer dependency","2016","Part Time","Other degree","89","0.0643919861187363","0.049452983969628","0.0793309882678445"
"High transfer dependency","2016","Part Time","no degree/no degree yet","28","","",""
"High transfer dependency","2016","Not Working","lower secondary degree","102","0.0239734739518673","0.0185367638364275","0.029410184067307"
"High transfer dependency","2016","Not Working","secondary school degree","87","0.0310328890213685","0.023256158864623","0.0388096191781141"
"High transfer dependency","2016","Not Working","college entrance qualification","36","0.0265091590844282","0.0185553071260148","0.0344630110428417"
"High transfer dependency","2016","Not Working","Other degree","89","0.065365481544027","0.0499610709475747","0.0807698921404792"
"High transfer dependency","2016","Not Working","no degree/no degree yet","68","0.0725343112829108","0.0554653555147109","0.0896032670511106"
"Very high transfer dependency","2016","Full Time","lower secondary degree","5","","",""
"Very high transfer dependency","2016","Full Time","secondary school degree","3","","",""
"Very high transfer dependency","2016","Full Time","college entrance qualification","4","","",""
"Very high transfer dependency","2016","Full Time","Other degree","3","","",""
"Very high transfer dependency","2016","Full Time","no degree/no degree yet","1","","",""
"Very high transfer dependency","2016","Part Time","lower secondary degree","60","0.0310193018421505","0.0214121864157491","0.0406264172685519"
"Very high transfer dependency","2016","Part Time","secondary school degree","54","0.0264682411457835","0.0193833653842972","0.0335531169072697"
"Very high transfer dependency","2016","Part Time","college entrance qualification","25","","",""
"Very high transfer dependency","2016","Part Time","Other degree","63","0.0599193680464687","0.0454741241954511","0.0743646118974864"
"Very high transfer dependency","2016","Part Time","no degree/no degree yet","27","","",""
"Very high transfer dependency","2016","Not Working","lower secondary degree","226","0.0577679791479586","0.0494759198685484","0.0660600384273688"
"Very high transfer dependency","2016","Not Working","secondary school degree","165","0.0801476199869518","0.0679707465882662","0.0923244933856374"
"Very high transfer dependency","2016","Not Working","college entrance qualification","78","0.0452795645487556","0.0349851222692253","0.0555740068282859"
"Very high transfer dependency","2016","Not Working","Other degree","268","0.179681881538748","0.155754606566349","0.203609156511147"
"Very high transfer dependency","2016","Not Working","no degree/no degree yet","156","0.136623079259429","0.114020992721855","0.159225165797004"
"Very low transfer dependency","2017","Full Time","lower secondary degree","1585","0.949082543759755","0.938684580330251","0.95948050718926"
"Very low transfer dependency","2017","Full Time","secondary school degree","3176","0.969670787309979","0.963854007745443","0.975487566874515"
"Very low transfer dependency","2017","Full Time","college entrance qualification","3574","0.986272763519297","0.982496430490464","0.99004909654813"
"Very low transfer dependency","2017","Full Time","Other degree","1107","0.931857116388266","0.917820168564187","0.945894064212346"
"Very low transfer dependency","2017","Full Time","no degree/no degree yet","94","0.837136233796874","0.772918269066322","0.901354198527425"
"Very low transfer dependency","2017","Part Time","lower secondary degree","1050","0.837335207373615","0.817720804336985","0.856949610410245"
"Very low transfer dependency","2017","Part Time","secondary school degree","1910","0.876923458133771","0.863272863507197","0.890574052760345"
"Very low transfer dependency","2017","Part Time","college entrance qualification","2271","0.898395474975133","0.886587663807876","0.910203286142391"
"Very low transfer dependency","2017","Part Time","Other degree","734","0.7556556816803","0.729872946979802","0.781438416380798"
"Very low transfer dependency","2017","Part Time","no degree/no degree yet","140","0.572573344007439","0.511854378300103","0.633292309714775"
"Very low transfer dependency","2017","Not Working","lower secondary degree","2510","0.865699406518219","0.853538466529104","0.877860346507334"
"Very low transfer dependency","2017","Not Working","secondary school degree","1661","0.839315202526081","0.823544414455085","0.855085990597078"
"Very low transfer dependency","2017","Not Working","college entrance qualification","1507","0.876187856858337","0.860787086475072","0.891588627241601"
"Very low transfer dependency","2017","Not Working","Other degree","492","0.601826700848568","0.580110693642573","0.623542708054563"
"Very low transfer dependency","2017","Not Working","no degree/no degree yet","662","0.667675695339362","0.645250972925407","0.690100417753317"
"Low transfer dependency","2017","Full Time","lower secondary degree","104","0.0396908001572205","0.0304562995262726","0.0489253007881683"
