"pli0089","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Daily","2018","no degree/no degree yet","1-pers.-HH","3","","",""
"Daily","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2018","no degree/no degree yet","Single parent ","1","","",""
"Daily","2018","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Daily","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2018","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","2018","lower secondary degree","1-pers.-HH","2","","",""
"Min 1x per week","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2018","lower secondary degree","Single parent ","1","","",""
"Min 1x per week","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2018","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","2018","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2018","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2018","secondary school degree","Single parent ","","","",""
"Min 1x per week","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2018","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2018","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2018","college entrance qualification","Couple + C. GT 16 ","1","","",""
"Min 1x per week","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2018","Other degree","1-pers.-HH","43","0.109373420739382","0.0795600715632719","0.139186769915492"
"Min 1x per week","2018","Other degree","(Married) couple without C. ","3","","",""
"Min 1x per week","2018","Other degree","Single parent ","9","","",""
"Min 1x per week","2018","Other degree","Couple + C. LE 16 ","64","0.0534540944568933","0.0387666233759834","0.0681415655378033"
"Min 1x per week","2018","Other degree","Couple + C. GT 16 ","4","","",""
"Min 1x per week","2018","Other degree","Couple + C. LE and GT 16","18","","",""
"Min 1x per week","2018","no degree/no degree yet","1-pers.-HH","35","0.141538002102838","0.100562643702992","0.182513360502683"
"Min 1x per week","2018","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Min 1x per week","2018","no degree/no degree yet","Single parent ","3","","",""
"Min 1x per week","2018","no degree/no degree yet","Couple + C. LE 16 ","39","0.0562715833911377","0.0380587037700928","0.0744844630121825"
"Min 1x per week","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2018","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"Min 1x per month","2018","lower secondary degree","1-pers.-HH","3","","",""
"Min 1x per month","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2018","lower secondary degree","Single parent ","1","","",""
"Min 1x per month","2018","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Min 1x per month","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2018","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Min 1x per month","2018","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2018","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2018","secondary school degree","Single parent ","1","","",""
"Min 1x per month","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2018","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2018","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2018","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Min 1x per month","2018","Other degree","1-pers.-HH","53","0.122943094964576","0.0915760937990535","0.1543100961301"
"Min 1x per month","2018","Other degree","(Married) couple without C. ","5","","",""
"Min 1x per month","2018","Other degree","Single parent ","5","","",""
"Min 1x per month","2018","Other degree","Couple + C. LE 16 ","62","0.0567854154972851","0.0416738536414152","0.071896977353155"
"Min 1x per month","2018","Other degree","Couple + C. GT 16 ","5","","",""
"Min 1x per month","2018","Other degree","Couple + C. LE and GT 16","25","","",""
"Min 1x per month","2018","no degree/no degree yet","1-pers.-HH","32","0.104311608325626","0.0683805104973012","0.140242706153951"
"Min 1x per month","2018","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Min 1x per month","2018","no degree/no degree yet","Single parent ","7","","",""
"Min 1x per month","2018","no degree/no degree yet","Couple + C. LE 16 ","47","0.0768127940683839","0.0557666662744722","0.0978589218622956"
"Min 1x per month","2018","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Min 1x per month","2018","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"Rarely","2018","lower secondary degree","1-pers.-HH","1","","",""
"Rarely","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2018","lower secondary degree","Single parent ","1","","",""
"Rarely","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2018","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Rarely","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2018","secondary school degree","1-pers.-HH","1","","",""
"Rarely","2018","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2018","secondary school degree","Single parent ","","","",""
"Rarely","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2018","secondary school degree","Couple + C. GT 16 ","1","","",""
"Rarely","2018","secondary school degree","Couple + C. LE and GT 16","2","","",""
"Rarely","2018","college entrance qualification","1-pers.-HH","1","","",""
"Rarely","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2018","college entrance qualification","Single parent ","","","",""
"Rarely","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2018","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Rarely","2018","Other degree","1-pers.-HH","114","0.281652020228186","0.238685427448568","0.324618613007804"
"Rarely","2018","Other degree","(Married) couple without C. ","17","","",""
"Rarely","2018","Other degree","Single parent ","14","","",""
"Rarely","2018","Other degree","Couple + C. LE 16 ","177","0.187643913039511","0.162150607240109","0.213137218838913"
"Rarely","2018","Other degree","Couple + C. GT 16 ","9","","",""
"Rarely","2018","Other degree","Couple + C. LE and GT 16","42","0.193711621830275","0.143712139401991","0.243711104258559"
"Rarely","2018","no degree/no degree yet","1-pers.-HH","54","0.238463159348207","0.188369610653427","0.288556708042987"
"Rarely","2018","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Rarely","2018","no degree/no degree yet","Single parent ","19","","",""
"Rarely","2018","no degree/no degree yet","Couple + C. LE 16 ","101","0.139865563179566","0.112453034429918","0.167278091929214"
"Rarely","2018","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Rarely","2018","no degree/no degree yet","Couple + C. LE and GT 16","35","0.147866962393977","0.0984239670422896","0.197309957745665"
"Never","2018","lower secondary degree","1-pers.-HH","5","","",""
"Never","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2018","lower secondary degree","Single parent ","2","","",""
"Never","2018","lower secondary degree","Couple + C. LE 16 ","3","","",""
"Never","2018","lower secondary degree","Couple + C. GT 16 ","3","","",""
"Never","2018","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Never","2018","secondary school degree","1-pers.-HH","4","","",""
"Never","2018","secondary school degree","(Married) couple without C. ","","","",""
"Never","2018","secondary school degree","Single parent ","3","","",""
"Never","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2018","secondary school degree","Couple + C. LE and GT 16","4","","",""
"Never","2018","college entrance qualification","1-pers.-HH","5","","",""
"Never","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2018","college entrance qualification","Single parent ","1","","",""
"Never","2018","college entrance qualification","Couple + C. LE 16 ","1","","",""
"Never","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2018","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Never","2018","Other degree","1-pers.-HH","206","0.47804808739033","0.430332740855894","0.525763433924766"
"Never","2018","Other degree","(Married) couple without C. ","54","0.684193139179774","0.58233324155567","0.786053036803878"
"Never","2018","Other degree","Single parent ","108","0.845884765171533","0.78520316499976","0.906566365343305"
"Never","2018","Other degree","Couple + C. LE 16 ","590","0.692870135090494","0.662748909340276","0.722991360840711"
"Never","2018","Other degree","Couple + C. GT 16 ","19","","",""
"Never","2018","Other degree","Couple + C. LE and GT 16","152","0.637330601579666","0.576505854464102","0.69815534869523"
"Never","2018","no degree/no degree yet","1-pers.-HH","154","0.497735709837167","0.438960898453795","0.556510521220539"
"Never","2018","no degree/no degree yet","(Married) couple without C. ","28","","",""
"Never","2018","no degree/no degree yet","Single parent ","108","0.807859030320229","0.742125595129774","0.873592465510684"
"Never","2018","no degree/no degree yet","Couple + C. LE 16 ","421","0.714288679204288","0.678585150499804","0.749992207908773"
"Never","2018","no degree/no degree yet","Couple + C. GT 16 ","29","","",""
"Never","2018","no degree/no degree yet","Couple + C. LE and GT 16","130","0.684041576267077","0.619286813791575","0.74879633874258"
"Daily","2019","lower secondary degree","1-pers.-HH","5","","",""
"Daily","2019","lower secondary degree","(Married) couple without C. ","6","","",""
"Daily","2019","lower secondary degree","Single parent ","2","","",""
"Daily","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2019","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Daily","2019","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Daily","2019","secondary school degree","1-pers.-HH","3","","",""
"Daily","2019","secondary school degree","(Married) couple without C. ","6","","",""
"Daily","2019","secondary school degree","Single parent ","","","",""
"Daily","2019","secondary school degree","Couple + C. LE 16 ","1","","",""
"Daily","2019","secondary school degree","Couple + C. GT 16 ","1","","",""
"Daily","2019","secondary school degree","Couple + C. LE and GT 16","2","","",""
"Daily","2019","college entrance qualification","1-pers.-HH","2","","",""
"Daily","2019","college entrance qualification","(Married) couple without C. ","5","","",""
