"pli0089","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2013","Saxony-Anhalt","secondary school degree","133","0.306835355660014","0.264130231806721","0.349540479513307"
"Rarely","2013","Saxony-Anhalt","college entrance qualification","76","0.361900082434022","0.297515795582702","0.426284369285343"
"Rarely","2013","Saxony-Anhalt","Other degree","5","","",""
"Rarely","2013","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Rarely","2013","Thuringia","lower secondary degree","55","0.229273563666312","0.17968053078255","0.278866596550074"
"Rarely","2013","Thuringia","secondary school degree","154","0.344041275070185","0.300676094500041","0.387406455640328"
"Rarely","2013","Thuringia","college entrance qualification","69","0.315104743638156","0.252422228665049","0.377787258611263"
"Rarely","2013","Thuringia","Other degree","5","","",""
"Rarely","2013","Thuringia","no degree/no degree yet","5","","",""
"Never","2013","Schleswig-Holstein","lower secondary degree","158","0.608015164987901","0.54867438431003","0.667355945665771"
"Never","2013","Schleswig-Holstein","secondary school degree","142","0.458527229869796","0.400779362416892","0.5162750973227"
"Never","2013","Schleswig-Holstein","college entrance qualification","105","0.430288265722355","0.366161744076111","0.4944147873686"
"Never","2013","Schleswig-Holstein","Other degree","39","0.641232622934707","0.517794766444563","0.76467047942485"
"Never","2013","Schleswig-Holstein","no degree/no degree yet","16","","",""
"Never","2013","Hamburg","lower secondary degree","59","0.711836328509908","0.616666748368068","0.807005908651748"
"Never","2013","Hamburg","secondary school degree","56","0.549812089708901","0.453731970055282","0.645892209362521"
"Never","2013","Hamburg","college entrance qualification","91","0.462160061415756","0.386087358140724","0.538232764690789"
"Never","2013","Hamburg","Other degree","20","","",""
"Never","2013","Hamburg","no degree/no degree yet","8","","",""
"Never","2013","Lower Saxony","lower secondary degree","399","0.577600982731467","0.541139951825092","0.614062013637842"
"Never","2013","Lower Saxony","secondary school degree","343","0.430365011295158","0.39555097416699","0.465179048423325"
"Never","2013","Lower Saxony","college entrance qualification","294","0.430559128273487","0.393478803989446","0.467639452557528"
"Never","2013","Lower Saxony","Other degree","82","0.619384518969551","0.536555117543723","0.702213920395378"
"Never","2013","Lower Saxony","no degree/no degree yet","50","0.579501185890839","0.476944816040402","0.682057555741275"
"Never","2013","Bremen","lower secondary degree","28","","",""
"Never","2013","Bremen","secondary school degree","19","","",""
"Never","2013","Bremen","college entrance qualification","26","","",""
"Never","2013","Bremen","Other degree","9","","",""
"Never","2013","Bremen","no degree/no degree yet","1","","",""
"Never","2013","North Rhine-Westphalia","lower secondary degree","923","0.643980604752727","0.619172048157519","0.668789161347935"
"Never","2013","North Rhine-Westphalia","secondary school degree","561","0.481782635270689","0.452726324122877","0.5108389464185"
"Never","2013","North Rhine-Westphalia","college entrance qualification","742","0.440681835980846","0.417081636867718","0.464282035093974"
"Never","2013","North Rhine-Westphalia","Other degree","323","0.744287214460832","0.703290414065836","0.785284014855827"
"Never","2013","North Rhine-Westphalia","no degree/no degree yet","115","0.437826379172572","0.372564767076533","0.503087991268611"
"Never","2013","Hesse","lower secondary degree","255","0.663118645413583","0.617087192125294","0.709150098701872"
"Never","2013","Hesse","secondary school degree","222","0.474776842583584","0.42919264384264","0.520361041324527"
"Never","2013","Hesse","college entrance qualification","280","0.437029325325769","0.398111015376525","0.475947635275013"
"Never","2013","Hesse","Other degree","103","0.70650512511047","0.634585792297302","0.778424457923638"
"Never","2013","Hesse","no degree/no degree yet","42","0.655887540111387","0.546152144863253","0.765622935359521"
"Never","2013","Rhineland-Palatinate,Saarland","lower secondary degree","328","0.604609107267111","0.563332463083846","0.645885751450377"
"Never","2013","Rhineland-Palatinate,Saarland","secondary school degree","159","0.474480635734919","0.41933686976751","0.529624401702329"
"Never","2013","Rhineland-Palatinate,Saarland","college entrance qualification","161","0.456483548693866","0.404741692537719","0.508225404850013"
"Never","2013","Rhineland-Palatinate,Saarland","Other degree","79","0.776510339592509","0.697205900522049","0.85581477866297"
"Never","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","27","","",""
"Never","2013","Baden-Württemberg","lower secondary degree","496","0.610003598158106","0.577058671600526","0.642948524715687"
"Never","2013","Baden-Württemberg","secondary school degree","409","0.521886607281034","0.488186568680366","0.555586645881703"
"Never","2013","Baden-Württemberg","college entrance qualification","403","0.506712052018946","0.474085161045809","0.539338942992083"
"Never","2013","Baden-Württemberg","Other degree","164","0.67538097286258","0.616018697773663","0.734743247951497"
"Never","2013","Baden-Württemberg","no degree/no degree yet","46","0.582198125013864","0.47796171177493","0.686434538252798"
"Never","2013","Bavaria","lower secondary degree","788","0.606209224956786","0.580569992094781","0.631848457818792"
"Never","2013","Bavaria","secondary school degree","508","0.508699903700862","0.479062356244873","0.53833745115685"
"Never","2013","Bavaria","college entrance qualification","443","0.435710293020767","0.405250694403967","0.466169891637566"
"Never","2013","Bavaria","Other degree","190","0.686625805566353","0.631398338971291","0.741853272161416"
"Never","2013","Bavaria","no degree/no degree yet","60","0.571370586855178","0.482455688758351","0.660285484952006"
"Never","2013","Berlin","lower secondary degree","132","0.796566817016436","0.736231438954392","0.856902195078479"
"Never","2013","Berlin","secondary school degree","203","0.680977768689614","0.630068472113053","0.731887065266176"
"Never","2013","Berlin","college entrance qualification","203","0.567473726177843","0.518492354600869","0.616455097754818"
"Never","2013","Berlin","Other degree","34","0.689250601371233","0.559668870618459","0.818832332124007"
"Never","2013","Berlin","no degree/no degree yet","16","","",""
"Never","2013","Brandenburg","lower secondary degree","187","0.752296129902373","0.698892344741026","0.805699915063719"
"Never","2013","Brandenburg","secondary school degree","246","0.52993428812819","0.483457455349548","0.576411120906831"
"Never","2013","Brandenburg","college entrance qualification","116","0.483966197318555","0.421894301833279","0.546038092803831"
"Never","2013","Brandenburg","Other degree","24","","",""
"Never","2013","Brandenburg","no degree/no degree yet","12","","",""
"Never","2013","Mecklenburg-Western Pomerania","lower secondary degree","91","0.791220766078215","0.718802538016701","0.863638994139729"
"Never","2013","Mecklenburg-Western Pomerania","secondary school degree","165","0.507581880105677","0.450337303353901","0.564826456857453"
"Never","2013","Mecklenburg-Western Pomerania","college entrance qualification","56","0.482008289855858","0.39740556510718","0.566611014604536"
"Never","2013","Mecklenburg-Western Pomerania","Other degree","9","","",""
"Never","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","14","","",""
"Never","2013","Saxony","lower secondary degree","234","0.69386671004976","0.644290610594263","0.743442809505257"
"Never","2013","Saxony","secondary school degree","493","0.522547007373181","0.488788900367876","0.556305114378486"
"Never","2013","Saxony","college entrance qualification","212","0.435953263975788","0.389566578345903","0.482339949605674"
"Never","2013","Saxony","Other degree","26","","",""
"Never","2013","Saxony","no degree/no degree yet","13","","",""
"Never","2013","Saxony-Anhalt","lower secondary degree","181","0.796086871656931","0.744573854854326","0.847599888459536"
"Never","2013","Saxony-Anhalt","secondary school degree","274","0.58745913790861","0.541873146771061","0.633045129046158"
"Never","2013","Saxony-Anhalt","college entrance qualification","89","0.361661842911131","0.297286737591997","0.426036948230264"
"Never","2013","Saxony-Anhalt","Other degree","14","","",""
"Never","2013","Saxony-Anhalt","no degree/no degree yet","14","","",""
"Never","2013","Thuringia","lower secondary degree","200","0.706998451068816","0.65330296980262","0.760693932335011"
"Never","2013","Thuringia","secondary school degree","251","0.544001721727831","0.498536494404409","0.589466949051254"
"Never","2013","Thuringia","college entrance qualification","100","0.393211718965584","0.327303635648596","0.459119802282572"
"Never","2013","Thuringia","Other degree","10","","",""
"Never","2013","Thuringia","no degree/no degree yet","5","","",""
"Daily","2014","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2014","Schleswig-Holstein","secondary school degree","","","",""
"Daily","2014","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2014","Schleswig-Holstein","Other degree","","","",""
"Daily","2014","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2014","Hamburg","lower secondary degree","","","",""
"Daily","2014","Hamburg","secondary school degree","","","",""
"Daily","2014","Hamburg","college entrance qualification","","","",""
"Daily","2014","Hamburg","Other degree","","","",""
"Daily","2014","Hamburg","no degree/no degree yet","","","",""
"Daily","2014","Lower Saxony","lower secondary degree","","","",""
"Daily","2014","Lower Saxony","secondary school degree","","","",""
"Daily","2014","Lower Saxony","college entrance qualification","","","",""
"Daily","2014","Lower Saxony","Other degree","","","",""
"Daily","2014","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2014","Bremen","lower secondary degree","","","",""
"Daily","2014","Bremen","secondary school degree","","","",""
"Daily","2014","Bremen","college entrance qualification","","","",""
"Daily","2014","Bremen","Other degree","","","",""
"Daily","2014","Bremen","no degree/no degree yet","","","",""
"Daily","2014","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","2014","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","2014","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","2014","North Rhine-Westphalia","Other degree","","","",""
"Daily","2014","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","2014","Hesse","lower secondary degree","","","",""
"Daily","2014","Hesse","secondary school degree","","","",""
"Daily","2014","Hesse","college entrance qualification","","","",""
"Daily","2014","Hesse","Other degree","","","",""
"Daily","2014","Hesse","no degree/no degree yet","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2014","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2014","Baden-Württemberg","secondary school degree","","","",""
"Daily","2014","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2014","Baden-Württemberg","Other degree","","","",""
"Daily","2014","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2014","Bavaria","lower secondary degree","","","",""
"Daily","2014","Bavaria","secondary school degree","","","",""
"Daily","2014","Bavaria","college entrance qualification","","","",""
"Daily","2014","Bavaria","Other degree","","","",""
"Daily","2014","Bavaria","no degree/no degree yet","","","",""
"Daily","2014","Berlin","lower secondary degree","","","",""
"Daily","2014","Berlin","secondary school degree","","","",""
"Daily","2014","Berlin","college entrance qualification","","","",""
"Daily","2014","Berlin","Other degree","","","",""
"Daily","2014","Berlin","no degree/no degree yet","","","",""
"Daily","2014","Brandenburg","lower secondary degree","","","",""
