"pli0089","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2013","Saxony","no migration background","475","0.319996939229644","0.297516298538527","0.342477579920761"
"Rarely","2013","Saxony","direct migration background","5","","",""
"Rarely","2013","Saxony","indirect migration background","5","","",""
"Rarely","2013","Saxony-Anhalt","no migration background","253","0.266900399435028","0.238486597169438","0.295314201700618"
"Rarely","2013","Saxony-Anhalt","direct migration background","4","","",""
"Rarely","2013","Saxony-Anhalt","indirect migration background","4","","",""
"Rarely","2013","Thuringia","no migration background","289","0.308288583453311","0.279243029144697","0.337334137761924"
"Rarely","2013","Thuringia","direct migration background","5","","",""
"Rarely","2013","Thuringia","indirect migration background","3","","",""
"Never","2013","Schleswig-Holstein","no migration background","401","0.512850009557875","0.477928962414307","0.547771056701444"
"Never","2013","Schleswig-Holstein","direct migration background","56","0.600456480066064","0.496329939027768","0.704583021104361"
"Never","2013","Schleswig-Holstein","indirect migration background","17","","",""
"Never","2013","Hamburg","no migration background","197","0.569760732173403","0.516899848286083","0.622621616060723"
"Never","2013","Hamburg","direct migration background","31","0.666329800536555","0.52372742025176","0.808932180821349"
"Never","2013","Hamburg","indirect migration background","14","","",""
"Never","2013","Lower Saxony","no migration background","1014","0.477612722923251","0.456459692359446","0.498765753487057"
"Never","2013","Lower Saxony","direct migration background","153","0.675168780601992","0.614645950125197","0.735691611078787"
"Never","2013","Lower Saxony","indirect migration background","31","0.440012285678005","0.330552096034282","0.549472475321728"
"Never","2013","Bremen","no migration background","69","0.525925323736583","0.444930533839466","0.606920113633699"
"Never","2013","Bremen","direct migration background","14","","",""
"Never","2013","Bremen","indirect migration background","2","","",""
"Never","2013","North Rhine-Westphalia","no migration background","2041","0.522535401950528","0.50706207352407","0.538008730376987"
"Never","2013","North Rhine-Westphalia","direct migration background","524","0.666224957556667","0.632765168331746","0.699684746781589"
"Never","2013","North Rhine-Westphalia","indirect migration background","175","0.47746942210195","0.423577985856823","0.531360858347076"
"Never","2013","Hesse","no migration background","669","0.496812413252897","0.470268720494382","0.523356106011412"
"Never","2013","Hesse","direct migration background","188","0.761384554937066","0.711459289530948","0.811309820343184"
"Never","2013","Hesse","indirect migration background","59","0.65165754995316","0.56221426135301","0.74110083855331"
"Never","2013","Rhineland-Palatinate,Saarland","no migration background","615","0.520124769381075","0.491473451396584","0.548776087365566"
"Never","2013","Rhineland-Palatinate,Saarland","direct migration background","125","0.708531595615622","0.641202246019865","0.77586094521138"
"Never","2013","Rhineland-Palatinate,Saarland","indirect migration background","39","0.561118591456453","0.445688287867961","0.676548895044946"
"Never","2013","Baden-Württemberg","no migration background","1182","0.548267207552744","0.528214285507104","0.568320129598385"
"Never","2013","Baden-Württemberg","direct migration background","286","0.662875184880568","0.618037271383807","0.707713098377329"
"Never","2013","Baden-Württemberg","indirect migration background","95","0.432195668633427","0.365668683134144","0.498722654132709"
"Never","2013","Bavaria","no migration background","1672","0.537024661220172","0.520202288680255","0.553847033760088"
"Never","2013","Bavaria","direct migration background","289","0.675653523188322","0.631458224720102","0.719848821656543"
"Never","2013","Bavaria","indirect migration background","92","0.364441202985419","0.299503269154053","0.429379136816785"
"Never","2013","Berlin","no migration background","525","0.665318274522812","0.633926276787226","0.696710272258398"
"Never","2013","Berlin","direct migration background","49","0.602213206077962","0.490698395982933","0.713728016172991"
"Never","2013","Berlin","indirect migration background","28","","",""
"Never","2013","Brandenburg","no migration background","569","0.599871885399969","0.569151292229648","0.630592478570291"
"Never","2013","Brandenburg","direct migration background","22","","",""
"Never","2013","Brandenburg","indirect migration background","6","","",""
"Never","2013","Mecklenburg-Western Pomerania","no migration background","327","0.576759169326925","0.536055748664402","0.617462589989448"
"Never","2013","Mecklenburg-Western Pomerania","direct migration background","8","","",""
"Never","2013","Mecklenburg-Western Pomerania","indirect migration background","4","","",""
"Never","2013","Saxony","no migration background","951","0.537781632163548","0.513754224292884","0.561809040034211"
"Never","2013","Saxony","direct migration background","30","0.883580092065471","0.780236437424962","0.98692374670598"
"Never","2013","Saxony","indirect migration background","11","","",""
"Never","2013","Saxony-Anhalt","no migration background","567","0.6081964986333","0.576839869843099","0.639553127423501"
"Never","2013","Saxony-Anhalt","direct migration background","11","","",""
"Never","2013","Saxony-Anhalt","indirect migration background","9","","",""
"Never","2013","Thuringia","no migration background","555","0.551926347146872","0.520647283547867","0.583205410745876"
"Never","2013","Thuringia","direct migration background","10","","",""
"Never","2013","Thuringia","indirect migration background","7","","",""
"Daily","2014","Schleswig-Holstein","no migration background","","","",""
"Daily","2014","Schleswig-Holstein","direct migration background","","","",""
"Daily","2014","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2014","Hamburg","no migration background","","","",""
"Daily","2014","Hamburg","direct migration background","","","",""
"Daily","2014","Hamburg","indirect migration background","","","",""
"Daily","2014","Lower Saxony","no migration background","","","",""
"Daily","2014","Lower Saxony","direct migration background","","","",""
"Daily","2014","Lower Saxony","indirect migration background","","","",""
"Daily","2014","Bremen","no migration background","","","",""
"Daily","2014","Bremen","direct migration background","","","",""
"Daily","2014","Bremen","indirect migration background","","","",""
"Daily","2014","North Rhine-Westphalia","no migration background","","","",""
"Daily","2014","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2014","Hesse","no migration background","","","",""
"Daily","2014","Hesse","direct migration background","","","",""
"Daily","2014","Hesse","indirect migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2014","Baden-Württemberg","no migration background","","","",""
"Daily","2014","Baden-Württemberg","direct migration background","","","",""
"Daily","2014","Baden-Württemberg","indirect migration background","","","",""
"Daily","2014","Bavaria","no migration background","","","",""
"Daily","2014","Bavaria","direct migration background","","","",""
"Daily","2014","Bavaria","indirect migration background","","","",""
"Daily","2014","Berlin","no migration background","","","",""
"Daily","2014","Berlin","direct migration background","","","",""
"Daily","2014","Berlin","indirect migration background","","","",""
"Daily","2014","Brandenburg","no migration background","","","",""
"Daily","2014","Brandenburg","direct migration background","","","",""
"Daily","2014","Brandenburg","indirect migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2014","Saxony","no migration background","","","",""
"Daily","2014","Saxony","direct migration background","","","",""
"Daily","2014","Saxony","indirect migration background","","","",""
"Daily","2014","Saxony-Anhalt","no migration background","","","",""
"Daily","2014","Saxony-Anhalt","direct migration background","","","",""
"Daily","2014","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2014","Thuringia","no migration background","","","",""
