"pli0083","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2017","35-65 y.","higher vocational","","","",""
"Never","2017","35-65 y.","higher education","","","",""
"Never","2017","66 and older","in school","","","",""
"Never","2017","66 and older","inadequately","","","",""
"Never","2017","66 and older","general elemantary","","","",""
"Never","2017","66 and older","middle vocational","","","",""
"Never","2017","66 and older","vocational + Abi","","","",""
"Never","2017","66 and older","higher vocational","","","",""
"Never","2017","66 and older","higher education","","","",""
"Daily","2018","16-34 y.","in school","","","",""
"Daily","2018","16-34 y.","inadequately","","","",""
"Daily","2018","16-34 y.","general elemantary","","","",""
"Daily","2018","16-34 y.","middle vocational","","","",""
"Daily","2018","16-34 y.","vocational + Abi","","","",""
"Daily","2018","16-34 y.","higher vocational","","","",""
"Daily","2018","16-34 y.","higher education","","","",""
"Daily","2018","35-65 y.","in school","","","",""
"Daily","2018","35-65 y.","inadequately","","","",""
"Daily","2018","35-65 y.","general elemantary","","","",""
"Daily","2018","35-65 y.","middle vocational","","","",""
"Daily","2018","35-65 y.","vocational + Abi","","","",""
"Daily","2018","35-65 y.","higher vocational","","","",""
"Daily","2018","35-65 y.","higher education","","","",""
"Daily","2018","66 and older","in school","","","",""
"Daily","2018","66 and older","inadequately","","","",""
"Daily","2018","66 and older","general elemantary","","","",""
"Daily","2018","66 and older","middle vocational","","","",""
"Daily","2018","66 and older","vocational + Abi","","","",""
"Daily","2018","66 and older","higher vocational","","","",""
"Daily","2018","66 and older","higher education","","","",""
"Min 1x per week","2018","16-34 y.","in school","","","",""
"Min 1x per week","2018","16-34 y.","inadequately","","","",""
"Min 1x per week","2018","16-34 y.","general elemantary","","","",""
"Min 1x per week","2018","16-34 y.","middle vocational","","","",""
"Min 1x per week","2018","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2018","16-34 y.","higher vocational","","","",""
"Min 1x per week","2018","16-34 y.","higher education","","","",""
"Min 1x per week","2018","35-65 y.","in school","","","",""
"Min 1x per week","2018","35-65 y.","inadequately","","","",""
"Min 1x per week","2018","35-65 y.","general elemantary","","","",""
"Min 1x per week","2018","35-65 y.","middle vocational","","","",""
"Min 1x per week","2018","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2018","35-65 y.","higher vocational","","","",""
"Min 1x per week","2018","35-65 y.","higher education","","","",""
"Min 1x per week","2018","66 and older","in school","","","",""
"Min 1x per week","2018","66 and older","inadequately","","","",""
"Min 1x per week","2018","66 and older","general elemantary","","","",""
"Min 1x per week","2018","66 and older","middle vocational","","","",""
"Min 1x per week","2018","66 and older","vocational + Abi","","","",""
"Min 1x per week","2018","66 and older","higher vocational","","","",""
"Min 1x per week","2018","66 and older","higher education","","","",""
"Min 1x per month","2018","16-34 y.","in school","","","",""
"Min 1x per month","2018","16-34 y.","inadequately","","","",""
"Min 1x per month","2018","16-34 y.","general elemantary","","","",""
"Min 1x per month","2018","16-34 y.","middle vocational","","","",""
"Min 1x per month","2018","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2018","16-34 y.","higher vocational","","","",""
"Min 1x per month","2018","16-34 y.","higher education","","","",""
"Min 1x per month","2018","35-65 y.","in school","","","",""
"Min 1x per month","2018","35-65 y.","inadequately","","","",""
"Min 1x per month","2018","35-65 y.","general elemantary","","","",""
"Min 1x per month","2018","35-65 y.","middle vocational","","","",""
"Min 1x per month","2018","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2018","35-65 y.","higher vocational","","","",""
"Min 1x per month","2018","35-65 y.","higher education","","","",""
"Min 1x per month","2018","66 and older","in school","","","",""
"Min 1x per month","2018","66 and older","inadequately","","","",""
"Min 1x per month","2018","66 and older","general elemantary","","","",""
"Min 1x per month","2018","66 and older","middle vocational","","","",""
"Min 1x per month","2018","66 and older","vocational + Abi","","","",""
"Min 1x per month","2018","66 and older","higher vocational","","","",""
"Min 1x per month","2018","66 and older","higher education","","","",""
"Rarely","2018","16-34 y.","in school","","","",""
"Rarely","2018","16-34 y.","inadequately","","","",""
"Rarely","2018","16-34 y.","general elemantary","","","",""
"Rarely","2018","16-34 y.","middle vocational","","","",""
"Rarely","2018","16-34 y.","vocational + Abi","","","",""
"Rarely","2018","16-34 y.","higher vocational","","","",""
"Rarely","2018","16-34 y.","higher education","","","",""
"Rarely","2018","35-65 y.","in school","","","",""
"Rarely","2018","35-65 y.","inadequately","","","",""
"Rarely","2018","35-65 y.","general elemantary","","","",""
"Rarely","2018","35-65 y.","middle vocational","","","",""
"Rarely","2018","35-65 y.","vocational + Abi","","","",""
"Rarely","2018","35-65 y.","higher vocational","","","",""
"Rarely","2018","35-65 y.","higher education","","","",""
"Rarely","2018","66 and older","in school","","","",""
"Rarely","2018","66 and older","inadequately","","","",""
"Rarely","2018","66 and older","general elemantary","","","",""
"Rarely","2018","66 and older","middle vocational","","","",""
"Rarely","2018","66 and older","vocational + Abi","","","",""
"Rarely","2018","66 and older","higher vocational","","","",""
"Rarely","2018","66 and older","higher education","","","",""
"Never","2018","16-34 y.","in school","","","",""
"Never","2018","16-34 y.","inadequately","","","",""
"Never","2018","16-34 y.","general elemantary","","","",""
"Never","2018","16-34 y.","middle vocational","","","",""
"Never","2018","16-34 y.","vocational + Abi","","","",""
"Never","2018","16-34 y.","higher vocational","","","",""
"Never","2018","16-34 y.","higher education","","","",""
"Never","2018","35-65 y.","in school","","","",""
"Never","2018","35-65 y.","inadequately","","","",""
"Never","2018","35-65 y.","general elemantary","","","",""
"Never","2018","35-65 y.","middle vocational","","","",""
"Never","2018","35-65 y.","vocational + Abi","","","",""
"Never","2018","35-65 y.","higher vocational","","","",""
"Never","2018","35-65 y.","higher education","","","",""
"Never","2018","66 and older","in school","","","",""
"Never","2018","66 and older","inadequately","","","",""
"Never","2018","66 and older","general elemantary","","","",""
"Never","2018","66 and older","middle vocational","","","",""
"Never","2018","66 and older","vocational + Abi","","","",""
"Never","2018","66 and older","higher vocational","","","",""
"Never","2018","66 and older","higher education","","","",""
"Daily","2019","16-34 y.","in school","216","0.722666975484153","0.674438449081332","0.770895501886973"
"Daily","2019","16-34 y.","inadequately","84","0.737904793406687","0.65457776256088","0.821231824252495"
"Daily","2019","16-34 y.","general elemantary","616","0.739409578645215","0.709795472552273","0.769023684738156"
"Daily","2019","16-34 y.","middle vocational","1482","0.692449964869037","0.672613104533273","0.712286825204801"
"Daily","2019","16-34 y.","vocational + Abi","324","0.673794437649821","0.630998059120175","0.716590816179467"
"Daily","2019","16-34 y.","higher vocational","91","0.643309878606472","0.562505134773192","0.724114622439752"
"Daily","2019","16-34 y.","higher education","612","0.626254301932135","0.59637318561524","0.65613541824903"
"Daily","2019","35-65 y.","in school","","","",""
"Daily","2019","35-65 y.","inadequately","215","0.834017708587437","0.78780441394355","0.880231003231323"
"Daily","2019","35-65 y.","general elemantary","856","0.859734650070043","0.838434010926057","0.881035289214029"
"Daily","2019","35-65 y.","middle vocational","5170","0.812861649807047","0.803352958940374","0.822370340673719"
"Daily","2019","35-65 y.","vocational + Abi","1123","0.745680462867465","0.723944837067175","0.767416088667756"
"Daily","2019","35-65 y.","higher vocational","834","0.732896891151887","0.707280573892084","0.75851320841169"
"Daily","2019","35-65 y.","higher education","2722","0.620980416990458","0.606883888619469","0.635076945361447"
"Daily","2019","66 and older","in school","","","",""
"Daily","2019","66 and older","inadequately","34","0.98947321082595","0.955661740906193","1.02328468074571"
"Daily","2019","66 and older","general elemantary","499","0.880751798339863","0.853789662778936","0.907713933900791"
"Daily","2019","66 and older","middle vocational","2367","0.915659919111232","0.904949217030501","0.926370621191964"
"Daily","2019","66 and older","vocational + Abi","145","0.889364765782766","0.841790012453258","0.936939519112274"
"Daily","2019","66 and older","higher vocational","341","0.864837504861981","0.830818031520617","0.898856978203345"
"Daily","2019","66 and older","higher education","1213","0.845835291006568","0.827306126824939","0.864364455188198"
"Min 1x per week","2019","16-34 y.","in school","84","0.217505501597667","0.173061836762787","0.261949166432546"
"Min 1x per week","2019","16-34 y.","inadequately","13","","",""
"Min 1x per week","2019","16-34 y.","general elemantary","147","0.187359210729604","0.161034494372189","0.213683927087018"
"Min 1x per week","2019","16-34 y.","middle vocational","446","0.23204435137005","0.213898622544392","0.250190080195708"
"Min 1x per week","2019","16-34 y.","vocational + Abi","110","0.275210803075206","0.234441224443603","0.315980381706809"
"Min 1x per week","2019","16-34 y.","higher vocational","36","0.30161449791681","0.224194185236678","0.379034810596943"
"Min 1x per week","2019","16-34 y.","higher education","289","0.277007975796996","0.249367453465286","0.304648498128706"
"Min 1x per week","2019","35-65 y.","in school","","","",""
"Min 1x per week","2019","35-65 y.","inadequately","13","","",""
"Min 1x per week","2019","35-65 y.","general elemantary","111","0.0871066616593496","0.0698096561458973","0.104403667172802"
"Min 1x per week","2019","35-65 y.","middle vocational","865","0.12335622182747","0.115339014400767","0.131373429254173"
"Min 1x per week","2019","35-65 y.","vocational + Abi","297","0.1801747139866","0.160991848589837","0.199357579383363"
"Min 1x per week","2019","35-65 y.","higher vocational","212","0.181352785255405","0.159044494744931","0.203661075765879"
"Min 1x per week","2019","35-65 y.","higher education","1336","0.278949760284274","0.265918448019917","0.291981072548631"
"Min 1x per week","2019","66 and older","in school","","","",""
"Min 1x per week","2019","66 and older","inadequately","","","",""
"Min 1x per week","2019","66 and older","general elemantary","30","0.0559265857032593","0.0368098543676793","0.0750433170388392"
"Min 1x per week","2019","66 and older","middle vocational","129","0.0516291507757009","0.043100694648081","0.0601576069033209"
"Min 1x per week","2019","66 and older","vocational + Abi","12","","",""
"Min 1x per week","2019","66 and older","higher vocational","23","","",""
"Min 1x per week","2019","66 and older","higher education","141","0.0684358166383598","0.0554798875199159","0.0813917457568036"
"Min 1x per month","2019","16-34 y.","in school","13","","",""
"Min 1x per month","2019","16-34 y.","inadequately","","","",""
"Min 1x per month","2019","16-34 y.","general elemantary","17","","",""
"Min 1x per month","2019","16-34 y.","middle vocational","47","0.0223849733130745","0.0160260575627196","0.0287438890634294"
"Min 1x per month","2019","16-34 y.","vocational + Abi","11","","",""
"Min 1x per month","2019","16-34 y.","higher vocational","3","","",""
"Min 1x per month","2019","16-34 y.","higher education","46","0.0385597257417222","0.0266675456018828","0.0504519058815616"
"Min 1x per month","2019","35-65 y.","in school","","","",""
"Min 1x per month","2019","35-65 y.","inadequately","6","","",""
"Min 1x per month","2019","35-65 y.","general elemantary","10","","",""
"Min 1x per month","2019","35-65 y.","middle vocational","97","0.0150011108903606","0.0120375722505069","0.0179646495302143"
"Min 1x per month","2019","35-65 y.","vocational + Abi","36","0.0316254888180246","0.0228908248375016","0.0403601527985476"
