"plh0178","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","2019","Hamburg","Urban Area","22","","","","4"
"4 on Scale 1 to 10","2019","Hamburg","Rural Area","","","","","4"
"4 on Scale 1 to 10","2019","Lower Saxony","Urban Area","38","0.0282387186157183","0.0181123479042813","0.0383650893271554","4"
"5 on Scale 1 to 10","2019","Bavaria","Urban Area","151","0.0843823848407869","0.0712539036951414","0.0975108659864323","5"
"5 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Rural Area","33","0.107727695624205","0.0759213297580979","0.139534061490312","5"
"5 on Scale 1 to 10","2019","Baden-Württemberg","Urban Area","214","0.0807839022450668","0.0700697917968878","0.0914980126932458","5"
"5 on Scale 1 to 10","2019","Baden-Württemberg","Rural Area","24","","","","5"
"5 on Scale 1 to 10","2019","Hesse","Rural Area","42","0.136515506916774","0.0996394702067738","0.173391543626774","5"
"5 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Urban Area","99","0.0823436886406202","0.0659570290938314","0.0987303481874089","5"
"5 on Scale 1 to 10","2019","Bavaria","Rural Area","178","0.0882525843605261","0.0762900774429465","0.100215091278106","5"
"5 on Scale 1 to 10","2019","Schleswig-Holstein","Urban Area","24","","","","5"
"5 on Scale 1 to 10","2019","Schleswig-Holstein","Rural Area","51","0.0830776572225874","0.0610118787804668","0.105143435664708","5"
"5 on Scale 1 to 10","2019","Hamburg","Urban Area","50","0.0930105844656487","0.0678030540928712","0.118218114838426","5"
"5 on Scale 1 to 10","2019","Hesse","Urban Area","125","0.108672964593167","0.0919340092525011","0.125411919933832","5"
"5 on Scale 1 to 10","2019","North Rhine-Westphalia","Urban Area","491","0.0861776840072938","0.0785422356409046","0.0938131323736831","5"
"5 on Scale 1 to 10","2019","Berlin","Urban Area","","","","","5"
"5 on Scale 1 to 10","2019","Berlin","Rural Area","","","","","5"
"5 on Scale 1 to 10","2019","Brandenburg","Urban Area","11","","","","5"
"5 on Scale 1 to 10","2019","Brandenburg","Rural Area","101","0.0860174555763402","0.0686823174361809","0.103352593716499","5"
"5 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Urban Area","9","","","","5"
"5 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Rural Area","44","0.0891302061463211","0.0643527429044059","0.113907669388236","5"
"5 on Scale 1 to 10","2019","Saxony","Urban Area","89","0.0869125079775361","0.067929709055502","0.10589530689957","5"
"5 on Scale 1 to 10","2019","North Rhine-Westphalia","Rural Area","10","","","","5"
"5 on Scale 1 to 10","2019","Saxony","Rural Area","78","0.0946435817181846","0.0737774199789663","0.115509743457403","5"
"5 on Scale 1 to 10","2019","Saxony-Anhalt","Urban Area","26","","","","5"
"5 on Scale 1 to 10","2019","Saxony-Anhalt","Rural Area","83","0.102496271035145","0.0798492729377866","0.125143269132504","5"
"5 on Scale 1 to 10","2019","Thuringia","Urban Area","31","0.0843155396143906","0.0523907289367575","0.116240350292024","5"
"5 on Scale 1 to 10","2019","Thuringia","Rural Area","54","0.0908677129545088","0.0682981885649485","0.113437237344069","5"
"5 on Scale 1 to 10","2019","Hamburg","Rural Area","","","","","5"
"5 on Scale 1 to 10","2019","Lower Saxony","Urban Area","91","0.0789535670929425","0.0624689761738283","0.0954381580120566","5"
"5 on Scale 1 to 10","2019","Bremen","Urban Area","25","","","","5"
"5 on Scale 1 to 10","2019","Bremen","Rural Area","","","","","5"
"5 on Scale 1 to 10","2019","Lower Saxony","Rural Area","120","0.0703268534498186","0.0571156180569871","0.0835380888426501","5"
"6 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Urban Area","118","0.103213085711598","0.0850768456232912","0.121349325799905","6"
"6 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Rural Area","47","0.10926940940569","0.0772639444679626","0.141274874343418","6"
"6 on Scale 1 to 10","2019","Baden-Württemberg","Urban Area","251","0.0937961564666803","0.0823333656884939","0.105258947244867","6"
"6 on Scale 1 to 10","2019","Baden-Württemberg","Rural Area","22","","","","6"
"6 on Scale 1 to 10","2019","Bavaria","Urban Area","163","0.0790263733167904","0.0662842694701384","0.0917684771634423","6"
"6 on Scale 1 to 10","2019","Bavaria","Rural Area","194","0.117114165890126","0.103553587781768","0.130674743998484","6"
"6 on Scale 1 to 10","2019","Berlin","Urban Area","","","","","6"
"6 on Scale 1 to 10","2019","Berlin","Rural Area","","","","","6"
"6 on Scale 1 to 10","2019","Brandenburg","Urban Area","7","","","","6"
"6 on Scale 1 to 10","2019","Brandenburg","Rural Area","107","0.115747049679024","0.0959678696290069","0.135526229729041","6"
"6 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Urban Area","12","","","","6"
"6 on Scale 1 to 10","2019","Saxony-Anhalt","Urban Area","26","","","","6"
"6 on Scale 1 to 10","2019","Saxony-Anhalt","Rural Area","54","0.0763436810859152","0.0565156207755117","0.0961717413963187","6"
"6 on Scale 1 to 10","2019","Thuringia","Urban Area","33","0.0640987805408062","0.03595765350142","0.0922399075801923","6"
"6 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Rural Area","58","0.117186653151762","0.0892168277342497","0.145156478569274","6"
"6 on Scale 1 to 10","2019","Saxony","Urban Area","96","0.147867198946593","0.123947678192133","0.171786719701053","6"
"6 on Scale 1 to 10","2019","Saxony","Rural Area","73","0.0879621597767655","0.0677719159305769","0.108152403622954","6"
"6 on Scale 1 to 10","2019","Lower Saxony","Rural Area","140","0.0860294721060106","0.0715415060816151","0.100517438130406","6"
"6 on Scale 1 to 10","2019","Bremen","Urban Area","31","0.201202581922004","0.147615024483002","0.254790139361006","6"
"6 on Scale 1 to 10","2019","Hesse","Urban Area","111","0.0712639031064541","0.0574272829551088","0.0851005232577994","6"
"6 on Scale 1 to 10","2019","Hesse","Rural Area","34","0.0758188228455303","0.0473877628091591","0.104249882881901","6"
"6 on Scale 1 to 10","2019","Schleswig-Holstein","Urban Area","35","0.137765537734957","0.101130923997596","0.174400151472317","6"
"6 on Scale 1 to 10","2019","Lower Saxony","Urban Area","112","0.11136443210114","0.0921341067016915","0.130594757500588","6"
"6 on Scale 1 to 10","2019","Schleswig-Holstein","Rural Area","58","0.0730413558823514","0.052238380860166","0.0938443309045368","6"
"6 on Scale 1 to 10","2019","Hamburg","Urban Area","49","0.0613019404275785","0.0404827866097793","0.0821210942453777","6"
"6 on Scale 1 to 10","2019","Hamburg","Rural Area","","","","","6"
"6 on Scale 1 to 10","2019","North Rhine-Westphalia","Urban Area","519","0.10561337161994","0.097251021283287","0.113975721956593","6"
"6 on Scale 1 to 10","2019","North Rhine-Westphalia","Rural Area","9","","","","6"
"6 on Scale 1 to 10","2019","Thuringia","Rural Area","61","0.105687181301191","0.0815459201976444","0.129828442404739","6"
"6 on Scale 1 to 10","2019","Bremen","Rural Area","","","","","6"
"7 on Scale 1 to 10","2019","Hesse","Urban Area","246","0.212831777547268","0.190817670884323","0.234845884210212","7"
"7 on Scale 1 to 10","2019","Hesse","Rural Area","56","0.197579007143602","0.154813117129723","0.240344897157481","7"
"7 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Urban Area","162","0.171201183142244","0.148746176591128","0.19365618969336","7"
"7 on Scale 1 to 10","2019","Saxony","Rural Area","129","0.172430856611885","0.145503307245393","0.199358405978378","7"
"7 on Scale 1 to 10","2019","Saxony-Anhalt","Urban Area","35","0.211680575798515","0.153899038181283","0.269462113415747","7"
"7 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Rural Area","45","0.106981347459827","0.0752720985083586","0.138690596411295","7"
"7 on Scale 1 to 10","2019","Baden-Württemberg","Urban Area","404","0.167150998989453","0.152481255589497","0.181820742389408","7"
"7 on Scale 1 to 10","2019","Baden-Württemberg","Rural Area","44","0.14793970456837","0.106129167692051","0.189750241444688","7"
"7 on Scale 1 to 10","2019","Bavaria","Urban Area","274","0.155644055797983","0.138521816215056","0.17276629538091","7"
"7 on Scale 1 to 10","2019","Bavaria","Rural Area","345","0.162708414216273","0.147142860122165","0.178273968310381","7"
"7 on Scale 1 to 10","2019","Berlin","Urban Area","","","","","7"
"7 on Scale 1 to 10","2019","Berlin","Rural Area","","","","","7"
"7 on Scale 1 to 10","2019","Brandenburg","Urban Area","18","","","","7"
"7 on Scale 1 to 10","2019","Brandenburg","Rural Area","203","0.225222837844465","0.199396687276478","0.251048988412451","7"
"7 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Urban Area","23","","","","7"
"7 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Rural Area","80","0.193577421501248","0.159219654940548","0.227935188061947","7"
"7 on Scale 1 to 10","2019","Saxony","Urban Area","160","0.222716883511678","0.194680041321762","0.250753725701594","7"
"7 on Scale 1 to 10","2019","Saxony-Anhalt","Rural Area","135","0.210638156795011","0.180191117508388","0.241085196081633","7"
"7 on Scale 1 to 10","2019","Thuringia","Urban Area","53","0.18532638573403","0.140682493627524","0.229970277840537","7"
"7 on Scale 1 to 10","2019","Thuringia","Rural Area","107","0.153772923081199","0.125446778899878","0.182099067262521","7"
"7 on Scale 1 to 10","2019","Bremen","Urban Area","37","0.141827920610169","0.0951945379455442","0.188461303274794","7"
"7 on Scale 1 to 10","2019","Bremen","Rural Area","","","","","7"
"7 on Scale 1 to 10","2019","North Rhine-Westphalia","Urban Area","915","0.175715879553143","0.165360876584583","0.186070882521702","7"
"7 on Scale 1 to 10","2019","North Rhine-Westphalia","Rural Area","12","","","","7"
"7 on Scale 1 to 10","2019","Lower Saxony","Rural Area","277","0.177878817447637","0.158120601399128","0.197637033496145","7"
"7 on Scale 1 to 10","2019","Schleswig-Holstein","Urban Area","66","0.238121996105843","0.192847762502233","0.283396229709452","7"
"7 on Scale 1 to 10","2019","Schleswig-Holstein","Rural Area","99","0.158862461328161","0.129637428601582","0.188087494054741","7"
"7 on Scale 1 to 10","2019","Hamburg","Rural Area","","","","","7"
"7 on Scale 1 to 10","2019","Hamburg","Urban Area","92","0.199375268952528","0.164700534270798","0.234050003634258","7"
"7 on Scale 1 to 10","2019","Lower Saxony","Urban Area","156","0.143988056622416","0.122526823067664","0.165449290177167","7"
"8 on Scale 1 to 10","2019","Bavaria","Urban Area","379","0.239205262446138","0.219056395346535","0.25935412954574","8"
"8 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Urban Area","270","0.26008912302372","0.233938258848913","0.286239987198528","8"
"8 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Rural Area","80","0.242264518322067","0.198309812564771","0.286219224079363","8"
"8 on Scale 1 to 10","2019","Baden-Württemberg","Urban Area","588","0.232661621650849","0.216048902241394","0.249274341060304","8"
"8 on Scale 1 to 10","2019","Baden-Württemberg","Rural Area","63","0.25648814781037","0.205061785507117","0.307914510113623","8"
"8 on Scale 1 to 10","2019","Bavaria","Rural Area","535","0.229829365518475","0.212086757730482","0.247571973306468","8"
"8 on Scale 1 to 10","2019","Berlin","Urban Area","","","","","8"
"8 on Scale 1 to 10","2019","Berlin","Rural Area","","","","","8"
"8 on Scale 1 to 10","2019","Brandenburg","Urban Area","20","","","","8"
"8 on Scale 1 to 10","2019","Brandenburg","Rural Area","269","0.266139861406559","0.238816968957126","0.293462753855991","8"
"8 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Urban Area","23","","","","8"
"8 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Rural Area","129","0.248097347037154","0.210538858765485","0.285655835308824","8"
"8 on Scale 1 to 10","2019","Saxony","Urban Area","222","0.273058885230871","0.243036811841638","0.303080958620105","8"
"8 on Scale 1 to 10","2019","Saxony","Rural Area","181","0.222022368568271","0.192396634909502","0.25164810222704","8"
"8 on Scale 1 to 10","2019","Saxony-Anhalt","Urban Area","42","0.288185216000193","0.224120806516394","0.352249625483992","8"
"8 on Scale 1 to 10","2019","Saxony-Anhalt","Rural Area","160","0.236767880394656","0.205026325846642","0.268509434942669","8"
"8 on Scale 1 to 10","2019","Thuringia","Urban Area","67","0.292042371173578","0.239799364604992","0.344285377742165","8"
"8 on Scale 1 to 10","2019","Thuringia","Rural Area","148","0.236235744892591","0.202881083361094","0.269590406424088","8"
"8 on Scale 1 to 10","2019","Hesse","Urban Area","334","0.245602489718389","0.222451713380085","0.268753266056693","8"
"8 on Scale 1 to 10","2019","Hesse","Rural Area","84","0.229259630024636","0.184111078521561","0.274408181527711","8"
"8 on Scale 1 to 10","2019","Schleswig-Holstein","Urban Area","65","0.178313829210098","0.137626972957381","0.219000685462815","8"
"8 on Scale 1 to 10","2019","Schleswig-Holstein","Rural Area","139","0.244888299853328","0.210508727290862","0.279267872415795","8"
"8 on Scale 1 to 10","2019","Hamburg","Urban Area","99","0.183689718101921","0.150082461639536","0.217296974564305","8"
"8 on Scale 1 to 10","2019","Hamburg","Rural Area","","","","","8"
"8 on Scale 1 to 10","2019","Lower Saxony","Urban Area","258","0.252200983947028","0.225653866775111","0.278748101118946","8"
"8 on Scale 1 to 10","2019","Bremen","Rural Area","","","","","8"
"8 on Scale 1 to 10","2019","North Rhine-Westphalia","Urban Area","1240","0.263146308593235","0.251165240718947","0.275127376467522","8"
"8 on Scale 1 to 10","2019","North Rhine-Westphalia","Rural Area","29","","","","8"
"8 on Scale 1 to 10","2019","Lower Saxony","Rural Area","340","0.257434631719762","0.234844512408127","0.280024751031397","8"
"8 on Scale 1 to 10","2019","Bremen","Urban Area","38","0.192609302201759","0.13989731844411","0.245321285959407","8"
"9 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Urban Area","158","0.140320652266657","0.119616174136567","0.161025130396748","9"
"9 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Rural Area","56","0.141289295353915","0.105555452202356","0.177023138505475","9"
"9 on Scale 1 to 10","2019","Baden-Württemberg","Urban Area","381","0.164459571532565","0.149884919126644","0.179034223938487","9"
"9 on Scale 1 to 10","2019","Baden-Württemberg","Rural Area","38","0.12675608646692","0.0875764500752294","0.165935722858611","9"
"9 on Scale 1 to 10","2019","Bavaria","Urban Area","297","0.171123757160301","0.153335577097393","0.18891193722321","9"
"9 on Scale 1 to 10","2019","Bavaria","Rural Area","353","0.160368328150789","0.144893532511088","0.17584312379049","9"
"9 on Scale 1 to 10","2019","Berlin","Urban Area","","","","","9"
"9 on Scale 1 to 10","2019","Berlin","Rural Area","","","","","9"
"9 on Scale 1 to 10","2019","Hesse","Urban Area","200","0.141453904891762","0.122710938236218","0.160196871547305","9"
"9 on Scale 1 to 10","2019","Hesse","Rural Area","37","0.104644654610248","0.0717684091668332","0.137520900053662","9"
"9 on Scale 1 to 10","2019","Saxony","Urban Area","106","0.100449289726705","0.0801935004655904","0.120705078987819","9"
"9 on Scale 1 to 10","2019","Saxony","Rural Area","128","0.18307870988047","0.155511283577939","0.210646136183001","9"
"9 on Scale 1 to 10","2019","Saxony-Anhalt","Urban Area","29","","","","9"
"9 on Scale 1 to 10","2019","Saxony-Anhalt","Rural Area","92","0.164573615710745","0.136886821103661","0.192260410317829","9"
"9 on Scale 1 to 10","2019","Thuringia","Urban Area","36","0.0876196143107916","0.0551340634731511","0.120105165148432","9"
"9 on Scale 1 to 10","2019","Thuringia","Rural Area","91","0.158353108227681","0.129686102988503","0.187020113466858","9"
"9 on Scale 1 to 10","2019","Lower Saxony","Rural Area","199","0.153812982301413","0.135172919574424","0.172453045028402","9"
"9 on Scale 1 to 10","2019","Schleswig-Holstein","Urban Area","54","0.150618414625317","0.112599554733309","0.188637274517324","9"
"9 on Scale 1 to 10","2019","Schleswig-Holstein","Rural Area","89","0.155314052057388","0.126356365369286","0.18427173874549","9"
"9 on Scale 1 to 10","2019","Hamburg","Urban Area","75","0.180593174831469","0.147207246406301","0.213979103256637","9"
"9 on Scale 1 to 10","2019","Hamburg","Rural Area","","","","","9"
"9 on Scale 1 to 10","2019","Lower Saxony","Urban Area","136","0.151272904426713","0.129369272140512","0.173176536712914","9"
"9 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Urban Area","9","","","","9"
"9 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Rural Area","70","0.134298959614419","0.104648151878274","0.163949767350564","9"
"9 on Scale 1 to 10","2019","North Rhine-Westphalia","Rural Area","17","","","","9"
"9 on Scale 1 to 10","2019","Brandenburg","Urban Area","22","","","","9"
