"hlf0001_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Owner","2017","Not Working","higher education","934","0.566086948963064","0.544532543064818","0.587641354861309"
"Nursing Home/Retirement Community","2017","Full Time","in school","","","",""
"Nursing Home/Retirement Community","2017","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","2017","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2017","Full Time","middle vocational","1","","",""
"Nursing Home/Retirement Community","2017","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2017","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2017","Full Time","higher education","1","","",""
"Nursing Home/Retirement Community","2017","Part Time","in school","","","",""
"Nursing Home/Retirement Community","2017","Part Time","inadequately","1","","",""
"Nursing Home/Retirement Community","2017","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2017","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","2017","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2017","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2017","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","2017","Not Working","in school","","","",""
"Nursing Home/Retirement Community","2017","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","2017","Not Working","general elemantary","15","","",""
"Nursing Home/Retirement Community","2017","Not Working","middle vocational","22","","",""
"Nursing Home/Retirement Community","2017","Not Working","vocational + Abi","2","","",""
"Nursing Home/Retirement Community","2017","Not Working","higher vocational","4","","",""
"Nursing Home/Retirement Community","2017","Not Working","higher education","11","","",""
"Tenant","2017","Full Time","in school","","","",""
"Tenant","2017","Full Time","inadequately","","","",""
"Tenant","2017","Full Time","general elemantary","","","",""
"Tenant","2017","Full Time","middle vocational","","","",""
"Tenant","2017","Full Time","vocational + Abi","","","",""
"Tenant","2017","Full Time","higher vocational","","","",""
"Tenant","2017","Full Time","higher education","","","",""
"Tenant","2017","Part Time","in school","","","",""
"Tenant","2017","Part Time","inadequately","","","",""
"Tenant","2017","Part Time","general elemantary","","","",""
"Tenant","2017","Part Time","middle vocational","","","",""
"Tenant","2017","Part Time","vocational + Abi","","","",""
"Tenant","2017","Part Time","higher vocational","","","",""
"Tenant","2017","Part Time","higher education","","","",""
"Tenant","2017","Not Working","in school","","","",""
"Tenant","2017","Not Working","inadequately","","","",""
"Tenant","2017","Not Working","general elemantary","","","",""
"Tenant","2017","Not Working","middle vocational","","","",""
"Tenant","2017","Not Working","vocational + Abi","","","",""
"Tenant","2017","Not Working","higher vocational","","","",""
"Tenant","2017","Not Working","higher education","","","",""
"Main Tenant","2018","Full Time","in school","1","","",""
"Main Tenant","2018","Full Time","inadequately","99","0.754636933326806","0.67764750554174","0.831626361111871"
"Main Tenant","2018","Full Time","general elemantary","453","0.620008952984305","0.583922736407556","0.656095169561054"
"Main Tenant","2018","Full Time","middle vocational","2169","0.496263853020019","0.481219640677215","0.511308065362823"
"Main Tenant","2018","Full Time","vocational + Abi","533","0.515436741384742","0.483970191377864","0.546903291391621"
"Main Tenant","2018","Full Time","higher vocational","250","0.348928667944996","0.314679956540136","0.383177379349856"
"Main Tenant","2018","Full Time","higher education","1361","0.472784445671388","0.455042788476359","0.490526102866416"
"Main Tenant","2018","Part Time","in school","21","","",""
"Main Tenant","2018","Part Time","inadequately","187","0.837556372226779","0.787063564149203","0.888049180304355"
"Main Tenant","2018","Part Time","general elemantary","578","0.593648619077551","0.560154106028672","0.627143132126431"
"Main Tenant","2018","Part Time","middle vocational","1763","0.467707866118551","0.451127915303923","0.48428781693318"
"Main Tenant","2018","Part Time","vocational + Abi","387","0.506695561421779","0.471587211060787","0.54180391178277"
"Main Tenant","2018","Part Time","higher vocational","95","0.351310923728091","0.297910706636224","0.404711140819957"
"Main Tenant","2018","Part Time","higher education","866","0.462543966058655","0.439786934377159","0.485300997740151"
"Main Tenant","2018","Not Working","in school","296","0.386016640122932","0.348091468941811","0.423941811304052"
"Main Tenant","2018","Not Working","inadequately","1431","0.858655999687942","0.841049522572365","0.876262476803519"
"Main Tenant","2018","Not Working","general elemantary","1498","0.538534228571842","0.516848377315259","0.560220079828424"
"Main Tenant","2018","Not Working","middle vocational","2385","0.448171073302252","0.433495208430883","0.46284693817362"
"Main Tenant","2018","Not Working","vocational + Abi","287","0.471983619657792","0.426113533720778","0.517853705594806"
"Main Tenant","2018","Not Working","higher vocational","168","0.456112532386923","0.407544787680753","0.504680277093094"
"Main Tenant","2018","Not Working","higher education","1134","0.398385577782815","0.377321135552294","0.419450020013336"
"Sub-Tenant","2018","Full Time","in school","","","",""
"Sub-Tenant","2018","Full Time","inadequately","2","","",""
"Sub-Tenant","2018","Full Time","general elemantary","12","","",""
"Sub-Tenant","2018","Full Time","middle vocational","67","0.0172724015620239","0.013352235047883","0.0211925680761648"
"Sub-Tenant","2018","Full Time","vocational + Abi","14","","",""
"Sub-Tenant","2018","Full Time","higher vocational","9","","",""
"Sub-Tenant","2018","Full Time","higher education","26","","",""
"Sub-Tenant","2018","Part Time","in school","1","","",""
"Sub-Tenant","2018","Part Time","inadequately","5","","",""
"Sub-Tenant","2018","Part Time","general elemantary","19","","",""
"Sub-Tenant","2018","Part Time","middle vocational","55","0.018363822101225","0.0139023550190494","0.0228252891834006"
"Sub-Tenant","2018","Part Time","vocational + Abi","14","","",""
"Sub-Tenant","2018","Part Time","higher vocational","5","","",""
"Sub-Tenant","2018","Part Time","higher education","28","","",""
"Sub-Tenant","2018","Not Working","in school","7","","",""
"Sub-Tenant","2018","Not Working","inadequately","43","0.0263799715635105","0.0182805112075071","0.0344794319195139"
"Sub-Tenant","2018","Not Working","general elemantary","42","0.0174627146712793","0.0117646093663134","0.0231608199762452"
"Sub-Tenant","2018","Not Working","middle vocational","68","0.0141568904827978","0.010670569249377","0.0176432117162187"
"Sub-Tenant","2018","Not Working","vocational + Abi","7","","",""
"Sub-Tenant","2018","Not Working","higher vocational","1","","",""
"Sub-Tenant","2018","Not Working","higher education","33","0.0104168939074479","0.00604837421994042","0.0147854135949553"
"Owner","2018","Full Time","in school","","","",""
"Owner","2018","Full Time","inadequately","19","","",""
"Owner","2018","Full Time","general elemantary","230","0.359330584146135","0.323659215188524","0.395001953103746"
"Owner","2018","Full Time","middle vocational","2007","0.486463745417957","0.471424627331635","0.501502863504279"
"Owner","2018","Full Time","vocational + Abi","422","0.466506271128617","0.435095427196592","0.497917115060642"
"Owner","2018","Full Time","higher vocational","485","0.632644833394034","0.598004291101494","0.667285375686574"
"Owner","2018","Full Time","higher education","1654","0.510437787586036","0.492673661814511","0.528201913357561"
"Owner","2018","Part Time","in school","44","0.54824709268694","0.428182550280321","0.66831163509356"
"Owner","2018","Part Time","inadequately","13","","",""
"Owner","2018","Part Time","general elemantary","229","0.367195444948448","0.33432228080679","0.400068609090105"
"Owner","2018","Part Time","middle vocational","1660","0.513673316718221","0.4970648925007","0.530281740935741"
"Owner","2018","Part Time","vocational + Abi","378","0.475911250070009","0.440840523254391","0.510981976885628"
"Owner","2018","Part Time","higher vocational","207","0.628339390660879","0.574282717540063","0.682396063781695"
"Owner","2018","Part Time","higher education","950","0.520250894969674","0.497448464649994","0.543053325289354"
"Owner","2018","Not Working","in school","330","0.598165972322208","0.559973265145618","0.636358679498798"
"Owner","2018","Not Working","inadequately","30","0.114964028748548","0.0988432647019469","0.131084792795149"
"Owner","2018","Not Working","general elemantary","483","0.434204645795414","0.412643243957152","0.455766047633675"
"Owner","2018","Not Working","middle vocational","1932","0.527280713211147","0.512547340816706","0.542014085605587"
"Owner","2018","Not Working","vocational + Abi","160","0.492479880470222","0.44654281261959","0.538416948320855"
"Owner","2018","Not Working","higher vocational","231","0.529819565319361","0.481150424326999","0.578488706311724"
"Owner","2018","Not Working","higher education","894","0.581899525101671","0.560676691337997","0.603122358865345"
"Nursing Home/Retirement Community","2018","Full Time","in school","","","",""
"Nursing Home/Retirement Community","2018","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","2018","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2018","Full Time","middle vocational","","","",""
"Nursing Home/Retirement Community","2018","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2018","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2018","Full Time","higher education","1","","",""
"Nursing Home/Retirement Community","2018","Part Time","in school","","","",""
"Nursing Home/Retirement Community","2018","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","2018","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2018","Part Time","middle vocational","1","","",""
"Nursing Home/Retirement Community","2018","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2018","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2018","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","2018","Not Working","in school","","","",""
"Nursing Home/Retirement Community","2018","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","2018","Not Working","general elemantary","7","","",""
"Nursing Home/Retirement Community","2018","Not Working","middle vocational","26","","",""
"Nursing Home/Retirement Community","2018","Not Working","vocational + Abi","1","","",""
"Nursing Home/Retirement Community","2018","Not Working","higher vocational","4","","",""
"Nursing Home/Retirement Community","2018","Not Working","higher education","14","","",""
"Tenant","2018","Full Time","in school","","","",""
"Tenant","2018","Full Time","inadequately","","","",""
"Tenant","2018","Full Time","general elemantary","","","",""
"Tenant","2018","Full Time","middle vocational","","","",""
"Tenant","2018","Full Time","vocational + Abi","","","",""
"Tenant","2018","Full Time","higher vocational","","","",""
"Tenant","2018","Full Time","higher education","","","",""
"Tenant","2018","Part Time","in school","","","",""
"Tenant","2018","Part Time","inadequately","","","",""
