"plh0206i05","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2017","secondary school degree","(0) in school","","","",""
"7 Strongly agree","2017","secondary school degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2017","secondary school degree","(1b) general elementary school","","","",""
"7 Strongly agree","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2017","secondary school degree","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","secondary school degree","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2017","secondary school degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","secondary school degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2017","college entrance qualification","(0) in school","","","",""
"7 Strongly agree","2017","college entrance qualification","(1a) inadequately completed","","","",""
"7 Strongly agree","2017","college entrance qualification","(1b) general elementary school","","","",""
"7 Strongly agree","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"7 Strongly agree","2017","Other degree","(0) in school","","","",""
"7 Strongly agree","2017","Other degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2017","Other degree","(1b) general elementary school","","","",""
"7 Strongly agree","2017","Other degree","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2017","Other degree","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","Other degree","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","Other degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2017","Other degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2017","Other degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","Other degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(0) in school","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(1a) inadequately completed","70","0.063818613583834","0.0501027909845973","0.0775344361830707"
"7 Strongly agree","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","lower secondary degree","(0) in school","","","",""
"1 Strongly disagree","2018","lower secondary degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","lower secondary degree","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","secondary school degree","(0) in school","","","",""
"1 Strongly disagree","2018","secondary school degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","secondary school degree","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","secondary school degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","secondary school degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","secondary school degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","college entrance qualification","(0) in school","","","",""
"1 Strongly disagree","2018","college entrance qualification","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","college entrance qualification","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","Other degree","(0) in school","","","",""
"1 Strongly disagree","2018","Other degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","Other degree","(1b) general elementary school","47","0.603954913785446","0.495418525954633","0.712491301616258"
"1 Strongly disagree","2018","Other degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","Other degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","Other degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","Other degree","(2c_gen) general maturity certificate","30","0.737308664656104","0.615322484603845","0.859294844708364"
"1 Strongly disagree","2018","Other degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","Other degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","Other degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(0) in school","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(1a) inadequately completed","101","0.67643112095173","0.604829751406681","0.748032490496778"
"1 Strongly disagree","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(0) in school","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(0) in school","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(2b) intermediate general qualification","","","",""
