"pld0045","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very often","2018","secondary school degree","Single parent ","63","0.095176757872013","0.0727883376156693","0.117565178128357"
"Very often","2018","secondary school degree","Couple + C. LE 16 ","122","0.0664743239145178","0.0538510387707268","0.0790976090583088"
"Very often","2018","secondary school degree","Couple + C. GT 16 ","54","0.057294425740477","0.0415026615297766","0.0730861899511775"
"Very often","2018","secondary school degree","Couple + C. LE and GT 16","60","0.0787031100489771","0.0568451532444054","0.100561066853549"
"Very often","2018","college entrance qualification","1-pers.-HH","110","0.0749500485349719","0.0602825409918499","0.0896175560780939"
"Very often","2018","college entrance qualification","(Married) couple without C. ","128","0.0550776586101267","0.0455878512299074","0.064567465990346"
"Very often","2018","college entrance qualification","Single parent ","82","0.125240804822256","0.0988004652504976","0.151681144394015"
"Very often","2018","college entrance qualification","Couple + C. LE 16 ","169","0.0880510580513312","0.0754023220690572","0.100699794033605"
"Very often","2018","college entrance qualification","Couple + C. GT 16 ","65","0.0655252819549064","0.049268247919226","0.0817823159905868"
"Very often","2018","college entrance qualification","Couple + C. LE and GT 16","63","0.0734551951450424","0.0530513161058696","0.0938590741842151"
"Very often","2018","Other degree","1-pers.-HH","21","","",""
"Very often","2018","Other degree","(Married) couple without C. ","37","0.053013826380778","0.0370102518141305","0.0690174009474255"
"Very often","2018","Other degree","Single parent ","9","","",""
"Very often","2018","Other degree","Couple + C. LE 16 ","62","0.0594355930535226","0.0444712947253256","0.0743998913817197"
"Very often","2018","Other degree","Couple + C. GT 16 ","21","","",""
"Very often","2018","Other degree","Couple + C. LE and GT 16","13","","",""
"Very often","2018","no degree/no degree yet","1-pers.-HH","1","","",""
"Very often","2018","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Very often","2018","no degree/no degree yet","Single parent ","17","","",""
"Very often","2018","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Very often","2018","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Very often","2018","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"Often","2018","lower secondary degree","1-pers.-HH","96","0.0768848388725723","0.0617484280515116","0.092021249693633"
"Often","2018","lower secondary degree","(Married) couple without C. ","137","0.0635494211394056","0.0534717873097029","0.0736270549691083"
"Often","2018","lower secondary degree","Single parent ","45","0.0735964918746033","0.0496567952161374","0.0975361885330691"
"Often","2018","lower secondary degree","Couple + C. LE 16 ","82","0.117178373195526","0.0938306497264136","0.140526096664638"
"Often","2018","lower secondary degree","Couple + C. GT 16 ","78","0.132389592278201","0.104878799063114","0.159900385493288"
"Often","2018","lower secondary degree","Couple + C. LE and GT 16","46","0.143131378159851","0.104395998840548","0.181866757479155"
"Often","2018","secondary school degree","1-pers.-HH","91","0.0842840858745102","0.0677687849887","0.10079938676032"
"Often","2018","secondary school degree","(Married) couple without C. ","206","0.0903879901363542","0.0789520208272504","0.101823959445458"
"Often","2018","secondary school degree","Single parent ","83","0.142646956009732","0.115966870043917","0.169327041975547"
"Often","2018","secondary school degree","Couple + C. LE 16 ","189","0.1412220098672","0.123574885721656","0.158869134012745"
"Often","2018","secondary school degree","Couple + C. GT 16 ","107","0.126117243445369","0.103559261344052","0.148675225546686"
"Often","2018","secondary school degree","Couple + C. LE and GT 16","92","0.131644172793028","0.104199156363731","0.159089189222324"
"Often","2018","college entrance qualification","1-pers.-HH","118","0.0872484339175301","0.0715287835555055","0.102968084279555"
"Often","2018","college entrance qualification","(Married) couple without C. ","196","0.0807513395420131","0.0694178675864057","0.0920848114976205"
"Often","2018","college entrance qualification","Single parent ","89","0.132633996716737","0.10553966325183","0.159728330181644"
"Often","2018","college entrance qualification","Couple + C. LE 16 ","274","0.140792169438183","0.125267121855883","0.156317217020483"
"Often","2018","college entrance qualification","Couple + C. GT 16 ","114","0.148120059101563","0.124782833633731","0.171457284569395"
"Often","2018","college entrance qualification","Couple + C. LE and GT 16","85","0.115125024859635","0.0901621790487611","0.14008787067051"
"Often","2018","Other degree","1-pers.-HH","27","","",""
"Often","2018","Other degree","(Married) couple without C. ","54","0.0875883079660214","0.0673967843057599","0.107779831626283"
"Often","2018","Other degree","Single parent ","19","","",""
"Often","2018","Other degree","Couple + C. LE 16 ","72","0.0757682872202896","0.059019901452515","0.0925166729880642"
"Often","2018","Other degree","Couple + C. GT 16 ","26","","",""
"Often","2018","Other degree","Couple + C. LE and GT 16","30","0.0976953451677596","0.0623463575467134","0.133044332788806"
"Often","2018","no degree/no degree yet","1-pers.-HH","7","","",""
"Often","2018","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Often","2018","no degree/no degree yet","Single parent ","19","","",""
"Often","2018","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Often","2018","no degree/no degree yet","Couple + C. GT 16 ","27","","",""
"Often","2018","no degree/no degree yet","Couple + C. LE and GT 16","17","","",""
"Sometimes","2018","lower secondary degree","1-pers.-HH","98","0.0927601653228733","0.0762779181484894","0.109242412497257"
"Sometimes","2018","lower secondary degree","(Married) couple without C. ","197","0.101494281810607","0.0890192531062009","0.113969310515014"
"Sometimes","2018","lower secondary degree","Single parent ","47","0.102552717454554","0.0747384228166496","0.130367012092459"
"Sometimes","2018","lower secondary degree","Couple + C. LE 16 ","77","0.0967097624406602","0.0752545339794428","0.118164990901877"
"Sometimes","2018","lower secondary degree","Couple + C. GT 16 ","59","0.104917037225306","0.0800417291560045","0.129792345294608"
"Sometimes","2018","lower secondary degree","Couple + C. LE and GT 16","35","0.0977662177229863","0.0649160783758178","0.130616357070155"
"Sometimes","2018","secondary school degree","1-pers.-HH","92","0.0895540361910836","0.0725793017571876","0.10652877062498"
"Sometimes","2018","secondary school degree","(Married) couple without C. ","248","0.111827540258773","0.099258197744465","0.124396882773082"
"Sometimes","2018","secondary school degree","Single parent ","62","0.0966436558243645","0.0741016608970422","0.119185650751687"
"Sometimes","2018","secondary school degree","Couple + C. LE 16 ","195","0.122956848714648","0.106316242748277","0.139597454681019"
"Sometimes","2018","secondary school degree","Couple + C. GT 16 ","112","0.123185226764247","0.100853635477077","0.145516818051417"
"Sometimes","2018","secondary school degree","Couple + C. LE and GT 16","77","0.166436752449245","0.136201910046394","0.196671594852096"
"Sometimes","2018","college entrance qualification","1-pers.-HH","144","0.130185094146998","0.111440250497259","0.148929937796738"
"Sometimes","2018","college entrance qualification","(Married) couple without C. ","258","0.112648853169079","0.0994971272806428","0.125800579057516"
"Sometimes","2018","college entrance qualification","Single parent ","75","0.136967681654695","0.10950313545972","0.164432227849669"
"Sometimes","2018","college entrance qualification","Couple + C. LE 16 ","280","0.141336079137319","0.125785996424407","0.156886161850231"
"Sometimes","2018","college entrance qualification","Couple + C. GT 16 ","107","0.117249024330603","0.0961128292076611","0.138385219453544"
"Sometimes","2018","college entrance qualification","Couple + C. LE and GT 16","87","0.115886590023133","0.090852094166095","0.140921085880172"
"Sometimes","2018","Other degree","1-pers.-HH","38","0.0931231961057363","0.0631455468862702","0.123100845325203"
"Sometimes","2018","Other degree","(Married) couple without C. ","73","0.0955612433450921","0.0745630910655632","0.116559395624621"
"Sometimes","2018","Other degree","Single parent ","8","","",""
"Sometimes","2018","Other degree","Couple + C. LE 16 ","90","0.0694162481525497","0.0533302842931889","0.0855022120119105"
"Sometimes","2018","Other degree","Couple + C. GT 16 ","29","","",""
"Sometimes","2018","Other degree","Couple + C. LE and GT 16","32","0.137747227913296","0.0967152758146285","0.178779180011963"
"Sometimes","2018","no degree/no degree yet","1-pers.-HH","5","","",""
"Sometimes","2018","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Sometimes","2018","no degree/no degree yet","Single parent ","17","","",""
"Sometimes","2018","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Sometimes","2018","no degree/no degree yet","Couple + C. GT 16 ","18","","",""
"Sometimes","2018","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"Rarely","2018","lower secondary degree","1-pers.-HH","132","0.11188969184753","0.0939793817748683","0.129800001920192"
"Rarely","2018","lower secondary degree","(Married) couple without C. ","364","0.173480318705002","0.15783760672516","0.189123030684844"
"Rarely","2018","lower secondary degree","Single parent ","62","0.166271845522928","0.132135927774933","0.200407763270924"
"Rarely","2018","lower secondary degree","Couple + C. LE 16 ","131","0.172169839670534","0.144764607423089","0.199575071917979"
"Rarely","2018","lower secondary degree","Couple + C. GT 16 ","92","0.155805268430308","0.126366055021199","0.185244481839416"
"Rarely","2018","lower secondary degree","Couple + C. LE and GT 16","33","0.120642090988202","0.0846161335234093","0.156668048452994"
"Rarely","2018","secondary school degree","1-pers.-HH","164","0.188752063005172","0.165489585016865","0.212014540993478"
"Rarely","2018","secondary school degree","(Married) couple without C. ","432","0.185034283862964","0.169546642089473","0.200521925636454"
"Rarely","2018","secondary school degree","Single parent ","114","0.195314828248215","0.165069609455681","0.225560047040749"
"Rarely","2018","secondary school degree","Couple + C. LE 16 ","237","0.161458946219822","0.142813382588809","0.180104509850835"
"Rarely","2018","secondary school degree","Couple + C. GT 16 ","146","0.179114312796834","0.153059202547084","0.205169423046584"
"Rarely","2018","secondary school degree","Couple + C. LE and GT 16","96","0.12244416370341","0.0958356732014329","0.149052654205388"
"Rarely","2018","college entrance qualification","1-pers.-HH","221","0.184007159730382","0.162422346077256","0.205591973383508"
"Rarely","2018","college entrance qualification","(Married) couple without C. ","467","0.204766984153667","0.187980924119483","0.22155304418785"
"Rarely","2018","college entrance qualification","Single parent ","109","0.193587495243497","0.16202530577819","0.225149684708803"
"Rarely","2018","college entrance qualification","Couple + C. LE 16 ","395","0.206935273740102","0.188852453871691","0.225018093608513"
"Rarely","2018","college entrance qualification","Couple + C. GT 16 ","188","0.216463864985342","0.189407135038465","0.243520594932219"
"Rarely","2018","college entrance qualification","Couple + C. LE and GT 16","125","0.246735457017231","0.213017766990834","0.280453147043629"
"Rarely","2018","Other degree","1-pers.-HH","42","0.134847902090734","0.0996138315230736","0.170081972658395"
"Rarely","2018","Other degree","(Married) couple without C. ","117","0.19240851200694","0.164253312451738","0.220563711562142"
"Rarely","2018","Other degree","Single parent ","27","","",""
"Rarely","2018","Other degree","Couple + C. LE 16 ","131","0.136627727132115","0.114890344110436","0.158365110153793"
