"pld0043","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","2016","Hesse","indirect migration background","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2016","Baden-Württemberg","no migration background","","","",""
"Never","2016","Baden-Württemberg","direct migration background","","","",""
"Never","2016","Baden-Württemberg","indirect migration background","","","",""
"Never","2016","Bavaria","no migration background","","","",""
"Never","2016","Bavaria","direct migration background","","","",""
"Never","2016","Bavaria","indirect migration background","","","",""
"Never","2016","Berlin","no migration background","","","",""
"Never","2016","Berlin","direct migration background","","","",""
"Never","2016","Berlin","indirect migration background","","","",""
"Never","2016","Brandenburg","no migration background","","","",""
"Never","2016","Brandenburg","direct migration background","","","",""
"Never","2016","Brandenburg","indirect migration background","","","",""
"Never","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2016","Saxony","no migration background","","","",""
"Never","2016","Saxony","direct migration background","","","",""
"Never","2016","Saxony","indirect migration background","","","",""
"Never","2016","Saxony-Anhalt","no migration background","","","",""
"Never","2016","Saxony-Anhalt","direct migration background","","","",""
"Never","2016","Saxony-Anhalt","indirect migration background","","","",""
"Never","2016","Thuringia","no migration background","","","",""
"Never","2016","Thuringia","direct migration background","","","",""
"Never","2016","Thuringia","indirect migration background","","","",""
"Very often","2017","Schleswig-Holstein","no migration background","","","",""
"Very often","2017","Schleswig-Holstein","direct migration background","","","",""
"Very often","2017","Schleswig-Holstein","indirect migration background","","","",""
"Very often","2017","Hamburg","no migration background","","","",""
"Very often","2017","Hamburg","direct migration background","","","",""
"Very often","2017","Hamburg","indirect migration background","","","",""
"Very often","2017","Lower Saxony","no migration background","","","",""
"Very often","2017","Lower Saxony","direct migration background","","","",""
"Very often","2017","Lower Saxony","indirect migration background","","","",""
"Very often","2017","Bremen","no migration background","","","",""
"Very often","2017","Bremen","direct migration background","","","",""
"Very often","2017","Bremen","indirect migration background","","","",""
"Very often","2017","North Rhine-Westphalia","no migration background","","","",""
"Very often","2017","North Rhine-Westphalia","direct migration background","","","",""
"Very often","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Very often","2017","Hesse","no migration background","","","",""
"Very often","2017","Hesse","direct migration background","","","",""
"Very often","2017","Hesse","indirect migration background","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Very often","2017","Baden-Württemberg","no migration background","","","",""
"Very often","2017","Baden-Württemberg","direct migration background","","","",""
"Very often","2017","Baden-Württemberg","indirect migration background","","","",""
"Very often","2017","Bavaria","no migration background","","","",""
"Very often","2017","Bavaria","direct migration background","","","",""
"Very often","2017","Bavaria","indirect migration background","","","",""
"Very often","2017","Berlin","no migration background","","","",""
"Very often","2017","Berlin","direct migration background","","","",""
"Very often","2017","Berlin","indirect migration background","","","",""
"Very often","2017","Brandenburg","no migration background","","","",""
"Very often","2017","Brandenburg","direct migration background","","","",""
"Very often","2017","Brandenburg","indirect migration background","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very often","2017","Saxony","no migration background","","","",""
"Very often","2017","Saxony","direct migration background","","","",""
"Very often","2017","Saxony","indirect migration background","","","",""
"Very often","2017","Saxony-Anhalt","no migration background","","","",""
"Very often","2017","Saxony-Anhalt","direct migration background","","","",""
"Very often","2017","Saxony-Anhalt","indirect migration background","","","",""
"Very often","2017","Thuringia","no migration background","","","",""
"Very often","2017","Thuringia","direct migration background","","","",""
"Very often","2017","Thuringia","indirect migration background","","","",""
"Often","2017","Schleswig-Holstein","no migration background","","","",""
"Often","2017","Schleswig-Holstein","direct migration background","","","",""
"Often","2017","Schleswig-Holstein","indirect migration background","","","",""
"Often","2017","Hamburg","no migration background","","","",""
"Often","2017","Hamburg","direct migration background","","","",""
"Often","2017","Hamburg","indirect migration background","","","",""
"Often","2017","Lower Saxony","no migration background","","","",""
"Often","2017","Lower Saxony","direct migration background","","","",""
"Often","2017","Lower Saxony","indirect migration background","","","",""
"Often","2017","Bremen","no migration background","","","",""
"Often","2017","Bremen","direct migration background","","","",""
"Often","2017","Bremen","indirect migration background","","","",""
"Often","2017","North Rhine-Westphalia","no migration background","","","",""
"Often","2017","North Rhine-Westphalia","direct migration background","","","",""
"Often","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Often","2017","Hesse","no migration background","","","",""
"Often","2017","Hesse","direct migration background","","","",""
"Often","2017","Hesse","indirect migration background","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Often","2017","Baden-Württemberg","no migration background","","","",""
"Often","2017","Baden-Württemberg","direct migration background","","","",""
"Often","2017","Baden-Württemberg","indirect migration background","","","",""
"Often","2017","Bavaria","no migration background","","","",""
"Often","2017","Bavaria","direct migration background","","","",""
"Often","2017","Bavaria","indirect migration background","","","",""
"Often","2017","Berlin","no migration background","","","",""
"Often","2017","Berlin","direct migration background","","","",""
"Often","2017","Berlin","indirect migration background","","","",""
"Often","2017","Brandenburg","no migration background","","","",""
"Often","2017","Brandenburg","direct migration background","","","",""
