"pld0043","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very often","2018","66 and older","(1c) basic vocational qualification","26","","",""
"Very often","2018","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2018","66 and older","(2a) intermediate vocational","17","","",""
"Very often","2018","66 and older","(2c_gen) general maturity certificate","1","","",""
"Very often","2018","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"Very often","2018","66 and older","(3a) lower tertiary education","11","","",""
"Very often","2018","66 and older","(3b) higher tertiary education","28","","",""
"Often","2018","16-34 y.","(0) in school","101","0.265643995088048","0.219172496199002","0.312115493977094"
"Often","2018","16-34 y.","(1a) inadequately completed","28","","",""
"Often","2018","16-34 y.","(1b) general elementary school","109","0.218077070233122","0.183248296205651","0.252905844260594"
"Often","2018","16-34 y.","(1c) basic vocational qualification","79","0.195033570867838","0.15634887931413","0.233718262421546"
"Often","2018","16-34 y.","(2b) intermediate general qualification","87","0.150094565290969","0.11759654634088","0.182592584241058"
"Often","2018","16-34 y.","(2a) intermediate vocational","168","0.206795054223464","0.178354232318563","0.235235876128365"
"Often","2018","16-34 y.","(2c_gen) general maturity certificate","238","0.254231374843378","0.227107787965668","0.281354961721088"
"Often","2018","16-34 y.","(2c_voc) vocational maturity certificate","119","0.251175245930234","0.215477970025779","0.286872521834688"
"Often","2018","16-34 y.","(3a) lower tertiary education","54","0.234103547914549","0.181509397492557","0.286697698336541"
"Often","2018","16-34 y.","(3b) higher tertiary education","213","0.256797519435092","0.226637643025757","0.286957395844428"
"Often","2018","35-65 y.","(0) in school","","","",""
"Often","2018","35-65 y.","(1a) inadequately completed","39","0.140740884821948","0.104045558343864","0.177436211300032"
"Often","2018","35-65 y.","(1b) general elementary school","99","0.095608646544035","0.0760578260292913","0.115159467058779"
"Often","2018","35-65 y.","(1c) basic vocational qualification","330","0.137026303693715","0.123848896331073","0.150203711056357"
"Often","2018","35-65 y.","(2b) intermediate general qualification","52","0.170047203991934","0.123197046162857","0.216897361821011"
"Often","2018","35-65 y.","(2a) intermediate vocational","627","0.153658300022475","0.142661372181779","0.16465522786317"
"Often","2018","35-65 y.","(2c_gen) general maturity certificate","75","0.281275839093064","0.237486547828543","0.325065130357585"
"Often","2018","35-65 y.","(2c_voc) vocational maturity certificate","316","0.170938466121258","0.153280557891136","0.18859637435138"
"Often","2018","35-65 y.","(3a) lower tertiary education","234","0.200587213041433","0.178343843206065","0.222830582876802"
"Often","2018","35-65 y.","(3b) higher tertiary education","574","0.227547820169763","0.211832581641997","0.24326305869753"
"Often","2018","66 and older","(0) in school","","","",""
"Often","2018","66 and older","(1a) inadequately completed","5","","",""
"Often","2018","66 and older","(1b) general elementary school","14","","",""
"Often","2018","66 and older","(1c) basic vocational qualification","165","0.0935665861691778","0.0802054004086243","0.106927771929731"
"Often","2018","66 and older","(2b) intermediate general qualification","6","","",""
"Often","2018","66 and older","(2a) intermediate vocational","111","0.11843211281005","0.0972631688705732","0.139601056749527"
"Often","2018","66 and older","(2c_gen) general maturity certificate","10","","",""
"Often","2018","66 and older","(2c_voc) vocational maturity certificate","29","","",""
"Often","2018","66 and older","(3a) lower tertiary education","65","0.137614871825207","0.106924035407074","0.16830570824334"
"Often","2018","66 and older","(3b) higher tertiary education","138","0.179685437891612","0.153294825386206","0.206076050397018"
"Sometimes","2018","16-34 y.","(0) in school","121","0.35282626934394","0.302548702712898","0.403103835974981"
"Sometimes","2018","16-34 y.","(1a) inadequately completed","34","0.208059352212421","0.138548537071909","0.277570167352933"
"Sometimes","2018","16-34 y.","(1b) general elementary school","175","0.337668773157429","0.297781506492334","0.377556039822523"
"Sometimes","2018","16-34 y.","(1c) basic vocational qualification","124","0.267285055444244","0.224078421725598","0.31049168916289"
"Sometimes","2018","16-34 y.","(2b) intermediate general qualification","166","0.379116454458183","0.334971558963185","0.423261349953181"
"Sometimes","2018","16-34 y.","(2a) intermediate vocational","281","0.370075657184608","0.336170261467668","0.403981052901547"
"Sometimes","2018","16-34 y.","(2c_gen) general maturity certificate","378","0.402325731485335","0.371779919248464","0.432871543722207"
"Sometimes","2018","16-34 y.","(2c_voc) vocational maturity certificate","229","0.396040587062882","0.355784617920449","0.436296556205315"
"Sometimes","2018","16-34 y.","(3a) lower tertiary education","104","0.397382527138484","0.336600712600327","0.45816434167664"
"Sometimes","2018","16-34 y.","(3b) higher tertiary education","333","0.415481026489596","0.38145936848986","0.449502684489332"
"Sometimes","2018","35-65 y.","(0) in school","","","",""
"Sometimes","2018","35-65 y.","(1a) inadequately completed","103","0.262795229515764","0.216349974630804","0.309240484400723"
"Sometimes","2018","35-65 y.","(1b) general elementary school","257","0.312023935852819","0.281219105423595","0.342828766282044"
"Sometimes","2018","35-65 y.","(1c) basic vocational qualification","843","0.330315028725852","0.312291963082789","0.348338094368915"
"Sometimes","2018","35-65 y.","(2b) intermediate general qualification","78","0.360519999124989","0.300640552453358","0.42039944579662"
"Sometimes","2018","35-65 y.","(2a) intermediate vocational","1537","0.380648993742007","0.365842532970922","0.395455454513091"
"Sometimes","2018","35-65 y.","(2c_gen) general maturity certificate","127","0.263059698254988","0.220178798232202","0.305940598277773"
"Sometimes","2018","35-65 y.","(2c_voc) vocational maturity certificate","680","0.400438205568694","0.377454994790215","0.423421416347174"
"Sometimes","2018","35-65 y.","(3a) lower tertiary education","501","0.398942009930954","0.371741534917384","0.426142484944525"
"Sometimes","2018","35-65 y.","(3b) higher tertiary education","1103","0.382131929588553","0.363918011634526","0.40034584754258"
"Sometimes","2018","66 and older","(0) in school","","","",""
"Sometimes","2018","66 and older","(1a) inadequately completed","12","","",""
"Sometimes","2018","66 and older","(1b) general elementary school","110","0.221925608844809","0.185966933950339","0.257884283739279"
"Sometimes","2018","66 and older","(1c) basic vocational qualification","457","0.233639121682388","0.214225520555559","0.253052722809217"
"Sometimes","2018","66 and older","(2b) intermediate general qualification","26","","",""
"Sometimes","2018","66 and older","(2a) intermediate vocational","289","0.326483195079071","0.295761780613126","0.357204609545015"
"Sometimes","2018","66 and older","(2c_gen) general maturity certificate","24","","",""
"Sometimes","2018","66 and older","(2c_voc) vocational maturity certificate","66","0.218001202348004","0.164524719376573","0.271477685319435"
"Sometimes","2018","66 and older","(3a) lower tertiary education","158","0.349992880375376","0.307500205348136","0.392485555402615"
"Sometimes","2018","66 and older","(3b) higher tertiary education","285","0.353776066437436","0.320909180177477","0.386642952697396"
"Rarely","2018","16-34 y.","(0) in school","75","0.25601556826878","0.210095929258015","0.301935207279544"
"Rarely","2018","16-34 y.","(1a) inadequately completed","24","","",""
"Rarely","2018","16-34 y.","(1b) general elementary school","136","0.253304106996138","0.216622850134216","0.28998536385806"
"Rarely","2018","16-34 y.","(1c) basic vocational qualification","114","0.295348453106472","0.250808462299092","0.339888443913852"
"Rarely","2018","16-34 y.","(2b) intermediate general qualification","135","0.285497060284133","0.244401781488646","0.326592339079621"
"Rarely","2018","16-34 y.","(2a) intermediate vocational","225","0.298326663719611","0.2661979836017","0.330455343837522"
"Rarely","2018","16-34 y.","(2c_gen) general maturity certificate","235","0.222155533172484","0.196261157502085","0.248049908842883"
"Rarely","2018","16-34 y.","(2c_voc) vocational maturity certificate","147","0.238855012815879","0.203759027683004","0.273950997948754"
"Rarely","2018","16-34 y.","(3a) lower tertiary education","70","0.237662703166692","0.184793530096778","0.290531876236607"
"Rarely","2018","16-34 y.","(3b) higher tertiary education","174","0.227083160225332","0.198160421151207","0.256005899299458"
"Rarely","2018","35-65 y.","(0) in school","","","",""
"Rarely","2018","35-65 y.","(1a) inadequately completed","86","0.25085620486603","0.205112265673761","0.296600144058298"
"Rarely","2018","35-65 y.","(1b) general elementary school","252","0.299721884846603","0.269261687874153","0.330182081819053"
"Rarely","2018","35-65 y.","(1c) basic vocational qualification","839","0.310365258611482","0.29263662201803","0.328093895204933"
"Rarely","2018","35-65 y.","(2b) intermediate general qualification","78","0.346508200677144","0.287164251498934","0.405852149855354"
"Rarely","2018","35-65 y.","(2a) intermediate vocational","1328","0.309031940436783","0.294940637091473","0.323123243782092"
"Rarely","2018","35-65 y.","(2c_gen) general maturity certificate","93","0.230772222683191","0.189738603354512","0.271805842011869"
"Rarely","2018","35-65 y.","(2c_voc) vocational maturity certificate","491","0.28843509123925","0.267185172163807","0.309685010314693"
"Rarely","2018","35-65 y.","(3a) lower tertiary education","387","0.311742922697136","0.286013084234056","0.337472761160217"
"Rarely","2018","35-65 y.","(3b) higher tertiary education","748","0.288684744011484","0.27169871684444","0.305670771178527"
"Rarely","2018","66 and older","(0) in school","","","",""
"Rarely","2018","66 and older","(1a) inadequately completed","16","","",""
"Rarely","2018","66 and older","(1b) general elementary school","144","0.31188785002085","0.271799493703885","0.351976206337814"
"Rarely","2018","66 and older","(1c) basic vocational qualification","611","0.347830129451639","0.325978661311084","0.369681597592194"
"Rarely","2018","66 and older","(2b) intermediate general qualification","34","0.425293637436788","0.320192824908252","0.530394449965325"
"Rarely","2018","66 and older","(2a) intermediate vocational","310","0.325997451114483","0.295287830936472","0.356707071292495"
"Rarely","2018","66 and older","(2c_gen) general maturity certificate","24","","",""
"Rarely","2018","66 and older","(2c_voc) vocational maturity certificate","78","0.329890519579933","0.268994606261918","0.390786432897949"
"Rarely","2018","66 and older","(3a) lower tertiary education","168","0.330545139732286","0.288636704308398","0.372453575156174"
"Rarely","2018","66 and older","(3b) higher tertiary education","263","0.32908926348942","0.296790042639648","0.361388484339193"
"Never","2018","16-34 y.","(0) in school","20","","",""
"Never","2018","16-34 y.","(1a) inadequately completed","35","0.265139393399149","0.189551532387147","0.34072725441115"
"Never","2018","16-34 y.","(1b) general elementary school","92","0.126243939162696","0.0982314578142382","0.154256420511154"
"Never","2018","16-34 y.","(1c) basic vocational qualification","57","0.161723679313105","0.125775576605835","0.197671782020375"
"Never","2018","16-34 y.","(2b) intermediate general qualification","48","0.13217092392487","0.101355073171034","0.162986774678705"
"Never","2018","16-34 y.","(2a) intermediate vocational","71","0.0809498750927538","0.0617959822738103","0.100103767911697"
"Never","2018","16-34 y.","(2c_gen) general maturity certificate","65","0.055903210705551","0.0415926341981374","0.0702137872129645"
