"pld0043","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very often","2018","college entrance qualification","higher education","194","0.0388025605724836","0.033149914624012","0.0444552065209552"
"Very often","2018","Other degree","in school","","","",""
"Very often","2018","Other degree","inadequately","","","",""
"Very often","2018","Other degree","general elemantary","19","","",""
"Very often","2018","Other degree","middle vocational","33","0.0444723548316291","0.0310641122658745","0.0578805973973837"
"Very often","2018","Other degree","vocational + Abi","15","","",""
"Very often","2018","Other degree","higher vocational","1","","",""
"Very often","2018","Other degree","higher education","52","0.0460189053699768","0.0327440392965788","0.0592937714433747"
"Very often","2018","no degree/no degree yet","in school","30","0.0872312077031138","0.0574990535531834","0.116963361853044"
"Very often","2018","no degree/no degree yet","inadequately","18","","",""
"Very often","2018","no degree/no degree yet","general elemantary","","","",""
"Very often","2018","no degree/no degree yet","middle vocational","8","","",""
"Very often","2018","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2018","no degree/no degree yet","higher vocational","","","",""
"Very often","2018","no degree/no degree yet","higher education","","","",""
"Often","2018","lower secondary degree","in school","","","",""
"Often","2018","lower secondary degree","inadequately","","","",""
"Often","2018","lower secondary degree","general elemantary","166","0.0987219249784432","0.0829209975782548","0.114522852378632"
"Often","2018","lower secondary degree","middle vocational","455","0.118232822739376","0.108123863329411","0.12834178214934"
"Often","2018","lower secondary degree","vocational + Abi","","","",""
"Often","2018","lower secondary degree","higher vocational","42","0.165997949415301","0.124511738388282","0.207484160442321"
"Often","2018","lower secondary degree","higher education","12","","",""
"Often","2018","secondary school degree","in school","","","",""
"Often","2018","secondary school degree","inadequately","","","",""
"Often","2018","secondary school degree","general elemantary","145","0.144638134866456","0.120203384549126","0.169072885183787"
"Often","2018","secondary school degree","middle vocational","775","0.147554017247992","0.137855568806845","0.157252465689139"
"Often","2018","secondary school degree","vocational + Abi","4","","",""
"Often","2018","secondary school degree","higher vocational","130","0.202981015039052","0.172387731307687","0.233574298770417"
"Often","2018","secondary school degree","higher education","106","0.178707044305838","0.148815159751363","0.208598928860313"
"Often","2018","college entrance qualification","in school","","","",""
"Often","2018","college entrance qualification","inadequately","","","",""
"Often","2018","college entrance qualification","general elemantary","","","",""
"Often","2018","college entrance qualification","middle vocational","285","0.261017323948435","0.235743503752603","0.286291144144267"
"Often","2018","college entrance qualification","vocational + Abi","318","0.2209948632731","0.200727539600296","0.241262186945903"
"Often","2018","college entrance qualification","higher vocational","58","0.146739641053895","0.112613468991168","0.180865813116623"
"Often","2018","college entrance qualification","higher education","953","0.216891497841915","0.204828714638502","0.228954281045328"
"Often","2018","Other degree","in school","","","",""
"Often","2018","Other degree","inadequately","11","","",""
"Often","2018","Other degree","general elemantary","45","0.0690131521164115","0.0467731142162547","0.0912531900165683"
"Often","2018","Other degree","middle vocational","114","0.160770301620353","0.136878521891852","0.184662081348854"
"Often","2018","Other degree","vocational + Abi","80","0.124939007654961","0.0954816628266888","0.154396352483233"
"Often","2018","Other degree","higher vocational","6","","",""
"Often","2018","Other degree","higher education","168","0.212771391656317","0.186841591279908","0.238701192032726"
"Often","2018","no degree/no degree yet","in school","101","0.266539037154191","0.219950512671081","0.313127561637301"
"Often","2018","no degree/no degree yet","inadequately","60","0.134445246226168","0.102089296503339","0.166801195948997"
"Often","2018","no degree/no degree yet","general elemantary","","","",""
"Often","2018","no degree/no degree yet","middle vocational","11","","",""
"Often","2018","no degree/no degree yet","vocational + Abi","","","",""
"Often","2018","no degree/no degree yet","higher vocational","1","","",""
"Often","2018","no degree/no degree yet","higher education","1","","",""
"Sometimes","2018","lower secondary degree","in school","","","",""
"Sometimes","2018","lower secondary degree","inadequately","","","",""
"Sometimes","2018","lower secondary degree","general elemantary","388","0.262761051896627","0.239446289265153","0.286075814528102"
"Sometimes","2018","lower secondary degree","middle vocational","1166","0.280966849808224","0.266894634959532","0.295039064656916"
"Sometimes","2018","lower secondary degree","vocational + Abi","2","","",""
"Sometimes","2018","lower secondary degree","higher vocational","90","0.276055049164818","0.226210293606782","0.325899804722854"
"Sometimes","2018","lower secondary degree","higher education","27","","",""
"Sometimes","2018","secondary school degree","in school","","","",""
"Sometimes","2018","secondary school degree","inadequately","","","",""
"Sometimes","2018","secondary school degree","general elemantary","270","0.356284777013434","0.323015981294915","0.389553572731953"
"Sometimes","2018","secondary school degree","middle vocational","1856","0.366640367976452","0.353462697659896","0.379818038293009"
"Sometimes","2018","secondary school degree","vocational + Abi","2","","",""
"Sometimes","2018","secondary school degree","higher vocational","251","0.390457275612412","0.353350528276241","0.427564022948583"
"Sometimes","2018","secondary school degree","higher education","237","0.37804645260642","0.340212216511774","0.415880688701066"
"Sometimes","2018","college entrance qualification","in school","","","",""
"Sometimes","2018","college entrance qualification","inadequately","","","",""
"Sometimes","2018","college entrance qualification","general elemantary","","","",""
"Sometimes","2018","college entrance qualification","middle vocational","436","0.386811710026203","0.358785405976879","0.414838014075527"
"Sometimes","2018","college entrance qualification","vocational + Abi","651","0.388988812939825","0.365175035542909","0.412802590336741"
"Sometimes","2018","college entrance qualification","higher vocational","174","0.422556016682986","0.374916193552768","0.470195839813204"
"Sometimes","2018","college entrance qualification","higher education","1825","0.403539534506416","0.389179708922023","0.417899360090809"
