"pld0043","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2017","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Never","2017","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Never","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Never","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","2017","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Never","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Never","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Never","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Never","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Never","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Never","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Never","2017","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Never","2017","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Never","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Never","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Never","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very often","2018","1-pers.-HH","(0) in school","","","",""
"Very often","2018","1-pers.-HH","(1a) inadequately completed","2","","",""
"Very often","2018","1-pers.-HH","(1b) general elementary school","11","","",""
"Very often","2018","1-pers.-HH","(1c) basic vocational qualification","34","0.0349966610564103","0.0232299250672479","0.0467633970455727"
"Very often","2018","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Very often","2018","1-pers.-HH","(2a) intermediate vocational","43","0.0461994076248907","0.032258661737385","0.0601401535123964"
"Very often","2018","1-pers.-HH","(2c_gen) general maturity certificate","27","","",""
"Very often","2018","1-pers.-HH","(2c_voc) vocational maturity certificate","18","","",""
"Very often","2018","1-pers.-HH","(3a) lower tertiary education","13","","",""
"Very often","2018","1-pers.-HH","(3b) higher tertiary education","38","0.0496797949871773","0.0337421604409423","0.0656174295334123"
"Very often","2018","(Married) couple without C. ","(0) in school","1","","",""
"Very often","2018","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Very often","2018","(Married) couple without C. ","(1b) general elementary school","11","","",""
"Very often","2018","(Married) couple without C. ","(1c) basic vocational qualification","43","0.0203086080397106","0.014178652259489","0.0264385638199322"
"Very often","2018","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"Very often","2018","(Married) couple without C. ","(2a) intermediate vocational","45","0.022159408646725","0.0156292865990436","0.0286895306944063"
"Very often","2018","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Very often","2018","(Married) couple without C. ","(2c_voc) vocational maturity certificate","21","","",""
"Very often","2018","(Married) couple without C. ","(3a) lower tertiary education","26","","",""
"Very often","2018","(Married) couple without C. ","(3b) higher tertiary education","66","0.0332784440460381","0.0241404800872031","0.0424164080048732"
"Very often","2018","Single parent ","(0) in school","6","","",""
"Very often","2018","Single parent ","(1a) inadequately completed","5","","",""
"Very often","2018","Single parent ","(1b) general elementary school","10","","",""
"Very often","2018","Single parent ","(1c) basic vocational qualification","7","","",""
"Very often","2018","Single parent ","(2b) intermediate general qualification","7","","",""
"Very often","2018","Single parent ","(2a) intermediate vocational","18","","",""
"Very often","2018","Single parent ","(2c_gen) general maturity certificate","22","","",""
"Very often","2018","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"Very often","2018","Single parent ","(3a) lower tertiary education","4","","",""
"Very often","2018","Single parent ","(3b) higher tertiary education","18","","",""
"Very often","2018","Couple + C. LE 16 ","(0) in school","","","",""
"Very often","2018","Couple + C. LE 16 ","(1a) inadequately completed","9","","",""
"Very often","2018","Couple + C. LE 16 ","(1b) general elementary school","18","","",""
"Very often","2018","Couple + C. LE 16 ","(1c) basic vocational qualification","23","","",""
"Very often","2018","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Very often","2018","Couple + C. LE 16 ","(2a) intermediate vocational","30","0.0174957812143837","0.010349457086733","0.0246421053420344"
"Very often","2018","Couple + C. LE 16 ","(2c_gen) general maturity certificate","10","","",""
"Very often","2018","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","23","","",""
"Very often","2018","Couple + C. LE 16 ","(3a) lower tertiary education","16","","",""
"Very often","2018","Couple + C. LE 16 ","(3b) higher tertiary education","55","0.0489504382175096","0.0371716259691636","0.0607292504658556"
"Very often","2018","Couple + C. GT 16 ","(0) in school","8","","",""
"Very often","2018","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Very often","2018","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Very often","2018","Couple + C. GT 16 ","(1c) basic vocational qualification","14","","",""
"Very often","2018","Couple + C. GT 16 ","(2b) intermediate general qualification","7","","",""
"Very often","2018","Couple + C. GT 16 ","(2a) intermediate vocational","8","","",""
"Very often","2018","Couple + C. GT 16 ","(2c_gen) general maturity certificate","16","","",""
"Very often","2018","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Very often","2018","Couple + C. GT 16 ","(3a) lower tertiary education","10","","",""
"Very often","2018","Couple + C. GT 16 ","(3b) higher tertiary education","9","","",""
"Very often","2018","Couple + C. LE and GT 16","(0) in school","13","","",""
"Very often","2018","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Very often","2018","Couple + C. LE and GT 16","(1b) general elementary school","10","","",""
"Very often","2018","Couple + C. LE and GT 16","(1c) basic vocational qualification","11","","",""
"Very often","2018","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Very often","2018","Couple + C. LE and GT 16","(2a) intermediate vocational","7","","",""
"Very often","2018","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","18","","",""
"Very often","2018","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","10","","",""
"Very often","2018","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Very often","2018","Couple + C. LE and GT 16","(3b) higher tertiary education","14","","",""
"Often","2018","1-pers.-HH","(0) in school","1","","",""
"Often","2018","1-pers.-HH","(1a) inadequately completed","10","","",""
"Often","2018","1-pers.-HH","(1b) general elementary school","31","0.0639310429256353","0.0393025236319953","0.0885595622192752"
"Often","2018","1-pers.-HH","(1c) basic vocational qualification","118","0.126932496822939","0.105617335753889","0.148247657891989"
"Often","2018","1-pers.-HH","(2b) intermediate general qualification","17","","",""
"Often","2018","1-pers.-HH","(2a) intermediate vocational","150","0.16244831988811","0.137951910432632","0.186944729343589"
"Often","2018","1-pers.-HH","(2c_gen) general maturity certificate","69","0.364256402270216","0.300954582025984","0.427558222514448"
"Often","2018","1-pers.-HH","(2c_voc) vocational maturity certificate","80","0.231672090776443","0.188683085849552","0.274661095703333"
"Often","2018","1-pers.-HH","(3a) lower tertiary education","77","0.237194213995365","0.191161115969915","0.283227312020814"
"Often","2018","1-pers.-HH","(3b) higher tertiary education","187","0.26344675214704","0.231135969041898","0.295757535252183"
"Often","2018","(Married) couple without C. ","(0) in school","","","",""
"Often","2018","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"Often","2018","(Married) couple without C. ","(1b) general elementary school","35","0.0826867478426254","0.0576276235578856","0.107745872127365"
"Often","2018","(Married) couple without C. ","(1c) basic vocational qualification","207","0.11568735311848","0.101787235436818","0.129587470800143"
"Often","2018","(Married) couple without C. ","(2b) intermediate general qualification","17","","",""
"Often","2018","(Married) couple without C. ","(2a) intermediate vocational","246","0.138426004004379","0.123105843448845","0.153746164559912"
"Often","2018","(Married) couple without C. ","(2c_gen) general maturity certificate","36","0.181239986197263","0.127985599825965","0.234494372568561"
"Often","2018","(Married) couple without C. ","(2c_voc) vocational maturity certificate","103","0.16849815512172","0.139766974207766","0.197229336035674"
"Often","2018","(Married) couple without C. ","(3a) lower tertiary education","124","0.172300108975328","0.145591780668187","0.19900843728247"
"Often","2018","(Married) couple without C. ","(3b) higher tertiary education","261","0.215607170591715","0.194655645520544","0.236558695662885"
"Often","2018","Single parent ","(0) in school","18","","",""
"Often","2018","Single parent ","(1a) inadequately completed","11","","",""
"Often","2018","Single parent ","(1b) general elementary school","36","0.150068713859656","0.102330534778616","0.197806892940696"
"Often","2018","Single parent ","(1c) basic vocational qualification","47","0.154202104706598","0.113804338259724","0.194599871153472"
"Often","2018","Single parent ","(2b) intermediate general qualification","24","","",""
"Often","2018","Single parent ","(2a) intermediate vocational","90","0.15298274471493","0.120979257032863","0.184986232396997"
"Often","2018","Single parent ","(2c_gen) general maturity certificate","47","0.239827887771499","0.182215925034326","0.297439850508672"
"Often","2018","Single parent ","(2c_voc) vocational maturity certificate","44","0.265940819834166","0.206182760872968","0.325698878795365"
"Often","2018","Single parent ","(3a) lower tertiary education","21","","",""
"Often","2018","Single parent ","(3b) higher tertiary education","54","0.228555061503235","0.173068905407182","0.284041217599288"
"Often","2018","Couple + C. LE 16 ","(0) in school","","","",""
"Often","2018","Couple + C. LE 16 ","(1a) inadequately completed","21","","",""
"Often","2018","Couple + C. LE 16 ","(1b) general elementary school","47","0.132067440881545","0.0957583203988555","0.168376561364235"
"Often","2018","Couple + C. LE 16 ","(1c) basic vocational qualification","96","0.143069438055619","0.116771555184582","0.169367320926655"
"Often","2018","Couple + C. LE 16 ","(2b) intermediate general qualification","33","0.289904245524183","0.20838496160303","0.371423529445335"
"Often","2018","Couple + C. LE 16 ","(2a) intermediate vocational","228","0.176099234833153","0.155337434211541","0.196861035454765"
"Often","2018","Couple + C. LE 16 ","(2c_gen) general maturity certificate","39","0.202944307401715","0.148676829980479","0.257211784822951"
