"m11126","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Bad ","2018","indirect migration background","middle vocational","25","","",""
"Bad ","2018","indirect migration background","vocational + Abi","1","","",""
"Bad ","2018","indirect migration background","higher vocational","2","","",""
"Bad ","2018","indirect migration background","higher education","4","","",""
"Very good","2019","no migration background","in school","140","0.336386872487078","0.290258028425925","0.382515716548232"
"Very good","2019","no migration background","inadequately","14","","",""
"Very good","2019","no migration background","general elemantary","161","0.0695078790289188","0.0573613996902185","0.081654358367619"
"Very good","2019","no migration background","middle vocational","761","0.062950077182254","0.0579971480128885","0.0679030063516194"
"Very good","2019","no migration background","vocational + Abi","183","0.127020500048081","0.11021364896653","0.143827351129631"
"Very good","2019","no migration background","higher vocational","129","0.068254645239773","0.0555894215574815","0.0809198689220644"
"Very good","2019","no migration background","higher education","815","0.129793944979495","0.121002704631113","0.138585185327877"
"Very good","2019","direct migration background","in school","31","0.27795754922588","0.171478482147225","0.384436616304534"
"Very good","2019","direct migration background","inadequately","577","0.24201301465905","0.2220767422871","0.261949287030999"
"Very good","2019","direct migration background","general elemantary","377","0.101189731072663","0.0851557784388354","0.117223683706491"
"Very good","2019","direct migration background","middle vocational","340","0.0984474469389709","0.0848534346390194","0.112041459238922"
"Very good","2019","direct migration background","vocational + Abi","71","0.102689354171982","0.0786201568506421","0.126758551493323"
"Very good","2019","direct migration background","higher vocational","7","","",""
"Very good","2019","direct migration background","higher education","416","0.216920000165728","0.197276035182513","0.236563965148943"
"Very good","2019","indirect migration background","in school","58","0.434637811895883","0.35101816309989","0.518257460691877"
"Very good","2019","indirect migration background","inadequately","5","","",""
"Very good","2019","indirect migration background","general elemantary","49","0.214750588458933","0.164446984659778","0.265054192258089"
"Very good","2019","indirect migration background","middle vocational","108","0.149754384286888","0.122633787501664","0.176874981072113"
"Very good","2019","indirect migration background","vocational + Abi","32","0.226568894864499","0.157717161370354","0.295420628358645"
"Very good","2019","indirect migration background","higher vocational","7","","",""
"Very good","2019","indirect migration background","higher education","84","0.201801142906236","0.158887457424136","0.244714828388336"
"Good","2019","no migration background","in school","191","0.512794793553286","0.463994399164823","0.561595187941748"
"Good","2019","no migration background","inadequately","36","0.168737203490161","0.108399075922668","0.229075331057655"
"Good","2019","no migration background","general elemantary","569","0.326181635009156","0.303790391043094","0.348572878975219"
"Good","2019","no migration background","middle vocational","3360","0.35222126352107","0.342480258917636","0.361962268124504"
"Good","2019","no migration background","vocational + Abi","697","0.425578995365048","0.400624277228885","0.450533713501211"
"Good","2019","no migration background","higher vocational","646","0.417912264570599","0.393141756069072","0.442682773072126"
"Good","2019","no migration background","higher education","2649","0.458324811239651","0.445291101571346","0.471358520907957"
"Good","2019","direct migration background","in school","24","","",""
"Good","2019","direct migration background","inadequately","567","0.259014999572039","0.238622949492917","0.279407049651161"
"Good","2019","direct migration background","general elemantary","502","0.363263977221645","0.337694064854822","0.388833889588468"
"Good","2019","direct migration background","middle vocational","747","0.371323477737725","0.349276973739787","0.393369981735663"
"Good","2019","direct migration background","vocational + Abi","254","0.360527482530407","0.322455313828501","0.398599651232313"
"Good","2019","direct migration background","higher vocational","22","","",""
"Good","2019","direct migration background","higher education","720","0.424925697134354","0.401364640357433","0.448486753911275"
"Good","2019","indirect migration background","in school","54","0.335800634622748","0.256134968614507","0.41546630063099"
"Good","2019","indirect migration background","inadequately","12","","",""
"Good","2019","indirect migration background","general elemantary","111","0.34850945439156","0.2901394871913","0.40687942159182"
"Good","2019","indirect migration background","middle vocational","279","0.463289431496965","0.425389926424596","0.501188936569334"
"Good","2019","indirect migration background","vocational + Abi","61","0.461791926341347","0.379794128147098","0.543789724535597"
"Good","2019","indirect migration background","higher vocational","35","0.553858713304921","0.440600961869956","0.667116464739887"
"Good","2019","indirect migration background","higher education","158","0.551457708772274","0.498279187482493","0.604636230062054"
"Satisfactory","2019","no migration background","in school","54","0.0998277563120121","0.0705603638130292","0.129095148810995"
"Satisfactory","2019","no migration background","inadequately","52","0.36785389463975","0.290164158603367","0.445543630676133"
"Satisfactory","2019","no migration background","general elemantary","556","0.348725533619606","0.325964030053009","0.371487037186202"
"Satisfactory","2019","no migration background","middle vocational","3327","0.370486109694068","0.360637583533339","0.380334635854797"
"Satisfactory","2019","no migration background","vocational + Abi","429","0.274100945203155","0.251587559994539","0.296614330411771"
"Satisfactory","2019","no migration background","higher vocational","527","0.350104718141487","0.326148469435236","0.374060966847739"
"Satisfactory","2019","no migration background","higher education","1525","0.281826253357199","0.270057854667615","0.293594652046783"
