"ple0044_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2014","(Married) couple without C. ","higher education","1580","0.751936387282028","0.733490863565275","0.770381910998781","2"
"No","2014","Single parent ","in school","102","0.770728197762595","0.695516842480793","0.845939553044397","2"
"No","2014","Single parent ","inadequately","36","0.667695955892909","0.55229343647696","0.783098475308859","2"
"No","2014","Single parent ","general elemantary","279","0.78165874364316","0.739621170708026","0.823696316578293","2"
"No","2014","Single parent ","middle vocational","757","0.68925262233189","0.661803420434371","0.716701824229409","2"
"No","2014","Single parent ","vocational + Abi","138","0.776330878977157","0.717234910639681","0.835426847314632","2"
"No","2014","Single parent ","higher vocational","40","0.567302026886131","0.448667722610577","0.685936331161685","2"
"No","2014","Single parent ","higher education","265","0.702865562924223","0.65598268257163","0.749748443276816","2"
"No","2014","Couple + C. LE 16 ","in school","","","","","2"
"No","2014","Couple + C. LE 16 ","inadequately","93","0.596549824975939","0.518040584313052","0.675059065638827","2"
"No","2014","Couple + C. LE 16 ","general elemantary","361","0.559830785209936","0.521067905174959","0.598593665244914","2"
"No","2014","Couple + C. LE 16 ","middle vocational","1751","0.621352776604424","0.603582270927334","0.639123282281514","2"
"No","2014","Couple + C. LE 16 ","vocational + Abi","432","0.552694253292878","0.517156997844325","0.588231508741431","2"
"No","2014","Couple + C. LE 16 ","higher vocational","253","0.577400538708138","0.529760058866244","0.625041018550033","2"
"No","2014","Couple + C. LE 16 ","higher education","1228","0.675251138727504","0.654060787503818","0.69644148995119","2"
"No","2014","Couple + C. GT 16 ","in school","109","0.918652082359886","0.87219295774183","0.965111206977942","2"
"No","2014","Couple + C. GT 16 ","inadequately","25","","","","2"
"No","2014","Couple + C. GT 16 ","general elemantary","242","0.720927550687594","0.675888430677101","0.765966670698086","2"
"No","2014","Couple + C. GT 16 ","middle vocational","910","0.644984801733735","0.620320878615216","0.669648724852255","2"
"No","2014","Couple + C. GT 16 ","vocational + Abi","111","0.553432204620724","0.484533825163885","0.622330584077562","2"
"No","2014","Couple + C. GT 16 ","higher vocational","110","0.558665495714097","0.487497103652674","0.62983388777552","2"
"No","2014","Couple + C. GT 16 ","higher education","302","0.56406501220821","0.522085137262005","0.606044887154415","2"
"No","2014","Couple + C. LE and GT 16","in school","125","0.775227310510522","0.710343576991231","0.840111044029813","2"
"No","2014","Couple + C. LE and GT 16","inadequately","33","0.509761566078625","0.390943943872084","0.628579188285166","2"
"No","2014","Couple + C. LE and GT 16","general elemantary","234","0.618043487903821","0.56714199199992","0.668944983807721","2"
"No","2014","Couple + C. LE and GT 16","middle vocational","578","0.633198964980883","0.601554729082827","0.664843200878939","2"
"No","2014","Couple + C. LE and GT 16","vocational + Abi","90","0.554770093065542","0.478706847607563","0.630833338523521","2"
"No","2014","Couple + C. LE and GT 16","higher vocational","67","0.599277439604471","0.51232054202048","0.686234337188462","2"
"No","2014","Couple + C. LE and GT 16","higher education","187","0.543571121944447","0.489992221790604","0.59715002209829","2"
"Yes","2014","Single parent ","in school","18","","","","1"
"Yes","2014","Single parent ","inadequately","28","","","","1"
"Yes","2014","Single parent ","general elemantary","92","0.21834125635684","0.176303683421707","0.260378829291974","1"
"Yes","2014","Single parent ","middle vocational","335","0.31074737766811","0.283298175770591","0.338196579565629","1"
"Yes","2014","Single parent ","vocational + Abi","53","0.223669121022843","0.164573152685368","0.282765089360319","1"
"Yes","2014","Single parent ","higher vocational","27","","","","1"
"Yes","2014","Single parent ","higher education","100","0.297134437075777","0.250251556723184","0.34401731742837","1"
"Yes","2014","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2014","Couple + C. LE 16 ","inadequately","57","0.403450175024061","0.324940934361173","0.481959415686948","1"
"Yes","2014","Couple + C. LE 16 ","general elemantary","269","0.440169214790064","0.401406334755086","0.478932094825041","1"
"Yes","2014","Couple + C. LE 16 ","middle vocational","1111","0.378647223395576","0.360876717718486","0.396417729072666","1"
"Yes","2014","Couple + C. LE 16 ","vocational + Abi","320","0.447305746707122","0.411768491258569","0.482843002155675","1"
"Yes","2014","Couple + C. LE 16 ","higher vocational","160","0.422599461291862","0.374958981449967","0.470239941133756","1"
"Yes","2014","Couple + C. LE 16 ","higher education","648","0.324748861272496","0.30355851004881","0.345939212496182","1"
"Yes","2014","1-pers.-HH","vocational + Abi","70","0.269975250925177","0.211837952002404","0.32811254984795","1"
"Yes","2014","1-pers.-HH","higher vocational","43","0.238480215915146","0.178512984383839","0.298447447446454","1"
"Yes","2014","1-pers.-HH","higher education","259","0.302425458856303","0.271656295050797","0.33319462266181","1"
"Yes","2014","Couple + C. GT 16 ","vocational + Abi","89","0.446567795379276","0.377669415922438","0.515466174836115","1"
"Yes","2014","Couple + C. GT 16 ","higher vocational","77","0.441334504285903","0.37016611222448","0.512502896347326","1"
"Yes","2014","Couple + C. GT 16 ","higher education","234","0.43593498779179","0.393955112845585","0.477914862737995","1"
"Yes","2014","Couple + C. LE and GT 16","in school","34","0.224772689489478","0.159888955970187","0.289656423008769","1"
"Yes","2014","Couple + C. LE and GT 16","higher education","145","0.456428878055553","0.40284997790171","0.510007778209396","1"
"Yes","2014","1-pers.-HH","middle vocational","369","0.195421892374395","0.177098612201152","0.213745172547639","1"
"Yes","2014","(Married) couple without C. ","in school","2","","","","1"
"Yes","2014","Couple + C. GT 16 ","middle vocational","536","0.355015198266265","0.330351275147745","0.379679121384784","1"
"Yes","2014","Couple + C. LE and GT 16","inadequately","35","0.490238433921375","0.371420811714834","0.609056056127916","1"
"Yes","2014","Couple + C. LE and GT 16","higher vocational","55","0.400722560395529","0.313765662811538","0.48767945797952","1"
"Yes","2014","1-pers.-HH","inadequately","6","","","","1"
"Yes","2014","1-pers.-HH","general elemantary","65","0.135545628306595","0.10426445962517","0.16682679698802","1"
"Yes","2014","Couple + C. LE and GT 16","general elemantary","116","0.381956512096179","0.331055016192279","0.43285800800008","1"
"Yes","2014","Couple + C. LE and GT 16","middle vocational","313","0.366801035019117","0.335156799121061","0.398445270917173","1"
"Yes","2014","1-pers.-HH","in school","2","","","","1"
"Yes","2014","(Married) couple without C. ","inadequately","22","","","","1"
"Yes","2014","(Married) couple without C. ","higher education","526","0.248063612717972","0.229618089001219","0.266509136434725","1"
"Yes","2014","Couple + C. GT 16 ","general elemantary","139","0.279072449312406","0.234033329301913","0.324111569322899","1"
"Yes","2014","Couple + C. LE and GT 16","vocational + Abi","74","0.445229906934458","0.369166661476479","0.521293152392437","1"
"Yes","2014","(Married) couple without C. ","middle vocational","799","0.198494232286426","0.18612108745238","0.210867377120473","1"
"Yes","2014","(Married) couple without C. ","vocational + Abi","127","0.228010768141953","0.189160646391211","0.266860889892694","1"
"Yes","2014","Couple + C. GT 16 ","inadequately","24","","","","1"
"Yes","2014","(Married) couple without C. ","higher vocational","125","0.27635519381823","0.239643264930745","0.313067122705715","1"
"Yes","2014","(Married) couple without C. ","general elemantary","136","0.177630316787321","0.148559573081382","0.206701060493261","1"
"Yes","2014","Couple + C. GT 16 ","in school","24","","","","1"
"No","2015","1-pers.-HH","in school","7","","","","2"
"No","2015","1-pers.-HH","inadequately","42","0.839576283686433","0.741691411383912","0.937461155988953","2"
"No","2015","1-pers.-HH","general elemantary","387","0.873962869301612","0.843399957034193","0.904525781569031","2"
"No","2015","1-pers.-HH","middle vocational","1392","0.79692142890389","0.778089407680358","0.815753450127422","2"
"No","2015","1-pers.-HH","vocational + Abi","184","0.747373231622706","0.693618130523956","0.801128332721457","2"
"No","2015","1-pers.-HH","higher vocational","150","0.760093039655321","0.700003064014015","0.820183015296626","2"
"No","2015","1-pers.-HH","higher education","656","0.741501543866613","0.713118432596088","0.769884655137138","2"
"No","2015","(Married) couple without C. ","in school","3","","","","2"
"No","2015","(Married) couple without C. ","inadequately","57","0.756674388230233","0.65891000601021","0.854438770450256","2"
"No","2015","(Married) couple without C. ","general elemantary","547","0.80599092041744","0.775707596394913","0.836274244439967","2"
"No","2015","(Married) couple without C. ","middle vocational","3101","0.802727735088558","0.790144666599835","0.815310803577282","2"
"No","2015","(Married) couple without C. ","vocational + Abi","341","0.717057712818322","0.676635983716797","0.757479441919847","2"
"No","2015","(Married) couple without C. ","higher vocational","428","0.766912436767706","0.731513497143663","0.802311376391749","2"
"No","2015","(Married) couple without C. ","higher education","1678","0.750916295770417","0.732950190774199","0.768882400766635","2"
"No","2015","Single parent ","in school","105","0.980521260408352","0.954811647676756","1.00623087313995","2"
"No","2015","Single parent ","inadequately","55","0.839222445599241","0.749924253320684","0.928520637877798","2"
"No","2015","Single parent ","general elemantary","301","0.816594694999307","0.776947106958704","0.856242283039911","2"
"No","2015","Single parent ","middle vocational","779","0.710605875436228","0.683709359704111","0.737502391168344","2"
"No","2015","Single parent ","vocational + Abi","151","0.715627538236861","0.651818122558168","0.779436953915554","2"
"No","2015","Single parent ","higher vocational","47","0.695210823645133","0.587376478908148","0.803045168382118","2"
"No","2015","Single parent ","higher education","254","0.745054380556209","0.699065132702105","0.791043628410313","2"
"No","2015","Couple + C. LE 16 ","in school","1","","","","2"
"No","2015","Couple + C. LE 16 ","inadequately","141","0.785550285429052","0.72525437994216","0.845846190915944","2"
"No","2015","Couple + C. LE 16 ","general elemantary","418","0.698142229260078","0.66174229323851","0.734542165281646","2"
"No","2015","Couple + C. LE 16 ","middle vocational","1847","0.677309935948632","0.659833726498212","0.694786145399051","2"
"No","2015","Couple + C. LE 16 ","vocational + Abi","510","0.696705737386561","0.664279524339514","0.729131950433608","2"
"No","2015","Couple + C. LE 16 ","higher vocational","232","0.583607391589532","0.533377860183063","0.633836922996001","2"
"No","2015","Couple + C. LE 16 ","higher education","1323","0.702815529811734","0.682562155183557","0.723068904439912","2"
"No","2015","Couple + C. GT 16 ","in school","90","0.977095482847648","0.947324628559812","1.00686633713548","2"
"No","2015","Couple + C. GT 16 ","inadequately","29","","","","2"
"No","2015","Couple + C. GT 16 ","general elemantary","232","0.724300776499734","0.675263087345766","0.773338465653703","2"
"No","2015","Couple + C. GT 16 ","middle vocational","942","0.662629887978641","0.63777398734889","0.687485788608393","2"
"No","2015","Couple + C. GT 16 ","vocational + Abi","129","0.559021495093601","0.491869115364581","0.62617387482262","2"
"No","2015","Couple + C. GT 16 ","higher vocational","117","0.592049825984505","0.524444211847524","0.659655440121487","2"
"No","2015","Couple + C. GT 16 ","higher education","293","0.576187526588968","0.533755084928755","0.618619968249181","2"
"No","2015","Couple + C. LE and GT 16","in school","123","0.857381861539383","0.799457854097383","0.915305868981382","2"
"No","2015","Couple + C. LE and GT 16","inadequately","62","0.712601831628712","0.610858311331134","0.81434535192629","2"
"No","2015","Couple + C. LE and GT 16","general elemantary","240","0.696329471138919","0.648223028399539","0.744435913878298","2"
"No","2015","Couple + C. LE and GT 16","middle vocational","584","0.654225782937194","0.622925633413385","0.685525932461003","2"
"No","2015","Couple + C. LE and GT 16","vocational + Abi","102","0.602028430702403","0.532428979533894","0.671627881870913","2"
"No","2015","Couple + C. LE and GT 16","higher vocational","55","0.557514304300846","0.461594760649931","0.653433847951762","2"
"No","2015","Couple + C. LE and GT 16","higher education","195","0.639683696396374","0.587082248377069","0.69228514441568","2"
"Yes","2015","Single parent ","in school","6","","","","1"
"Yes","2015","Single parent ","inadequately","10","","","","1"
